Dread	Dread	j	Dread	dread	0
Bloods	Bloods	n2	Bloods	blood	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
Estates	Estates	n2	Estates	estate	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Imprisonment	Imprisonment	n1	Imprisonment	imprisonment	0
,	,	,	,	,	0
and	and	cc	and	and	0
Bon	Bon	fw-fr	Bon	bon	0
∣	∣	sy	∣	∣	0
dage	dage	n1	dage	dage	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Rebellion	Rebellion	n1	Rebellion	rebellion	0
,	,	,	,	,	0
and	and	cc	and	and	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
the	the	dt	the	the	0
Murther	Murther	n1	Murder	murder	0
and	and	cc	and	and	0
Marthirdom	Marthirdom	vvb	Marthirdom	marthirdom	0
your	your	po22	your	your	0
Blessed	Blessed	j-vvn	Blessed	bless	0
Father	Father	n1	Father	father	0
;	;	;	;	;	0
and	and	cc	and	and	0
now	now	av	now	now	0
almost	almost	av	almost	almost	0
fifteen	fifteen	crd	fifteen	fifteen	0
Years	Years	n2	Years	year	0
since	since	p-acp	since	since	0
your	your	po22	your	your	0
happy	happy	j	happy	happy	0
Restau	Restau	np1	Restau	Restau	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
Indigency	Indigency	n1	Indigency	indigency	0
and	and	cc	and	and	0
much	much	d	much	much	0
want	want	vvb	want	want	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
)	)	)	)	)	0
we	we	pns12	we	we	0
hope	hope	vvb	hope	hope	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
so	so	av	so	so	0
long	long	av-j	long	long	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
will	will	vmb	will	will	0
somthing	somthing	pi	something	something	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
vide	vide	fw-la	vide	vide	0
for	for	c-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
want	want	vvi	want	want	0
Food	Food	n1	Food	food	0
and	and	cc	and	and	0
Raiment	Raiment	n1	Raiment	raiment	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Old	Old	j	Old	old	0
Age	Age	n1	Age	age	0
We	We	pns12	We	we	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
forc'd	forc'd	vvn	forced	force	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
Fast	Fast	av-j	Fast	fast	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
days	days	n2	days	day	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
those	those	d	those	those	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
Feasting	Feasting	vvg	Feasting	feast	0
days	days	n2	days	day	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
Conver	Conver	np1	Conver	Conver	0
∣	∣	sy	∣	∣	0
ted	ted	n-vvn	ted	t	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Bounties	Bounties	n2	Bounties	bounty	0
and	and	cc	and	and	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
vours	vours	n2	vours	vour	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
one	one	crd	one	one	0
use	use	n1	use	use	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
or	or	cc	or	or	0
∣	∣	sy	∣	∣	0
dered	dered	vvd	dered	dere	0
to	to	p-acp	to	to	0
be	be	vbi	be	be	0
justly	justly	av-j	justly	just	0
and	and	cc	and	and	0
honestly	honestly	av-j	honestly	honest	0
deal	deal	vvi	deal	deal	0
withal	withal	av	withal	withal	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Relief	Relief	n1	Relief	relief	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
having	having	vhg	having	have	0
recei	recei	fw-mi	recei	recei	0
∣	∣	sy	∣	∣	0
ved	ved	j	ved	ved	0
double	double	j	double	double	0
favours	favours	n2	favours	favour	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
jesty	jesty	j	jesty	jesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
satisfied	satisfied	vvn	satisfied	satisfy	0
,	,	,	,	,	0
are	are	vbr	are	be	0
always	always	av	always	always	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
triving	triving	vvg	triving	trive	0
for	for	p-acp	for	for	0
more	more	n1	more	moor	0
:	:	:	:	:	0
We	We	pns12	We	we	0
hope	hope	vvb	hope	hope	0
your	your	po22	your	your	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
jesty	jesty	j	jesty	jesty	0
hath	hath	vhz	hath	have	0
some	some	d	some	some	0
left	left	vvn	left	leave	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
who	who	q-crq	who	who	0
can	can	vmb	can	can	0
prove	prove	vvi	prove	prove	0
our	our	po12	our	our	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
,	,	,	,	,	0
Service	Service	n1	Service	service	0
and	and	cc	and	and	0
Deserts	Deserts	n2	Deserts	desert	0
,	,	,	,	,	0
equal	equal	j-jn	equal	equal	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
if	if	cs	if	if	0
not	not	xx	not	not	0
out	out	av	out	out	0
Ballance	Ballance	vvi	Balance	balance	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
out	out	av	out	out	0
Sufferings	Sufferings	n2	Sufferings	suffering	0
much	much	d	much	much	0
more	more	dc	more	more	0
.	.	.	.	.	1
We	We	pns12	We	we	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
dy	dy	n1	die	die	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
our	our	po12	our	our	0
necessi	necessi	n1	necessi	necessi	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
and	and	cc	and	and	0
grievances	grievances	n2	grievances	grievance	0
known	known	vvn	known	know	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
our	our	po12	our	our	0
Gracious	Gracious	j	Gracious	gracious	0
Majesty	Majesty	n1	Majesty	majesty	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
merly	merly	av-j	merly	mer	0
a	a	dt	a	a	0
Proverb	Proverb	n1	Proverb	proverb	0
,	,	,	,	,	0
That	That	cst	That	that	0
a	a	dt	a	a	0
Friend	Friend	n1	Friend	friend	0
in	in	p-acp	in	in	0
court	court	n1	court	court	0
,	,	,	,	,	0
was	was	vbds	was	be	0
better	better	jc	better	better	0
then	then	cs	then	than	0
a	a	dt	a	a	0
Penny	Penny	n1	Penny	penny	0
in	in	p-acp	in	in	0
Purse	Purse	n1	Purse	purse	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
now	now	av	now	now	0
no	no	dx	no	no	0
Penny	Penny	n1	Penny	penny	0
in	in	p-acp	in	in	0
Purse	Purse	n1	Purse	purse	0
,	,	,	,	,	0
w	w	j	w	wonderful	0
Friends	Friends	n2	Friends	friend	0
in	in	p-acp	in	in	0
Court	Court	n1	Court	court	0
:	:	:	:	:	0
We	We	pns12	We	we	0
may	may	vmb	may	may	0
wan	wan	j	wan	wan	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
good	good	j	good	good	0
Service	Service	n1	Service	service	0
and	and	cc	and	and	0
desert	desert	n1	desert	desert	0
here	here	av	here	here	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
scarce	scarce	av-j	scarce	scarce	0
find	find	vvi	find	find	0
mployment	mployment	n1	mployment	mployment	0
or	or	cc	or	or	0
Preferment	Preferment	n1	Preferment	preferment	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
In	In	n1	In	inn	0
∣	∣	sy	∣	∣	0
igent	igent	j	igent	igent	0
Officer	Officer	n1	Officer	officer	0
;	;	;	;	;	0
unless	unless	cs	unless	unless	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
bring	bring	vvi	bring	bring	0
Angels	Angels	n2	Angels	angel	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
their	their	po32	their	their	0
mouths	mouths	n2	mouths	mouth	0
,	,	,	,	,	0
nd	nd	cc	and	and	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
speak	speak	vvi	speak	speak	0
Cheerfully	Cheerfully	av-j	Cheerfully	cheerful	0
:	:	:	:	:	0
Pray	Pray	vvb	Pray	pray	0
pardon	pardon	vvb	pardon	pardon	0
me	me	pno11	me	i	0
gracious	gracious	j	gracious	gracious	0
Soveraign	Soveraign	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Heart	Heart	n1	Heart	heart	0
he	he	pns31	he	he	0
Mouth	Mouth	n1	Mouth	mouth	0
speaketh	speaketh	vvz	speaks	speak	0
)	)	)	)	)	0
If	If	cs	If	if	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
oo	oo	zz	oo	oo	0
bold	bold	j	bold	bold	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Expressions	Expressions	n2	Expressions	expression	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
will	will	vmb	will	will	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
more	more	n1	more	moor	0
my	my	po11	my	my	0
Igno	Igno	np1	Igno	Igno	0
∣	∣	sy	∣	∣	0
ance	ance	n1	ance	ance	0
,	,	,	,	,	0
then	then	cs	then	than	0
Presumption	Presumption	n1	Presumption	presumption	0
.	.	.	.	.	1
May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
ere	ere	p-acp	ere	ere	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
small	small	j	small	small	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
drawn	drawn	vvn	drawn	draw	0
out	out	av	out	out	0
he	he	pns31	he	he	0
truly	truly	av-j	truly	true	0
Loyal	Loyal	j	Loyal	loyal	0
Commission'd	Commission'd	np1	Commission'd	Commission'd	0
Officers	Officers	n2	Officers	officer	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
now	now	av	now	now	0
are	are	vbr	are	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
known	known	vvn	known	know	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
tru	tru	j	true	true	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
qualified	qualified	vvn	qualified	qualify	0
,	,	,	,	,	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
many	many	d	many	many	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
vided	vided	vvn	vided	vide	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
cleered	cleered	vvn	cleared	clear	0
the	the	dt	the	the	0
Asper	Asper	np1	Asper	Asper	0
∣	∣	sy	∣	∣	0
sions	sions	n1	zions	zions	0
laid	laid	vvn	laid	lay	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
.	.	.	.	.	1
Likewise	Likewise	av	Likewise	likewise	0
the	the	dt	the	the	0
causes	causes	n2	causes	cause	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Indigency	Indigency	n1	Indigency	indigency	0
formerly	formerly	av-j	formerly	former	0
,	,	,	,	,	0
and	and	cc	and	and	0
lately	lately	av-j	lately	late	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
pretended	pretended	j-vvn	pretended	pretend	0
Loyal	Loyal	j	Loyal	loyal	0
Officers	Officers	n2	Officers	officer	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
Prince	Prince	n1	Prince	prince	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
Consideration	Consideration	n1	Consideration	consideration	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
provide	provide	vvi	provide	provide	0
some	some	d	some	some	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
sistance	sistance	n1	sistance	sistance	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
live	live	vvi	live	live	0
and	and	cc	and	and	0
end	end	vvi	end	end	0
our	our	po12	our	our	0
days	days	n2	days	day	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
Comfort	Comfort	n1	Comfort	comfort	0
and	and	cc	and	and	0
Content	Content	j	Content	content	0
after	after	p-acp	after	after	0
our	our	po12	our	our	0
Troubles	Troubles	vvz	Troubles	trouble	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
long	long	av-j	long	long	0
Suffer	Suffer	vvb	Suffer	suffer	0
∣	∣	sy	∣	∣	0
ings	ings	n1	ings	ings	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
pray	pray	vvi	pray	pray	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
jesties	jesties	ng1	jesties	jesties	0
long	long	j	long	long	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
Happy	Happy	j	Happy	happy	0
Reign	Reign	vvi	Reign	reign	0
,	,	,	,	,	0
and	and	cc	and	and	0
prosperity	prosperity	n1	prosperity	prosperity	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Crown	Crown	n1	Crown	crown	0
of	of	pp-f	of	of	0
Glory	Glory	n1	Glory	glory	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Prayers	Prayers	n2	Prayers	prayer	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
ever	ever	av	ever	ever	0
Loy	Loy	n1	Loy	loy	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
Subject	Subject	n-jn	Subject	subject	0
and	and	cc	and	and	0
Souldier	Souldier	n1	Soldier	soldier	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ut	ut	fw-mi	ut	ut	0
∣	∣	sy	∣	∣	0
most	most	av-ds	most	most	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Strength	Strength	n1	Strength	strength	0
and	and	cc	and	and	0
Power	Power	n1	Power	power	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
in	in	p-acp	in	in	0
Duty	Duty	n1	Duty	duty	0
bound	bound	vvn	bound	bind	0
,	,	,	,	,	1
