MOST	MOST	av-ds	MOST	most	0
and	and	cc	and	and	0
my	my	po11	my	my	0
atten	atten	n1	atten	atten	0
∣	∣	sy	∣	∣	0
dance	dance	vvb	dance	dance	0
thereunto	thereunto	av	thereunto	thereunto	0
,	,	,	,	,	0
given	given	vvn	given	give	0
me	me	pno11	me	i	0
my	my	po11	my	my	0
better	better	j	better	better	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
stand	stand	vvb	stand	stand	0
:	:	:	:	:	0
the	the	dt	the	the	0
zeale	zeale	n1	zeal	zeal	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
vnto	vnto	p-acp	unto	unto	0
Gods	Gods	ng1	Gods	god	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
I	I	pns11	I	i	0
beare	beare	vvb	bear	bear	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
that	that	cst	that	that	0
professeth	professeth	vvz	professes	profess	0
and	and	cc	and	and	0
preacheth	preacheth	vvz	preacheth	preach	0
this	this	d	this	this	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
provoked	provoked	vvn	provoked	provoke	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
.	.	.	.	.	1
The	The	dt	The	the	0
subiect	subiect	n-jn	subject	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
visi	visi	fw-la	visi	visi	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
and	and	cc	and	and	0
invisible	invisible	j	invisible	invisible	0
;	;	;	;	;	0
and	and	cc	and	and	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
much	much	av-d	much	much	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
finde	finde	vvb	find	find	0
by	by	p-acp	by	by	0
reading	reading	vvg	reading	read	0
some	some	d	some	some	0
Bookes	Bookes	n2	Books	book	0
of	of	pp-f	of	of	0
controversies	controversies	n2	controversies	controversy	0
,	,	,	,	,	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
abuses	abuses	n2	abuses	abuse	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
wri	wri	n1	wri	wri	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
offer	offer	vvi	offer	offer	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
holy	holy	j	holy	holy	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
that	that	cst	that	that	0
preacheth	preacheth	vvz	preacheth	preach	0
and	and	cc	and	and	0
professeth	professeth	vvz	professes	profess	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
and	and	cc	and	and	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
Romish	Romish	jp	Romish	romish	0
English	English	np1	English	English	0
Catholikes	Catholikes	njp2	Catholics	catholic	0
,	,	,	,	,	0
will	will	vmb	will	will	0
haue	haue	vhi	have	have	0
no	no	dx	no	no	0
communi	communi	fw-la	communi	communi	0
∣	∣	sy	∣	∣	0
on	on	zz	on	on	0
with	with	p-acp	with	with	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
publike	publike	j	public	public	0
assemblies	assemblies	n2	assemblies	assembly	0
:	:	:	:	:	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
fitt	fitt	j	fit	fit	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Christian	Christian	np1	Christian	Christian	0
charitie	charitie	n1	charity	charity	0
toward	toward	p-acp	towards	towards	0
them	them	pno32	them	they	0
,	,	,	,	,	0
being	being	vbg	being	be	0
grieved	grieved	vvn	grieved	grieve	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
them	them	pno32	them	they	0
seduced	seduced	vvd	seduced	seduce	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
hereticall	hereticall	j	heretical	heretical	0
corrupted	corrupted	j-vvn	corrupted	corrupt	0
teachers	teachers	n2	teachers	teacher	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
write	write	vvi	write	write	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
private	private	j	private	private	0
conference	conference	n1	conference	conference	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
so	so	av	so	so	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
poore	poore	j	poor	poor	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
providence	providence	n1	providence	providence	0
may	may	vmb	may	may	0
come	come	vvi	come	come	0
vnto	vnto	p-acp	unto	unto	0
.	.	.	.	.	1
Right	Right	av-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
discouraged	discouraged	vvn	discouraged	discourage	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
no	no	dx	no	no	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fessed	fessed	n-vvn	fessed	fess	0
Schollar	Schollar	n1	Scholar	scholar	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
patronage	patronage	n1	patronage	patronage	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
meane	meane	j	mean	mean	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
after	after	c-acp	after	after	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
finished	finished	vvn	finished	finish	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
adventure	adventure	vvi	adventure	adventure	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
the	the	dt	the	the	0
publishing	publishing	vvg	publishing	publish	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
obteyned	obteyned	vvn	obtained	obtain	0
the	the	dt	the	the	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
judicious	judicious	j	judicious	judicious	0
Divines	Divines	n2-jn	Divines	divine	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
worth	worth	n1	worth	worth	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
three	three	crd	three	three	0
or	or	cc	or	or	0
foure	foure	crd	foure	four	0
about	about	p-acp	about	about	0
Lon	Lon	np1	Lon	Lon	0
∣	∣	sy	∣	∣	0
don	don	n1	dONE	don	0
,	,	,	,	,	0
that	that	cst	that	that	0
perused	perused	vvd	perused	peruse	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
subscribed	subscribed	vvn	subscribed	subscribe	0
their	their	po32	their	their	0
approbations	approbations	n2	approbations	approbation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
originall	originall	j-jn	original	original	0
coppy	coppy	n1	copy	copy	0
,	,	,	,	,	0
affirming	affirming	vvg	affirming	affirm	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
that	that	d	that	that	0
good	good	j	good	good	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
intended	intended	vvn	intended	intend	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
did	did	vdd	did	do	0
incourage	incourage	vvi	encourage	encourage	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
obtaine	obtaine	vvi	obtain	obtain	0
licence	licence	n1	licence	licence	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
dedicate	dedicate	vvb	dedicate	dedicate	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
vnknowne	vnknowne	j	unknown	unknown	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
received	received	vvn	received	receive	0
favours	favours	n2	favours	favour	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
sometime	sometime	av	sometime	sometime	0
a	a	dt	a	a	0
servitor	servitor	n1	servitor	servitor	0
in	in	p-acp	in	in	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Great	Great	j	Great	great	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
stris	stris	n1	stris	stris	0
,	,	,	,	,	0
the	the	dt	the	the	0
Heroicall	Heroicall	j	Heroical	heroical	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
King	King	n1	King	king	0
Iames	Iames	np1	Iames	Iames	0
,	,	,	,	,	0
and	and	cc	and	and	0
Queene	Queene	n1	Queen	queen	0
Ann	Ann	np1	Ann	Ann	0
,	,	,	,	,	0
Father	Father	n1	Father	father	0
and	and	cc	and	and	0
Mother	Mother	n1	Mother	mother	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
deare	deare	j-jn	deer	dear	0
Soveraign	Soveraign	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
King	King	n1	King	king	0
Charles	Charles	np1	Charles	Charles	0
;	;	;	;	;	0
whose	whose	rg-crq	whose	who	0
servant	servant	n1	servant	servant	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
served	served	vvd	served	serve	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
Sewer	Sewer	n1	Sewer	sewer	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
chamber	chamber	n1	chamber	chamber	0
in	in	p-acp	in	in	0
ordinary	ordinary	j	ordinary	ordinary	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
,	,	,	,	,	0
your	your	po22	your	your	0
Honourable	Honourable	j	Honourable	honourable	0
favours	favours	n2	favours	favour	0
to	to	p-acp	to	to	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Queenes	Queenes	ng1	Queens	queen	0
servants	servants	n2	servants	servant	0
aboue	aboue	p-acp	above	above	0
the	the	dt	the	the	0
stayres	stayres	n2	stairs	stair	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sence	sence	n1	sense	sense	0
waiters	waiters	n2	waiters	waiter	0
was	was	vbds	was	be	0
such	such	d	such	such	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
altogether	altogether	av	altogether	altogether	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
mindefull	mindefull	j	mindful	mindful	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
regard	regard	n1	regard	regard	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
especially	especially	av-j	especially	especial	0
bound	bound	vvn	bound	bind	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
offer	offer	vvi	offer	offer	0
this	this	d	this	this	0
poore	poore	j	poor	poor	0
worke	worke	n1	work	work	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
thankefullnes	thankefullnes	n1	thankfulness	thankfulness	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
cheife	cheife	j-jn	chief	chief	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
dedicating	dedicating	j-vvg	dedicating	dedicate	0
these	these	d	these	these	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
endevours	endevours	n2	endeavours	endeavour	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
lover	lover	n1	lover	lover	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
greatest	greatest	js	greatest	great	0
honor	honor	n1	honour	honour	0
:	:	:	:	:	0
your	your	po22	your	your	0
Christian	Christian	np1	Christian	Christian	0
Noble	Noble	j	Noble	noble	0
car	car	n1	car	car	0
∣	∣	sy	∣	∣	0
riage	riage	n1	riage	riage	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
church	church	n1	church	church	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
evidētly	evidētly	av-j	evidently	evident	0
demonstrate	demonstrate	vvi	demonstrate	demonstrate	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
presume	presume	vvb	presume	presume	0
that	that	cst	that	that	0
this	this	d	this	this	0
little	little	j	little	little	0
mite	mite	n1	mite	mite	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
rather	rather	av-c	rather	rather	0
furthered	furthered	vvn	furthered	further	0
then	then	cs	then	than	0
hindered	hindered	vvn	hindered	hinder	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
remaine	remaine	vvi	remain	remain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Treasury	Treasury	n1	Treasury	treasury	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
edification	edification	n1	edification	edification	0
of	of	pp-f	of	of	0
poore	poore	j	poor	poor	0
weake	weake	j	weak	weak	0
and	and	cc	and	and	0
ignorant	ignorant	j	ignorant	ignorant	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
already	already	av	already	already	0
,	,	,	,	,	0
or	or	cc	or	or	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
possibilitie	possibilitie	n1	possibility	possibility	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seduced	seduced	vvn	seduced	seduce	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
knowledge	knowledge	n1	knowledge	knowledge	0
in	in	p-acp	in	in	0
Gods	Gods	npg1	Gods	God	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
true	true	j	true	true	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
teach	teach	vvb	teach	teach	0
,	,	,	,	,	0
preach	preach	vvb	preach	preach	0
,	,	,	,	,	0
and	and	cc	and	and	0
professe	professe	vvi	profess	profess	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
Some	Some	d	Some	some	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
that	that	cst	that	that	0
liue	liue	vvb	live	live	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bosome	bosome	n1	bosom	bosom	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
assu	assu	fw-fr	assu	assu	0
∣	∣	sy	∣	∣	0
redly	redly	av-vvn	redly	r	0
perswaded	perswaded	vvn	persuaded	persuade	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
pure	pure	j	pure	pure	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
visible	visible	j	visible	visible	0
Catholike	Catholike	jp	Catholic	catholic	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
spouse	spouse	n1	spouse	spouse	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
this	this	d	this	this	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
meanes	meanes	n2	means	mean	0
further	further	jc	further	further	0
to	to	pc-acp	to	to	0
confirme	confirme	vvi	confirm	confirm	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
some	some	d	some	some	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
that	that	d	that	that	0
are	are	vbr	are	be	0
weake	weake	j	weak	weak	0
,	,	,	,	,	0
and	and	cc	and	and	0
infirme	infirme	j	infirm	infirm	0
,	,	,	,	,	0
wavering	wavering	vvg	wavering	waver	0
minded	minded	vvn	minded	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
fall	fall	vvi	fallen	fall	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
saving	saving	j-vvg	saving	save	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
faithfully	faithfully	av-j	faithfully	faithful	0
preached	preached	vvn	preached	preach	0
and	and	cc	and	and	0
professed	professed	vvn	professed	profess	0
by	by	p-acp	by	by	0
her	her	pno31	her	she	0
.	.	.	.	.	1
This	This	d	This	this	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
meanes	meanes	n2	means	mean	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
blessing	blessing	n1	blessing	blessing	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
strengthen	strengthen	vvi	strengthen	strengthen	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
alienated	alienated	vvn	alienated	alienate	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
saving	saving	vvg	saving	save	0
faith	faith	n1	faith	faith	0
taught	taught	vvn	taught	teach	0
by	by	p-acp	by	by	0
her	her	pno31	her	she	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
knit	knit	vvn	knit	knit	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selues	selues	n2	selves	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
liue	liue	vvb	live	live	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
false	false	j	false	false	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
grounded	grounded	vvn	grounded	ground	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
false	false	j	false	false	0
foundatiō	foundatiō	n1	foundation	foundation	0
,	,	,	,	,	0
this	this	d	this	this	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
means	means	n2	means	mean	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
schismatically	schismatically	av-j	schismatically	schismatical	0
,	,	,	,	,	0
and	and	cc	and	and	0
erroniously	erroniously	av-j	erroneously	erroneous	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
true	true	j	true	true	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
preached	preached	vvn	preached	preach	0
and	and	cc	and	and	0
professed	professed	vvn	professed	profess	0
by	by	p-acp	by	by	0
her	her	pno31	her	she	0
;	;	;	;	;	0
and	and	cc	and	and	0
a	a	dt	a	a	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
turning	turning	vvg	turning	turn	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
therein	therein	av	therein	therein	0
faithfully	faithfully	av-j	faithfully	faithful	0
taught	taught	vvn	taught	teach	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
spirituall	spirituall	j	spiritual	spiritual	0
milke	milke	n1	milk	milk	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
nourishmēt	nourishmēt	n1	nourishment	nourishment	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
