AFter	AFter	p-acp	AFter	after	0
durst	durst	vvd	durst	dare	0
thou	thou	pns21	thou	thou	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
so	so	av	so	so	0
poore	poore	j	poor	poor	0
a	a	dt	a	a	0
present	present	n1	present	present	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
puissant	puissant	j	puissant	puissant	0
a	a	dt	a	a	0
person	person	n1	person	person	0
?	?	?	?	?	1
Why	Why	q-crq	Why	why	0
(	(	(	(	(	0
quoth	quoth	vvd	quoth	quoth	0
the	the	dt	the	the	0
Ci	Ci	crd	Ci	ci	0
∣	∣	sy	∣	∣	0
tizen	tizen	n1	tizen	tizen	0
)	)	)	)	)	0
how	how	q-crq	how	how	0
durst	durst	vvd	durst	dare	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
so	so	av	so	so	0
bolde	bolde	j	bold	bold	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
such	such	d	such	such	0
great	great	j	great	great	0
gifts	gifts	n2	gifts	gift	0
?	?	?	?	?	1
Quoth	Quoth	vvd	Quoth	quoth	0
the	the	dt	the	the	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
credit	credit	n1	credit	credit	0
,	,	,	,	,	0
and	and	cc	and	and	0
beside	beside	a-acp	beside	beside	0
,	,	,	,	,	0
their	their	po32	their	their	0
gifts	gifts	n2	gifts	gift	0
woorthy	woorthy	j	worthy	worthy	0
the	the	dt	the	the	0
receiuing	receiuing	n-vvg	receiving	receive	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
poore	poore	j	poor	poor	0
(	(	(	(	(	0
quoth	quoth	vvd	quoth	quoth	0
the	the	dt	the	the	0
Cittizen	Cittizen	n1	Citizen	citizen	0
)	)	)	)	)	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
I	I	pns11	I	i	0
giue	giue	vvb	give	give	0
such	such	d	such	such	0
a	a	dt	a	a	0
meane	meane	j	mean	mean	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
beene	beene	vbn	been	be	0
gratefully	gratefully	av-j	gratefully	grateful	0
accepted	accepted	vvn	accepted	accept	0
:	:	:	:	:	0
And	And	cc	And	and	0
although	although	cs	although	although	0
they	they	pns32	they	they	0
discend	discend	vvi	descend	descend	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
noble	noble	j	noble	noble	0
Linages	Linages	n2	Lineages	lineage	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
doo	doo	vdb	do	do	0
they	they	pns32	they	they	0
owe	owe	vvb	owe	owe	0
dutifull	dutifull	j	dutiful	dutiful	0
alleageaunce	alleageaunce	n1	alleageaunce	alleageaunce	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Emperour	Emperour	n1	Emperor	emperor	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
poore	poore	j	poor	poor	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beare	beare	vvb	bear	bear	0
him	him	pno31	him	he	0
as	as	p-acp	as	as	0
true	true	j	true	true	0
a	a	dt	a	a	0
heart	heart	n1	heart	heart	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
best	best	js	best	best	0
:	:	:	:	:	0
Euen	Euen	av	Even	even	0
so	so	av	so	so	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
gift	gift	n1	gift	gift	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
as	as	a-acp	as	as	0
faithfully	faithfully	av-j	faithfully	faithful	0
deliuered	deliuered	vvn	delivered	deliver	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
richest	richest	js	richest	rich	0
Iewell	Iewell	n1	Jewel	jewel	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
presented	presented	vvn	presented	present	0
.	.	.	.	.	1
And	And	cc	And	and	0
loe	loe	uh	lo	lo	0
Right	Right	j-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
such	such	d	such	such	0
expert	expert	j	expert	expert	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
such	such	d	such	such	0
pregnaunt	pregnaunt	j	pregnant	pregnant	0
inuen	inuen	n1	inuen	inuen	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
commendable	commendable	j	commendable	commendable	0
writers	writers	n2	writers	writer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
preferre	preferre	vvb	prefer	prefer	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
seemely	seemely	j	seemly	seemly	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
woorkes	woorkes	vvz	works	work	0
woorthy	woorthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
eternall	eternall	j	eternal	eternal	0
memory	memory	n1	memory	memory	0
:	:	:	:	:	0
A	A	dt	A	a	0
simple	simple	j	simple	simple	0
Soule	Soule	n1	Soul	soul	0
,	,	,	,	,	0
(	(	(	(	(	0
more	more	av-dc	more	more	0
imboldened	imboldened	vvn	emboldened	embolden	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
clemen	clemen	n2	clemen	cleman	0
∣	∣	sy	∣	∣	0
cie	cie	n1	cie	eye	0
,	,	,	,	,	0
then	then	cs	then	than	0
any	any	d	any	any	0
action	action	n1	actium	action	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
manifest	manifest	j	manifest	manifest	0
)	)	)	)	)	0
presumeth	presumeth	vvz	presumeth	presume	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
vnpullished	vnpullished	vvn	vnpullished	vnpullish	0
practises	practises	n2	practises	practise	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
simple	simple	j	simple	simple	0
skill	skill	n1	skill	skill	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
comprehend	comprehend	vvi	comprehend	comprehend	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
thus	thus	av	thus	thus	0
much	much	av-d	much	much	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
to	to	pc-acp	to	to	0
assure	assure	vvi	assure	assure	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
that	that	cst	that	that	0
among	among	p-acp	among	among	0
all	all	d	all	all	0
them	them	pno32	them	they	0
which	which	r-crq	which	which	0
owe	owe	vvb	owe	owe	0
you	you	pn22	you	you	0
du	du	fw-fr	du	du	0
∣	∣	sy	∣	∣	0
tifull	tifull	j	tifull	tifull	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
and	and	cc	and	and	0
among	among	p-acp	among	among	0
all	all	d	all	all	0
the	the	dt	the	the	0
braue	braue	j	brave	brave	0
Bookes	Bookes	n2	Books	book	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
bestowed	bestowed	vvn	bestowed	bestow	0
:	:	:	:	:	0
these	these	d	these	these	0
my	my	po11	my	my	0
little	little	j	little	little	0
labours	labours	n2	labours	labour	0
containe	containe	vvi	contain	contain	0
so	so	av	so	so	0
much	much	d	much	much	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
zeale	zeale	n1	zeal	zeal	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
welfare	welfare	n1	welfare	welfare	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
others	others	n2-jn	others	other	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
I	I	pns11	I	i	0
speake	speake	vvb	speak	speak	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
excep	excep	c-acp	except	except	0
∣	∣	sy	∣	∣	0
cion	cion	n1	cion	cion	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
least	least	ds	least	least	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
should	should	vmd	should	shall	0
deeme	deeme	vvi	deem	deem	0
I	I	pns11	I	i	0
forge	forge	vvb	forge	forge	0
my	my	po11	my	my	0
tale	tale	n1	tale	tale	0
on	on	p-acp	on	on	0
flatterie	flatterie	n1	flattery	flattery	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
vtter	vtter	vvb	utter	utter	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
my	my	po11	my	my	0
hart	hart	n1	heart	hart	0
thinketh	thinketh	vvz	thinketh	think	0
not	not	xx	not	not	0
:	:	:	:	:	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
tryall	tryall	n1	trial	trial	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
trustinesse	trustinesse	n1	trustiness	trustiness	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
reasonable	reasonable	j	reasonable	reasonable	0
affayres	affayres	n2	affairs	affair	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
can	can	vmb	can	can	0
best	best	av-js	best	best	0
deuise	deuise	vvi	devise	devise	0
,	,	,	,	,	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
your	your	po22	your	your	0
minde	minde	n1	mind	mind	0
be	be	vbi	be	be	0
deliuered	deliuered	vvn	delivered	deliver	0
from	from	p-acp	from	from	0
doubt	doubt	n1	doubt	doubt	0
:	:	:	:	:	0
and	and	cc	and	and	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
rid	rid	vvn	rid	rid	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
such	such	d	such	such	0
reproche	reproche	n1	reproach	reproach	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
puissantest	puissantest	js	puissantest	puissant	0
Prince	Prince	n1	Prince	prince	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
voyde	voyde	j	void	void	0
of	of	pp-f	of	of	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
the	the	dt	the	the	0
gallantest	gallantest	js-jn	gallantest	gallant	0
Champion	Champion	n1	Champion	champion	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
foes	foes	n2	foes	foe	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
honest	honest	j	honest	honest	0
liuer	liuer	n1	liver	liver	0
without	without	p-acp	without	without	0
some	some	d	some	some	0
backbiters	backbiters	n2	backbiters	backbiter	0
:	:	:	:	:	0
euen	euen	av	even	even	0
so	so	av	so	so	0
the	the	dt	the	the	0
brauest	brauest	js	bravest	brave	0
Bookes	Bookes	n2	Books	book	0
hath	hath	vhz	hath	have	0
many	many	d	many	many	0
malicious	malicious	j	malicious	malicious	0
iudgements	iudgements	n2	judgements	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
wisest	wisest	js	wisest	wise	0
writers	writers	n2	writers	writer	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
rashe	rashe	j	rash	rash	0
reports	reports	n2	reports	report	0
.	.	.	.	.	1
If	If	cs	If	if	0
then	then	av	then	then	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
)	)	)	)	)	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
famous	famous	j	famous	famous	0
are	are	vbr	are	be	0
foūd	foūd	vvn	found	find	0
fault	fault	n1	fault	fault	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
the	the	dt	the	the	0
cuningest	cuningest	js-jn	cuningest	cuning	0
controlled	controlled	vvn	controlled	control	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
promptest	promptest	vv2	promptest	prompt	0
wits	wits	n2	wits	wit	0
reproched	reproched	vvd	reproached	reproach	0
by	by	p-acp	by	by	0
spite	spite	n1	spite	spite	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
speeches	speeches	n2	speeches	speech	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
dare	dare	vvb	dare	dare	0
so	so	av	so	so	0
rude	rude	j	rude	rude	0
a	a	dt	a	a	0
writer	writer	n1	writer	writer	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
,	,	,	,	,	0
seeme	seeme	vvb	seem	seem	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
foorth	foorth	av	forth	forth	0
so	so	av	so	so	0
meane	meane	j	mean	mean	0
a	a	dt	a	a	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
,	,	,	,	,	0
so	so	av	so	so	0
weake	weake	j	weak	weak	0
a	a	dt	a	a	0
woorke	woorke	n1	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
skillesse	skillesse	j	skillesse	skillesse	0
a	a	dt	a	a	0
stile	stile	n1	style	stile	0
?	?	?	?	?	1
When	When	c-crq	When	when	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
are	are	vbr	are	be	0
deluded	deluded	vvn	deluded	delude	0
:	:	:	:	:	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
be	be	vbi	be	be	0
mocked	mocked	vvn	mocked	mock	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
skilfullest	skilfullest	js	skilfullest	skilful	0
are	are	vbr	are	be	0
scorned	scorned	vvd	scorned	scorn	0
:	:	:	:	:	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
be	be	vbi	be	be	0
derided	derided	vvn	derided	deride	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
remember	remember	vvb	remember	remember	0
,	,	,	,	,	0
the	the	dt	the	the	0
wise	wise	n1	wise	wise	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
reprehend	reprehend	vvi	reprehend	reprehend	0
rashly	rashly	av-j	rashly	rash	0
,	,	,	,	,	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
condemne	condemne	vvi	condemn	condemn	0
so	so	av	so	so	0
lightly	lightly	av-j	lightly	light	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
courteous	courteous	j	courteous	courteous	0
misconster	misconster	vvb	misconstrue	misconstrue	0
the	the	dt	the	the	0
good	good	j	good	good	0
intent	intent	n1	intent	intent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
writer	writer	n1	writer	writer	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
onely	onely	av-j	only	only	0
sutch	sutch	d	such	such	0
as	as	c-acp	as	as	0
Aesops	Aesops	npg1	Aesops	Aesop	0
Dog	Dog	n1	Dog	dog	0
,	,	,	,	,	0
that	that	cst	that	that	0
brags	brags	vvz	brags	brag	0
but	but	cc-acp	but	but	0
dares	dares	vvz	dares	dare	0
not	not	xx	not	not	0
bite	bite	vvi	bite	bite	0
,	,	,	,	,	0
hid	hid	vvn	hid	hide	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
hole	hole	n1	hold	hole	0
and	and	cc	and	and	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
shewe	shewe	vvi	show	show	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
such	such	d	such	such	0
,	,	,	,	,	0
the	the	dt	the	the	0
countenaunce	countenaunce	n1	countenance	countenance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
is	is	vbz	is	be	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
contend	contend	vvi	contend	contend	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
me	me	pno11	me	i	0
not	not	xx	not	not	0
feare	feare	vvi	fear	fear	0
the	the	dt	the	the	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
enuie	enuie	n1	envy	envy	0
.	.	.	.	.	1
The	The	dt	The	the	0
Chi	Chi	fw-mi	Chi	chi	0
∣	∣	sy	∣	∣	0
rurgion	rurgion	n1	rurgion	rurgion	0
more	more	av-dc	more	more	0
douteth	douteth	vvz	doubteth	doubt	0
the	the	dt	the	the	0
hidden	hidden	j-vvn	hidden	hide	0
Fistule	Fistule	fw-la	Fistule	fistule	0
:	:	:	:	:	0
then	then	av	then	then	0
the	the	dt	the	the	0
wide	wide	j	wide	wide	0
wound	wound	n1	wound	wound	0
,	,	,	,	,	0
the	the	dt	the	the	0
woorthiest	woorthiest	js	woorthiest	woorthy	0
war	war	n1	war	war	0
∣	∣	sy	∣	∣	0
riour	riour	j-jn	riour	riour	0
more	more	av-dc	more	more	0
feareth	feareth	vvz	fears	fear	0
the	the	dt	the	the	0
secret	secret	j-jn	secret	secret	0
assault	assault	n1	assault	assault	0
:	:	:	:	:	0
thē	thē	pno32	them	they	0
the	the	dt	the	the	0
boldest	boldest	js	boldest	bold	0
battaile	battaile	n1	battle	battle	0
,	,	,	,	,	0
A	A	dt	A	a	0
little	little	j	little	little	0
hooke	hooke	n1	hook	hook	0
taketh	taketh	vvz	takes	take	0
a	a	dt	a	a	0
great	great	j	great	great	0
Fish	Fish	n1	Fish	fish	0
,	,	,	,	,	0
a	a	dt	a	a	0
little	little	j	little	little	0
winde	winde	n1	wind	wind	0
falleth	falleth	vvz	falls	fall	0
downe	downe	a-acp	down	down	0
big	big	j	big	big	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
a	a	dt	a	a	0
smal	smal	j	small	small	0
spark	spark	n1	spark	spark	0
kindleth	kindleth	vvz	kindleth	kindle	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
great	great	j	great	great	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
a	a	dt	a	a	0
little	little	j	little	little	0
stone	stone	n1	stone	stone	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
tall	tall	j	tall	tall	0
mā	mā	n1	man	man	0
stū	stū	fw-la	stū	stū	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
,	,	,	,	,	0
&	&	cc	&	and	0
a	a	dt	a	a	0
small	small	j	small	small	0
wound	wound	n1	wound	wound	0
kill	kill	vvi	kill	kill	0
a	a	dt	a	a	0
puissant	puissant	j	puissant	puissant	0
