BRethren	BRethren	ng1	BRethren	brethren	0
the	the	dt	the	the	0
Dr.	Dr.	n1	Dr.	dr.	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
admit	admit	vvi	admit	admit	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
an	an	dt	and	a	0
Order	Order	n1	Order	order	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
State	State	n1	State	state	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
would	would	vmd	would	will	0
only	only	av-j	only	only	0
debate	debate	vvi	debate	debate	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
in	in	p-acp	in	in	0
private	private	j	private	private	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sence	sence	n1	sense	sense	0
of	of	pp-f	of	of	0
(	(	(	(	(	0
only	only	av-j	only	only	0
)	)	)	)	)	0
4	4	crd	4	4	0
auditors	auditors	n2	auditors	auditor	0
.	.	.	.	.	1
And	And	cc	And	and	0
whilst	whilst	cs	while	while	0
these	these	d	these	these	0
things	things	n2	things	thing	0
were	were	vbdr	were	be	0
thus	thus	av	thus	thus	0
in	in	p-acp	in	in	0
debate	debate	n1	debate	debate	0
,	,	,	,	,	0
I	I	pns11	I	i	0
received	received	vvd	received	receive	0
a	a	dt	a	a	0
Message	Message	n1	Message	message	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
write	write	vvi	write	write	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
defend	defend	vvi	defend	defend	0
his	his	po31	his	his	0
Argu	Argu	n1	Argu	argu	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
now	now	av	now	now	0
written	written	vvn	written	write	0
as	as	a-acp	as	as	0
briefely	briefely	av-j	briefly	brief	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
largely	largely	av-j	largely	large	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
time	time	n1	time	time	0
would	would	vmd	would	will	0
permit	permit	vvi	permit	permit	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
joyned	joyned	vvn	joined	join	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
Master	Master	n1	Master	master	0
Marshalls	Marshalls	n2	Marshals	marshal	0
look	look	vvb	look	look	0
concer	concer	fw-fr	concer	concer	0
∣	∣	sy	∣	∣	0
ning	ning	j	ning	ning	0
the	the	dt	the	the	0
Baptisme	Baptisme	n1	Baptism	baptism	0
of	of	pp-f	of	of	0
Infants	Infants	n2	Infants	infant	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
taken	taken	vvn	taken	take	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
hands	hands	n2	hands	hand	0
to	to	pc-acp	to	to	0
examine	examine	vvi	examine	examine	0
)	)	)	)	)	0
whilst	whilst	cs	while	while	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
prisoner	prisoner	n1	prisoner	prisoner	0
in	in	p-acp	in	in	0
Cambridge	Cambridge	np1	Cambridge	Cambridge	0
:	:	:	:	:	0
And	And	cc	And	and	0
now	now	av	now	now	0
finding	finding	vvg	finding	find	0
these	these	d	these	these	0
two	two	crd	two	two	0
to	to	pc-acp	to	to	0
joyne	joyne	vvi	join	join	0
together	together	av	together	together	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
the	the	dt	the	the	0
same	same	d	same	same	0
Arguments	Arguments	n2	Arguments	argument	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
joyned	joyned	vvn	joined	join	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Answer	Answer	n1	Answer	answer	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Replies	Replies	n2	Replies	reply	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
to	to	a-acp	to	to	0
our	our	po12	our	our	0
Objections	Objections	n2	Objections	objection	0
,	,	,	,	,	0
I	I	pns11	I	i	0
meddle	meddle	vvb	meddle	meddle	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
leave	leave	vvb	leave	leave	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
.	.	.	.	.	1
It	It	pn31	It	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
sufficient	sufficient	j	sufficient	sufficient	0
taske	taske	n1	task	task	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
building	building	n1	building	building	0
is	is	vbz	is	be	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sand	sand	n1	sand	sand	0
.	.	.	.	.	1
I	I	pns11	I	i	0
present	present	vvb	present	present	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
desiring	desiring	vvg	desiring	desire	0
your	your	po22	your	your	0
favourable	favourable	j	favourable	favourable	0
correction	correction	n1	correction	correction	0
,	,	,	,	,	0
if	if	cs	if	if	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
swerved	swerved	vvd	swerved	swerve	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mand	mand	vvn	manned	man	0
my	my	po11	my	my	0
pen	pen	n1	pen	pen	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
this	this	d	this	this	0
or	or	cc	or	or	0
unto	unto	p-acp	unto	unto	0
another	another	j-jn	another	another	0
more	more	av-dc	more	more	0
weigh	weigh	vvi	weigh	weigh	0
∣	∣	sy	∣	∣	0
ty	ty	vvi	ty	tie	0
subject	subject	n-jn	subject	subject	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
calls	calls	vvz	calls	call	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
our	our	po12	our	our	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
That	That	cst	That	that	0
the	the	dt	the	the	0
efficacy	efficacy	n1	efficacy	efficacy	0
,	,	,	,	,	0
and	and	cc	and	and	0
extent	extent	n1	extent	extent	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
death	death	n1	death	death	0
may	may	vmb	may	may	0
appeare	appeare	vvi	appear	appear	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
grtat	grtat	fw-fr	grtat	grtat	0
part	part	n1	part	part	0
lyes	lyes	vvz	lies	lie	0
hidden	hidden	vvn	hidden	hide	0
and	and	cc	and	and	0
obscure	obscure	j	obscure	obscure	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
stoop	stoop	vvi	stoop	stoop	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
command	command	n1	command	command	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
and	and	cc	and	and	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
deavour	deavour	vvb	deavour	deavour	0
to	to	pc-acp	to	to	0
become	become	vvi	become	become	0
your	your	po22	your	your	0
fervant	fervant	n1	fervant	fervant	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
worke	worke	vvb	work	work	0
:	:	:	:	:	0
provi	provi	fw-la	provi	provi	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
all	all	d	all	all	0
assist	assist	vvb	assist	assist	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
plentifull	plentifull	j	plentiful	plentiful	0
streame	streame	n1	stream	stream	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
that	that	cst	that	that	0
wisedome	wisedome	n1	wisdom	wisdom	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
given	given	vvn	given	give	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
work	work	n1	work	work	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
carried	carried	vvn	carried	carry	0
and	and	cc	and	and	0
managed	managed	vvn	managed	manage	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spi	Spi	vvb	Spi	spi	0
∣	∣	sy	∣	∣	0
rit	rit	n1	rit	rit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
gain	gain	vvb	gain	gain	0
sayers	sayers	n2	sayers	sayer	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
their	their	po32	their	their	0
mouthes	mouthes	n2	mouths	mouth	0
for	for	p-acp	for	for	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
ver	ver	fw-la	ver	ver	0
stopped	stopped	vvn	stopped	stop	0
.	.	.	.	.	1
Brethren	Brethren	n1	Brothers	brethren	0
farewell	farewell	uh-n	farewell	farewell	0
.	.	.	.	.	1
The	The	dt	The	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
be	be	vbb	be	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
all	all	d	all	all	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Prison	Prison	n1	Prison	prison	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Peters	Peters	npg1	Peters	Peter	0
house	house	n1	house	house	0
.	.	.	.	.	1
Febr.	Febr.	np1	Febr.	Febr.	0
22.	22.	crd	22.	22.	0
1634.	1634.	crd	1634.	1634.	1
