Most	Most	ds	Most	most	0
observe	observe	vvb	observe	observe	0
that	that	cst	that	that	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
fore-runner	fore-runner	n1	forerunner	forerunner	0
,	,	,	,	,	0
either	either	av-d	either	either	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
raising	raising	n-vvg	raising	raise	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
mens	mens	ng2	men's	man	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
4.24	4.24	crd	4.24	4.24	0
and	and	cc	and	and	0
esteem	esteem	vvi	esteem	esteem	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
signe	signe	n1	sign	sign	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
utter	utter	j	utter	utter	0
ruining	ruining	vvg	ruining	ruin	0
,	,	,	,	,	0
breaking	breaking	vvg	breaking	break	0
and	and	cc	and	and	0
sinking	sinking	vvg	sinking	sink	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
is	is	vbz	is	be	0
jealous	jealous	j	jealous	jealous	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
zealous	zealous	j	zealous	zealous	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Sons	Sons	ng1	Sons	son	0
glory	glory	n1	glory	glory	0
;	;	;	;	;	0
Esa.	Esa.	np1	Esa.	Esa.	1
9.7	9.7	crd	9.7	9.7	0
.	.	.	.	.	0
and	and	cc	and	and	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
bee	bee	vbb	be	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
impart	impart	vvi	impart	impart	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
unto	unto	p-acp	unto	unto	0
all	all	d	all	all	0
,	,	,	,	,	0
Esa.	Esa.	np1	Esa.	Esa.	1
42.8	42.8	crd	42.8	42.8	0
.	.	.	.	.	0
yet	yet	av	yet	yet	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
hee	hee	pns31	he	he	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
give	give	vvi	give	give	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
bee	bee	vbi	be	be	0
two	two	crd	two	two	0
hard	hard	j	hard	hard	0
Lessons	Lessons	n2	Lessons	lesson	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Alpha	Alpha	np1	Alpha	Alpha	0
and	and	cc	and	and	0
O	O	sy	O	o	0
∣	∣	sy	∣	∣	0
mega	mega	vvd	mega	mega	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Gods	Gods	ng1	Gods	god	0
Book	Book	n1	Book	book	0
.	.	.	.	.	1
The	The	dt	The	the	0
one	one	pi	one	one	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
deny	deny	vvi	deny	deny	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
glory	glory	n1	glory	glory	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
:	:	:	:	:	0
And	And	cc	And	and	0
hee	hee	pns31	he	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
compleatest	compleatest	js	compleatest	compleat	0
Scholler	Scholler	n1	Scholar	scholar	0
in	in	p-acp	in	in	0
Christs	Christs	npg1	Christs	Christ	0
Schoole	Schoole	n1	School	school	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
best	best	js	best	best	0
vers'd	vers'd	vvn	versed	verse	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
divine	divine	j-jn	divine	divine	0
learning	learning	n1	learning	learning	0
.	.	.	.	.	1
Yee	Yee	pn22	Ye	you	0
Worthy	Worthy	j	Worthy	worthy	0
Rulers	Rulers	n2	Rulers	ruler	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Israel	Israel	np1	Israel	Israel	0
)	)	)	)	)	0
Consider	Consider	vvb	Consider	consider	0
how	how	c-crq	how	how	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
exalted	exalted	vvn	exalted	exalt	0
You	You	pn22	You	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
People	People	n1	People	people	0
,	,	,	,	,	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
heads	heads	n2	heads	head	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Domestique	Domestique	j-jn	Domestic	domestic	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Foraigne	Foraigne	j	Foreign	foreign	0
foes	foes	n2	foes	foe	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
what	what	q-crq	what	what	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
require	require	vvb	require	require	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
this	this	d	this	this	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
againe	againe	av	again	again	0
?	?	?	?	?	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
walke	walke	vvb	walk	walk	0
humbly	humbly	av-j	humbly	humble	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvi	give	give	0
his	his	po31	his	his	0
Highnesse	Highnesse	n1	Highness	highness	0
his	his	po31	his	his	0
deserved	deserved	j-vvn	deserved	deserve	0
,	,	,	,	,	0
and	and	cc	and	and	0
due	due	j-jn	due	due	0
Glory	Glory	n1	Glory	glory	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
Moses	Moses	np1	Moses	Moses	0
and	and	cc	and	and	0
Aaron	Aaron	np1	Aaron	Aaron	0
,	,	,	,	,	0
(	(	(	(	(	0
two	two	crd	two	two	0
choyce	choyce	n1	choice	choice	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cham	Cham	pns11|vbm	Cham	I|be	0
∣	∣	sy	∣	∣	0
pions	pions	j	pions	pions	0
)	)	)	)	)	0
did	did	vdd	did	do	0
lead	lead	vvi	led	lead	0
and	and	cc	and	and	0
govern	govern	vvi	govern	govern	0
Isra	Isra	fw-fr	Isra	isra	0
∣	∣	sy	∣	∣	0
el	el	fw-es	el	el	0
for	for	c-acp	for	for	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
,	,	,	,	,	0
Num.	Num.	np1	Num.	Num.	1
20.12	20.12	crd	20.12	20.12	0
.	.	.	.	.	1
(	(	(	(	(	0
notwithstan	notwithstan	fw-mi	notwithstan	notwithstan	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
many	many	d	many	many	0
dangers	dangers	n2	dangers	danger	0
and	and	cc	and	and	0
difficul	difficul	fw-la	difficul	difficul	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
shut	shut	vvd	shut	shut	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Canaan	Canaan	np1	Canaan	Canaan	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
sanctifie	sanctifie	vvi	sanctify	sanctify	0
God	God	np1	God	God	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
waters	waters	n2	waters	water	0
of	of	pp-f	of	of	0
Meribah	Meribah	np1	Meribah	Meribah	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
Eli	Eli	np1	Eli	Eli	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
forty	forty	crd	forty	forty	0
years	years	n2	years	year	0
a	a	dt	a	a	0
Priest	Priest	n1	Priest	priest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
away,1	away,1	n1	away,1	away,1	0
Sam.	Sam.	np1	Sam.	Sam	1
2.29	2.29	crd	2.29	2.29	0
.	.	.	.	.	0
and	and	cc	and	and	0
his	his	po31	his	his	0
posterity	posterity	n1	posterity	posterity	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
honoured	honoured	vvd	honoured	honour	0
his	his	po31	his	his	0
sons	sons	n2	sons	son	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
Would	Would	vmd	Would	will	0
you	you	pn22	you	you	0
stand	stand	vvi	stand	stand	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
the	the	dt	the	the	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	vvb	nou_r_	nou_r_	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
?	?	?	?	?	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
you	you	pn22	you	you	0
have	have	vhi	have	have	0
your	your	po22	your	your	0
posteri	posteri	n2	posteri	posteri	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
to	to	p-acp	to	to	0
prosper	prosper	vvi	prosper	prosper	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
name	name	n1	name	name	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
gone	gone	vvn	gone	go	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
?	?	?	?	?	0
then	then	av	then	then	0
make	make	vvb	make	make	0
it	it	pn31	it	it	0
your	your	po22	your	your	0
businesse	businesse	n1	business	business	0
to	to	pc-acp	to	to	0
exalt	exalt	vvi	exalt	exalt	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
remember	remember	vvb	remember	remember	0
that	that	cst	that	that	0
God	God	np1	God	God	0
puls	puls	vvz	puls	pull	0
downe	downe	a-acp	down	down	0
some	some	d	some	some	0
,	,	,	,	,	0
Ezek.	Ezek.	np1	Ezek.	Ezek.	1
31.14	31.14	crd	31.14	31.14	0
.	.	.	.	.	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
others	others	n2-jn	others	other	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
alt	alt	vm2	alt	alt	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Hosts	Hosts	n2	Hosts	host	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Isaiah	Isaiah	np1	Isaiah	Isaiah	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
purpo	purpo	fw-es	purpo	purpo	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
to	to	pc-acp	to	to	0
stain	stain	vvi	stain	stain	0
the	the	dt	the	the	0
pride	pride	n1	pride	pride	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
glo	glo	n1	glow	glow	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
into	into	p-acp	into	into	0
contempt	contempt	n1	contempt	contempt	0
all	all	d	all	all	0
the	the	dt	the	the	0
honorable	honorable	j	honourable	honourable	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
Esa.	Esa.	np1	Esa.	Esa.	0
23.9	23.9	crd	23.9	23.9	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
day	day	n1	day	day	0
comming	comming	vvg	coming	come	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
flesh	flesh	n1	flesh	flesh	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
humbled	humbled	vvn	humbled	humble	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
alone	alone	av-j	alone	alone	0
exalted	exalted	vvn	exalted	exalt	0
;	;	;	;	;	0
&	&	cc	&	and	0
that	that	d	that	that	0
day	day	n1	day	day	0
shal	shal	vmb	shall	shall	0
be	be	vbi	be	be	0
upon	upon	p-acp	upon	upon	0
every	every	d	every	every	0
one	one	pi	one	one	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
proud	proud	j	proud	proud	0
and	and	cc	and	and	0
lofty	lofty	j	lofty	lofty	0
,	,	,	,	,	0
Esa.	Esa.	np1	Esa.	Esa.	1
2.11.12	2.11.12	crd	2.11.12	2.11.12	0
.	.	.	.	.	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
e	e	fw-la	e	e	0
∣	∣	sy	∣	∣	0
very	very	j	very	very	0
one	one	pi	one	one	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
lifted	lifted	vvn	lifted	lift	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
&	&	cc	&	and	0
he	he	pns31	he	he	0
shal	shal	vmb	shall	shall	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
low	low	av-j	low	low	0
.	.	.	.	.	1
Humble	Humble	j	Humble	humble	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
and	and	cc	and	and	0
exalt	exalt	vvi	exalt	exalt	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
your	your	po22	your	your	0
gates	gates	n2	gates	gate	0
,	,	,	,	,	0
Seek	Seek	vvb	Seek	seek	0
not	not	xx	not	not	0
great	great	j	great	great	0
things	things	n2	things	thing	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
Jer.	Jer.	np1	Jer.	Jer.	1
45.5	45.5	crd	45.5	45.5	0
.	.	.	.	.	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
there	there	a-acp	there	there	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
a	a	dt	a	a	0
lye	lye	n1	lie	lie	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
right	right	j-jn	right	right	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
Esa.	Esa.	np1	Esa.	Esa.	1
44.20	44.20	crd	44.20	44.20	0
Mal.	Mal.	np1	Mal.	Mal.	0
2.16	2.16	crd	2.16	2.16	0
.	.	.	.	.	0
neither	neither	dx	neither	neither	0
cover	cover	n1	cover	cover	0
violence	violence	n1	violence	violence	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
garment	garment	n1	garment	garment	0
.	.	.	.	.	1
Propound	Propound	vvi	Propound	propound	0
nothing	nothing	pix	nothing	nothing	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nations	Nations	n2	Nations	nation	0
inte	inte	vvb	inte	inte	0
∣	∣	sy	∣	∣	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
(	(	(	(	(	0
wherein	wherein	c-crq	wherein	wherein	0
your	your	po22	your	your	0
interests	interests	n2	interests	interest	0
and	and	cc	and	and	0
safeties	safeties	n2	safeties	safety	0
are	are	vbr	are	be	0
involved	involved	vvn	involved	involve	0
,	,	,	,	,	0
and	and	cc	and	and	0
inclu	inclu	fw-la	inclu	inclu	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
.	.	.	.	.	0
)	)	)	)	)	1
Neh.	Neh.	np1	Neh.	Neh.	0
5.14.18	5.14.18	crd	5.14.18	5.14.18	0
.	.	.	.	.	1
Imitate	Imitate	vvi	Imitate	imitate	0
good	good	j	good	good	0
Nehemiah	Nehemiah	np1	Nehemiah	Nehemiah	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
did	did	vdd	did	do	0
twelve	twelve	crd	twelve	twelve	0
years	years	n2	years	year	0
hard	hard	j	hard	hard	0
service	service	n1	service	service	0
freely	freely	av-j	freely	free	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	d	that	that	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
bon	bon	fw-fr	bon	bon	0
∣	∣	sy	∣	∣	0
dage	dage	fw-mi	dage	dage	0
was	was	vbds	was	be	0
heavy	heavy	j	heavy	heavy	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
hitherto	hitherto	av	hitherto	hitherto	0
made	made	vvn	made	make	0
you	you	pn22	you	you	0
friends	friends	n2	friends	friend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
and	and	cc	and	and	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
former	former	j	former	former	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
countenanced	countenanced	vvn	countenanced	countenance	0
,	,	,	,	,	0
and	and	cc	and	and	0
both	both	av-d	both	both	0
preserved	preserved	vvn	preserved	preserve	0
through	through	p-acp	through	through	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
means	means	n2	means	mean	0
.	.	.	.	.	1
Likewise	Likewise	av	Likewise	likewise	0
your	your	po22	your	your	0
zealous	zealous	j	zealous	zealous	0
and	and	cc	and	and	0
glo	glo	vvi	glow	glow	0
∣	∣	sy	∣	∣	0
rious	rious	j	rious	rious	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
against	against	p-acp	against	against	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
religious	religious	j	religious	religious	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
propa	propa	n1	propa	propa	0
∣	∣	sy	∣	∣	0
gating	gating	j-vvg	gating	gate	0
and	and	cc	and	and	0
promoting	promoting	j-vvg	promoting	promote	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
Especially	Especially	av-j	Especially	especial	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
Wales	Wales	n2	Wales	wale	0
.	.	.	.	.	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
remaine	remaine	vvi	remain	remain	0
engraven	engraven	vvn	engraven	engrave	0
,	,	,	,	,	0
(	(	(	(	(	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
Marble	Marble	n1	Marble	marble	0
but	but	p-acp	but	but	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mindes	mindes	n2	minds	mind	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
and	and	cc	and	and	0
our	our	po12	our	our	0
