Friends	Friends	ng1	Friends	friend	0
reading	reading	n-vvg	reading	read	0
:	:	:	:	:	0
And	And	cc	And	and	0
because	because	c-acp	because	because	0
most	most	ds	most	most	0
have	have	vhb	have	have	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
to	to	pc-acp	to	to	0
retain	retain	vvi	retain	retain	0
spiritual	spiritual	j	spiritual	spiritual	0
and	and	cc	and	and	0
heavenly	heavenly	j	heavenly	heavenly	0
truths	truths	n2	truths	truth	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
put	put	vvn	put	put	0
forth	forth	av	forth	forth	0
this	this	d	this	this	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
that	that	cst	that	that	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
every	every	d	every	every	0
one	one	pi	one	one	0
may	may	vmb	may	may	0
put	put	vvi	put	put	0
home	home	av-an	home	home	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
as	as	p-acp	as	as	0
every	every	d	every	every	0
one	one	pi	one	one	0
hath	hath	vhz	hath	have	0
need	need	n1	need	need	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
quick	quick	j	quick	quick	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
intent	intent	n1	intent	intent	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
cast	cast	vvi	cast	cast	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
whom	whom	r-crq	whom	who	0
it	it	pn31	it	it	0
most	most	av-ds	most	most	0
concerns	concerns	vvz	concerns	concern	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
words	words	n2	words	word	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
followeth	followeth	vvz	follows	follow	0
:	:	:	:	:	0
1.	1.	crd	1.	1.	1
A	A	dt	A	a	0
Word	Word	n1	Word	word	0
or	or	cc	or	or	0
two	two	crd	two	two	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Ac	Ac	fw-la	Ac	ac	0
∣	∣	sy	∣	∣	0
count	count	n1	count	count	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
A	A	dt	A	a	0
word	word	n1	word	word	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Caution	Caution	n1	Caution	caution	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
But	But	p-acp	But	but	0
a	a	dt	a	a	0
word	word	n1	word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Councel	Councel	n1	Council	council	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
By	By	p-acp	By	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Account	Account	vvb	Account	account	0
:	:	:	:	:	0
To	To	pc-acp	To	to	0
testifie	testifie	vvi	testify	testify	0
that	that	cst	that	that	0
about	about	p-acp	about	about	0
six	six	crd	six	six	0
moneths	moneths	n2	months	month	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
a	a	dt	a	a	0
Thanksgiving	Thanksgiving	n1	Thanksgiving	thanksgiving	0
Sermon	Sermon	n1	Sermon	sermon	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
great	great	j	great	great	0
deliverance	deliverance	n1	deliverance	deliverance	0
at	at	p-acp	at	at	0
Worcester	Worcester	np1	Worcester	Worcester	0
,	,	,	,	,	0
was	was	vbds	was	be	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lished	lished	vvn	lished	lish	0
under	under	p-acp	under	under	0
my	my	po11	my	my	0
name	name	n1	name	name	0
,	,	,	,	,	0
intituled	intituled	vvn	entitled	entitle	0
,	,	,	,	,	0
Good	Good	j	Good	good	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
,	,	,	,	,	0
and	and	cc	and	and	0
works	works	n2	works	work	0
of	of	pp-f	of	of	0
wonder	wonder	n1	wonder	wonder	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
Sermon	Sermon	n1	Sermon	sermon	0
I	I	pns11	I	i	0
own	own	vvb	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
both	both	d	both	both	0
Orthodox	Orthodox	n1	Orthodox	orthodox	0
,	,	,	,	,	0
and	and	cc	and	and	0
Consonant	Consonant	j	Consonant	consonant	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
harmony	harmony	n1	harmony	harmony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
late	late	av-j	late	late	0
reformed	reformed	vvd	reformed	reform	0
Churches	Churches	n2	Churches	church	0
:	:	:	:	:	0
And	And	cc	And	and	0
this	this	d	this	this	0
I	I	pns11	I	i	0
testifie	testifie	vvb	testify	testify	0
against	against	p-acp	against	against	0
any	any	d	any	any	0
such	such	d	such	such	0
scan	scan	n1	scan	scan	0
∣	∣	sy	∣	∣	0
dal	dal	n1	dal	dal	0
of	of	pp-f	of	of	0
Recantation	Recantation	n1	Recantation	recantation	0
or	or	cc	or	or	0
Satisfaction	Satisfaction	n1	Satisfaction	satisfaction	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
nothing	nothing	pix	nothing	nothing	0
therein	therein	av	therein	therein	0
for	for	p-acp	for	for	0
substance	substance	n1	substance	substance	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
can	can	vmb	can	can	0
prove	prove	vvi	prove	prove	0
or	or	cc	or	or	0
make	make	vvb	make	make	0
appear	appear	vvi	appear	appear	0
the	the	dt	the	the	0
contrary	contrary	j-jn	contrary	contrary	0
;	;	;	;	;	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
any	any	d	any	any	0
er	er	zz	er	er	0
∣	∣	sy	∣	∣	0
ror	ror	n1	ror	ror	0
or	or	cc	or	or	0
untruth	untruth	n1	untruth	untruth	0
worthy	worthy	j	worthy	worthy	0
recantation	recantation	n1	recantation	recantation	0
;	;	;	;	;	0
or	or	cc	or	or	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
wrong	wrong	n-jn	wrong	wrong	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
meriteth	meriteth	vvz	merits	merit	0
sa	sa	fw-fr	sa	sa	0
∣	∣	sy	∣	∣	0
tisfaction	tisfaction	n1	tisfaction	tisfaction	0
:	:	:	:	:	0
Let	Let	vvb	Let	let	0
such	such	d	such	such	0
an	an	dt	and	a	0
offence	offence	n1	offence	offence	0
be	be	vbi	be	be	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
thily	thily	av-j-u	thily	thily	0
pickt	pickt	vvn	picked	pick	0
out	out	av	out	out	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
publiquely	publiquely	av-j	publicly	public	0
stated	stated	vvn	stated	state	0
;	;	;	;	;	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
not	not	xx	not	not	0
any	any	d	any	any	0
doubt	doubt	n1	doubt	doubt	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
ready	ready	j	ready	ready	0
Ac	Ac	fw-la	Ac	ac	0
∣	∣	sy	∣	∣	0
count	count	n1	count	count	0
shall	shall	vmb	shall	shall	0
chearfully	chearfully	av-j	cheerfully	cheerful	0
be	be	vbi	be	be	0
acknowledged	acknowledged	vvn	acknowledged	acknowledge	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
where	where	c-crq	where	where	0
no	no	dx	no	no	0
wrong	wrong	n-jn	wrong	wrong	0
appears	appears	vvz	appears	appear	0
;	;	;	;	;	0
and	and	cc	and	and	0
a	a	dt	a	a	0
recantation	recantation	n1	recantation	recantation	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
no	no	dx	no	no	0
error	error	n1	error	error	0
is	is	vbz	is	be	0
found	found	vvn	found	find	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
injure	injure	vvi	injure	injure	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
stablish	stablish	vvi	establish	establish	0
error	error	n1	error	error	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
interdictum	interdictum	fw-la	interdictum	interdictum	0
esse	esse	fw-la	esse	esse	0
jure	jure	fw-la	jure	jure	0
naturae	naturae	fw-la	naturae	naturae	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
expressions	expressions	n2	expressions	expression	0
of	of	pp-f	of	of	0
tartness	tartness	n1	tartness	tartness	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
but	but	p-acp	but	but	0
words	words	n2	words	word	0
and	and	cc	and	and	0
not	not	xx	not	not	0
untruths	untruths	n2	untruths	untruth	0
;	;	;	;	;	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
an	an	dt	and	a	0
offender	offender	n1	offender	offender	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
offended	offended	vvn	offended	offend	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
word	word	n1	word	word	0
?	?	?	?	?	0
words	words	n2	words	word	0
have	have	vhb	have	have	0
their	their	po32	their	their	0
weight	weight	n1	weight	weight	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
matter	matter	n1	matter	matter	0
makes	makes	vvz	makes	make	0
an	an	dt	and	a	0
Accusation	Accusation	n1	Accusation	accusation	0
;	;	;	;	;	0
and	and	cc	and	and	0
my	my	po11	my	my	0
wish	wish	n1	wish	wish	0
is	is	vbz	is	be	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
no	no	dx	no	no	0
man	man	n1	man	man	0
nominally	nominally	av-j	nominally	nominal	0
is	is	vbz	is	be	0
accused	accused	vvn	accused	accuse	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
none	none	pix	none	none	0
as	as	p-acp	as	as	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
would	would	vmd	would	will	0
accuse	accuse	vvi	accuse	accuse	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
some	some	d	some	some	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
faculty	faculty	n1	faculty	faculty	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
minde	minde	n1	mind	mind	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
things	things	n2	things	thing	0
odious	odious	j	odious	odious	0
:	:	:	:	:	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
though	though	cs	though	though	0
such	such	d	such	such	0
can	can	vmb	can	can	0
extract	extract	vvi	extract	extract	0
poyson	poyson	n1	poison	poison	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
expression	expression	n1	expression	expression	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
conscientious	conscientious	j	conscientious	conscientious	0
hearts	hearts	n2	hearts	heart	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
:	:	:	:	:	0
And	And	cc	And	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
know	know	vvi	know	know	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
light	light	j	light	light	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
seri	seri	fw-la	seri	seri	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
similitude	similitude	n1	similitude	similitude	0
:	:	:	:	:	0
And	And	cc	And	and	0
most	most	av-ds	most	most	0
know	know	vvi	know	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
comparisons	comparisons	n2	comparisons	comparison	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
conclusions	conclusions	n2	conclusions	conclusion	0
;	;	;	;	;	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
clude	clude	vvi	clude	clude	0
:	:	:	:	:	0
Verba	Verba	fw-la	Verba	verba	0
in	in	p-acp	in	in	0
defini	defini	fw-la	defini	defini	0
∣	∣	sy	∣	∣	0
tionibus	tionibus	fw-la	tionibus	tionibus	0
posita	posita	fw-la	posita	posita	0
,	,	,	,	,	0
non	non	fw-la	non	non	0
actum	actum	fw-la	actum	actum	0
sed	sed	fw-la	sed	sed	0
po	po	fw-la	po	po	0
∣	∣	sy	∣	∣	0
tentiam	tentiam	fw-la	tentiam	tentiam	0
signifi	signifi	n2	signifi	signifi	0
∣	∣	sy	∣	∣	0
cant	cant	fw-mi	cant	cant	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
strange	strange	j	strange	strange	0
rule	rule	n1	rule	rule	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mongst	mongst	p-acp	amongst	among	0
Logicians	Logicians	n2	Logicians	logician	0
,	,	,	,	,	0
That	That	cst	That	that	0
words	words	n2	words	word	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
definition	definition	n1	definition	definition	0
,	,	,	,	,	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
signifie	signifie	vvi	signify	signify	0
the	the	dt	the	the	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
act	act	n1	act	act	0
indeed	indeed	av	indeed	indeed	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
power	power	n1	power	power	0
,	,	,	,	,	0
apt	apt	j	apt	apt	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
inclination	inclination	n1	inclination	inclination	0
thereunto	thereunto	av	thereunto	thereunto	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
in	in	p-acp	in	in	0
definitions	definitions	n2	definitions	definition	0
;	;	;	;	;	0
why	why	q-crq	why	why	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
il	il	j-jn	ill	ill	0
∣	∣	sy	∣	∣	0
lustrations	lustrations	n2	lustrations	lustration	0
?	?	?	?	?	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Account	Account	vvb	Account	account	0
:	:	:	:	:	0
Having	Having	vhg	Having	have	0
been	been	vbn	been	be	0
about	about	p-acp	about	about	0
two	two	crd	two	two	0
years	years	n2	years	year	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
exposition	exposition	n1	exposition	exposition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
5	5	crd	5	5	0
,	,	,	,	,	0
6	6	crd	6	6	0
,	,	,	,	,	0
7	7	crd	7	7	0
,	,	,	,	,	0
Chapters	Chapters	n2	Chapters	chapter	0
of	of	pp-f	of	of	0
Matthews	Matthews	np1	Matthews	Matthews	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
I	I	pns11	I	i	0
delivered	delivered	vvd	delivered	deliver	0
for	for	p-acp	for	for	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
scope	scope	n1	scope	scope	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
9	9	crd	9	9	0
Ver.	Ver.	np1	Ver.	Ver.	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
6.	6.	crd	6.	6.	1
Chapter	Chapter	n1	Chapter	chapter	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
improperly	improperly	av-j	improperly	improper	0
,	,	,	,	,	0
(	(	(	(	(	0
though	though	cs	though	though	0
vulgarly	vulgarly	av-j	vulgarly	vulgar	0
)	)	)	)	)	0
counted	counted	vvd	counted	count	0
and	and	cc	and	and	0
cal	cal	vvi	call	call	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
so	so	av	so	so	0
,	,	,	,	,	0
was	was	vbds	was	be	0
but	but	p-acp	but	but	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Ser	Ser	n1	Sir	sir	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Prayer	Prayer	n1	Prayer	prayer	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
Christ	Christ	np1	Christ	Christ	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
pray	pray	vvi	pray	pray	0
for	for	p-acp	for	for	0
pardon	pardon	n1	pardon	pardon	0
of	of	pp-f	of	of	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
proper	proper	j	proper	proper	0
sense	sense	n1	sense	sense	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
without	without	p-acp	without	without	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
guile	guile	n1	guile	guile	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
mouth	mouth	n1	mouth	mouth	0
:	:	:	:	:	0
This	This	d	This	this	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
assert	assert	vvb	assert	assert	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Epistle	Epistle	n1	Epistle	epistle	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
satis	satis	fw-la	satis	satis	0
∣	∣	sy	∣	∣	0
faction	faction	n1	faction	faction	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
who	who	r-crq	who	who	0
think	think	vvb	think	think	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
ashamed	ashamed	j	ashamed	ashamed	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
,	,	,	,	,	0
preach	preach	vvb	preach	preach	0
and	and	cc	and	and	0
own	own	vvi	own	own	0
such	such	d	such	such	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
wilfully	wilfully	av-j	wilfully	wilful	0
and	and	cc	and	and	0
ignorantly	ignorantly	av-j	ignorantly	ignorant	0
wrangle	wrangle	vvi	wrangle	wrangle	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
clear	clear	j	clear	clear	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
By	By	p-acp	By	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Account	Account	vvb	Account	account	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
least	least	ds	least	least	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
something	something	pi	something	something	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
motive	motive	n1	motive	motive	0
unto	unto	p-acp	unto	unto	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
these	these	d	these	these	0
notes	notes	n2	notes	note	0
;	;	;	;	;	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
silence	silence	vvi	silence	silence	0
such	such	d	such	such	0
tongues	tongues	n2	tongues	tongue	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
too	too	av	too	too	0
too	too	av	too	too	0
apt	apt	j	apt	apt	0
for	for	c-acp	for	for	0
any	any	d	any	any	0
Accusation	Accusation	n1	Accusation	accusation	0
,	,	,	,	,	0
charging	charging	vvg	charging	charge	0
me	me	pno11	me	i	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
preach	preach	vvb	preach	preach	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
labors	labors	n2	labors	labor	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
steal	steal	vvi	steal	steal	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
study	study	vvb	study	study	0
,	,	,	,	,	0
and	and	cc	and	and	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
mite	mite	n1	mite	mite	0
labor	labor	n1	labour	labour	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
and	and	cc	and	and	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
:	:	:	:	:	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
from	from	p-acp	from	from	0
men	men	n2	men	man	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
delivered	delivered	vvn	delivered	deliver	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
comparing	comparing	vvg	comparing	compare	0
