THese	THese	d	THese	these	0
cry	cry	vvi	cry	cry	0
,	,	,	,	,	0
Awake	Awake	vvb	Awake	awake	0
,	,	,	,	,	0
Awake	Awake	vvb	Awake	awake	0
O	O	uh	Oh	oh	0
arme	arme	n1	arm	arm	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
arme	arme	n1	arm	arm	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
put	put	vvd	put	put	0
on	on	p-acp	on	on	0
strength	strength	n1	strength	strength	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
cloathed	cloathed	vvn	clothed	clothe	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
holy	holy	j	holy	holy	0
care	care	n1	care	care	0
&	&	cc	&	and	0
courage	courage	n1	courage	courage	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
though	though	c-acp	though	though	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
wildernes	wildernes	n1	wilderness	wilderness	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
much	much	d	much	much	0
entan	entan	n1	entan	entan	0
∣	∣	sy	∣	∣	0
gled	gled	vvn	gled	gle	0
with	with	p-acp	with	with	0
bryars	bryars	n2	briars	briar	0
and	and	cc	and	and	0
thornes	thornes	n2	thorns	thorn	0
,	,	,	,	,	0
and	and	cc	and	and	0
sometimes	sometimes	av	sometime	sometime	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
gaged	gaged	vvn	gaged	gage	0
in	in	p-acp	in	in	0
unbeaten	unbeaten	j	unbeaten	unbeaten	0
paths	paths	n2	paths	path	0
?	?	?	?	?	0
many	many	d	many	many	0
thousands	thousands	crd	thousands	thousand	0
will	will	vmb	will	will	0
bear	bear	vvi	bear	bear	0
this	this	d	this	this	0
witnesse	witnesse	n1	witness	witness	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
.	.	.	.	.	1
And	And	cc	And	and	0
my	my	po11	my	my	0
hearts	hearts	ng1	hearts	heart	0
desire	desire	n1	desire	desire	0
and	and	cc	and	and	0
prayer	prayer	n1	prayer	prayer	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
is	is	vbz	is	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
your	your	po22	your	your	0
Counsels	Counsels	n2	Counsels	counsel	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
ticular	ticular	j	ticular	ticular	0
mercy	mercy	n1	mercy	mercy	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
so	so	av	so	so	0
solemnly	solemnly	av-j	solemnly	solemn	0
gi	gi	zz	gi	gi	0
∣	∣	sy	∣	∣	0
ven	ven	c-crq	ven	when	0
thanks	thanks	n2	thanks	thank	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
those	those	d	those	those	0
important	important	j	important	important	0
affairs	affairs	n2	affairs	affair	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Nations	Nations	n2	Nations	nation	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
may	may	vmb	may	may	0
bear	bear	vvi	bear	bear	0
this	this	d	this	this	0
witnesse	witnesse	n1	witness	witness	0
also	also	av	also	also	0
.	.	.	.	.	1
Else	Else	av	Else	else	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
boldnes	boldnes	n1	boldness	boldness	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
submission	submission	n1	submission	submission	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
That	That	cst	That	that	0
your	your	po22	your	your	0
own	own	d	own	own	0
Thanksgivings	Thanksgivings	n2-vvg	Thanksgivings	thanksgiving	0
will	will	vmb	will	will	0
give	give	vvi	give	give	0
witnesse	witnesse	n1	witness	witness	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
an	an	dt	and	a	0
act	act	n1	act	act	0
of	of	pp-f	of	of	0
high	high	j	high	high	0
favour	favour	n1	favour	favour	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
a	a	dt	a	a	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
'tis	'tis	pn31|vbz	it's	it|be	0
an	an	dt	and	a	0
act	act	n1	act	act	0
of	of	pp-f	of	of	0
much	much	d	much	much	0
grace	grace	n1	grace	grace	0
and	and	cc	and	and	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
fulnesse	fulnesse	n1	fullness	fullness	0
in	in	p-acp	in	in	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
improve	improve	vvi	improve	improve	0
it	it	pn31	it	it	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
easier	easier	jc	easier	easy	0
perish	perish	vvi	perish	perish	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
help	help	n1	help	help	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
then	then	av	then	then	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
heart	heart	n1	heart	heart	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
streights	streights	n2	straights	strait	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
such	such	d	such	such	0
little	little	j	little	little	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
enlargements	enlargements	n2	enlargements	enlargement	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
.	.	.	.	.	1
And	And	cc	And	and	0
what	what	q-crq	what	what	0
an	an	dt	and	a	0
Obligation	Obligation	n1	Obligation	obligation	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
upon	upon	p-acp	upon	upon	0
these	these	d	these	these	0
three	three	crd	three	three	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
Selves	Selves	n2	Selves	self	0
,	,	,	,	,	0
especi	especi	fw-la	especi	especi	0
∣	∣	sy	∣	∣	0
ally	ally	n1	alley	ally	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
representative	representative	n1	representative	representative	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
active	active	j	active	active	0
,	,	,	,	,	0
even	even	av	even	even	0
very	very	av	very	very	0
zealous	zealous	j	zealous	zealous	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lick	lick	n1	lick	lick	0
good	good	j	good	good	0
,	,	,	,	,	0
seing	seing	vvg	sing	sing	0
we	we	pns12	we	we	0
daily	daily	av-j	daily	daily	0
find	find	vvb	find	find	0
Sons	Sons	n2	Sons	son	0
of	of	pp-f	of	of	0
Beliall	Beliall	np1	Beliall	Beliall	0
rising	rising	vvg	rising	rise	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
active	active	j	active	active	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
utmost	utmost	j	utmost	utmost	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
?	?	?	?	?	1
Tis	Tis	pn31|vbz	This	it|be	0
honorable	honorable	j	honourable	honourable	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
their	their	po32	their	their	0
industry	industry	n1	industry	industry	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
dertakings	dertakings	n2-vvg	dertakings	dertaking	0
we	we	pns12	we	we	0
abhor	abhor	vvi	abhor	abhor	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
their	their	po32	their	their	0
zeal	zeal	n1	zeal	zeal	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
bad	bad	j	bad	bad	0
matter	matter	n1	matter	matter	0
should	should	vmd	should	shall	0
provoke	provoke	vvi	provoke	provoke	0
ours	ours	png12	ours	we	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
good	good	j	good	good	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
have	have	vhb	have	have	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
you	you	pn22	you	you	0
many	many	d	many	many	0
thanks	thanks	n2	thanks	thank	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
unwearied	unwearied	j	unwearied	unwearied	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
issues	issues	n2	issues	issue	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
So	So	av	So	so	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
give	give	vvb	give	give	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
crease	crease	vvi	crease	crease	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
▪	▪	▪	▪	▪	0
A	A	dt	A	a	0
good	good	j	good	good	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
wea	wea	zz	wea	wea	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
in	in	p-acp	in	in	0
well	well	av	well	well	0
doing	doing	vdg	doing	do	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
weary	weary	j	weary	weary	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
mightyly	mightyly	av-j	mightily	mighty	0
uphold	uphold	vvi	uphold	uphold	0
our	our	po12	our	our	0
spirits	spirits	n2	spirits	spirit	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
▪	▪	▪	▪	▪	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
admonisheth	admonisheth	vvz	admonisheth	admonish	0
the	the	dt	the	the	0
Galatians	Galatians	njp2	Galatians	galatian	0
Chap	Chap	n1	Chap	chap	0
:	:	:	:	:	0
6.	6.	crd	6.	6.	0
9.	9.	crd	9.	9	1
)	)	)	)	)	0
weary	weary	j	weary	weary	0
in	in	p-acp	in	in	0
well	well	av	well	well	0
doing	doing	vdg	doing	do	0
:	:	:	:	:	0
because	because	c-acp	because	because	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
follows	follows	vvz	follows	follow	0
there	there	a-acp	there	there	0
)	)	)	)	)	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
reap	reap	vvi	reap	reap	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
faint	faint	vvb	faint	faint	0
not	not	xx	not	not	0
.	.	.	.	.	1
That	That	cst	That	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
sow	sow	vvi	sow	sow	0
without	without	p-acp	without	without	0
fainting	fainting	vvg	fainting	faint	0
,	,	,	,	,	0
and	and	cc	and	and	0
reap	reap	vvi	reap	reap	0
with	with	p-acp	with	with	0
rejoycing	rejoycing	vvg	rejoicing	rejoice	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
vote	vote	n1	vote	vote	0
of	of	pp-f	of	of	0
SIRS	SIRS	n2	SIRS	sir	0
,	,	,	,	,	1
