Christian	Christian	np1	Christian	Christian	0
vp	vp	a-acp	up	up	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
of	of	pp-f	of	of	0
praise	praise	n1	praise	praise	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
well	well	av	well	well	0
.	.	.	.	.	1
Worthy	Worthy	j	Worthy	worthy	0
Madame	Madame	n1	Madame	madam	0
,	,	,	,	,	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
runne	runne	vvn	run	run	0
well	well	av	well	well	0
,	,	,	,	,	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
sexe	sexe	n1	sex	sex	0
,	,	,	,	,	0
and	and	cc	and	and	0
sort	sort	n1	sort	sort	0
better	better	av-jc	better	better	0
.	.	.	.	.	1
Keepe	Keepe	vvb	Keep	keep	0
on	on	a-acp	on	on	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
standing	standing	vvg	standing	stand	0
till	till	p-acp	till	till	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
father	father	n1	father	father	0
in	in	p-acp	in	in	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
uen	uen	vvn	uen	uen	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
perfect	perfect	j	perfect	perfect	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
5.48	5.48	crd	5.48	5.48	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
steps	steps	n2	steps	step	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
woman	woman	n1	woman	woman	0
,	,	,	,	,	0
a	a	dt	a	a	0
Canaanite	Canaanite	n1	Canaanite	canaanite	0
,	,	,	,	,	0
treade	treade	vvi	tread	tread	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
sure	sure	j	sure	sure	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
way	way	n1	way	way	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
you	you	pn22	you	you	0
goe	goe	vvb	go	go	0
not	not	xx	not	not	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
Leader	Leader	n1	Leader	leader	0
;	;	;	;	;	0
your	your	po22	your	your	0
dea	dea	n1	deam	day	0
∣	∣	sy	∣	∣	0
rest	rest	n1	rest	rest	0
Husband	Husband	n1	Husband	husband	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
the	the	dt	the	the	0
guide	guide	n1	guide	guide	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
precious	precious	j	precious	precious	0
faith	faith	n1	faith	faith	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
able	able	j	able	able	0
coadiutor	coadiutor	n1	coadjutor	coadjutor	0
)	)	)	)	)	0
doth	doth	vdz	does	do	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
godly	godly	j	godly	godly	0
precedence	precedence	n1	precedence	precedence	0
,	,	,	,	,	0
chalke	chalke	n1	chalk	chalk	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
way	way	n1	way	way	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
safter	safter	zz	safter	safter	0
go	go	vvi	go	go	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
on	on	p-acp	on	on	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
vpon	vpon	p-acp	upon	upon	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
here	here	av	here	here	0
done	done	vdn	done	do	0
,	,	,	,	,	0
bee	bee	vbb	be	be	0
vouchsafed	vouchsafed	vvn	vouchsafed	vouchsafe	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
adde	adde	vvi	add	add	0
,	,	,	,	,	0
though	though	cs	though	though	0
the	the	dt	the	the	0
least	least	ds	least	least	0
graine	graine	n1	grain	grain	0
of	of	pp-f	of	of	0
improuement	improuement	n1	improvement	improvement	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
aright	aright	av	aright	aright	0
ordering	ordering	vvg	ordering	order	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
steps	steps	n2	steps	step	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
thinke	thinke	vvi	think	think	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
and	and	cc	and	and	0
desires	desires	n2	desires	desire	0
very	very	av	very	very	0
happy	happy	j	happy	happy	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
highly	highly	av-j	highly	high	0
aduanced	aduanced	vvd	advanced	advance	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
chil	chil	fw-la	chil	chil	0
∣	∣	sy	∣	∣	0
dren	dren	n1	dren	dren	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
body	body	n1	body	body	0
,	,	,	,	,	0
likewise	likewise	av	likewise	likewise	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Parent	Parent	n1	Parent	parent	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
louing	louing	vvg	loving	love	0
Husband	Husband	n1	Husband	husband	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
most	most	av-ds	most	most	0
kinde	kinde	j	kind	kind	0
Patron	Patron	n1	Patron	patron	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
still	still	av	still	still	0
pray	pray	vvb	pray	pray	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
am	am	vbm	am	be	0
March	March	vvi	March	march	0
27.	27.	crd	27.	27.	0
1632.	1632.	crd	1632.	1632.	0
from	from	p-acp	from	from	0
Ludlow	Ludlow	np1	Ludlow	Ludlow	0
.	.	.	.	.	1
