DEare	DEare	n1	DEare	deer	0
thoughts	thoughts	n2	thoughts	thought	0
and	and	cc	and	and	0
studies	studies	n2	studies	study	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
is	is	vbz	is	be	0
this	this	d	this	this	0
Antapologi	Antapologi	np1	Antapologi	Antapologi	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
here	here	av	here	here	0
recommend	recommend	vvb	recommend	recommend	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
true	true	j	true	true	0
glasse	glasse	n1	glass	glass	0
to	to	pc-acp	to	to	0
behold	behold	vvi	behold	behold	0
the	the	dt	the	the	0
faces	faces	n2	faces	face	0
of	of	pp-f	of	of	0
Presbyterie	Presbyterie	n1	Presbytery	presbytery	0
and	and	cc	and	and	0
Independencie	Independencie	n1	Independency	independency	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
beauty	beauty	n1	beauty	beauty	0
,	,	,	,	,	0
order	order	n1	order	order	0
,	,	,	,	,	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
deformity	deformity	n1	deformity	deformity	0
,	,	,	,	,	0
disorder	disorder	n1	disorder	disorder	0
and	and	cc	and	and	0
weaknesse	weaknesse	n1	weakness	weakness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
:	:	:	:	:	0
And	And	cc	And	and	0
good	good	j	good	good	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
some	some	d	some	some	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
to	to	p-acp	to	to	0
beleeve	beleeve	vvi	believe	believe	0
and	and	cc	and	and	0
hope	hope	vvi	hope	hope	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
indeed	indeed	av	indeed	indeed	0
reade	reade	vvi	read	read	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
looke	looke	vvb	look	look	0
impartially	impartially	av-j	impartially	impartial	0
and	and	cc	and	and	0
throughly	throughly	av-j	thoroughly	thorough	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
glasse	glasse	n1	glass	glass	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
either	either	av-d	either	either	0
changed	changed	vvn	changed	change	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
image	image	n1	image	image	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
so	so	av	so	so	0
stumbled	stumbled	vvd	stumbled	stumble	0
at	at	p-acp	at	at	0
Independencie	Independencie	n1	Independency	independency	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
from	from	p-acp	from	from	0
falling	falling	vvg	falling	fall	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
willing	willing	vvg	willing	will	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
waite	waite	vvi	wait	wait	0
upon	upon	p-acp	upon	upon	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
,	,	,	,	,	0
an	an	dt	and	a	0
Assembly	Assembly	n1	Assembly	assembly	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
lear	lear	j	lear	lear	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
Divines	Divines	n2-jn	Divines	divine	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
:	:	:	:	:	0
I	I	pns11	I	i	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
tended	tended	vvn	tended	tend	0
,	,	,	,	,	0
and	and	cc	and	and	0
accordingly	accordingly	av-vvg	accordingly	accord	0
provided	provided	vvn	provided	provide	0
materials	materials	n2-jn	materials	material	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
large	large	j	large	large	0
Epistle	Epistle	n1	Epistle	epistle	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	dc	more	more	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
way	way	n1	way	way	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
and	and	cc	and	and	0
consciences	consciences	n2	consciences	conscience	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
knowing	knowing	vvg	knowing	know	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
laid	laid	vvn	laid	lay	0
in	in	p-acp	in	in	0
before	before	p-acp	before	before	0
hand	hand	n1	hand	hand	0
by	by	p-acp	by	by	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Independent	Independent	j-jn	Independent	independent	0
party	party	n1	party	party	0
,	,	,	,	,	0
many	many	d	many	many	0
prejudices	prejudices	n2	prejudices	prejudice	0
both	both	av-d	both	both	0
against	against	p-acp	against	against	0
my	my	po11	my	my	0
person	person	n1	person	person	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
hinder	hinder	vvi	hinder	hinder	0
if	if	cs	if	if	0
possible	possible	j	possible	possible	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
and	and	cc	and	and	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
to	to	p-acp	to	to	0
keep	keep	vvi	keep	keep	0
people	people	n1	people	people	0
from	from	p-acp	from	from	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
reading	reading	vvg	reading	read	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
receiving	receiving	vvg	receiving	receive	0
and	and	cc	and	and	0
beleeving	beleeving	vvg	believing	believe	0
the	the	dt	the	the	0
Independent	Independent	j-jn	Independent	independent	0
Grounds	Grounds	n2	Grounds	ground	0
without	without	p-acp	without	without	0
hearing	hearing	vvg	hearing	hear	0
or	or	cc	or	or	0
examining	examining	vvg	examining	examine	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
still	still	av	still	still	0
kept	kept	vvn	kept	keep	0
in	in	p-acp	in	in	0
igno	igno	fw-la	igno	igno	0
∣	∣	sy	∣	∣	0
rance	rance	n1	rance	rance	0
and	and	cc	and	and	0
error	error	n1	error	error	0
:	:	:	:	:	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
many	many	d	many	many	0
thoughts	thoughts	n2	thoughts	thought	0
and	and	cc	and	and	0
purposes	purposes	n2	purposes	purpose	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Epistle	Epistle	n1	Epistle	epistle	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
given	given	vvn	given	give	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
an	an	dt	and	a	0
accompt	accompt	n1	account	account	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
especiall	especiall	j	especial	especial	0
call	call	n1	call	call	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
making	making	vvg	making	make	0
this	this	d	this	this	0
Answer	Answer	n1	Answer	answer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
laid	laid	vvn	laid	lay	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
Principles	Principles	n2	Principles	principle	0
and	and	cc	and	and	0
Rules	Rules	n2	Rules	rule	0
I	I	pns11	I	i	0
more	more	av-dc	more	more	0
especially	especially	av-j	especially	especial	0
went	went	vvd	went	go	0
by	by	p-acp	by	by	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
studying	studying	vvg	studying	study	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
troversies	troversies	n2	troversies	troversy	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
Apologized	Apologized	vvn	Apologized	apologize	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
and	and	cc	and	and	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
answering	answering	vvg	answering	answer	0
some	some	d	some	some	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
jections	jections	n2	jections	jection	0
and	and	cc	and	and	0
clearing	clearing	vvg	clearing	clear	0
aspersions	aspersions	n2	aspersions	aspersion	0
cast	cast	vvd	cast	cast	0
abroad	abroad	av	abroad	abroad	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
mistaking	mistaking	j-vvg	mistaking	mistake	0
age	age	n1	age	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
represen	represen	fw-mi	represen	represen	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
my	my	po11	my	my	0
many	many	d	many	many	0
sufferings	sufferings	n2	sufferings	suffering	0
,	,	,	,	,	0
constant	constant	j	constant	constant	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
compa	compa	n1	compa	compa	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
my	my	po11	my	my	0
grounds	grounds	n2	grounds	ground	0
moving	moving	vvg	moving	move	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
this	this	d	this	this	0
Antapologia	Antapologia	np1	Antapologia	Antapologia	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Apologists	Apologists	ng1	Apologists	apologists	0
grounds	grounds	n1	grounds	grounds	0
oc	oc	fw-fr	oc	oc	0
∣	∣	sy	∣	∣	0
casioning	casioning	vvg	casioning	casion	0
their	their	po32	their	their	0
Apologeticall	Apologeticall	j	Apologetical	apologetical	0
Narration	Narration	n1	Narration	narration	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
Principles	Principles	n2	Principles	principle	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
three	three	crd	three	three	0
Principles	Principles	n2	Principles	principle	0
expressed	expressed	vvn	expressed	express	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Apologie	Apologie	n1	Apology	apology	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
sufferings	sufferings	n2	sufferings	suffering	0
,	,	,	,	,	0
troubles	troubles	n2	troubles	trouble	0
,	,	,	,	,	0
patience	patience	n1	patience	patience	0
and	and	cc	and	and	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
exile	exile	n1	exile	exile	0
and	and	cc	and	and	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
then	then	av	then	then	0
left	left	vvd	left	leave	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
matters	matters	n2	matters	matter	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
tween	tween	n2	tween	tween	0
us	us	pno12	us	we	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
conceiving	conceiving	vvg	conceiving	conceive	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
way	way	n1	way	way	0
in	in	p-acp	in	in	0
comparing	comparing	vvg	comparing	compare	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Apologists	Apologists	ng1	Apologists	apologists	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
become	become	vvi	become	become	0
a	a	dt	a	a	0
foole	foole	n1	fool	fool	0
in	in	p-acp	in	in	0
glorying	glorying	vvg	glorying	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
runne	runne	vvi	run	run	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
same	same	d	same	same	0
fault	fault	n1	fault	fault	0
I	I	pns11	I	i	0
charge	charge	vvb	charge	charge	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Apologists	Apologists	ng1	Apologists	apologists	0
,	,	,	,	,	0
and	and	cc	and	and	0
least	least	cs	lest	lest	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
I	I	pns11	I	i	0
sought	sought	vvd	sought	seek	0
to	to	pc-acp	to	to	0
commend	commend	vvi	commend	commend	0
my	my	po11	my	my	0
Answer	Answer	n1	Answer	answer	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
wayes	wayes	n2	ways	way	0
rather	rather	av-c	rather	rather	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
discourse	discourse	n1	discourse	discourse	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
I	I	pns11	I	i	0
resolved	resolved	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
forbeare	forbeare	vvi	forbear	forbear	0
all	all	d	all	all	0
those	those	d	those	those	0
comparisons	comparisons	n2	comparisons	comparison	0
and	and	cc	and	and	0
vindications	vindications	n2	vindications	vindication	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
refer	refer	vvi	refer	refer	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
hold	hold	vvi	hold	hold	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
too	too	av	too	too	0
long	long	av-j	long	long	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
portch	portch	n1	porch	porch	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
only	only	av-j	only	only	0
insist	insist	vvi	insist	insist	0
somewhat	somewhat	av	somewhat	somewhat	0
upon	upon	p-acp	upon	upon	0
justifying	justifying	vvg	justifying	justify	0
and	and	cc	and	and	0
clearing	clearing	vvg	clearing	clear	0
the	the	dt	the	the	0
lawfulnesse	lawfulnesse	n1	lawfulness	lawfulness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
way	way	n1	way	way	0
and	and	cc	and	and	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Answer	Answer	n1	Answer	answer	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
grounds	grounds	n2	grounds	ground	0
I	I	pns11	I	i	0
goe	goe	vvb	go	go	0
upon	upon	p-acp	upon	upon	0
for	for	p-acp	for	for	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
fact	fact	n1	fact	fact	0
reported	reported	vvn	reported	report	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
doe	doe	vdi|pn31	do	do|it	0
of	of	pp-f	of	of	0
necessitie	necessitie	n1	necessity	necessity	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
besides	besides	p-acp	beside	beside	0
other	other	j-jn	other	other	0
grounds	grounds	n2	grounds	ground	0
calling	calling	vvg	calling	call	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
these	these	d	these	these	0
few	few	d	few	few	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
just	just	j	just	just	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Antapologie	Antapologie	n1	Antapology	antapology	0
was	was	vbds	was	be	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
ming	ming	j	ming	ming	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
a	a	dt	a	a	0
Pamphlet	Pamphlet	n1	Pamphlet	pamphlet	0
,	,	,	,	,	0
entituled	entituled	vvn	entitled	entitle	0
The	The	dt	The	the	0
Anatomist	Anatomist	n1	Anatomist	anatomist	0
Anatomized	Anatomized	vvn	Anatomized	anatomize	0
was	was	vbds	was	be	0
printed	printed	vvn	printed	print	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
prepossesse	prepossesse	vvi	prepossess	prepossess	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Antapologie	Antapologie	n1	Antapology	antapology	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
the	the	dt	the	the	0
Anatomie	Anatomie	n1	Anatomy	anatomy	0
of	of	pp-f	of	of	0
Indepen	Indepen	np1	Indepen	Indepen	0
∣	∣	sy	∣	∣	0
dencie	dencie	n1	dencie	dencie	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
)	)	)	)	)	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
shelter	shelter	n1	shelter	shelter	0
rather	rather	av-c	rather	rather	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
shower	shower	n1	shower	shower	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Anatomizer	Anatomizer	n1	Anatomizer	anatomizer	0
calls	calls	vvz	calls	call	0
it	it	pn31	it	it	0
)	)	)	)	)	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
fall	fall	vvi	fallen	fall	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
dry	dry	vvi	dry	dry	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
drops	drops	n2	drops	drop	0
already	already	av	already	already	0
fallen	fallen	vvn	fallen	fall	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
shall	shall	vmb	shall	shall	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
satisfie	satisfie	vvi	satisfy	satisfy	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
covering	covering	n-vvg	covering	cover	0
is	is	vbz	is	be	0
too	too	av	too	too	0
narrow	narrow	j	narrow	narrow	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
stuffe	stuffe	n1	stuff	stuff	0
too	too	av	too	too	0
slight	slight	j	slight	slight	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
out	out	av	out	out	0
the	the	dt	the	the	0
shower	shower	n1	shower	shower	0
from	from	p-acp	from	from	0
wetting	wetting	vvg	wetting	wet	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
make	make	vvb	make	make	0
an	an	dt	and	a	0
advantage	advantage	n1	advantage	advantage	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
even	even	av	even	even	0
to	to	pc-acp	to	to	0
gaine	gaine	vvi	gain	gain	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
credit	credit	n1	credit	credit	0
and	and	cc	and	and	0
beliefe	beliefe	n1	belief	belief	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
asserted	asserted	vvn	asserted	assert	0
in	in	p-acp	in	in	0
