DEar	DEar	av-jn	DEar	dear	0
,	,	,	,	,	0
or	or	cc	or	or	0
Even-Song	Even-Song	n1	Even-Song	even-song	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
)	)	)	)	)	0
and	and	cc	and	and	0
saw	saw	vvd	saw	see	0
nothing	nothing	pix	nothing	nothing	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
justly	justly	av-j	justly	just	0
offend	offend	vvi	offend	offend	0
them	them	pno32	them	they	0
;	;	;	;	;	0
my	my	po11	my	my	0
mother	mother	n1	mother	mother	0
taught	taught	vvd	taught	teach	0
me	me	pno11	me	i	0
Popish	Popish	j	Popish	popish	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
my	my	po11	my	my	0
father	father	n1	father	father	0
would	would	vmd	would	will	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
private	private	j	private	private	0
Devotion	Devotion	n1	Devotion	devotion	0
;	;	;	;	;	0
he	he	pns31	he	he	0
dying	dying	vvg	dying	die	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
but	but	cc-acp	but	but	0
nine	nine	crd	nine	nine	0
years	years	n2	years	year	0
of	of	pp-f	of	of	0
age	age	n1	age	age	0
,	,	,	,	,	0
left	left	vvd	left	leave	0
me	me	pno11	me	i	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
present	present	j	present	present	0
possession	possession	n1	possession	possession	0
,	,	,	,	,	0
a	a	dt	a	a	0
stock	stock	n1	stock	stock	0
of	of	pp-f	of	of	0
Popish	Popish	j	Popish	popish	0
Trinkets	Trinkets	n2	Trinkets	trinket	0
,	,	,	,	,	0
Books	Books	n2	Books	book	0
with	with	p-acp	with	with	0
fine	fine	j	fine	fine	0
red	red	j-jn	read	red	0
letters	letters	n2	letters	letter	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
one	one	crd	one	one	0
Latin	Latin	jp	Latin	latin	0
book	book	n1	book	book	0
in	in	p-acp	in	in	0
folio	folio	n1	folio	folio	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
thick	thick	j	thick	thick	0
covers	covers	n2	covers	cover	0
of	of	pp-f	of	of	0
wood	wood	n1	wood	wood	0
,	,	,	,	,	0
the	the	dt	the	the	0
leaves	leaves	n2	leaves	leaf	0
parchment	parchment	n1	parchment	parchment	0
,	,	,	,	,	0
gilded	gilded	vvn	gilded	gild	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
margent	margent	n1	margin	margin	0
,	,	,	,	,	0
and	and	cc	and	and	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
top	top	n1	top	top	0
with	with	p-acp	with	with	0
let	let	vvi	let	let	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
and	and	cc	and	and	0
faces	faces	n2	faces	face	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
;	;	;	;	;	0
Images	Images	n2	Images	image	0
,	,	,	,	,	0
Beads	Beads	n2	Beads	bead	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Crucifix	Crucifix	n1	Crucifix	crucifix	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
finest	finest	js	finest	fine	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
gods	gods	n2	gods	god	0
;	;	;	;	;	0
and	and	cc	and	and	0
although	although	cs	although	although	0
my	my	po11	my	my	0
father	father	n1	father	father	0
never	never	av-x	never	never	0
taught	taught	vvd	taught	teach	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
work	work	vvi	work	work	0
I	I	pns11	I	i	0
went	went	vvd	went	go	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
;	;	;	;	;	0
the	the	dt	the	the	0
Images	Images	n2	Images	image	0
had	had	vhd	had	have	0
some	some	d	some	some	0
small	small	j	small	small	0
adoration	adoration	n1	adoration	adoration	0
;	;	;	;	;	0
the	the	dt	the	the	0
Beads	Beads	n2	Beads	bead	0
,	,	,	,	,	0
I	I	pns11	I	i	0
understood	understood	vvd	understood	understand	0
not	not	xx	not	not	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
;	;	;	;	;	0
the	the	dt	the	the	0
Crucifix	Crucifix	n1	Crucifix	crucifix	0
,	,	,	,	,	0
a	a	dt	a	a	0
fine	fine	j	fine	fine	0
face	face	n1	face	face	0
neatly	neatly	av-j	neatly	neat	0
gilded	gilded	vvn	gilded	gild	0
,	,	,	,	,	0
I	I	pns11	I	i	0
prayed	prayed	vvd	prayed	pray	0
unto	unto	p-acp	unto	unto	0
.	.	.	.	.	1
My	My	po11	My	my	0
school-fellows	school-fellows	n2	school-fellows	schoolfellow	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
game	game	n1	game	game	0
,	,	,	,	,	0
called	called	vvn	called	call	0
Tray-Trip	Tray-Trip	j	Tray-Trip	tray-trip	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
played	played	vvd	played	play	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
ware	ware	n1	ware	ware	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
,	,	,	,	,	0
I	I	pns11	I	i	0
fell	fell	vvd	fell	fall	0
at	at	p-acp	at	at	0
it	it	pn31	it	it	0
likewise	likewise	av	likewise	likewise	0
,	,	,	,	,	0
and	and	cc	and	and	0
out	out	av	out	out	0
went	went	vvd	went	go	0
the	the	dt	the	the	0
Parchment	Parchment	n1	Parchment	parchment	0
∣	∣	sy	∣	∣	0
leaves	leaves	vvz	leaves	leave	0
,	,	,	,	,	0
and	and	cc	and	and	0
quickly	quickly	av-j	quickly	quick	0
brought	brought	vvd	brought	bring	0
the	the	dt	the	the	0
thick	thick	j	thick	thick	0
wooden	wooden	j	wooden	wooden	0
Covers	Covers	vvz	Covers	cover	0
nearer	nearer	jc	nearer	near	0
together	together	av	together	together	0
;	;	;	;	;	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Beads	Beads	n2	Beads	bead	0
,	,	,	,	,	0
I	I	pns11	I	i	0
went	went	vvd	went	go	0
to	to	pc-acp	to	to	0
work	work	vvi	work	work	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
one	one	pi	one	one	0
after	after	p-acp	after	after	0
another	another	n-jn	another	another	0
;	;	;	;	;	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Cruci	Cruci	np1	Cruci	Cruci	0
∣	∣	sy	∣	∣	0
fix	fix	vvi	fix	fix	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
fetch	fetch	vvi	fetch	fetch	0
all	all	d	all	all	0
back	back	n1	back	back	0
again	again	av	again	again	0
;	;	;	;	;	0
I	I	pns11	I	i	0
tript	tript	vvb	trip	trip	0
it	it	pn31	it	it	0
so	so	av	so	so	0
long	long	av-j	long	long	0
,	,	,	,	,	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
I	I	pns11	I	i	0
tript	tript	vvb	trip	trip	0
all	all	d	all	all	0
away	away	av	away	away	0
:	:	:	:	:	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
admired	admired	vvn	admired	admire	0
why	why	c-crq	why	why	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
would	would	vmd	would	will	0
stand	stand	vvi	stand	stand	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
commonly	commonly	av-j	commonly	common	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
at	at	p-acp	at	at	0
gaming	gaming	n-vvg	gaming	game	0
,	,	,	,	,	0
and	and	cc	and	and	0
see	see	vvi	see	see	0
his	his	po31	his	his	0
young	young	j	young	young	0
disciple	disciple	n1	disciple	disciple	0
thus	thus	av	thus	thus	0
cheated	cheated	vvn	cheated	cheat	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
gods	gods	n2	gods	god	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
thought	thought	vvd	thought	think	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
them	them	pno32	them	they	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bigger	bigger	jc	bigger	big	0
boyes	boyes	n2	boys	boy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
might	might	vmd	might	may	0
imploy	imploy	vvi	employ	employ	0
them	them	pno32	them	they	0
more	more	dc	more	more	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
advantage	advantage	n1	advantage	advantage	0
.	.	.	.	.	1
I	I	pns11	I	i	0
could	could	vmd	could	can	0
wish	wish	vvi	wish	wish	0
that	that	cst	that	that	0
all	all	d	all	all	0
Superstition	Superstition	n1	Superstition	superstition	0
,	,	,	,	,	0
all	all	d	all	all	0
Romes	Romes	npg1	Romes	Rome	0
Remnants	Remnants	n2	Remnants	remnant	0
,	,	,	,	,	0
Reliques	Reliques	n2	Relics	relic	0
,	,	,	,	,	0
Rites	Rites	n2	Rites	rite	0
and	and	cc	and	and	0
Rags	Rags	n2	Rags	rag	0
were	were	vbdr	were	be	0
at	at	p-acp	at	at	0
stake	stake	n1	stake	stake	0
,	,	,	,	,	0
between	between	p-acp	between	between	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
sweep-stake	sweep-stake	n1	sweepstake	sweepstake	0
;	;	;	;	;	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
wish	wish	vvi	wish	wish	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
the	the	dt	the	the	0
winner	winner	n1	winner	winner	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
condition	condition	n1	condition	condition	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
carry	carry	vvi	carry	carry	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
bottomless	bottomless	j	bottomless	bottomless	0
Pit	Pit	n1	Pit	pit	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
burn	burn	vvi	burn	burn	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
stay	stay	vvi	stay	stay	0
a	a	dt	a	a	0
little	little	j	little	little	0
,	,	,	,	,	0
give	give	vvb	give	give	0
the	the	dt	the	the	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
vil	vil	zz	vil	vil	0
his	his	po31	his	his	0
due	due	j-jn	due	due	0
,	,	,	,	,	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
his	his	po31	his	his	0
own	own	d	own	own	0
already	already	av	already	already	0
,	,	,	,	,	0
only	only	av-j	only	only	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
will	will	n1	will	will	0
and	and	cc	and	and	0
courtesie	courtesie	n1	courtesy	courtesy	0
,	,	,	,	,	0
he	he	pns31	he	he	0
spares	spares	vvz	spares	spare	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
ornament	ornament	n1	ornament	ornament	0
and	and	cc	and	and	0
decency	decency	n1	decency	decency	0
;	;	;	;	;	0
neither	neither	av-dx	neither	neither	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
vil	vil	vmb	vil	will	0
so	so	av	so	so	0
very	very	j	very	very	0
a	a	dt	a	a	0
fool	fool	n1	fool	fool	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
so	so	av	so	so	0
bad	bad	j	bad	bad	0
a	a	dt	a	a	0
husband	husband	n1	husband	husband	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
burn	burn	vvi	burn	burn	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
trash	trash	n1	trash	trash	0
,	,	,	,	,	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
serve	serve	vvi	serve	serve	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
hedg	hedg	n1	hedge	hedge	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
honest	honest	j	honest	honest	0
godly	godly	j	godly	godly	0
Preachers	Preachers	n2	Preachers	preacher	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
otherwise	otherwise	av	otherwise	otherwise	0
might	might	vmd	might	may	0
help	help	vvi	help	help	0
to	to	pc-acp	to	to	0
dispossess	dispossess	vvi	dispossess	dispossess	0
him	him	pno31	him	he	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
.	.	.	.	.	1
It's	It's	pn31|vbz	It's	it|be	0
storied	storied	vvn	storied	story	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Noble	Noble	j	Noble	noble	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
invited	invited	vvd	invited	invite	0
an	an	dt	and	a	0
Emperour	Emperour	n1	Emperor	emperor	0
to	to	p-acp	to	to	0
dinner	dinner	n1	dinner	dinner	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
superflums	superflums	n2	superflums	superflum	0
Neednots	Neednots	n2	Neednots	neednot	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
two	two	crd	two	two	0
rich	rich	j	rich	rich	0
Cupboards	Cupboards	n2	Cupboards	cupboard	0
of	of	pp-f	of	of	0
Glasses	Glasses	n2	Glasses	glass	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
much	much	d	much	much	0
value	value	n1	valve	value	0
and	and	cc	and	and	0
high	high	j	high	high	0
esteem	esteem	n1	esteem	esteem	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
owner	owner	n1	owner	owner	0
;	;	;	;	;	0
the	the	dt	the	the	0
Noble	Noble	j	Noble	noble	0
Person	Person	n1	Person	person	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
Black	Black	j-jn	Black	black	0
∣	∣	sy	∣	∣	0
moor	moor	n1	moor	moor	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
accident	accident	n1	accident	accident	0
brake	brake	vvd	brake	break	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Glasses	Glasses	n2	Glasses	glass	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
punishment	punishment	n1	punishment	punishment	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
fact	fact	n1	fact	fact	0
must	must	vmb	must	must	0
