THat	THat	cst	THat	that	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
conceive	conceive	vvb	conceive	conceive	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
exhort	exhort	vvb	exhort	exhort	0
you	you	pn22	you	you	0
all	all	d	all	all	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
loose	loose	j	lose	loose	0
and	and	cc	and	and	0
leaving	leaving	vvg	leaving	leave	0
times	times	n2	times	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
purpose	purpose	n1	purpose	purpose	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
cleave	cleave	vvi	cleave	cleave	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Acts.	Acts.	n2	Acts.	act	0
11.	11.	crd	11.	11.	0
23.	23.	crd	23.	23.	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Fate	Fate	n1	Fate	fate	0
(	(	(	(	(	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
say	say	vvi	say	say	0
)	)	)	)	)	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
the	the	dt	the	the	0
great	great	j	great	great	0
fault	fault	n1	fault	fault	0
of	of	pp-f	of	of	0
eminent	eminent	j	eminent	eminent	0
pla	pla	zz	pla	pla	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
entertaine	entertaine	vvi	entertain	entertain	0
and	and	cc	and	and	0
professe	professe	vvi	profess	profess	0
religion	religion	n1	religion	religion	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
facti	facti	fw-la	facti	facti	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
election	election	n1	election	election	0
upon	upon	p-acp	upon	upon	0
solid	solid	j	solid	solid	0
grounds	grounds	n2	grounds	ground	0
,	,	,	,	,	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
reverence	reverence	n1	reverence	reverence	0
and	and	cc	and	and	0
awfull	awfull	j	awful	awful	0
affection	affection	n1	affection	affection	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
requi	requi	fw-la	requi	requi	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
in	in	p-acp	in	in	0
religious	religious	j	religious	religious	0
Undertakings	Undertakings	n2-vvg	Undertakings	undertake	0
:	:	:	:	:	0
Hence	Hence	av	Hence	hence	0
a	a	dt	a	a	0
new	new	j	new	new	0
Faction	Faction	n1	Faction	faction	0
causeth	causeth	vvz	causeth	cause	0
a	a	dt	a	a	0
new	new	j	new	new	0
Defection	Defection	n1	Defection	defection	0
,	,	,	,	,	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
mention	mention	vvi	mention	mention	0
this	this	d	this	this	0
as	as	c-acp	as	as	0
will	will	vmb	will	will	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
to	to	p-acp	to	to	0
fix	fix	vvi	fix	fix	0
an	an	dt	and	a	0
imputation	imputation	n1	imputation	imputation	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
offer	offer	vvb	offer	offer	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
serious	serious	j	serious	serious	0
consi	consi	fw-fr	consi	consi	0
∣	∣	sy	∣	∣	0
deration	deration	n1	deration	deration	0
and	and	cc	and	and	0
care	care	n1	care	care	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
just	just	j	just	just	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
censure	censure	n1	censure	censure	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
however	however	c-acp	however	however	0
that	that	d	that	that	0
be	be	vbb	be	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
excused	excused	vvn	excused	excuse	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
my	my	po11	my	my	0
application	application	n1	application	application	0
thither	thither	av	thither	thither	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
mine	mine	po11	mine	my	0
adversary	adversary	n1	adversary	adversary	0
hath	hath	vhz	hath	have	0
his	his	po31	his	his	0
abode	abode	n1	abided	abode	0
,	,	,	,	,	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
erronious	erronious	j	erroneous	erroneous	0
and	and	cc	and	and	0
apostatising	apostatising	j-vvg	apostatising	apostatise	0
way	way	n1	way	way	0
with	with	p-acp	with	with	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
entertained	entertained	vvn	entertained	entertain	0
2	2	crd	2	2	0
John	John	np1	John	John	0
10	10	crd	10	10	0
11.	11.	crd	11.	11.	0
and	and	cc	and	and	0
countinan	countinan	av	countinan	countinan	0
∣	∣	sy	∣	∣	0
ced	ced	vvd	ced	ce	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
,	,	,	,	,	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
present	present	vvi	present	present	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
deep	deep	j-jn	deep	deep	0
humiliation	humiliation	n1	humiliation	humiliation	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
(	(	(	(	(	0
otherwise	otherwise	av	otherwise	otherwise	0
honourable	honourable	j	honourable	honourable	0
)	)	)	)	)	0
City	City	n1	City	city	0
;	;	;	;	;	0
especially	especially	av-j	especially	especial	0
considering	considering	vvg	considering	consider	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
infection	infection	n1	infection	infection	0
hath	hath	vhz	hath	have	0
spread	spread	vvn	spread	spread	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
thence	thence	av	thence	thence	0
into	into	p-acp	into	into	0
all	all	d	all	all	0
adjacent	adjacent	j	adjacent	adjacent	0
parts	parts	n2	parts	part	0
.	.	.	.	.	1
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Citty	Citty	n1	City	city	0
the	the	dt	the	the	0
Pamphlet	Pamphlet	n1	Pamphlet	pamphlet	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
called	called	vvn	called	call	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
hath	hath	vhz	hath	have	0
posted	posted	vvn	posted	post	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
concerning	concerning	vvg	concerning	concern	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
any	any	d	any	any	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
ever	ever	av	ever	ever	0
knew	knew	vvd	knew	know	0
so	so	av	so	so	0
strange	strange	j	strange	strange	0
and	and	cc	and	and	0
ugly	ugly	j	ugly	ugly	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
,	,	,	,	,	0
such	such	d	such	such	0
a	a	dt	a	a	0
Monster	Monster	n1	Monster	monster	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
Bristol-Fair	Bristol-Fair	j	Bristol-Fair	bristol-fair	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
shewed	shewed	vvn	showed	show	0
there	there	a-acp	there	there	0
first	first	ord	first	first	0
,	,	,	,	,	0
and	and	cc	and	and	0
carried	carried	vvd	carried	carry	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seen	seen	vvn	seen	see	0
afterward	afterward	av	afterwards	afterward	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
be	be	vbb	be	be	0
it	it	pn31	it	it	0
what	what	q-crq	what	what	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
occasion	occasion	n1	occasion	occasion	0
(	(	(	(	(	0
though	though	cs	though	though	0
altogether	altogether	av	altogether	altogether	0
beyond	beyond	p-acp	beyond	beyond	0
my	my	po11	my	my	0
intention	intention	n1	intention	intention	0
)	)	)	)	)	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
account	account	vvi	account	account	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
so	so	av	so	so	0
far	far	av-j	far	far	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
cerned	cerned	vvn	cerned	cern	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
mine	mine	po11	mine	my	0
endeavour	endeavour	n1	endeavour	endeavour	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
fear	fear	vvb	fear	fear	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
take	take	vvi	take	take	0
hurt	hurt	n1	hurt	hurt	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
some	some	d	some	some	0
weak	weak	j	weak	weak	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
established	established	vvn	established	establish	0
Christians	Christians	np1	Christians	Christians	0
detest	detest	vvi	detest	detest	0
it	it	pn31	it	it	0
)	)	)	)	)	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
fear	fear	vvb	fear	fear	0
not	not	xx	not	not	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
take	take	vvi	take	take	0
heart	heart	n1	heart	heart	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
animate	animate	vvi	animate	animate	0
themselves	themselves	px32	themselves	themselves	0
against	against	p-acp	against	against	0
Gods	Gods	npg1	Gods	God	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
further	further	av-j	further	further	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
ly	ly	vvi	lie	lie	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
guilt	guilt	n1	guilt	guilt	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
that	that	cst	that	that	0
such	such	d	such	such	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
published	published	vvn	published	publish	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
refutation	refutation	n1	refutation	refutation	0
,	,	,	,	,	0
contradiction	contradiction	n1	contradiction	contradiction	0
,	,	,	,	,	0
or	or	cc	or	or	0
pleading	pleading	vvg	pleading	plead	0
for	for	p-acp	for	for	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Isa.	Isa.	np1	Isa.	Isa.	0
59.	59.	crd	59.	59	0
4.	4.	crd	4.	4.	1
If	If	cs	If	if	0
herein	herein	av	herein	herein	0
my	my	po11	my	my	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
clining	clining	j-vvg	clining	cline	0
abilities	abilities	n2	abilities	ability	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
any	any	d	any	any	0
way	way	n1	way	way	0
usefull	usefull	j	useful	useful	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
them	them	pno32	them	they	0
all	all	d	all	all	0
a	a	dt	a	a	0
work	work	n1	work	work	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
divine	divine	j-jn	divine	divine	0
as	as	c-acp	as	as	0
∣	∣	sy	∣	∣	0
sistance	sistance	n1	sistance	sistance	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
that	that	d	that	that	0
Citty	Citty	n1	City	city	0
and	and	cc	and	and	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
(	(	(	(	(	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
side	side	n1	side	side	0
my	my	po11	my	my	0
imployment	imployment	n1	employment	employment	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
own	own	d	own	own	0
place	place	n1	place	place	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
divers	divers	j	diverse	diverse	0
times	times	n2	times	time	0
bestowed	bestowed	vvn	bestowed	bestow	0
my	my	po11	my	my	0
paines	paines	n2	pains	pain	0
,	,	,	,	,	0
now	now	av	now	now	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
neer	neer	av-j	near	near	0
fourty	fourty	crd	fourty	forty	0
years	years	n2	years	year	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
preach	preach	vvi	preach	preach	0
and	and	cc	and	and	0
mantaine	mantaine	vvi	maintain	maintain	0
that	that	d	that	that	0
Scripture-doctrine	Scripture-doctrine	n1	Scripture-doctrine	scripture-doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
Scripture-Ordinances	Scripture-Ordinances	n2	Scripture-Ordinances	scripture-ordinance	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
this	this	d	this	this	0
upstart	upstart	n1	upstart	upstart	0
generation	generation	n1	generation	generation	0
thrusts	thrusts	vvz	thrusts	thrust	0
sore	sore	av-j	soar	sore	0
at	at	p-acp	at	at	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
fall	fall	vvi	fallen	fall	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
heaven	heaven	n1	heaven	heaven	0
and	and	cc	and	and	0
earth	earth	n1	earth	earth	0
shall	shall	vmb	shall	shall	0
passe	passe	vvi	pass	pass	0
away	away	av	away	away	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
one	one	crd	one	one	0
tittle	tittle	n1	tittle	tittle	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
heavenly	heavenly	j	heavenly	heavenly	0
truth	truth	n1	truth	truth	0
Luk.	Luk.	np1	Luk.	Luk.	1
16.	16.	crd	16.	16.	0
17.	17.	crd	17.	17.	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
hitherto	hitherto	av	hitherto	hitherto	0
spoken	spoken	vvn	spoken	speak	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
preparatory	preparatory	n1	preparatory	preparatory	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
followeth	followeth	vvz	follows	follow	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
reflect	reflect	vvi	reflect	reflect	0
(	(	(	(	(	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Title	Title	n1	Title	title	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Epistle	Epistle	n1	Epistle	epistle	0
)	)	)	)	)	0
upon	upon	p-acp	upon	upon	0
two	two	crd	two	two	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
stood	stood	vvn	stood	stand	0
firm	firm	j	firm	firm	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
lost	lost	vvn	lost	lose	0
their	their	po32	their	their	0
first	first	ord	first	first	0
footing	footing	n-vvg	footing	foot	0
and	and	cc	and	and	0
first	first	ord	first	first	0
faith	faith	n1	faith	faith	0
.	.	.	.	.	1
Unto	Unto	p-acp	Unto	unto	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
held	held	vvn	held	hold	0
fast	fast	av-j	fast	fast	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
and	and	cc	and	and	0
heard	heard	vvn	herd	hear	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
Teachers	Teachers	n2	Teachers	teacher	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
(	(	(	(	(	0
among	among	p-acp	among	among	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thank	thank	vvb	thank	thank	0
God	God	np1	God	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
speak	speak	vvi	speak	speak	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
Charge	Charge	vvb	Charge	charge	0
)	)	)	)	)	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
three	three	crd	three	three	0
things	things	n2	things	thing	0
to	to	p-acp	to	to	0
commu	commu	n1	commu	commu	0
∣	∣	sy	∣	∣	0
nicate	nicate	j	nicate	nicate	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
much	much	av-d	much	much	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
unspeakable	unspeakable	j	unspeakable	unspeakable	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
Hee	Hee	pns31	He	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
Hee	Hee	pns31	He	he	0
alone	alone	av-j	alone	alone	0
that	that	cst	that	that	0
1.	1.	crd	1.	1.	0
is	is	vbz	is	be	0
able	able	j	able	able	0
Jude	Jude	np1	Jude	Judas	0
.	.	.	.	.	1
24.	24.	crd	24.	24.	0
and	and	cc	and	and	0
faithfull	faithfull	j	faithful	faithful	0
2	2	crd	2	2	0
Thes.	Thes.	np1	Thes.	Thes.	0
3.	3.	crd	3.	3.	0
3	3	crd	3	3	0
to	to	p-acp	to	to	0
keep	keep	vvi	keep	keep	0
us	us	pno12	us	we	0
from	from	p-acp	from	from	0
falling	falling	vvg	falling	fall	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
but	but	p-acp	but	but	0
much	much	d	much	much	0
affect	affect	vvb	affect	affect	0
them	them	pno32	them	they	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
serious	serious	j	serious	serious	0
thoughts	thoughts	n2	thoughts	thought	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
infected	infected	vvn	infected	infect	0
and	and	cc	and	and	0
infecting	infecting	vvg	infecting	infect	0
times	times	n2	times	time	0
)	)	)	)	)	0
so	so	av	so	so	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
have	have	vhb	have	have	0
fallen	fallen	vvn	fallen	fall	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
many	many	d	many	many	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
vet	vet	zz	vet	vet	0
that	that	d	that	that	0
spiritual	spiritual	j	spiritual	spiritual	0
Ps.	Ps.	np1	Ps.	Ps.	1
92.	92.	crd	92.	92.	0
11.	11.	crd	11.	11.	0
pestilence	pestilence	n1	pestilence	pestilence	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
come	come	vvn	come	come	0
nigh	nigh	av-j	nigh	nigh	0
them	them	pno32	them	they	0
;	;	;	;	;	0
especially	especially	av-j	especially	especial	0
considering	considering	vvg	considering	consider	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
false	false	j	false	false	0
Pro	Pro	fw-la	Pro	pro	0
∣	∣	sy	∣	∣	0
phets	phets	ng1	phets	phets	0
have	have	vhb	have	have	0
arisen	arisen	vvn	arisen	arise	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
faire	faire	j	fair	fair	0
shews	shews	vvz	shows	show	0
and	and	cc	and	and	0
seeming	seeming	j-vvg	seeming	seem	0
wonders	wonders	n2	wonders	wonder	0
,	,	,	,	,	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
their	their	po32	their	their	0
wares	wares	n2	wares	ware	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
much	much	av-d	much	much	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
deceived	deceived	vvn	deceived	deceive	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
possible	possible	j	possible	possible	0
)	)	)	)	)	0
the	the	dt	the	the	0
very	very	j	very	very	0
elect	elect	j-vvn	elect	elect	0
Mat.	Mat.	np1	Mat.	Mat	1
24.	24.	crd	24.	24.	0
