THough	THough	cs	THough	though	0
Most	Most	np1	Most	Most	0
Illu	Illu	zz	Illu	illu	0
∣	∣	sy	∣	∣	0
strious	strious	j	strious	strious	0
Lord	Lord	n1	Lord	lord	0
Slupeck	Slupeck	np1	Slupeck	Slupeck	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
need	need	n1	need	need	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
noble	noble	j	noble	noble	0
family	family	n1	family	family	0
.	.	.	.	.	1
The	The	dt	The	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Poland	Poland	np1	Poland	Poland	0
knows	knows	vvz	knows	know	0
the	the	dt	the	the	0
worth	worth	n1	worth	worth	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
posterity	posterity	n1	posterity	posterity	0
shall	shall	vmb	shall	shall	0
thankfully	thankfully	av-j	thankfully	thankful	0
remember	remember	vvi	remember	remember	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
Honourable	Honourable	j	Honourable	honourable	0
Father	Father	n1	Father	father	0
.	.	.	.	.	1
And	And	cc	And	and	0
you	you	pn22	you	you	0
whilst	whilst	cs	while	while	0
ll	ll	vmb	ll	will	0
your	your	po22	your	your	0
designes	designes	n2	designs	design	0
are	are	vbr	are	be	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
and	and	cc	and	and	0
engraf	engraf	n1	engraf	engraf	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Family	Family	n1	Family	family	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lesznii	Lesznii	np2	Lesznii	lesznii	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
aid	aid	n1	aid	aid	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
family	family	n1	family	family	0
you	you	pn22	you	you	0
justly	justly	av-j	justly	just	0
seem	seem	vvb	seem	seem	0
to	to	pc-acp	to	to	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
preserv	preserv	vvi	preserve	preserve	0
a	a	dt	a	a	0
golden	golden	j	golden	golden	0
ge	ge	zz	ge	ge	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
State	State	n1	State	state	0
:	:	:	:	:	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
so	so	av	so	so	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
llustrious	llustrious	j	llustrious	llustrious	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
This	This	d	This	this	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Constancy	Constancy	n1	Constancy	constancy	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
of	of	pp-f	of	of	0
right	right	n-jn	right	right	0
belong	belong	vvi	belong	belong	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
come	come	vvn	come	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
patronage	patronage	n1	patronage	patronage	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Noble	Noble	j	Noble	noble	0
family	family	n1	family	family	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
duty	duty	n1	duty	duty	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
it	it	pn31	it	it	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
to	to	a-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whatever	whatever	r-crq	whatever	whatever	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
lay	lay	vvd	lay	lie	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
pardon	pardon	vvi	pardon	pardon	0
any	any	d	any	any	0
weaknesse	weaknesse	n1	weakness	weakness	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
mean	mean	j	mean	mean	0
dresse	dresse	n1	dress	dress	0
.	.	.	.	.	1
No	No	dx	No	no	0
man	man	n1	man	man	0
was	was	vbds	was	be	0
ever	ever	av	ever	ever	0
unblamed	unblamed	j	unblamed	unblamed	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wiser	wiser	jc	wiser	wise	0
than	than	cs	than	than	0
his	his	po31	his	his	0
mean	mean	j	mean	mean	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
dition	dition	n1	dition	dition	0
would	would	vmd	would	will	0
suffer	suffer	vvi	suffer	suffer	0
him	him	pno31	him	he	0
;	;	;	;	;	0
and	and	cc	and	and	0
no	no	dx	no	no	0
man	man	n1	man	man	0
lost	lost	vvd	lost	lose	0
his	his	po31	his	his	0
abour	abour	n1	abour	abour	0
that	that	cst	that	that	0
offered	offered	vvd	offered	offer	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
mean	mean	j	mean	mean	0
gift	gift	n1	gift	gift	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Gods.	Gods.	n2	Gods.	god	1
Farewell	Farewell	n1	Farewell	farewell	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
Illustrious	Illustrious	j	Illustrious	illustrious	0
Lords	Lords	n2	Lords	lord	0
;	;	;	;	;	0
and	and	cc	and	and	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceed	ceed	n1	ceed	ceed	0
and	and	cc	and	and	0
continue	continue	vvi	continue	continue	0
long	long	av-j	long	long	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
good	good	j	good	good	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
families	families	n2	families	family	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
favour	favour	n1	favour	favour	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
am	am	vbm	am	be	0
most	most	av-ds	most	most	0
addicted	addicted	vvn	addicted	addict	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Leiden	Leiden	fw-mi	Leiden	leiden	0
in	in	fw-ge	in	in	0
Holland	Holland	n1	Holland	holland	0
,	,	,	,	,	0
November	November	np1	November	November	0
:	:	:	:	:	0
1632.	1632.	crd	1632.	1632.	1
