SInce	SInce	p-acp	SInce	since	0
,	,	,	,	,	0
that	that	cst	that	that	0
therby	therby	av	thereby	thereby	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
they	they	pns32	they	they	0
which	which	r-crq	which	which	0
heard	heard	vvd	herd	hear	0
mee	mee	pno11	me	i	0
preach	preach	vvi	preach	preach	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
present	present	n1	present	present	0
haue	haue	vhb	have	have	0
so	so	av	so	so	0
noble	noble	j	noble	noble	0
an	an	dt	and	a	0
example	example	n1	example	example	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
sincere	sincere	j	sincere	sincere	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
holy	holy	j	holy	holy	0
life	life	n1	life	life	0
sounded	sounded	vvn	sounded	sound	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
eares	eares	n2	ears	ear	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
both	both	av-d	both	both	0
they	they	pns32	they	they	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
pleasure	pleasure	n1	pleasure	pleasure	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
the	the	dt	the	the	0
same	same	d	same	same	0
laide	laide	vvn	laid	lay	0
downe	downe	a-acp	down	down	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
eies	eies	n2	eyes	eye	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
stirring	stirring	vvg	stirring	stir	0
vp	vp	a-acp	up	up	0
and	and	cc	and	and	0
prouoking	prouoking	vvg	provoking	provoke	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
by	by	p-acp	by	by	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
set	set	vvd	set	set	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
sermon	sermon	n1	sermon	sermon	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
and	and	cc	and	and	0
followe	followe	vvi	follow	follow	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
seeing	seeing	vvg	seeing	see	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
our	our	po12	our	our	0
God	God	n1	God	god	0
(	(	(	(	(	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
mercy	mercy	n1	mercy	mercy	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
)	)	)	)	)	0
thus	thus	av	thus	thus	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
from	from	p-acp	from	from	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
ny	ny	fw-fr	ny	ny	0
longer	longer	av-jc	longer	long	0
enioy	enioy	vvi	enjoy	enjoy	0
him	him	pno31	him	he	0
liuing	liuing	vvg	living	live	0
amongst	amongst	p-acp	among	among	0
vs	vs	pno12	us	we	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	j	like	like	0
meanes	meanes	n2	means	mean	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
a	a	zz	a	a	0
sort	sort	n1	sort	sort	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
liue	liue	vvi	live	live	0
still	still	av	still	still	0
.	.	.	.	.	1
Nay	Nay	uh-x	Nay	nay	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
doubt	doubt	n1	doubt	doubt	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
his	his	po31	his	his	0
death	death	n1	death	death	0
was	was	vbds	was	be	0
precious	precious	j	precious	precious	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
eies	eies	n2	eyes	eye	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
,	,	,	,	,	0
so	so	av	so	so	0
he	he	pns31	he	he	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
had	had	vhn	had	have	0
in	in	p-acp	in	in	0
euerlasting	euerlasting	j	everlasting	everlasting	0
remembrance	remembrance	n1	remembrance	remembrance	0
,	,	,	,	,	0
&	&	cc	&	and	0
his	his	po31	his	his	0
name	name	n1	name	name	0
shall	shall	vmb	shall	shall	0
neuer	neuer	av-x	never	never	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
out	out	av	out	out	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
greatly	greatly	av-j	greatly	great	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wished	wished	vvn	wished	wish	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
,	,	,	,	,	0
whome	whome	ro-crq	whom	who	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
left	left	vvn	left	leave	0
behinde	behinde	a-acp	behind	behind	0
,	,	,	,	,	0
would	would	vmd	would	will	0
take	take	vvi	take	take	0
occasion	occasion	n1	occasion	occasion	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
his	his	po31	his	his	0
taking	taking	n-vvg	taking	take	0
from	from	p-acp	from	from	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
e	e	uh	e	e	0
∣	∣	sy	∣	∣	0
uen	uen	j	uen	uen	0
therby	therby	av	thereby	thereby	0
wee	wee	pns12	we	we	0
haue	haue	vhb	have	have	0
iust	iust	j	just	just	0
occasion	occasion	n1	occasion	occasion	0
giuen	giuen	vvn	given	give	0
vs	vs	pno12	us	we	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
feare	feare	vvi	fear	fear	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
preparing	preparing	vvg	preparing	prepare	0
some	some	d	some	some	0
great	great	j	great	great	0
scourge	scourge	n1	scourge	scourge	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
great	great	j	great	great	0
vnthankfulnes	vnthankfulnes	n1	unthankfulness	unthankfulness	0
after	after	p-acp	after	after	0
so	so	av	so	so	0
many	many	d	many	many	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
nefites	nefites	n2	nefites	nefite	0
both	both	av-d	both	both	0
heauenly	heauenly	j	heavenly	heavenly	0
and	and	cc	and	and	0
earthly	earthly	j	earthly	earthly	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
bestowed	bestowed	vvn	bestowed	bestow	0
vppon	vppon	p-acp	upon	upon	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
beginneth	beginneth	vvz	begins	begin	0
thus	thus	av	thus	thus	0
to	to	pc-acp	to	to	0
gleane	gleane	vvi	glean	glean	0
from	from	p-acp	from	from	0
vs	vs	pno12	us	we	0
(	(	(	(	(	0
least	least	cs	lest	lest	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
griefe	griefe	n1	grief	grief	0
the	the	dt	the	the	0
euils	euils	n2-jn	evils	evil	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
)	)	)	)	)	0
such	such	d	such	such	0
deare	deare	j-jn	deer	dear	0
seruants	seruants	n2	servants	servant	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
:	:	:	:	:	0
and	and	cc	and	and	0
thereby	thereby	av	thereby	thereby	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
oc	oc	fw-fr	oc	oc	0
∣	∣	sy	∣	∣	0
casion	casion	n1	casion	casion	0
to	to	p-acp	to	to	0
repent	repent	vvi	repent	repent	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
vnfeynedly	vnfeynedly	av-j	vnfeynedly	unfeigned	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
turne	turne	vvi	turn	turn	0
the	the	dt	the	the	0
deser	deser	n1	desert	desert	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
euill	euill	j-jn	evil	evil	0
day	day	n1	day	day	0
from	from	p-acp	from	from	0
vs.	vs.	pno12	us	we	0
For	For	p-acp	For	for	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
2	2	crd	2	2	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Esay	Esay	np1	Esay	Easie	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
like	like	j	like	like	0
sinnes	sinnes	n2	sins	sin	0
and	and	cc	and	and	0
transgressions	transgressions	n2	transgressions	transgression	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
amongst	amongst	p-acp	among	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
threat	threat	vvb	threat	threat	0
∣	∣	sy	∣	∣	0
neth	neth	n1	neth	neth	0
,	,	,	,	,	0
that	that	cst	that	that	0
euen	euen	av	even	even	0
therefore	therefore	av	therefore	therefore	0
hee	hee	pns31	he	he	0
would	would	vmd	would	will	0
take	take	vvi	take	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
honourable	honourable	j	honourable	honourable	0
and	and	cc	and	and	0
vvise	vvise	j	wise	wise	0
counseller	counseller	n1	counseller	counseller	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
this	this	d	this	this	0
plaine	plaine	j	plain	plain	0
vvarning	vvarning	n-vvg	warning	warn	0
after	after	p-acp	after	after	0
∣	∣	sy	∣	∣	0
warde	warde	vvi	ward	ward	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
complayneth	complayneth	vvz	complaineth	complain	0
thus	thus	av	thus	thus	0
.	.	.	.	.	1
The	The	dt	The	the	0
righteous	righteous	j	righteous	righteous	0
perishe	perishe	vvi	perish	perish	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
man	man	n1	man	man	0
considereth	considereth	vvz	considereth	consider	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
heart	heart	n1	heart	heart	0
:	:	:	:	:	0
and	and	cc	and	and	0
mercifull	mercifull	j	merciful	merciful	0
men	men	n2	men	man	0
are	are	vbr	are	be	0
taken	taken	vvn	taken	take	0
avvate	avvate	j	avvate	avvate	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
man	man	n1	man	man	0
vnderstandeth	vnderstandeth	vvz	understandeth	understand	0
that	that	cst	that	that	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
avvaie	avvaie	av	away	away	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
euill	euill	j-jn	evil	evil	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
Chap.	Chap.	np1	Chap.	Chap.	1
57.1	57.1	crd	57.1	57.1	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
barely	barely	av-j	barely	bare	0
threatned	threatned	vvn	threatened	threaten	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
hath	hath	vhz	hath	have	0
taken	taken	vvn	taken	take	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
way	way	n1	way	way	0
from	from	p-acp	from	from	0
vs	vs	pno12	us	we	0
an	an	dt	and	a	0
Honourable	Honourable	j	Honourable	honourable	0
and	and	cc	and	and	0
vvise	vvise	j	wise	wise	0
Coun	Coun	vvb	Con	con	0
∣	∣	sy	∣	∣	0
seller	seller	n1	seller	seller	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
this	this	d	this	this	0
worthy	worthy	j	worthy	worthy	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Bedforde	Bedforde	np1	Bedforde	Bedforde	0
is	is	vbz	is	be	0
nowe	nowe	av	now	now	0
deade	deade	j	dead	dead	0
and	and	cc	and	and	0
buried	buried	vvn	buried	bury	0
,	,	,	,	,	0
that	that	cst	that	that	0
yet	yet	av	yet	yet	0
most	most	av-ds	most	most	0
iustly	iustly	av-j	justly	just	0
the	the	dt	the	the	0
Prophets	Prophets	ng1	Prophets	prophet	0
complainte	complainte	n1	complaint	complaint	0
maie	maie	vmb	may	may	0
bee	bee	vbi	be	be	0
renued	renued	vvd	renewed	renew	0
amongest	amongest	p-acp	amongst	amongst	0
vs.	vs.	pno12	us	we	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
therefore	therefore	av	therefore	therefore	0
giue	giue	vvb	give	give	0
vs	vs	pno12	us	we	0
grace	grace	vvi	grace	grace	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
thereof	thereof	av	thereof	thereof	0
e	e	fw-la	e	e	0
∣	∣	sy	∣	∣	0
uerie	uerie	j	very	very	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
vvee	vvee	pns12	we	we	0
maie	maie	vmb	may	may	0
finde	finde	vvi	find	find	0
out	out	av	out	out	0
the	the	dt	the	the	0
Lordes	Lordes	ng1	Lords	lord	0
counsell	counsell	n1	counsel	counsel	0
therein	therein	av	therein	therein	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
take	take	vvb	take	take	0
occasion	occasion	n1	occasion	occasion	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
effectuall	effectuall	j	effectual	effectual	0
and	and	cc	and	and	0
vniuersall	vniuersall	j	universal	universal	0
turning	turning	n-vvg	turning	turn	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
to	to	pc-acp	to	to	0
preuent	preuent	vvi	prevent	prevent	0
the	the	dt	the	the	0
euill	euill	n-jn	evil	evil	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
other	other	j-jn	other	other	0
like	like	j	like	like	0
examples	examples	n2	examples	example	0
threatned	threatned	vvd	threatened	threaten	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
vppon	vppon	p-acp	upon	upon	0
vs.	vs.	pno12	us	we	0
It	It	pn31	It	it	0
maie	maie	vmb	may	may	0
bee	bee	vbi	be	be	0
that	that	d	that	that	0
the	the	dt	the	the	0
enuious	enuious	j	envious	envious	0
and	and	cc	and	and	0
malitious	malitious	j	malicious	malicious	0
Papist	Papist	njp	Papist	papist	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
alwaies	alwaies	av	always	always	0
gathereth	gathereth	vvz	gathereth	gather	0
poyson	poyson	n1	poison	poison	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
hee	hee	pns31	he	he	0
shoulde	shoulde	vmd	should	shall	0
and	and	cc	and	and	0
might	might	vmd	might	may	0
,	,	,	,	,	0
if	if	cs	if	if	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
gather	gather	vvb	gather	gather	0
honie	honie	n1	honey	honey	0
)	)	)	)	)	0
vvill	vvill	vmb	will	will	0
not	not	xx	not	not	0
sticke	sticke	vvi	stick	stick	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
also	also	av	also	also	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
taken	taken	vvn	taken	take	0
him	him	pno31	him	he	0
away	away	av	away	away	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
,	,	,	,	,	0
&	&	cc	&	and	0
his	his	po31	his	his	0
three	three	crd	three	three	0
sonnes	sonnes	n2	sons	son	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
anger	anger	n1	anger	anger	0
and	and	cc	and	and	0
displeasure	displeasure	n1	displeasure	displeasure	0
towardes	towardes	p-acp	towards	towards	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
house	house	n1	house	house	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
whosoeuer	whosoeuer	r-crq	whosoever	whosoever	0
considereth	considereth	vvz	considereth	consider	0
the	the	dt	the	the	0
do	do	n1	doe	do	0
∣	∣	sy	∣	∣	0
ctrine	ctrine	n1	ctrine	ctrine	0
set	set	vvi	set	set	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
sermon	sermon	n1	sermon	sermon	0
,	,	,	,	,	0
they	they	pns32	they	they	0
all	all	d	all	all	0
liuing	liuing	vvg	living	live	0
&	&	cc	&	and	0
dying	dying	vvg	dying	die	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
maiesties	maiesties	ng1	majesty's	majesty	0
loy	loy	n1	loy	loy	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
and	and	cc	and	and	0
faithfull	faithfull	j	faithful	faithful	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
enforced	enforced	vvn	inforced	enforce	0
to	to	pc-acp	to	to	0
confesse	confesse	vvi	confess	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
sicknesse	sicknesse	n1	sickness	sickness	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
they	they	pns32	they	they	0
parted	parted	vvd	parted	part	0
hence	hence	av	hence	hence	0
)	)	)	)	)	0
they	they	pns32	they	they	0
died	died	vvd	died	die	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
&	&	cc	&	and	0
who	who	r-crq	who	who	0
so	so	av	so	so	0
weigheth	weigheth	vvz	weigheth	weigh	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Lords	Lords	ng1	Lords	lord	0
property	property	n1	property	property	0
to	to	pc-acp	to	to	0
beginne	beginne	vvi	begin	begin	0
euen	euen	av	even	even	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
house	house	n1	house	house	0
,	,	,	,	,	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
woorke	woorke	vvi	work	work	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
terrour	terrour	n1	terror	terror	0
in	in	p-acp	in	in	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
foreseeth	foreseeth	vvb	forseeth	forsee	0
vvhat	vvhat	r-crq	what	what	0
heauie	heauie	j	heavy	heavy	0
plagues	plagues	n2	plagues	plague	0
and	and	cc	and	and	0
miserable	miserable	j	miserable	miserable	0
daies	daies	n2	days	day	0
our	our	po12	our	our	0
sinnes	sinnes	n2	sins	sin	0
dayly	dayly	av-j	daily	daily	0
cry	cry	vvb	cry	cry	0
and	and	cc	and	and	0
call	call	vvi	call	call	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
chuse	chuse	vvi	choose	choose	0
but	but	cc-acp	but	but	0
see	see	vvb	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
herein	herein	av	herein	herein	0
hath	hath	vhz	hath	have	0
shewed	shewed	vvn	showed	show	0
a	a	dt	a	a	0
marueilous	marueilous	j	marvelous	marvelous	0
great	great	j	great	great	0
mercy	mercy	n1	mercy	mercy	0
to	to	p-acp	to	to	0
