IN	IN	p-acp	IN	in	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
knowne	knowne	vvn	known	know	0
the	the	dt	the	the	0
riches	riches	n2	riches	riches	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
freeIeremy	freeIeremy	np1	freeIeremy	freeIeremy	0
.	.	.	.	.	1
32.3	32.3	crd	32.3	32.3	0
.	.	.	.	.	1
Ihon.	Ihon.	np1	Ihon.	John	0
3.6	3.6	crd	3.6	3.6	0
.	.	.	.	.	1
Rom.	Rom.	np1	Rom.	Rom.	0
5.8	5.8	crd	5.8	5.8	0
.	.	.	.	.	1
Gala.	Gala.	np1	Gala.	Gala.	0
2.21	2.21	crd	2.21	2.21	0
.	.	.	.	.	1
Ephe.	Ephe.	np1	Ephe.	Ephe.	0
3.19.5.2	3.19.5.2	crd	3.19.5.2	3.19.5.2	0
.	.	.	.	.	0
loue	loue	vvb	love	love	0
towardes	towardes	p-acp	towards	towards	0
his	his	png31	his	he	0
,	,	,	,	,	0
the	the	dt	the	the	0
head	head	n1	head	head	0
and	and	cc	and	and	0
alone	alone	j	alone	alone	0
fountaine	fountaine	n1	fountain	fountain	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nall	nall	j	nall	nall	0
safetie	safetie	n1	safety	safety	0
vnto	vnto	p-acp	unto	unto	0
his	his	po31	his	his	0
elect	elect	j-vvn	elect	elect	0
,	,	,	,	,	0
so	so	av	so	so	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
also	also	av	also	also	0
plaine	plaine	av-j	plain	plain	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
way	way	n1	way	way	0
or	or	cc	or	or	0
meane	meane	vvb	mean	mean	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
tained	tained	vvn	tained	tain	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
free	free	j	free	free	0
gift	gift	n1	gift	gift	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
full	full	j	full	full	0
reconcilement	reconcilement	n1	reconcilement	reconcilement	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mediation	mediation	n1	mediation	mediation	0
of	of	pp-f	of	of	0
theRom	theRom	np1	theRom	theRom	0
.	.	.	.	.	1
8.3	8.3	crd	8.3	8.3	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Tim.	Tim.	np1	Tim.	Tim.	0
3.16	3.16	crd	3.16	3.16	0
.	.	.	.	.	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
fleshe	fleshe	n1	flesh	flesh	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
counsell	counsell	n1	counsel	counsel	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	1
3.17	3.17	crd	3.17	3.17	0
.	.	.	.	.	1
Gala.	Gala.	np1	Gala.	Gala.	0
5.17	5.17	crd	5.17	5.17	0
.	.	.	.	.	1
Ephe.	Ephe.	np1	Ephe.	Ephe.	0
28.	28.	crd	28.	28.	1
Phil.	Phil.	np1	Phil.	Phil.	0
1.6.2.13.2	1.6.2.13.2	crd	1.6.2.13.2	1.6.2.13.2	0
.	.	.	.	.	1
Thes.	Thes.	np1	Thes.	Thes.	0
2.17	2.17	crd	2.17	2.17	0
.	.	.	.	.	1
Tit.	Tit.	np1	Tit.	Tit.	0
17.14	17.14	crd	17.14	17.14	0
.	.	.	.	.	1
Heb.	Heb.	np1	Heb.	Heb.	0
13.21	13.21	crd	13.21	13.21	0
.	.	.	.	.	0
will	will	n1	will	will	0
,	,	,	,	,	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sonnes	sonnes	n2	sons	son	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
thei	thei	pns32	they	they	0
are	are	vbr	are	be	0
moste	moste	av-ds	most	most	0
vncleane	vncleane	j	unclean	unclean	0
,	,	,	,	,	0
so	so	av	so	so	0
must	must	vmb	must	must	0
they	they	pns32	they	they	0
flie	flie	vvi	fly	fly	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
neuer	neuer	av-x	never	never	0
be	be	vbb	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
pleade	pleade	vvi	plead	plead	0
innocencie	innocencie	n1	innocence	innocence	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Sainctes	Sainctes	n2	Saints	saint	0
.	.	.	.	.	1
Whiche	Whiche	r-crq	Which	which	0
reconcilement	reconcilement	n1	reconcilement	reconcilement	0
as	as	a-acp	as	as	0
(	(	(	(	(	0
albeit	albeit	cs	albeit	albeit	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
alsufficient	alsufficient	j	all-sufficient	all-sufficient	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
sonnes	sonnes	n2	sons	son	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
onely	onely	av-j	only	only	0
effectuall	effectuall	j	effectual	effectual	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
LordesRom	LordesRom	np1	LordesRom	LordesRom	0
.	.	.	.	.	1
9.11.11.5.11.7	9.11.11.5.11.7	crd	9.11.11.5.11.7	9.11.11.5.11.7	0
.	.	.	.	.	0
elect	elect	vvb	elect	elect	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
effectuallAct	effectuallAct	vvd	effectuallAct	effectuallact	0
.	.	.	.	.	1
13.39.26	13.39.26	crd	13.39.26	13.39.26	0
18.	18.	crd	18.	18.	1
Rom.	Rom.	np1	Rom.	Rom.	0
3	3	crd	3	3	0
21.24.25.28.4.5	21.24.25.28.4.5	crd	21.24.25.28.4.5	21.24.25.28.4.5	0
11.24	11.24	crd	11.24	11.24	0
.	.	.	.	.	1
Phil	Phil	np1	Phil	Phil	0
3.9	3.9	crd	3.9	3.9	0
.	.	.	.	.	1
Heb.	Heb.	np1	Heb.	Heb.	0
11.14	11.14	crd	11.14	11.14	0
.	.	.	.	.	0
faithe	faithe	n1	faith	faith	0
alone	alone	av-j	alone	alone	0
receiue	receiue	vvi	receive	receive	0
the	the	dt	the	the	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
with	with	p-acp	with	with	0
appli	appli	vvn	appli	appli	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
promises	promises	n2	promises	promise	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
:	:	:	:	:	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
like	like	j	like	like	0
power	power	n1	power	power	0
vnto	vnto	p-acp	unto	unto	0
hymself	hymself	px31	himself	himself	0
,	,	,	,	,	0
alwaies	alwaies	av	always	always	0
rulyng	rulyng	vvg	ruling	rul	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
had	had	vhn	had	have	0
,	,	,	,	,	0
prouidyng	prouidyng	vvg	providing	provide	0
cheefly	cheefly	av-jn	chiefly	chief	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Psal.	Psal.	np1	Psal.	Psal.	1
11	11	crd	11	11	0
5.	5.	crd	5.	5.	0
1.	1.	crd	1.	1.	1
Ihon.	Ihon.	np1	Ihon.	John	0
17.4	17.4	crd	17.4	17.4	0
.	.	.	.	.	1
Act.	Act.	n1	Act.	act	0
3.13	3.13	crd	3.13	3.13	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
6.20	6.20	crd	6.20	6.20	0
.	.	.	.	.	0
honor	honor	n1	honour	honour	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
name	name	n1	name	name	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
ioyned	ioyned	vvn	joined	join	0
care	care	n1	care	care	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Churche	Churche	n1	Church	church	0
,	,	,	,	,	0
Exo.	Exo.	np1	Exo.	Exo.	1
29.45	29.45	crd	29.45	29.45	0
.	.	.	.	.	1
Leuit.	Leuit.	np1	Leuit.	Leuit.	0
26.12	26.12	crd	26.12	26.12	0
.	.	.	.	.	1
Esa.	Esa.	np1	Esa.	Esa.	0
43.2	43.2	crd	43.2	43.2	0
.	.	.	.	.	1
Math.	Math.	np1	Math.	Math.	0
9.36.21.41	9.36.21.41	crd	9.36.21.41	9.36.21.41	0
.	.	.	.	.	0
and	and	cc	and	and	0
woorking	woorking	vvg	working	work	0
a	a	dt	a	a	0
newnesse	newnesse	n1	newness	newness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wholeIhon	wholeIhon	np1	wholeIhon	wholeIhon	0
.	.	.	.	.	1
3.3	3.3	crd	3.3	3.3	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Cor.	Cor.	np1	Cor.	Cor.	0
5.17	5.17	crd	5.17	5.17	0
.	.	.	.	.	0
man	man	n1	man	man	0
,	,	,	,	,	0
doeth	doeth	vdz	doth	do	0
onely	onely	av-j	only	only	0
seale	seale	vvi	seal	seal	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sainctes	Sainctes	n2	Saints	saint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
the	the	dt	the	the	0
assuraunce	assuraunce	n1	assurance	assurance	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
good	good	j	good	good	0
estate	estate	n1	estate	estate	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
ForRom	ForRom	np1	ForRom	ForRom	0
.	.	.	.	.	1
8.28.29	8.28.29	crd	8.28.29	8.28.29	0
30.9.24	30.9.24	crd	30.9.24	30.9.24	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Cor	Cor	np1	Cor	Cor	0
1.9.24	1.9.24	crd	1.9.24	1.9.24	0
.	.	.	.	.	0
whosoeuer	whosoeuer	r-crq	whosoever	whosoever	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
effectuall	effectuall	j	effectual	effectual	0
cal	cal	vvb	call	call	0
∣	∣	sy	∣	∣	0
lyng	lyng	n1	ling	ling	0
is	is	vbz	is	be	0
grafted	grafted	vvn	grafted	graft	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Sonne	Sonne	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
a	a	dt	a	a	0
member	member	n1	member	member	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
bodie	bodie	n1	body	body	0
whereof	whereof	c-crq	whereof	whereof	0
Ie	Ie	fw-fr	Ie	je	0
∣	∣	sy	∣	∣	0
sus	sus	fw-la	sus	sus	0
Christ	Christ	np1	Christ	Christ	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
head	head	n1	head	head	0
,	,	,	,	,	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
hym	hym	pno31	him	he	0
in	in	p-acp	in	in	0
theMath	theMath	np1	theMath	theMath	0
.	.	.	.	.	1
12.50	12.50	crd	12.50	12.50	0
.	.	.	.	.	1
Ihon.	Ihon.	np1	Ihon.	John	0
20.7	20.7	crd	20.7	20.7	0
.	.	.	.	.	1
Rom.	Rom.	np1	Rom.	Rom.	0
8.29	8.29	crd	8.29	8.29	0
.	.	.	.	.	1
Heb.	Heb.	np1	Heb.	Heb.	0
2.11.12	2.11.12	crd	2.11.12	2.11.12	0
.	.	.	.	.	0
fellowshippe	fellowshippe	n1	fellowship	fellowship	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
blessynges	blessynges	n2	blessings	blessing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
.	.	.	.	.	1
And	And	cc	And	and	0
albeit	albeit	cs	albeit	albeit	0
thei	thei	pns32	they	they	0
are	are	vbr	are	be	0
onely	onely	av-j	only	only	0
infinite	infinite	j	infinite	infinite	0
in	in	p-acp	in	in	0
hym	hym	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
receiued	receiued	vvn	received	receive	0
aboue	aboue	p-acp	above	above	0
his	his	po31	his	his	0
fellowes	fellowes	n2	fellows	fellow	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dispen	dispen	j	dispen	dispen	0
∣	∣	sy	∣	∣	0
sation	sation	n1	sation	sation	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
thei	thei	pns32	they	they	0
are	are	vbr	are	be	0
freely	freely	av-j	freely	free	0
giuen	giuen	vvn	given	give	0
vn	vn	p-acp	un	unto	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
his	his	po31	his	his	0
elect	elect	j-vvn	elect	elect	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
assured	assured	vvn	assured	assure	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
effectuall	effectuall	j	effectual	effectual	0
witnesse	witnesse	n1	witness	witness	0
,	,	,	,	,	0
euen	euen	av-j	even	even	0
the	the	dt	the	the	0
Spi	Spi	vvb	Spi	spi	0
∣	∣	sy	∣	∣	0
rite	rite	n1	rite	rite	0
of	of	pp-f	of	of	0
adoption	adoption	n1	adoption	adoption	0
and	and	cc	and	and	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whō	whō	ro-crq	whom	who	0
he	he	pns31	he	he	0
dwel	dwel	vvi	dwell	dwell	0
∣	∣	sy	∣	∣	0
leth	leth	vvz	leth	le	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
that	that	cst	that	that	0
bee	bee	vbb	be	be	0
his	his	png31	his	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
his	his	po31	his	his	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
moste	moste	av-ds	most	most	0
liuely	liuely	j	lively	lively	0
and	and	cc	and	and	0
quickning	quickning	j-vvg	quickening	quicken	0
power	power	n1	power	power	0
he	he	pns31	he	he	0
bothe	bothe	av-d	both	both	0
applieth	applieth	vvz	applieth	appli	0
and	and	cc	and	and	0
sea	sea	n1	sea	sea	0
∣	∣	sy	∣	∣	0
leth	leth	vvz	leth	le	0
vp	vp	a-acp	up	up	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
appeared	appeared	vvn	appeared	appear	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
a1	a1	n1	a1	a1	0
.	.	.	.	.	1
Sam.	Sam.	np1	Sam.	Sam	0
2.	2.	crd	2.	2.	1
Psal.	Psal.	np1	Psal.	Psal.	0
2.6	2.6	crd	2.6	2.6	0
.	.	.	.	.	1
Esa.	Esa.	np1	Esa.	Esa.	0
3.6.7	3.6.7	crd	3.6.7	3.6.7	0
.	.	.	.	.	1
Ieremy	Ieremy	np1	Ieremy	Jeremy	0
.	.	.	.	.	1
23.5.6	23.5.6	crd	23.5.6	23.5.6	0
.	.	.	.	.	1
Ez	Ez	np1	Ez	Ez	0
34.24	34.24	crd	34.24	34.24	0
.	.	.	.	.	1
King	King	n1	King	king	0
aHeb	aHeb	np1	aHeb	aHeb	0
4.14.8.6	4.14.8.6	crd	4.14.8.6	4.14.8.6	0
.	.	.	.	.	1
Heb.	Heb.	np1	Heb.	Heb.	0
5.6..11	5.6..11	crd	5.6..11	5.6..11	0
.	.	.	.	.	1
Priest	Priest	n1	Priest	priest	0
and	and	cc	and	and	0
aDeut	aDeut	np1	aDeut	aDeut	0
18.8	18.8	crd	18.8	18.8	0
.	.	.	.	.	1
Act	Act	n1	Act	act	0
3.11.22	3.11.22	crd	3.11.22	3.11.22	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
1	1	crd	1	1	0
30.	30.	crd	30.	30.	1
Collo	Collo	np1	Collo	Collo	0
.	.	.	.	.	1
2.3	2.3	crd	2.3	2.3	0
.	.	.	.	.	1
Iere.	Iere.	np1	Iere.	Iere.	0
23.5	23.5	crd	23.5	23.5	0
45.5	45.5	crd	45.5	45.5	0
.	.	.	.	.	1
Ezec.	Ezec.	np1	Ezec.	Ezec.	0
21	21	crd	21	21	0
26.	26.	crd	26.	26.	1
Zach.	Zach.	np1	Zach.	Zach.	0
9.9	9.9	crd	9.9	9.9	0
.	.	.	.	.	1
Prophet	Prophet	n1	Prophet	prophet	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
great	great	j	great	great	0
kindnesse	kindnesse	n1	kindness	kindness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
is	is	vbz	is	be	0
seuerally	seuerally	av-j	severally	several	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
plied	plied	vvd	plied	ply	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
vtterly	vtterly	av-j	utterly	utter	0
spoiled	spoiled	vvn	spoiled	spoil	0
and	and	cc	and	and	0
laied	laied	vvd	laid	lay	0
waste	waste	vvi	waste	waste	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
iustly	iustly	av-j	justly	just	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
vnto	vnto	p-acp	unto	unto	0
hymself	hymself	px31	himself	himself	0
,	,	,	,	,	0
the	the	dt	the	the	0
Scepter	Scepter	n1	Sceptre	sceptre	0
whereof	whereof	c-crq	whereof	whereof	0
shalPsal	shalPsal	np1	shalPsal	shalPsal	0
.	.	.	.	.	1
45.	45.	crd	45.	45.	0
.	.	.	.	.	0
neuer	neuer	av-x	never	never	0
fade	fade	vvb	fade	fade	0
or	or	cc	or	or	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
caie	caie	n1	caie	caie	0
,	,	,	,	,	0
so	so	av	so	so	0
we	we	pns12	we	we	0
being	being	vbg	being	be	0
cleared	cleared	vvn	cleared	clear	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
daunger	daunger	n1	danger	danger	0
,	,	,	,	,	0
and	and	cc	and	and	0
freed	freed	vvn	freed	free	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
perill	perill	n1	peril	peril	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
our	our	po12	our	our	0
foes	foes	n2	foes	foe	0
,	,	,	,	,	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
care	care	n1	care	care	0
&	&	cc	&	and	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
