Honorable	Honorable	j	Honourable	honourable	0
Honour	Honour	n1	Honour	honour	0
walked	walked	vvd	walked	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
bathed	bathed	vvn	bathed	bathe	0
and	and	cc	and	and	0
rolled	rolled	vvn	rolled	roll	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
worldly	worldly	j	worldly	worldly	0
Paradise	Paradise	n1	Paradise	paradise	0
of	of	pp-f	of	of	0
princely	princely	j	princely	princely	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
your	your	po22	your	your	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
too	too	av	too	too	0
much	much	av-d	much	much	0
(	(	(	(	(	0
I	I	pns11	I	i	0
presume	presume	vvb	presume	presume	0
)	)	)	)	)	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
about	about	p-acp	about	about	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
ditionalls	ditionalls	j	ditionalls	ditionalls	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
to	to	pc-acp	to	to	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
amell	amell	n1	amell	amell	0
your	your	po22	your	your	0
present	present	j	present	present	0
state	state	n1	state	state	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
worldly	worldly	j	worldly	worldly	0
contentments	contentments	n2	contentment's	contentment	0
:	:	:	:	:	0
whose	whose	rg-crq	whose	who	0
emptiness	emptiness	n1	emptiness	emptiness	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Christlesseness	Christlesseness	n1	Christlesseness	christlesseness	0
,	,	,	,	,	0
the	the	dt	the	the	0
God	God	n1	God	god	0
and	and	cc	and	and	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
your	your	po22	your	your	0
mercies	mercies	n2	mercies	mercy	0
,	,	,	,	,	0
dis	dis	fw-fr	dis	dis	0
∣	∣	sy	∣	∣	0
covered	covered	vvn	covered	cover	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
own	own	d	own	own	0
time	time	n1	time	time	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
your	your	po22	your	your	0
pretious	pretious	j	precious	precious	0
soul	soul	n1	soul	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
all	all	av-d	all	all	0
,	,	,	,	,	0
did	did	vdd	did	do	0
let	let	vvi	let	let	0
down	down	a-acp	down	down	0
some	some	d	some	some	0
beams	beams	n2	beams	beam	0
and	and	cc	and	and	0
glimpses	glimpses	n2	glimpses	glimpse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
unum	unum	fw-la	unum	unum	0
neces	neces	n2	nieces	niece	0
∣	∣	sy	∣	∣	0
sarium	sarium	fw-la	sarium	sarium	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
necessary	necessary	j	necessary	necessary	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
born	born	vvn	born	bear	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
fed	fed	vvn	fed	feed	0
,	,	,	,	,	0
and	and	cc	and	and	0
clad	clad	vvn	clad	clad	0
:	:	:	:	:	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
him	him	pno31	him	he	0
crucified	crucified	vvd	crucified	crucify	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
heavens	heavens	n2	heavens	heaven	0
infinite	infinite	j	infinite	infinite	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
caused	caused	vvd	caused	cause	0
the	the	dt	the	the	0
day	day	n1	day	day	0
to	to	pc-acp	to	to	0
break	break	vvi	break	break	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
shadows	shadows	n2	shadows	shadow	0
to	to	pc-acp	to	to	0
flye	flye	vvi	fly	fly	0
away	away	av	away	away	0
:	:	:	:	:	0
presently	presently	av-j	presently	present	0
upon	upon	p-acp	upon	upon	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
confess	confess	vvi	confess	confess	0
with	with	p-acp	with	with	0
godly	godly	j	godly	godly	0
Junius	Junius	np1	Junius	Junius	0
,	,	,	,	,	0
statim	statim	av	statim	statim	0
mihi	mihi	fw-la	mihi	mihi	0
alio	alio	fw-la	alio	alio	0
facies	facies	ng2	fancies	fancy	0
apparuit	apparuit	n1	apparuit	apparuit	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
then	then	av	then	then	0
heard	heard	vvn	herd	hear	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
ears	ears	n2	ears	ear	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
∣	∣	sy	∣	∣	0
stood	stood	vvd	stood	stand	0
with	with	p-acp	with	with	0
another	another	j-jn	another	another	0
intellect	intellect	n1	intellect	intellect	0
,	,	,	,	,	0
saw	saw	vvd	saw	see	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
spake	spake	vvd	spoke	speak	0
another	another	j-jn	another	another	0
language	language	n1	language	language	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
new	new	j	new	new	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
read	read	vvb	read	read	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
with	with	p-acp	with	with	0
another	another	j-jn	another	another	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
under	under	p-acp	under	under	0
∣	∣	sy	∣	∣	0
stood	stood	vvd	stood	stand	0
with	with	p-acp	with	with	0
another	another	j-jn	another	another	0
sense	sense	n1	sense	sense	0
,	,	,	,	,	0
and	and	cc	and	and	0
understanding	understanding	n1	understanding	understanding	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
acted	acted	vvn	acted	act	0
by	by	p-acp	by	by	0
other	other	j-jn	other	other	0
principles	principles	n2	principles	principle	0
then	then	av	then	then	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
old	old	j	old	old	0
things	things	n2	things	thing	0
then	then	av	then	then	0
vanished	vanished	vvn	vanished	vanish	0
away	away	av	away	away	0
,	,	,	,	,	0
&	&	cc	&	and	0
all	all	d	all	all	0
things	things	n2	things	thing	0
became	became	vvd	became	become	0
new	new	j	new	new	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
how	how	q-crq	how	how	0
?	?	?	?	?	1
I	I	pns11	I	i	0
answer	answer	vvb	answer	answer	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
greatness	greatness	n1	greatness	greatness	0
of	of	pp-f	of	of	0
power	power	n1	power	power	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
raised	raised	vvd	raised	raise	0
Christ	Christ	np1	Christ	Christ	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
and	and	cc	and	and	0
set	set	vvd	set	set	0
him	him	pno31	him	he	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
SIR	SIR	n1	SIR	sir	0
!	!	!	!	!	0
thus	thus	av	thus	thus	0
you	you	pn22	you	you	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
him	him	pno31	him	he	0
Crucified	Crucified	vvn	Crucified	crucify	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Crucified	Crucified	vvn	Crucified	crucify	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
;	;	;	;	;	0
Oh!	Oh!	uh	Oh!	oh	0
that	that	d	that	that	0
is	is	vbz	is	be	0
wisedom	wisedom	n1	wisdom	wisdom	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowledge	knowledge	n1	knowledge	knowledge	0
most	most	av-ds	most	most	0
transendent	transendent	j	transendent	transendent	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
excellent	excellent	j	excellent	excellent	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
man	man	n1	man	man	0
wise	wise	j	wise	wise	0
to	to	p-acp	to	to	0
salvatiō	salvatiō	n1	salvation	salvation	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
,	,	,	,	,	0
thus	thus	av	thus	thus	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
thus	thus	av	thus	thus	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
excellent	excellent	j	excellent	excellent	0
use	use	n1	use	use	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
at	at	p-acp	at	at	0
present	present	j	present	present	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
an	an	dt	and	a	0
informing	informing	vvg	informing	inform	0
,	,	,	,	,	0
and	and	cc	and	and	0
speculative	speculative	j	speculative	speculative	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
conforming	conforming	vvg	conforming	conform	0
and	and	cc	and	and	0
reforming	reforming	vvg	reforming	reform	0
,	,	,	,	,	0
a	a	dt	a	a	0
practicall	practicall	j	practical	practical	0
and	and	cc	and	and	0
operative	operative	j-jn	operative	operative	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
works	works	vvz	works	work	0
mightily	mightily	av-j	mightily	mighty	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
unre	unre	n1	unre	unre	0
∣	∣	sy	∣	∣	0
generate	generate	vvb	generate	generate	0
part	part	n1	part	part	0
:	:	:	:	:	0
perswading	perswading	vvg	persuading	persuade	0
that	that	cst	that	that	0
also	also	av	also	also	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
degrees	degrees	n2	degrees	degree	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
Crucified	Crucified	vvn	Crucified	crucify	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
more	more	av-dc	more	more	0
intirely	intirely	av-j	entirely	entire	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
loved	loved	vvd	loved	love	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
gave	gave	vvd	gave	give	0
himself	himself	px31	himself	himself	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
.	.	.	.	.	1
(	(	(	(	(	0
Pretious	Pretious	j	Precious	precious	0
soul	soul	n1	soul	soul	0
)	)	)	)	)	0
this	this	d	this	this	0
life	life	n1	life	life	0
by	by	p-acp	by	by	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
is	is	vbz	is	be	0
life	life	n1	life	life	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
the	the	dt	the	the	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
life	life	n1	life	life	0
naturall	naturall	j	natural	natural	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
death	death	n1	death	death	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
believers	believers	n2	believers	believer	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
rituall	rituall	j	ritual	ritual	0
life	life	n1	life	life	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
life	life	n1	life	life	0
purcha	purcha	fw-la	purcha	purcha	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
dearest	dearest	js-jn	dearest	dear	0
rate	rate	n1	rate	rate	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
unvaluable	unvaluable	j	unvaluable	unvaluable	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
It's	It's	pn31|vbz	It's	it|be	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
spiritually	spiritually	av-j	spiritually	spiritual	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mysticall	mysticall	j	mystical	mystical	0
union	union	n1	union	union	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
sanctifying	sanctifying	j-vvg	sanctifying	sanctify	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
breathing	breathing	vvg	breathing	breathe	0
this	this	d	this	this	0
life	life	n1	life	life	0
into	into	p-acp	into	into	0
dead	dead	j	dead	dead	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
quic	quic	fw-la	quic	quic	0
∣	∣	sy	∣	∣	0
kening	kening	j	kening	kening	0
our	our	po12	our	our	0
dead	dead	j	dead	dead	0
&	&	cc	&	and	0
dry	dry	j	dry	dry	0
bones	bones	n2	bones	bone	0
,	,	,	,	,	0
enabling	enabling	vvg	enabling	enable	0
&	&	cc	&	and	0
impowering	impowering	vvg	impowering	impower	0
us	us	pno12	us	we	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cry	cry	vvi	cry	cry	0
Abba	Abba	np1	Abba	Abba	0
Father	Father	n1	Father	father	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
:	:	:	:	:	0
and	and	cc	and	and	0
loosing	loosing	vvg	losing	loose	0
the	the	dt	the	the	0
ty	ty	zz	ty	ty	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
own	own	d	own	own	0
particular	particular	j	particular	particular	0
interest	interest	n1	interest	interest	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
Lamb	Lamb	n1	Lamb	lamb	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
which	which	r-crq	which	which	0
takest	takest	vv2	takest	take	0
away	away	av	away	away	0
my	my	po11	my	my	0
sins	sins	n2	sins	sin	0
;	;	;	;	;	0
all	all	d	all	all	0
my	my	po11	my	my	0
sins	sins	n2	sins	sin	0
:	:	:	:	:	0
the	the	dt	the	the	0
sins	sins	n2	sins	sin	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
my	my	po11	my	my	0
lie	lie	n1	lie	lie	0
:	:	:	:	:	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
all	all	d	all	all	0
my	my	po11	my	my	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
sins	sins	n2	sins	sin	0
;	;	;	;	;	0
all	all	d	all	all	0
the	the	dt	the	the	0
sins	sins	n2	sins	sin	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
vile	vile	j	vile	vile	0
nature	nature	n1	nature	nature	0
;	;	;	;	;	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
my	my	po11	my	my	0
sins	sins	n2	sins	sin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Adam	Adam	np1	Adam	Adam	0
:	:	:	:	:	0
and	and	cc	and	and	0
all	all	d	all	all	0
this	this	d	this	this	0
blessed	blessed	j-vvn	blessed	bless	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
freely	freely	av-j	freely	free	0
as	as	c-acp	as	as	0
ever	ever	av	ever	ever	0
the	the	dt	the	the	0
rain	rain	n1	rain	rain	0
did	did	vdd	did	do	0
fall	fall	vvi	fallen	fall	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
did	did	vdd	did	do	0
shine	shine	vvi	shine	shine	0
,	,	,	,	,	0
never	never	av-x	never	never	0
to	to	pc-acp	to	to	0
impute	impute	vvi	impute	impute	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
acquitting	acquitting	vvg	acquitting	acquit	0
and	and	cc	and	and	0
absolving	absolving	vvg	absolving	absolve	0
thy	thy	po21	thy	thy	0
poor	poor	j	poor	poor	0
crea	crea	n1	crea	crea	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
,	,	,	,	,	0
meerly	meerly	av-j	merely	mere	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
mercies	mercies	ng1	mercies	mercy	0
sake	sake	n1	sake	sake	0
