I	I	pns11	I	i	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
finde	finde	vvi	find	find	0
much	much	d	much	much	0
substance	substance	n1	substance	substance	0
to	to	pc-acp	to	to	0
lye	lye	vvi	lie	lie	0
hidden	hidden	vvn	hidden	hide	0
vnder	vnder	p-acp	under	under	0
shadowes	shadowes	n2	shadows	shadow	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
rich	rich	j	rich	rich	0
Mines	Mines	n2	Mines	mine	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
soyle	soyle	n1	soil	soil	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
barren	barren	j	barren	barren	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
beareth	beareth	vvz	bears	bear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
front	front	n1	front	front	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Numbers	Numbers	n2	Numbers	number	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
this	this	d	this	this	0
peculiar	peculiar	j	peculiar	peculiar	0
aboue	aboue	p-acp	above	above	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
layeth	layeth	vvz	layeth	lay	0
before	before	p-acp	before	before	0
vs	vs	pno12	us	we	0
the	the	dt	the	the	0
numbering	numbering	n-vvg	numbering	number	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
excellent	excellent	j	excellent	excellent	0
and	and	cc	and	and	0
exquisit	exquisit	j	exquisite	exquisite	0
or	or	cc	or	or	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
that	that	d	that	that	0
God	God	np1	God	God	0
commanded	commanded	vvd	commanded	command	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
obserued	obserued	vvn	observed	observe	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
tents	tents	n2	tents	tent	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
marching	marching	n-vvg	marching	march	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
remouing	remouing	n-vvg	removing	remove	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vnfolding	vnfolding	n-vvg	unfolding	unfold	0
and	and	cc	and	and	0
wrapping	wrapping	vvg	wrapping	wrap	0
vp	vp	a-acp	up	up	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
instruments	instruments	n2	instruments	instrument	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Tabernacle	Tabernacle	n1	Tabernacle	tabernacle	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Priests	Priests	n2	Priests	priest	0
and	and	cc	and	and	0
Leuites	Leuites	np1	Leuites	Leuites	0
that	that	cst	that	that	0
attended	attended	vvd	attended	attend	0
vpon	vpon	p-acp	upon	upon	0
it	it	pn31	it	it	0
.	.	.	.	.	1
All	All	av-d	All	all	0
Arts	Arts	n2	Arts	art	0
and	and	cc	and	and	0
Sciences	Sciences	n2	Sciences	science	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
bee	bee	vbi	be	be	0
learned	learned	vvn	learned	learn	0
,	,	,	,	,	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
reduced	reduced	vvn	reduced	reduce	0
into	into	p-acp	into	into	0
order	order	n1	order	order	0
and	and	cc	and	and	0
method	method	n1	method	method	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
order	order	n1	order	order	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
see	see	vvb	see	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
Trinity	Trinity	np1	Trinity	Trinity	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
albeit	albeit	cs	albeit	albeit	0
all	all	d	all	all	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
bee	bee	vbb	be	be	0
coeternall	coeternall	j	coeternal	coeternal	0
and	and	cc	and	and	0
coequall	coequall	j	coequal	coequal	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
essence	essence	n1	essence	essence	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Deity	Deity	n1	Deity	deity	0
vndiuisible	vndiuisible	j	undivisible	undivisible	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
the	the	dt	the	the	0
second	second	ord	second	second	0
and	and	cc	and	and	0
the	the	dt	the	the	0
third	third	ord	third	three	0
person	person	n1	person	person	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
creation	creation	n1	creation	creation	0
and	and	cc	and	and	0
workes	workes	n2	works	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
heauen	heauen	n1	heaven	heaven	0
of	of	pp-f	of	of	0
heauens	heauens	n2	heavens	heaven	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
center	center	n1	centre	centre	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
The	The	dt	The	the	0
elect	elect	j-vvn	elect	elect	0
Angels	Angels	n2	Angels	angel	0
that	that	cst	that	that	0
do	do	vdb	do	do	0
his	his	po31	his	his	0
commandements	commandements	n2	commandments	commandment	0
,	,	,	,	,	0
and	and	cc	and	and	0
hearken	hearken	vvi	harken	hearken	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
voyce	voyce	n1	voice	voice	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
word	word	n1	word	word	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	0
103	103	crd	103	103	0
,	,	,	,	,	0
20	20	crd	20	20	0
haue	haue	vhb	have	have	0
an	an	dt	and	a	0
order	order	n1	order	order	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
;	;	;	;	;	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
Thrones	Thrones	n2	Thrones	throne	0
and	and	cc	and	and	0
Dominions	Dominions	n2	Dominions	dominion	0
,	,	,	,	,	0
Powers	Powers	n2	Powers	power	0
and	and	cc	and	and	0
Principalities	Principalities	n2	Principalities	principality	0
,	,	,	,	,	0
Ephes.	Ephes.	np1	Ephes.	Ephes.	1
1	1	crd	1	1	0
,	,	,	,	,	0
21.	21.	crd	21.	21.	1
Col.	Col.	np1	Col.	Col.	0
1	1	vvn	1	encage	0
,	,	,	,	,	0
16.	16.	crd	16.	16.	0
and	and	cc	and	and	0
an	an	dt	and	a	0
Archangel	Archangel	np1	Archangel	Archangel	0
,	,	,	,	,	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
day	day	n1	day	day	0
shall	shall	vmb	shall	shall	0
blow	blow	vvi	blow	blow	0
the	the	dt	the	the	0
Trumpet	Trumpet	n1	Trumpet	trumpet	0
,	,	,	,	,	0
1	1	crd	1	1	0
Thess.	Thess.	np1	Thess.	Thess.	1
4	4	crd	4	4	0
,	,	,	,	,	0
16.	16.	crd	16.	16.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Angels	Angels	n2	Angels	angel	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
the	the	dt	the	the	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
iust	iust	j	just	just	0
men	men	n2	men	man	0
perfected	perfected	vvn	perfected	perfect	0
;	;	;	;	;	0
albeit	albeit	cs	albeit	albeit	0
all	all	d	all	all	0
haue	haue	vhb	have	have	0
enough	enough	d	enough	enough	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
any	any	d	any	any	0
want	want	n1	want	want	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
difference	difference	n1	difference	difference	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
inasmuch	inasmuch	av	inasmuch	inasmuch	0
as	as	c-acp	as	as	0
euery	euery	d	every	every	0
man	man	n1	man	man	0
shal	shal	vmb	shall	shall	0
receyue	receyue	vvi	receive	receive	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
reward	reward	n1	reward	reward	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
3	3	crd	3	3	0
,	,	,	,	,	0
8.	8.	crd	8.	8.	1
Dan.	Dan.	np1	Dan.	Dan.	0
12	12	crd	12	12	0
,	,	,	,	,	0
3.	3.	crd	3.	3.	1
The	The	dt	The	the	0
Starres	Starres	n2	Stars	star	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
magnitude	magnitude	n1	magnitude	magnitude	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
,	,	,	,	,	0
another	another	j-jn	another	another	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Moone	Moone	n1	Moon	moon	0
,	,	,	,	,	0
and	and	cc	and	and	0
another	another	j-jn	another	another	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Starres	Starres	n2	Stars	star	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
starre	starre	n1	star	star	0
differeth	differeth	vvz	differeth	differ	0
from	from	p-acp	from	from	0
another	another	j-jn	another	another	0
starre	starre	n1	star	star	0
in	in	p-acp	in	in	0
glory	glory	n1	glory	glory	0
;	;	;	;	;	0
so	so	av	so	so	0
also	also	av	also	also	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
resurrection	resurrection	n1	resurrection	resurrection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
1	1	vvn	1	encage	0
Cor.	Cor.	np1	Cor.	Cor.	1
15	15	crd	15	15	0
,	,	,	,	,	0
41	41	crd	41	41	0
,	,	,	,	,	0
42.	42.	crd	42.	42.	1
Gen.	Gen.	np1	Gen.	Gen.	0
1	1	vvn	1	encage	0
,	,	,	,	,	0
16	16	crd	16	16	0
,	,	,	,	,	0
17.	17.	crd	17.	17.	1
Psal.	Psal.	np1	Psal.	Psal.	0
136	136	crd	136	136	0
,	,	,	,	,	0
7	7	crd	7	7	0
,	,	,	,	,	0
8.9	8.9	crd	8.9	8.9	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
workes	workes	n2	works	work	0
beneath	beneath	a-acp	beneath	beneath	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
euery	euery	d	every	every	0
where	where	c-crq	where	where	0
appeare	appeare	vvi	appear	appear	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
order	order	n1	order	order	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
14	14	crd	14	14	0
,	,	,	,	,	0
33.	33.	crd	33.	33.	1
Some	Some	d	Some	some	0
creatures	creatures	n2	creatures	creature	0
haue	haue	vhb	have	have	0
onely	onely	av-j	only	only	0
a	a	dt	a	a	0
being	being	n1	being	being	0
:	:	:	:	:	0
some	some	d	some	some	0
haue	haue	vhb	have	have	0
being	being	n1	being	being	0
and	and	cc	and	and	0
life	life	n1	life	life	0
:	:	:	:	:	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
Being	Being	vbg	Being	be	0
,	,	,	,	,	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sense	Sense	n1	Sense	sense	0
:	:	:	:	:	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
besides	besides	p-acp	beside	beside	0
all	all	d	all	all	0
these	these	d	these	these	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
reason	reason	n1	reason	reason	0
and	and	cc	and	and	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
.	.	.	.	.	1
A	A	dt	A	a	0
Campe	Campe	n1	Camp	camp	0
well	well	av	well	well	0
disciplined	disciplined	vvn	disciplined	discipline	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
perfect	perfect	j	perfect	perfect	0
patterne	patterne	n1	pattern	pattern	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
order	order	n1	order	order	0
.	.	.	.	.	1
He	He	pns31	He	he	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
order	order	vvi	order	order	0
a	a	dt	a	a	0
battell	battell	n1	battle	battle	0
aright	aright	av	aright	aright	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Vegetius	Vegetius	np1	Vegetius	Vegetius	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
respect	respect	n1	respect	respect	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
dust	dust	n1	dust	dust	0
,	,	,	,	,	0
Veget.	Veget.	np1	Veget.	Veget.	0
Cap.	Cap.	np1	Cap.	Cap.	0
14.	14.	crd	14.	14.	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
;	;	;	;	;	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
and	and	cc	and	and	0
dust	dust	n1	dust	dust	0
hinder	hinder	vvi	hinder	hinder	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
contrary	contrary	j-jn	contrary	contrary	0
wind	wind	n1	wind	wind	0
weakneth	weakneth	vvz	weakeneth	weaken	0
the	the	dt	the	the	0
blow	blow	n1	blow	blow	0
.	.	.	.	.	1
The	The	dt	The	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
ruled	ruled	vvn	ruled	rule	0
by	by	p-acp	by	by	0
order	order	n1	order	order	0
,	,	,	,	,	0
while	while	cs	while	while	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
some	some	d	some	some	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
may	may	vmb	may	may	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
seeme	seeme	vvb	seem	seem	0
strange	strange	j	strange	strange	0
,	,	,	,	,	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
order	order	n1	order	order	0
,	,	,	,	,	0
euen	euen	av	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
disor	disor	n1	disor	disor	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
and	and	cc	and	and	0
confusion	confusion	n1	confusion	confusion	0
,	,	,	,	,	0
euen	euen	av	even	even	0
in	in	p-acp	in	in	0
hell	hell	n1	hell	hell	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
diuell	diuell	n1	devil	devil	0
and	and	cc	and	and	0
his	his	po31	his	his	0
angels	angels	n2	angels	angel	0
,	,	,	,	,	0
Matth.	Matth.	np1	Matth.	Matth.	1
25	25	crd	25	25	0
,	,	,	,	,	0
41.	41.	crd	41.	41.	1
Matth.	Matth.	np1	Matth.	Matth.	0
25	25	crd	25	25	0
,	,	,	,	,	0
41.	41.	crd	41.	41.	0
for	for	p-acp	for	for	0
there	there	a-acp	there	there	0
also	also	av	also	also	0
are	are	vbr	are	be	0
principalities	principalities	n2	principalities	principality	0
and	and	cc	and	and	0
powers	powers	n2	powers	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rulers	rulers	n2	rulers	ruler	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
darkenesse	darkenesse	n1	darkness	darkness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
6.2	6.2	crd	6.2	6.2	0
:	:	:	:	:	0
and	and	cc	and	and	0
among	among	p-acp	among	among	0
these	these	d	these	these	0
one	one	pi	one	one	0
is	is	vbz	is	be	0
cheefe	cheefe	j-jn	chief	chief	0
and	and	cc	and	and	0
principall	principall	n-jn	principal	principal	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
an	an	dt	and	a	0
head	head	n1	head	head	0
ouer	ouer	p-acp	over	over	0
this	this	d	this	this	0
body	body	n1	body	body	0
,	,	,	,	,	0
called	called	vvd	called	call	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
prince	prince	n1	prince	prince	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
diuels	diuels	n2	devils	devil	0
,	,	,	,	,	0
Matth.	Matth.	np1	Matth.	Matth.	1
12.24	12.24	crd	12.24	12.24	0
.	.	.	.	.	1
So	So	av	So	so	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Creator	Creator	n1	Creator	creator	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
creatures	creatures	n2	creatures	creature	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Angels	Angels	n2	Angels	angel	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heauens	heauens	n2	heavens	heaven	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
campe	campe	n1	camp	camp	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
church	church	n1	church	church	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
darknesse	darknesse	n1	darkness	darkness	0
and	and	cc	and	and	0
desolation	desolation	n1	desolation	desolation	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
me	me	po11	me	my	0
order	order	n1	order	order	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
sprang	sprang	vvd	sprang	spring	0
the	the	dt	the	the	0
common	common	j	common	common	0
Prouerbe	Prouerbe	n1	Proverb	proverb	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
so	so	av	so	so	0
profitable	profitable	j	profitable	profitable	0
as	as	c-acp	as	as	0
order	order	n1	order	order	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
Moses	Moses	np1	Moses	Moses	0
had	had	vhd	had	have	0
receyued	receyued	vvn	received	receive	0
the	the	dt	the	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
as	as	c-acp	as	as	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law-giuer	Law-giuer	n1	Lawgiver	lawgiver	0
,	,	,	,	,	0
and	and	cc	and	and	0
publi	publi	av-j	publi	publi	0
∣	∣	sy	∣	∣	0
shed	shed	n1	shed	shed	0
it	it	pn31	it	it	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
