THis	THis	d	THis	this	0
Just	Just	j	Just	just	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Imitation	Imitation	n1	Imitation	imitation	0
of	of	pp-f	of	of	0
Him	Him	pno31	Him	he	0
,	,	,	,	,	0
you	you	pn22	you	you	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
the	the	dt	the	the	0
Memory	Memory	n1	Memory	memory	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
a	a	dt	a	a	0
King	King	n1	King	king	0
Great	Great	j	Great	great	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
;	;	;	;	;	0
Just	Just	av	Just	just	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
instruct	instruct	vvb	instruct	instruct	0
your	your	po22	your	your	0
Brother	Brother	n1	Brother	brother	0
every	every	d	every	every	0
way	way	n1	way	way	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
no	no	dx	no	no	0
way	way	n1	way	way	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
example	example	n1	example	example	0
;	;	;	;	;	0
Just	Just	av	Just	just	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
grace	grace	vvb	grace	grace	0
your	your	po22	your	your	0
Sisters	Sisters	n2	Sisters	sister	0
with	with	p-acp	with	with	0
Highest	Highest	js	Highest	high	0
Matches	Matches	n2	Matches	match	0
;	;	;	;	;	0
Just	Just	av	Just	just	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
revive	revive	vvb	revive	revive	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
almost	almost	av	almost	almost	0
buried	buried	vvn	buried	bury	0
,	,	,	,	,	0
and	and	cc	and	and	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
,	,	,	,	,	0
oppose	oppose	vvb	oppose	oppose	0
your	your	po22	your	your	0
self	self	n1	self	self	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
declining	declining	j-vvg	declining	decline	0
Age	Age	n1	Age	age	0
:	:	:	:	:	0
Just	Just	av	Just	just	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
withal	withal	av	withal	withal	0
Clement	Clement	j	Clement	clement	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
take	take	vvb	take	take	0
away	away	av	away	away	0
nothing	nothing	pix	nothing	nothing	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
subjects	subjects	n2-jn	subject's	subject	0
(	(	(	(	(	0
whom	whom	ro-crq	whom	who	0
Ignorance	Ignorance	n1	Ignorance	ignorance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
goodness	goodness	n1	goodness	goodness	0
had	had	vhd	had	have	0
transpor	transpor	n1	transpor	transpor	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
beyond	beyond	p-acp	beyond	beyond	0
the	the	dt	the	the	0
limits	limits	n2	limits	limit	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Duty	Duty	n1	Duty	duty	0
)	)	)	)	)	0
beside	beside	p-acp	beside	beside	0
the	the	dt	the	the	0
licence	licence	n1	licence	licence	0
to	to	p-acp	to	to	0
of	of	a-acp	of	off	0
∣	∣	sy	∣	∣	0
fend	fend	vvi	fend	fend	0
;	;	;	;	;	0
and	and	cc	and	and	0
offer	offer	vvb	offer	offer	0
no	no	dx	no	no	0
Violence	Violence	n1	Violence	violence	0
to	to	p-acp	to	to	0
Souls	Souls	n2	Souls	soul	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
different	different	j	different	different	0
perswasion	perswasion	n1	persuasion	persuasion	0
in	in	p-acp	in	in	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
:	:	:	:	:	0
Just	Just	av	Just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
Merciful	Merciful	j	Merciful	merciful	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Authority	Authority	n1	Authority	authority	0
you	you	pn22	you	you	0
relieve	relieve	vvb	relieve	relieve	0
oppressed	oppressed	vvn	oppressed	oppress	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
afflicted	afflicted	j-vvn	afflicted	afflict	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
nei	nei	fw-la	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
permit	permit	vvi	permit	permit	0
Fortune	Fortune	n1	Fortune	fortune	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
too	too	av	too	too	0
insolent	insolent	j	insolent	insolent	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
singular	singular	j	singular	singular	0
Bene	Bene	np1	Bene	Bene	0
∣	∣	sy	∣	∣	0
ficence	ficence	n1	ficence	ficence	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
neer	neer	av-j	near	near	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
human	human	j	human	human	0
Nature	Nature	n1	Nature	nature	0
suf	suf	fw-fr	suf	suf	0
∣	∣	sy	∣	∣	0
fers	fers	vvz	fers	fer	0
,	,	,	,	,	0
compells	compells	vvz	compels	compel	0
me	me	pno11	me	i	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
own	own	d	own	own	0
behalf	behalf	n1	behalf	behalf	0
also	also	av	also	also	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
this	this	d	this	this	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lick	lick	n1	lick	lick	0
thankfull	thankfull	j	thankful	thankful	0
Acknowledg	Acknowledg	vvb	Acknowledge	acknowledge	0
∣	∣	sy	∣	∣	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
Stars	Stars	n2	Stars	star	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
communicate	communicate	vvi	communicate	communicate	0
their	their	po32	their	their	0
Influence	Influence	n1	Influence	influence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
living	living	j-vvg	living	live	0
Creature	Creature	n1	Creature	creature	0
;	;	;	;	;	0
So	So	av	So	so	0
you	you	pn22	you	you	0
,	,	,	,	,	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
beneficent	beneficent	j	beneficent	beneficent	0
Star	Star	n1	Star	star	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
not	not	xx	not	not	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
raise	raise	vvi	raise	raise	0
up	up	a-acp	up	up	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
ease	ease	vvi	ease	ease	0
people	people	n1	people	people	0
,	,	,	,	,	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
safeguard	safeguard	n1	safeguard	safeguard	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Comfort	Comfort	n1	Comfort	comfort	0
,	,	,	,	,	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
ill	ill	av-jn	ill	ill	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
own	own	d	own	own	0
Country	Country	n1	Country	country	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
added	added	vvn	added	add	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fill	fill	vvi	fill	fill	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Orb	Orb	n1	Orb	orb	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
your	your	po22	your	your	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lick	lick	vvi	lick	lick	0
Actions	Actions	ng1	Actions	action	0
;	;	;	;	;	0
the	the	dt	the	the	0
Innocency	Innocency	n1	Innocency	innocency	0
and	and	cc	and	and	0
Purity	Purity	n1	Purity	purity	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
private	private	j	private	private	0
life	life	n1	life	life	0
,	,	,	,	,	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
thy	thy	po21	thy	thy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
admir'd	admir'd	vvn	admired	admire	0
,	,	,	,	,	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
Men	Men	n2	Men	man	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Angels	Angels	n2	Angels	angel	0
too	too	av	too	too	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
Few	Few	d	Few	few	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Infe	Infe	n1	Infe	infe	0
∣	∣	sy	∣	∣	0
riour	riour	n1	riour	riour	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
secluded	secluded	vvn	secluded	seclude	0
themselves	themselves	px32	themselves	themselves	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Fellowship	Fellowship	n1	Fellowship	fellowship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
keep	keep	vvb	keep	keep	0
themselves	themselves	px32	themselves	themselves	0
so	so	av	so	so	0
untoucht	untoucht	j	untouched	untouched	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
faults	faults	n2	faults	fault	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
You	You	pn22	You	you	0
,	,	,	,	,	0
being	being	vbg	being	be	0
placed	placed	vvn	placed	place	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
Fortune	Fortune	n1	Fortune	fortune	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
sur	sur	fw-fr	sur	sur	0
∣	∣	sy	∣	∣	0
rounded	rounded	vvn	rounded	round	0
with	with	p-acp	with	with	0
innumerable	innumerable	j	innumerable	innumerable	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
lurements	lurements	n2	lurements	lurement	0
to	to	pc-acp	to	to	0
sin	sin	vvi	sin	sin	0
?	?	?	?	?	1
And	And	cc	And	and	0
how	how	c-crq	how	how	0
Ad	Ad	fw-la	Ad	ad	0
∣	∣	sy	∣	∣	0
mirable	mirable	j	mirable	mirable	0
a	a	dt	a	a	0
Thing	Thing	n1	Thing	thing	0
is	is	vbz	is	be	0
This	This	d	This	this	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
Business	Business	n1	Business	business	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Throng	Throng	vvb	Throng	throng	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
so	so	av	so	so	0
many	many	d	many	many	0
Exam	Exam	n1	Exam	exam	0
∣	∣	sy	∣	∣	0
ples	ples	fw-fr	ples	ples	0
of	of	pp-f	of	of	0
Those	Those	d	Those	those	0
that	that	cst	that	that	0
sin	sin	n1	since	sin	0
so	so	av	so	so	0
many	many	d	many	many	0
ways	ways	n2	ways	way	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
attain	attain	vvi	attain	attain	0
unto	unto	p-acp	unto	unto	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
solitude	solitude	n1	solitude	solitude	0
scarce	scarce	av-j	scarce	scarce	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
often	often	av	often	often	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
affordeth	affordeth	vvz	affords	afford	0
others	others	ng2-jn	others	other	0
?	?	?	?	?	1
This	This	d	This	this	0
is	is	vbz	is	be	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
merit	merit	vvi	merit	merit	0
,	,	,	,	,	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
JUST	JUST	j	JUST	just	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
SAINT	SAINT	n1	SAINT	saint	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
given	given	vvn	given	give	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
consent	consent	n1	consent	consent	0
of	of	pp-f	of	of	0
pious	pious	j	pious	pious	0
men	men	n2	men	man	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
&	&	cc	&	and	0
Lu	Lu	np1	Lu	Lu.	0
∣	∣	sy	∣	∣	0
dovic	dovic	n1	dovic	dovic	0
your	your	po22	your	your	0
Ancestors	Ancestors	n2	Ancestors	ancestor	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
their	their	po32	their	their	0
Death	Death	n1	Death	death	0
;	;	;	;	;	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Gentilitious	Gentilitious	j	Gentilitious	gentilitious	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
own	own	d	own	own	0
proper	proper	j	proper	proper	0
right	right	n-jn	right	right	0
,	,	,	,	,	0
Most	Most	av-ds	Most	most	0
Christian	Christian	njp	Christian	christian	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
every	every	d	every	every	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
is	is	vbz	is	be	0
Yours	Yours	png22	Yours	you	0
,	,	,	,	,	0
so	so	av	so	so	0
is	is	vbz	is	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
cerns	cerns	vvz	cern	cern	0
the	the	dt	the	the	0
Matter	Matter	n1	Matter	matter	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bout	bout	p-acp	bout	about	0
the	the	dt	the	the	0
Counsells	Counsells	n2	Counsels	counsel	0
of	of	pp-f	of	of	0
War	War	n1	War	war	0
and	and	cc	and	and	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
yours	yours	png22	yours	you	0
peculiarly	peculiarly	av-j	peculiarly	peculiar	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
.	.	.	.	.	1
This	This	d	This	this	0
your	your	po22	your	your	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
is	is	vbz	is	be	0
great	great	j	great	great	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
stretcheth	stretcheth	vvz	stretcheth	stretch	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
both	both	d	both	both	0
Seas	Seas	n2	Seas	sea	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
so	so	av	so	so	0
many	many	d	many	many	0
spaces	spaces	n2	spaces	space	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
happy	happy	j	happy	happy	0
Lands	Lands	n2	Lands	land	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
grea	grea	zz	grea	grea	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
than	than	cs	than	than	0
This	This	d	This	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
You	You	pn22	You	you	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
covet	covet	vvi	covet	covet	0
other	other	j-jn	other	other	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
doms	doms	n2	doms	dom	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Piety	Piety	n1	Piety	piety	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
eminency	eminency	n1	eminency	eminency	0
;	;	;	;	;	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
Invade	Invade	vvi	Invade	invade	0
the	the	dt	the	the	0
Right	Right	n-jn	Right	right	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Other	Other	n-jn	Other	other	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Arms	Arms	n2	Arms	arm	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
move	move	vvb	move	move	0
antient	antient	j	ancient	ancient	0
Bounds	Bounds	n2	Bounds	bound	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
Business	Business	n1	Business	business	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
War	War	n1	War	war	0
;	;	;	;	;	0
neither	neither	av-dx	neither	neither	0
to	to	pc-acp	to	to	0
begin	begin	vvi	begin	begin	0
War	War	n1	War	war	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Desire	Desire	n1	Desire	desire	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
speedy	speedy	j	speedy	speedy	0
end	end	n1	end	end	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
