HAVING	HAVING	vhg	HAVING	have	0
the	the	dt	the	the	0
excellencie	excellencie	n1	excellency	excellency	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
learned	learned	j	learned	learned	0
time	time	n1	time	time	0
did	did	vdd	did	do	0
require	require	vvi	require	require	0
,	,	,	,	,	0
I	I	pns11	I	i	0
stayed	stayed	vvd	stayed	stay	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hope	hope	n1	hope	hope	0
some	some	d	some	some	0
learned	learned	j	learned	learned	0
man	man	n1	man	man	0
woulde	woulde	vmd	would	will	0
haue	haue	vhi	have	have	0
translatd	translatd	vvd	translatd	translatd	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
finding	finding	vvg	finding	find	0
none	none	pix	none	none	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
so	so	av	so	so	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
requests	requests	n2	requests	request	0
,	,	,	,	,	0
nowe	nowe	av	now	now	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
I	I	pns11	I	i	0
determined	determined	vvd	determined	determine	0
to	to	pc-acp	to	to	0
sette	sette	vvi	set	set	0
it	it	pn31	it	it	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
coulde	coulde	vmd	could	can	0
,	,	,	,	,	0
referring	referring	vvg	referring	refer	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
in	in	p-acp	in	in	0
tongues	tongues	n2	tongues	tongue	0
,	,	,	,	,	0
delighted	delighted	vvn	delighted	delight	0
in	in	p-acp	in	in	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
loquence	loquence	n1	loquence	loquence	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
Latine	Latine	jp	Latin	latin	0
,	,	,	,	,	0
Spanish	Spanish	jp	Spanish	spanish	0
,	,	,	,	,	0
and	and	cc	and	and	0
Italian	Italian	jp	Italian	italian	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
reste	reste	n1	rest	rest	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
English	English	jp	English	english	0
tong	tong	n1	tonge	tongue	0
,	,	,	,	,	0
that	that	cst	that	that	0
seeke	seeke	vvb	seek	seek	0
onelye	onelye	av-j	only	only	0
for	for	p-acp	for	for	0
substaunce	substaunce	n1	substance	substance	0
of	of	pp-f	of	of	0
matter	matter	n1	matter	matter	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
playne	playne	j	plain	plain	0
translation	translation	n1	translation	translation	0
,	,	,	,	,	0
beseeching	beseeching	vvg	beseeching	beseech	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
my	my	po11	my	my	0
trauell	trauell	n1	travel	travel	0
and	and	cc	and	and	0
good	good	j	good	good	0
mea	mea	zz	mea	mea	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beste	beste	js	best	best	0
parte	parte	n1	part	part	0
.	.	.	.	.	1
And	And	np1	And	And	0
bethinking	bethinking	vvg	bethinking	bethink	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
speciall	speciall	j	special	special	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
a	a	dt	a	a	0
louer	louer	n1	lover	lover	0
of	of	pp-f	of	of	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
I	I	pns11	I	i	0
mighte	mighte	vmd	might	may	0
dedicate	dedicate	vvi	dedicate	dedicate	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
I	I	pns11	I	i	0
founde	founde	vvd	found	find	0
no	no	dx	no	no	0
man	man	n1	man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
respecte	respecte	n1	respect	respect	0
more	more	av-dc	more	more	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
than	than	cs	than	than	0
your	your	po22	your	your	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
any	any	d	any	any	0
man	man	n1	man	man	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
so	so	av	so	so	0
many	many	d	many	many	0
Schollers	Schollers	n2	Scholars	scholar	0
,	,	,	,	,	0
many	many	d	many	many	0
trauellers	trauellers	n2	travellers	traveller	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
manye	manye	d	many	many	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
valor	valor	n1	valour	valour	0
,	,	,	,	,	0
suppressed	suppressed	vvn	suppressed	suppress	0
or	or	cc	or	or	0
hindred	hindred	vvn	hindered	hinder	0
with	with	p-acp	with	with	0
pouertie	pouertie	n1	poverty	poverty	0
,	,	,	,	,	0
or	or	cc	or	or	0
distressed	distressed	vvn	distressed	distress	0
by	by	p-acp	by	by	0
lacke	lacke	n1	lack	lack	0
of	of	pp-f	of	of	0
friends	friends	n2	friends	friend	0
in	in	p-acp	in	in	0
Courte	Courte	n1	Court	court	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
muche	muche	av-d	much	much	0
bounde	bounde	vvn	bound	bind	0
as	as	a-acp	as	as	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
dedicate	dedicate	vvb	dedicate	dedicate	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
not	not	xx	not	not	0
bicause	bicause	c-acp	because	because	0
you	you	pn22	you	you	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
wāt	wāt	vvi	want	want	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
tongues	tongues	n2	tongues	tongue	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
the	the	dt	the	the	0
Latine	Latine	jp	Latin	latin	0
,	,	,	,	,	0
the	the	dt	the	the	0
Italian	Italian	jp	Italian	italian	0
,	,	,	,	,	0
the	the	dt	the	the	0
French	French	jp	French	french	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Spanishe	Spanishe	jp	Spanish	spanish	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
by	by	a-acp	by	by	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
youre	youre	po22	your	your	0
worthinesse	worthinesse	n1	worthiness	worthiness	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
since	since	p-acp	since	since	0
my	my	po11	my	my	0
firste	firste	ord	firste	first	0
acquaintaunce	acquaintaunce	n1	acquaintance	acquaintance	0
founde	founde	vvd	found	find	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
greate	greate	j	great	great	0
deserte	deserte	n1	desert	desert	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
parte	parte	n1	part	part	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
bound	bound	vvn	bound	bind	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
than	than	cs	than	than	0
to	to	p-acp	to	to	0
anye	anye	d	any	any	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
desert	desert	n1	desert	desert	0
&	&	cc	&	and	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
thankefull	thankefull	j	thankful	thankful	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dedicate	dedicate	vvb	dedicate	dedicate	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
youre	youre	po22	your	your	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
moste	moste	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
praying	praying	vvg	praying	pray	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
parte	parte	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
patrone	patrone	n1	patron	patron	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
wishing	wishing	vvg	wishing	wish	0
you	you	pn22	you	you	0
continu	continu	vvb	continue	continue	0
∣	∣	sy	∣	∣	0
aunce	aunce	n1	aunce	aunce	0
of	of	pp-f	of	of	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
muche	muche	d	much	much	0
encrease	encrease	n1	increase	increase	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
my	my	po11	my	my	0
leaue	leaue	n1	leave	leave	0
,	,	,	,	,	0
wishing	wishing	vvg	wishing	wish	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
cōmon	cōmon	j	common	common	0
wealths	wealths	ng1	wealths	wealth	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
place	place	n1	place	place	0
with	with	p-acp	with	with	0
aucthoritie	aucthoritie	n1	authority	authority	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
maye	maye	vmb	may	may	0
haue	haue	vhi	have	have	0
daylye	daylye	av-j	daily	daily	0
exercise	exercise	n1	exercise	exercise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
giftes	giftes	n2	gifts	gift	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
hathe	hathe	vhz	hath	have	0
endowed	endowed	vvn	endowed	endow	0
you	you	pn22	you	you	0
withall	withall	av	withal	withal	0
in	in	p-acp	in	in	0
plentifull	plentifull	j	plentiful	plentiful	0
sorte	sorte	n1	sort	sort	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
my	my	po11	my	my	0
lodging	lodging	n1	lodging	lodging	0
this	this	d	this	this	0
xxvj	xxvj	crd	xxvj	twenty-six	0
.	.	.	.	.	0
daye	daye	n1	day	day	0
of	of	pp-f	of	of	0
Ianuarie	Ianuarie	np1	Ianuarie	January	0
.	.	.	.	.	1
1579.	1579.	crd	1579.	1579.	1
