AT	AT	p-acp	AT	at	0
reliefe	reliefe	n1	relief	relief	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Hh.	Hh.	np1	Hh.	Hh.	1
I	I	pns11	I	i	0
set	set	vvb	set	set	0
downe	downe	a-acp	down	down	0
my	my	po11	my	my	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
boldly	boldly	av-j	boldly	bold	0
presuming	presuming	vvg	presuming	presume	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
fully	fully	av-j	fully	full	0
assuring	assuring	vvg	assuring	assure	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
small	small	j	small	small	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
dutie	dutie	n1	duty	duty	0
(	(	(	(	(	0
what	what	r-crq	what	what	0
∣	∣	sy	∣	∣	0
soeuer	soeuer	av	soever	soever	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
lesse	lesse	av-dc	less	less	0
acceptable	acceptable	j	acceptable	acceptable	0
thē	thē	pno32	them	they	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
alwayes	alwayes	av	always	always	0
welcome	welcome	j-jn	welcome	welcome	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
whole	whole	j-jn	whole	whole	0
houshold	houshold	n1	household	household	0
.	.	.	.	.	1
And	And	cc	And	and	0
indeede	indeede	av	indeed	indeed	0
my	my	po11	my	my	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
belong	belong	vvi	belong	belong	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Hh.	Hh.	np1	Hh.	Hh.	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
respectes	respectes	n2	respects	respect	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
manifold	manifold	j	manifold	manifold	0
fauours	fauours	n2	favours	favour	0
and	and	cc	and	and	0
honorable	honorable	j	honourable	honourable	0
,	,	,	,	,	0
kindnesses	kindnesses	n2	kindnesses	kindness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
wayes	wayes	n2	ways	way	0
(	(	(	(	(	0
although	although	cs	although	although	0
vndeserued	vndeserued	j	undeserved	undeserved	0
)	)	)	)	)	0
founde	founde	vvd	found	find	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
hands	hands	n2	hands	hand	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
dry	dry	j	dry	dry	0
roote	roote	n1	root	root	0
remoued	remoued	vvn	removed	remove	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnlikely	vnlikely	j-u	unlikely	likely	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
a	a	dt	a	a	0
place	place	n1	place	place	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
did	did	vdd	did	do	0
receiue	receiue	vvi	receive	receive	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
vnder	vnder	p-acp	under	under	0
God	God	np1	God	God	0
)	)	)	)	)	0
a	a	pns31	a	he	0
was	was	vbds	was	be	0
speciall	speciall	j	special	special	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
preserue	preserue	vvi	preserve	preserve	0
me	me	pno11	me	i	0
frō	frō	p-acp	from	from	0
such	such	d	such	such	0
stormes	stormes	n2	storms	storm	0
and	and	cc	and	and	0
tempestes	tempestes	n2	tempests	tempest	0
as	as	a-acp	as	as	0
did	did	vdd	did	do	0
then	then	av	then	then	0
threatē	threatē	vvb	threaten	threaten	0
to	to	pc-acp	to	to	0
annoy	annoy	vvi	annoy	annoy	0
me	me	pno11	me	i	0
.	.	.	.	.	1
Further	Further	av-jc	Further	further	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Lordshippes	Lordshippes	n2	Lordships	lordship	0
good	good	j	good	good	0
meanes	meanes	n2	means	mean	0
a	a	dt	a	a	0
way	way	n1	way	way	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
&	&	cc	&	and	0
a	a	dt	a	a	0
place	place	n1	place	place	0
was	was	vbds	was	be	0
prouided	prouided	vvn	provided	provide	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
exercise	exercise	vvi	exercise	exercise	0
my	my	po11	my	my	0
talēt	talēt	n1	talon	talent	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
gaine	gaine	n1	gain	gain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
my	my	po11	my	my	0
departure	departure	n1	departure	departure	0
,	,	,	,	,	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
also	also	av	also	also	0
furni	furni	fw-la	furni	furni	0
∣	∣	sy	∣	∣	0
shed	shed	vvb	shed	shed	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
bookes	bookes	n2	books	book	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Librarie	Librarie	n1	Library	library	0
,	,	,	,	,	0
&	&	cc	&	and	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
helpes	helpes	n2	helps	help	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
euer	euer	av	ever	ever	0
I	I	pns11	I	i	0
looked	looked	vvd	looked	look	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
or	or	cc	or	or	0
deserued	deserued	vvd	deserved	deserve	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
these	these	d	these	these	0
,	,	,	,	,	0
your	your	po22	your	your	0
onely	onely	j	only	only	0
care	care	n1	care	care	0
and	and	cc	and	and	0
desire	desire	n1	desire	desire	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
good	good	j	good	good	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
Reason	Reason	n1	Reason	reason	0
therfore	therfore	av	therefore	therefore	0
requireth	requireth	vvz	requires	require	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
should	should	vmd	should	shall	0
once	once	a-acp	once	once	0
in	in	p-acp	in	in	0
2.	2.	crd	2.	2.	0
yeares	yeares	ng2	years	year	0
space	space	n1	space	space	0
take	take	vvi	take	take	0
a	a	dt	a	a	0
tast	tast	n1	taste	taste	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	ds	least	least	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
frute	frute	n1	fruit	fruit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
the	the	dt	the	the	0
soile	soile	n1	soil	soil	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
fauor	fauor	n1	favour	favour	0
&	&	cc	&	and	0
kindnes	kindnes	n1	kindness	kindness	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
yeelded	yeelded	vvn	yielded	yield	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
principally	principally	av-j	principally	principal	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
this	this	d	this	this	0
treatise	treatise	n1	treatise	treatise	0
(	(	(	(	(	0
If	If	cs	If	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
worthie	worthie	j	worthy	worthy	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
name	name	n1	name	name	0
)	)	)	)	)	0
belōgeth	belōgeth	vvz	belongeth	belonge	0
to	to	p-acp	to	to	0
both	both	d	both	both	0
your	your	po22	your	your	0
Hh.	Hh.	np1	Hh.	Hh.	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
whole	whole	j-jn	whole	whole	0
houshold	houshold	n1	household	household	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
chief	chief	j-jn	chief	chief	0
delight	delight	n1	delight	delight	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Hh.	Hh.	np1	Hh.	Hh.	0
was	was	vbds	was	be	0
alwayes	alwayes	av	always	always	0
(	(	(	(	(	0
during	during	p-acp	during	during	0
my	my	po11	my	my	0
a	a	zz	a	a	0
∣	∣	sy	∣	∣	0
bode	bode	vvb	bode	bode	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
house	house	n1	house	house	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ercises	ercises	n2	ercises	ercise	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
&	&	cc	&	and	0
pietie	pietie	n1	piety	piety	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
your	your	po22	your	your	0
Hh.	Hh.	np1	Hh.	Hh.	0
godly	godly	j	godly	godly	0
zeale	zeale	n1	zeal	zeal	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christian	Christian	np1	Christian	Christian	0
care	care	vvb	care	care	0
that	that	d	that	that	0
way	way	n1	way	way	0
is	is	vbz	is	be	0
still	still	av	still	still	0
as	as	p-acp	as	as	0
great	great	j	great	great	0
as	as	c-acp	as	as	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
much	much	d	much	much	0
greater	greater	jc	greater	great	0
then	then	cs	then	than	0
euer	euer	av	ever	ever	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
subiect	subiect	j-jn	subject	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
treatise	treatise	n1	treatise	treatise	0
(	(	(	(	(	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
the	the	dt	the	the	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
fauor	fauor	n1	favour	favour	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
things	things	n2	things	thing	0
as	as	c-acp	as	as	0
belong	belong	vvb	belong	belong	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
same	same	d	same	same	0
)	)	)	)	)	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
perswa	perswa	uh	perswa	perswa	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
so	so	av	so	so	0
heauenly	heauenly	j	heavenly	heavenly	0
,	,	,	,	,	0
and	and	cc	and	and	0
comfortable	comfortable	j	comfortable	comfortable	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
nothing	nothing	pix	nothing	nothing	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Hh.	Hh.	np1	Hh.	Hh.	0
more	more	n1	more	moor	0
deare	deare	j-jn	deer	dear	0
and	and	cc	and	and	0
precious	precious	j	precious	precious	0
,	,	,	,	,	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
conuersant	conuersant	j	conversant	conversant	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
already	already	av	already	already	0
perswa	perswa	uh	perswa	perswa	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
confirmed	confirmed	vvn	confirmed	confirm	0
therin	therin	av	therein	therein	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Disciples	Disciples	n2	Disciples	disciple	0
said	said	vvd	said	say	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
shewed	shewed	vvd	showed	show	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
happy	happy	j	happy	happy	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
eate	eate	vvi	eat	eat	0
bread	bread	n1	bred	bread	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
)	)	)	)	)	0
Lord	Lord	n1	Lord	lord	0
giue	giue	vvi	give	give	0
vs	vs	pno12	us	we	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uermore	uermore	av	uermore	uermore	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
bread	bread	n1	bred	bread	0
(	(	(	(	(	0
the	the	dt	the	the	0
very	very	j	very	very	0
hearing	hearing	n-vvg	hearing	hear	0
therof	therof	av	thereof	thereof	0
did	did	vdd	did	do	0
so	so	av	so	so	0
please	please	vvi	please	please	0
them	them	pno32	them	they	0
.	.	.	.	.	0
)	)	)	)	)	1
Euen	Euen	np1	Euen	Even	0
so	so	av	so	so	0
your	your	po22	your	your	0
Hh.	Hh.	np1	Hh.	Hh.	0
hauing	hauing	vhg	having	have	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
and	and	cc	and	and	0
felt	felt	vvd	felt	feel	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
blessed	blessed	vvn	blessed	bless	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
assured	assured	vvn	assured	assure	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
fauor	fauor	n1	favour	favour	0
to	to	p-acp	to	to	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nall	nall	j	nall	nall	0
life	life	n1	life	life	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
still	still	av	still	still	0
heare	heare	vvi	hear	hear	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
matter	matter	n1	matter	matter	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
all	all	d	all	all	0
things	things	n2	things	thing	0
sauing	sauing	vvg	saving	save	0
this	this	d	this	this	0
,	,	,	,	,	0
do	do	vdb	do	do	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
cōsume	cōsume	vvb	consume	consume	0
&	&	cc	&	and	0
become	become	vvi	become	become	0
tedious	tedious	j	tedious	tedious	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
is	is	vbz	is	be	0
spent	spent	vvn	spent	spend	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
it	it	pn31	it	it	0
increaseth	increaseth	vvz	increases	increase	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
widowes	widowes	ng2	widows	widow	0
oyle	oyle	n1	oil	oil	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
longer	longer	jc	longer	long	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
fed	fed	vvn	fed	feed	0
vpon	vpon	p-acp	upon	upon	0
,	,	,	,	,	0
the	the	dt	the	the	0
sweeter	sweeter	jc	sweeter	sweet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
faithful	faithful	j	faithful	faithful	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
water	water	n1	water	water	0
which	which	r-crq	which	which	0
Christ	Christ	np1	Christ	Christ	0
turned	turned	vvd	turned	turn	0
into	into	p-acp	into	into	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
that	that	cst	that	that	0
who	who	r-crq	who	who	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
drinketh	drinketh	vvz	drinketh	drink	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
as	as	p-acp	as	as	0
his	his	po31	his	his	0
mother	mother	n1	mother	mother	0
said	said	vvd	said	say	0
,	,	,	,	,	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
gone	gone	vvn	gone	go	0
)	)	)	)	)	0
Lord	Lord	n1	Lord	lord	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
kept	kept	vvn	kept	keep	0
the	the	dt	the	the	0
better	better	jc	better	better	0
vntill	vntill	c-acp	until	until	0
now	now	av	now	now	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
best	best	js	best	best	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
If	If	cs	If	if	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Hh.	Hh.	np1	Hh.	Hh.	0
to	to	p-acp	to	to	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
the	the	dt	the	the	0
perusing	perusing	vvg	perusing	peruse	0
herof	herof	av	hereof	hereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
measure	measure	vvi	measure	measure	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mendation	mendation	n1	mendation	mendation	0
therof	therof	av	thereof	thereof	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
liking	liking	n-vvg	liking	like	0
and	and	cc	and	and	0
feeling	feeling	n-vvg	feeling	feel	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
paines	paines	n2	pains	pain	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
recompenced	recompenced	vvn	recompensed	recompense	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
humbly	humbly	av-j	humbly	humble	0
crauing	crauing	vvg	craving	crave	0
pardon	pardon	n1	pardon	pardon	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
boldnes	boldnes	n1	boldness	boldness	0
,	,	,	,	,	0
I	I	pns11	I	i	0
commend	commend	vvb	commend	commend	0
both	both	d	both	both	0
your	your	po22	your	your	0
Hh	Hh	uh	Hh	hh	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
gracious	gracious	j	gracious	gracious	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
high	high	j	high	high	0
.	.	.	.	.	1
