THat	THat	cst	THat	that	0
greasye	greasye	j	greasy	greasy	0
anointed	anointed	vvn	anointed	anoint	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
false	false	j	false	false	0
prophetes	prophetes	n2	prophets	prophet	0
.	.	.	.	.	1
It	It	pn31	It	it	0
standeth	standeth	vvz	stands	stand	0
vs	vs	pno12	us	we	0
therfore	therfore	av	therefore	therefore	0
necessa	necessa	fw-la	necessa	necessa	0
∣	∣	sy	∣	∣	0
rily	rily	av-jn	rily	ry	0
in	in	p-acp	in	in	0
hande	hande	n1	hand	hand	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
pondre	pondre	fw-fr	pondre	pondre	0
this	this	d	this	this	0
gaire	gaire	n1	gaire	gaire	0
diligently	diligently	av-j	diligently	diligent	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
knowe	knowe	vvi	know	know	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
an	an	dt	and	a	0
office	office	n1	office	office	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
com	com	vvi	come	come	0
¦	¦	sy	¦	¦	0
mitted	mitted	vvn	mitted	mit	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
charge	charge	n1	charge	charge	0
:	:	:	:	:	0
&	&	cc	&	and	0
what	what	r-crq	what	what	0
care	care	n1	care	care	0
,	,	,	,	,	0
studie	studie	n1	study	study	0
,	,	,	,	,	0
and	and	cc	and	and	0
diligence	diligence	n1	diligence	diligence	0
we	we	pns12	we	we	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
yf	yf	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
suche	suche	d	such	such	0
men	men	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
geuen	geuen	vvn	given	give	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	p-acp	to	to	0
priuate	priuate	j	private	private	0
pleasures	pleasures	n2	pleasures	pleasure	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
applie	applie	vvi	apply	apply	0
theyr	theyr	po32	their	their	0
diligece	diligece	n1	diligence	diligence	0
vnto	vnto	p-acp	unto	unto	0
those	those	d	those	those	0
thynges	thynges	n2	things	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
ear	ear	n1	ear	ear	0
∣	∣	sy	∣	∣	0
thye	thye	po21	thy	thy	0
princes	princes	n2	princes	prince	0
cōmitte	cōmitte	vvb	commit	commit	0
vnto	vnto	p-acp	unto	unto	0
their	their	po32	their	their	0
char	char	n1	char	char	0
∣	∣	sy	∣	∣	0
ge	ge	zz	ge	ge	0
:	:	:	:	:	0
it	it	pn31	it	it	0
shal	shal	vmb	shall	shall	0
become	become	vvi	become	become	0
vs	vs	pno12	us	we	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
muche	muche	av-d	much	much	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
re	re	fw-mi	re	re	0
studious	studious	j	studious	studious	0
endeauour	endeauour	n1	endeavour	endeavour	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
geue	geue	vvi	give	give	0
atten	atten	n1	atten	atten	0
¦	¦	sy	¦	¦	0
daunce	daunce	n1	dance	dance	0
vpō	vpō	p-acp	upon	upon	0
that	that	d	that	that	0
office	office	n1	office	office	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
highe	highe	j	high	high	0
Kyng	Kyng	n1	King	king	0
of	of	pp-f	of	of	0
Kinges	Kinges	n2	Kings	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lorde	Lorde	n1	Lord	lord	0
of	of	pp-f	of	of	0
Lordes	Lordes	n2	Lords	lord	0
,	,	,	,	,	0
Iesus	Iesus	np1	Iesus	Jesus	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
layde	layde	vvn	laid	lay	0
vpon	vpon	p-acp	upon	upon	0
our	our	po12	our	our	0
shoulders	shoulders	n2	shoulders	shoulder	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
one	one	crd	one	one	0
daye	daye	n1	day	day	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quire	quire	n1	choir	choir	0
a	a	dt	a	a	0
reconyng	reconyng	n-vvg	reckoning	reckon	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
handes	handes	n2	hands	hand	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	0
24	24	crd	24	24	0
and	and	cc	and	and	0
.	.	.	.	.	1
25.	25.	crd	25.	25.	0
whā	whā	c-crq	when	when	0
he	he	pns31	he	he	0
shal	shal	vmb	shall	shall	0
come	come	vvi	come	come	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
glorie	glorie	n1	glory	glory	0
wyth	wyth	p-acp	with	with	0
all	all	d	all	all	0
his	his	po31	his	his	0
Angels	Angels	n2	Angels	angel	0
vnto	vnto	p-acp	unto	unto	0
iudgement	iudgement	n1	judgement	judgement	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
thapostle	thapostle	n1	apostle	apostle	0
Paule	Paule	np1	Paule	Paul	0
sayeth	sayeth	vvz	sayeth	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
ordeyned	ordeyned	vvn	ordained	ordain	0
Bishoppes	Bishoppes	n2	Bishops	bishop	0
,	,	,	,	,	0
(	(	(	(	(	0
or	or	cc	or	or	0
ouerseers	ouerseers	n2	overseers	overseer	0
)	)	)	)	)	0
not	not	xx	not	not	0
promisyng	promisyng	vvg	promising	promise	0
vs	vs	pno12	us	we	0
a	a	dt	a	a	0
cer	cer	n1	cer	cer	0
∣	∣	sy	∣	∣	0
tain	tain	j	tain	tain	0
Empire	Empire	n1	Empire	empire	0
or	or	cc	or	or	0
realme	realme	n1	realm	realm	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
se	se	vvb	see	see	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
most	most	ds	most	most	0
al	al	d	all	all	0
the	the	dt	the	the	0
Bishoppes	Bishoppes	n2	Bishops	bishop	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
tyme	tyme	n1	time	time	0
chalenge	chalenge	vvi	challenge	challenge	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
auto	auto	n1	auto	auto	0
∣	∣	sy	∣	∣	0
ritie	ritie	n1	ritie	ritie	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
title	title	n1	title	title	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
admonishing	admonishing	vvg	admonishing	admonish	0
vs	vs	pno12	us	we	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
office	office	n1	office	office	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
asmuche	asmuche	av	asmuch	asmuch	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Greke	Greke	jp	Greek	greek	0
worde	worde	n1	word	word	0
Episcopus	Episcopus	np1	Episcopus	Episcopus	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
englished	englished	vvn	englished	english	0
a	a	dt	a	a	0
Bishop	Bishop	n1	Bishop	bishop	0
)	)	)	)	)	0
signifieth	signifieth	vvz	signifies	signify	0
in	in	p-acp	in	in	0
latine	latine	jp	latin	latin	0
Speculator	Speculator	n1	Speculator	speculator	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
englishe	englishe	jp	english	english	0
,	,	,	,	,	0
a	a	dt	a	a	0
Watcheman	Watcheman	n1	Watchman	watchman	0
:	:	:	:	:	0
And	And	cc	And	and	0
where	where	c-crq	where	where	0
Paule	Paule	np1	Paule	Paul	0
sayeth	sayeth	vvz	sayeth	say	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
ordayned	ordayned	vvn	ordained	ordain	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Episcopi	Episcopi	np1	Episcopi	Episcopi	0
,	,	,	,	,	0
Bishoppes	Bishoppes	n2	Bishops	bishop	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
wat	wat	fw-mi	wat	wat	0
∣	∣	sy	∣	∣	0
chmen	chmen	n2	chmen	chman	0
,	,	,	,	,	0
he	he	pns31	he	he	0
vseth	vseth	vvz	uses	use	0
the	the	dt	the	the	0
same	same	d	same	same	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
speache	speache	n1	speech	speech	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
God	God	n1	God	god	0
dyd	dyd	vdd	did	do	0
,	,	,	,	,	0
whā	whā	c-crq	when	when	0
he	he	pns31	he	he	0
ordeyned	ordeyned	vvd	ordained	ordain	0
Ezechiel	Ezechiel	np1	Ezechiel	Ezechiel	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
watcheman	watcheman	n1	watchman	watchman	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
Ezech.	Ezech.	np1	Ezech.	Ezech.	1
33.	33.	crd	33.	33.	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
chargeyng	chargeyng	vvg	charging	charge	0
him	him	pno31	him	he	0
most	most	av-ds	most	most	0
diligently	diligently	av-j	diligently	diligent	0
to	to	pc-acp	to	to	0
warne	warne	vvi	warn	warn	0
the	the	dt	the	the	0
people	people	n1	people	people	0
before	before	p-acp	before	before	0
hande	hande	n1	hand	hand	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sweorde	sweorde	n1	sword	sword	0
that	that	cst	that	that	0
shoulde	shoulde	vmd	should	shall	0
co	co	vvn	counterfeit	continue	0
∣	∣	sy	∣	∣	0
me	me	pno11	me	i	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
their	their	po32	their	their	0
sinnes	sinnes	n2	sins	sin	0
&	&	cc	&	and	0
wickednesses	wickednesses	n2	wickednesses	wickedness	0
:	:	:	:	:	0
&	&	cc	&	and	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
faythful	faythful	j	faithful	faithful	0
preaching	preaching	vvg	preaching	preach	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
saue	saue	vvi	save	save	0
the	the	dt	the	the	0
wretched	wretched	j	wretched	wretched	0
synful	synful	j	sinful	sinful	0
people	people	n1	people	people	0
from	from	p-acp	from	from	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
struction	struction	n1	struction	struction	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
dede	dede	n1	deed	deed	0
me	me	pno11	me	i	0
thinkes	thinkes	vvz	thinks	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
Paule	Paule	np1	Paule	Paul	0
espied	espied	vvd	espied	espy	0
the	the	dt	the	the	0
proude	proude	j	proud	proud	0
abuse	abuse	n1	abuse	abuse	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
name	name	n1	name	name	0
(	(	(	(	(	0
Bishoppe	Bishoppe	n1	Bishop	bishop	0
)	)	)	)	)	0
before	before	p-acp	before	before	0
hande	hande	n1	hand	hand	0
,	,	,	,	,	0
wher	wher	c-crq	where	where	0
he	he	pns31	he	he	0
sayeth	sayeth	vvz	sayeth	say	0
:	:	:	:	:	0
Take	Take	vvb	Take	take	0
hede	hede	n1	heed	heed	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
sel	sel	vvd	sell	fall	0
¦	¦	sy	¦	¦	0
ues	ues	n2-jn	ues	ue	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
hole	hole	n1	hold	hole	0
flocke	flocke	n1	flock	flock	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
cōmitteth	cōmitteth	vvz	committeth	commit	0
the	the	dt	the	the	0
Lor	Lor	n1	Lor	lord	0
∣	∣	sy	∣	∣	0
des	des	fw-fr	des	des	0
flocke	flocke	vvi	flock	flock	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
the	the	dt	the	the	0
congre	congre	n1	congre	congre	0
∣	∣	sy	∣	∣	0
gacion	gacion	n1	gation	gation	0
(	(	(	(	(	0
or	or	cc	or	or	0
churche	churche	n1	church	church	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ministers	ministers	ng1	ministers	minister	0
charge	charge	n1	charge	charge	0
:	:	:	:	:	0
euen	euen	av	even	even	0
so	so	av	so	so	0
biddeth	biddeth	vvz	bids	bid	0
he	he	pns31	he	he	0
him	him	pno31	him	he	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
beware	beware	vvi	beware	beware	0
and	and	cc	and	and	0
take	take	vvi	take	take	0
hede	hede	n1	heed	heed	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
set	set	vvd	set	set	0
not	not	xx	not	not	0
his	his	po31	his	his	0
mynde	mynde	n1	mind	mind	0
vpō	vpō	p-acp	upon	upon	0
priuate	priuate	j	private	private	0
honours	honours	n2	honours	honour	0
and	and	cc	and	and	0
pastimes	pastimes	n2	pastimes	pastime	0
,	,	,	,	,	0
neclecting	neclecting	vvg	neglecting	neglect	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hathe	hathe	vhz	hath	have	0
taken	taken	vvn	taken	take	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
worke	worke	vvi	work	work	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
destruction	destruction	n1	destruction	destruction	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
Paule	Paule	np1	Paule	Paul	0
thōdreth	thōdreth	vvz	thondreth	thonder	0
at	at	p-acp	at	at	0
him	him	pno31	him	he	0
also	also	av	also	also	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lordes	Lordes	n2	Lords	lord	0
owne	owne	d	own	own	0
sayeng	sayeng	vvg	saying	say	0
vnto	vnto	p-acp	unto	unto	0
Eze	Eze	np1	Eze	Eze	0
∣	∣	sy	∣	∣	0
chiel	chiel	n1	chiel	chiel	0
:	:	:	:	:	0
Except	Except	c-acp	Except	except	0
thou	thou	pns21	thou	thou	0
speake	speake	vvb	speak	speak	0
plainly	plainly	av-j	plainly	plain	0
,	,	,	,	,	0
and	and	cc	and	and	0
dissuade	dissuade	vvi	dissuade	dissuade	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
wicked	wicked	j	wicked	wicked	0
Ezech.	Ezech.	np1	Ezech.	Ezech.	1
33.	33.	crd	33.	33.	0
waye	waye	n1	way	way	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
maye	maye	vmb	may	may	0
lyue	lyue	vvi	live	live	0
,	,	,	,	,	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
in	in	p-acp	in	in	0
¦	¦	sy	¦	¦	0
dede	dede	n1	deed	deed	0
shall	shall	vmb	shall	shall	0
dye	dye	vvi	die	dye	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
blood	blood	n1	blood	blood	0
I	I	pns11	I	i	0
wil	wil	vmb	will	will	0
require	require	vvi	require	require	0
at	at	p-acp	at	at	0
thy	thy	po21	thy	thy	0
hādes	hādes	n2	hands	hand	0
.	.	.	.	.	1
The	The	dt	The	the	0
Apostle	Apostle	n1	Apostle	apostle	0
byddeth	byddeth	vvz	biddeth	bid	0
vs	vs	pno12	us	we	0
also	also	av	also	also	0
,	,	,	,	,	0
take	take	vvb	take	take	0
hede	hede	n1	heed	heed	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
hole	hole	n1	hold	hole	0
florke	florke	n1	florke	florke	0
:	:	:	:	:	0
allowyng	allowyng	vvg	allowing	allow	0
here	here	av	here	here	0
no	no	dx	no	no	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
persones	persones	n2	persons	person	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
ei	ei	vvi	ei	ei	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
regarde	regarde	vvi	regard	regard	0
any	any	d	any	any	0
persone	persone	n1	person	person	0
for	for	p-acp	for	for	0
basenesse	basenesse	n1	baseness	baseness	0
&	&	cc	&	and	0
pouertie	pouertie	n1	poverty	poverty	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
for	for	c-acp	for	for	0
his	his	po31	his	his	0
estate	estate	n1	estate	estate	0
or	or	cc	or	or	0
wealthes	wealthes	ng1	wealths	wealth	0
sake	sake	n1	sake	sake	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
he	he	pns31	he	he	0
byddeth	byddeth	vvz	biddeth	bid	0
vs	vs	pno12	us	we	0
gouerne	gouerne	vvi	govern	govern	0
(	(	(	(	(	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
fede	fede	vvi	fede	feed	0
)	)	)	)	)	0
not	not	xx	not	not	0
contrarieng	contrarieng	n-vvg	contrarieng	contrarieng	0
Christes	Christes	npg1	Christes	Christ	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
des	des	fw-fr	des	des	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
forbadde	forbadde	vvd	forbad	forbid	0
his	his	po31	his	his	0
disciples	disciples	n2	disciples	disciple	0
to	to	pc-acp	to	to	0
rule	rule	vvi	rule	rule	0
and	and	cc	and	and	0
reigne	reigne	vvi	reign	reign	0
as	as	c-acp	as	as	0
earthy	earthy	j	earthy	earthy	0
princes	princes	n2	princes	prince	0
do	do	vdb	do	do	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
