Christian	Christian	njp	Christian	christian	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
fair	fair	j	fair	fair	0
Inquiry	Inquiry	n1	Inquiry	inquiry	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
equal	equal	j-jn	equal	equal	0
Judgment	Judgment	n1	Judgement	judgement	0
.	.	.	.	.	1
I	I	pns11	I	i	0
remember	remember	vvb	remember	remember	0
the	the	dt	the	the	0
Athenians	Athenians	njp2	Athenians	athenian	0
,	,	,	,	,	0
June	June	np1	June	June	0
the	the	dt	the	the	0
14th	14th	ord	14th	14th	0
.	.	.	.	.	1
1692.	1692.	crd	1692.	1692.	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
Tenth	Tenth	ord	Tenth	ten	0
Question	Question	n1	Question	question	0
,	,	,	,	,	0
demanded	demanded	vvn	demanded	demand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Quakers	Quakers	np1	Quakers	Quakers	0
where	where	c-crq	where	where	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
their	their	po32	their	their	0
Creed	Creed	n1	Creed	creed	0
,	,	,	,	,	0
or	or	cc	or	or	0
an	an	dt	and	a	0
Account	Account	vvb	Account	account	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Re	Re	fw-it	Re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
:	:	:	:	:	0
Will	Will	vmb	Will	will	0
you	you	pn22	you	you	0
[	[	[	[	[	0
said	said	vvd	said	say	0
they	they	pns32	they	they	0
]	]	]	]	]	0
Subscribe	Subscribe	vvb	Subscribe	subscribe	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
three	three	crd	three	three	0
Creeds	Creeds	n2	Creeds	creed	0
,	,	,	,	,	0
Nicean	Nicean	np1	Nicean	Nicean	0
;	;	;	;	;	0
Athanasian	Athanasian	np1	Athanasian	Athanasian	0
,	,	,	,	,	0
or	or	cc	or	or	0
Apostolical	Apostolical	j	Apostolical	apostolical	0
?	?	?	?	?	1
If	If	cs	If	if	0
not	not	xx	not	not	0
,	,	,	,	,	0
Will	Will	vmb	Will	will	0
you	you	pn22	you	you	0
give	give	vvi	give	give	0
us	us	pno12	us	we	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
World	World	n1	World	world	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
what	what	r-crq	what	what	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
this	this	d	this	this	0
,	,	,	,	,	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
Geo.	Geo.	np1	Geo.	Geo.	1
Whitehead	Whitehead	np1	Whitehead	Whitehead	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Answer	Answer	n1	Answer	answer	0
,	,	,	,	,	0
stiled	stiled	vvd	styled	stile	0
,	,	,	,	,	0
The	The	dt	The	the	0
Doting	Doting	j-vvg	Doting	dote	0
Athenians	Athenians	njp2	Athenians	athenian	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
Come	Come	vvb	Come	come	0
and	and	cc	and	and	0
see	see	vvi	see	see	0
,	,	,	,	,	0
come	come	vvb	come	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
true	true	j	true	true	0
Light	Light	n1	Light	light	0
and	and	cc	and	and	0
see	see	vvi	see	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
find	find	vvi	find	find	0
our	our	po12	our	our	0
Creed	Creed	n1	Creed	creed	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
out	out	av	out	out	0
their	their	po32	their	their	0
crooked	crooked	j	crooked	crooked	0
Creed	Creed	n1	Creed	creed	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
lies	lies	vvz	lies	lie	0
dispersedly	dispersedly	av-vvn	dispersedly	disperse	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Pamphlets	Pamphlets	n2	Pamphlets	pamphlet	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
prove	prove	vvi	prove	prove	0
too	too	av	too	too	0
hard	hard	av-j	hard	hard	0
a	a	dt	a	a	0
Task	Task	n1	Task	task	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
searching	searching	j-vvg	searching	search	0
Bereans	Bereans	njp2	Bereans	bereans	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
needful	needful	j	needful	needful	0
to	to	pc-acp	to	to	0
lend	lend	vvi	lend	lend	0
them	them	pno32	them	they	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
plainly	plainly	av-j	plainly	plain	0
appear	appear	vvi	appear	appear	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
relate	relate	vvi	relate	relate	0
either	either	d	either	either	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Nicean	Nicean	jp	Nicean	nicean	0
,	,	,	,	,	0
Athanasian	Athanasian	np1	Athanasian	Athanasian	0
,	,	,	,	,	0
or	or	cc	or	or	0
Apostolical	Apostolical	j	Apostolical	apostolical	0
Creeds	Creeds	n2	Creeds	creed	0
;	;	;	;	;	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
necessary	necessary	j	necessary	necessary	0
to	to	pc-acp	to	to	0
recite	recite	vvi	recite	recite	0
the	the	dt	the	the	0
sum	sum	n1	sum	sum	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostolical	Apostolical	j	Apostolical	apostolical	0
Creed	Creed	n1	Creed	creed	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
includes	includes	vvz	includes	include	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
two	two	crd	two	two	0
;	;	;	;	;	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
believed	believed	vvn	believed	believe	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
called	called	vvn	called	call	0
Epis	Epis	np1	Epis	Epis	0
∣	∣	sy	∣	∣	0
copalians	copalians	n2	copalians	copalian	0
,	,	,	,	,	0
Presbyterians	Presbyterians	njp2	Presbyterians	presbyterians	0
Independants	Independants	n2-jn	Independents	independent	0
,	,	,	,	,	0
and	and	cc	and	and	0
Baptists	Baptists	np1	Baptists	Baptists	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
when	when	q-crq	when	when	0
contraries	contraries	n2-jn	contraries	contrary	0
meet	meet	vvb	meet	meet	0
,	,	,	,	,	0
their	their	po32	their	their	0
disagreement	disagreement	n1	disagreement	disagreement	0
does	does	vdz	does	do	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
manifestly	manifestly	av-j	manifestly	manifest	0
appear	appear	vvi	appear	appear	0
.	.	.	.	.	0
viz.	viz.	n1	viz.	viz.	0
I	I	pns11	I	i	0
Believe	Believe	vvb	Believe	believe	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
Almighty	Almighty	j-jn	Almighty	almighty	0
,	,	,	,	,	0
And	And	cc	And	and	0
in	in	p-acp	in	in	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
his	his	po31	his	his	0
only	only	j	only	only	0
Son	Son	n1	Son	son	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
born	born	vvn	born	bear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Virgin	Virgin	n1	Virgin	virgin	0
Mary	Mary	vvi	Marry	marry	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
suffered	suffered	vvd	suffered	suffer	0
under	under	p-acp	under	under	0
Pilate	Pilate	np1	Pilate	Pilate	0
;	;	;	;	;	0
was	was	vbds	was	be	0
Crucified	Crucified	vvn	Crucified	crucify	0
,	,	,	,	,	0
Dead	Dead	j	Dead	dead	0
,	,	,	,	,	0
and	and	cc	and	and	0
Buried	Buried	vvn	Buried	bury	0
;	;	;	;	;	0
Rose	Rose	vvd	Rose	rise	0
again	again	av	again	again	0
the	the	dt	the	the	0
third	third	ord	third	three	0
Day	Day	n1	Day	day	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Dead	Dead	j	Dead	dead	0
,	,	,	,	,	0
And	And	cc	And	and	0
Ascended	Ascended	vvd	Ascended	ascend	0
into	into	p-acp	into	into	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
sitteth	sitteth	vvz	sitteth	sit	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Right	Right	j-jn	Right	right	0
Hand	Hand	n1	Hand	hand	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Majesty	Majesty	n1	Majesty	majesty	0
on	on	p-acp	on	on	0
High	High	j	High	high	0
;	;	;	;	;	0
As	As	c-acp	As	as	0
an	an	dt	and	a	0
Advocate	Advocate	n1	Advocate	advocate	0
,	,	,	,	,	0
making	making	vvg	making	make	0
Intercession	Intercession	n1	Intercession	intercession	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
:	:	:	:	:	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
believe	believe	vvb	believe	believe	0
that	that	cst	that	that	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
both	both	d	both	both	0
the	the	dt	the	the	0
Quick	Quick	j	Quick	quick	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Dead	Dead	j	Dead	dead	0
:	:	:	:	:	0
I	I	pns11	I	i	0
believe	believe	vvb	believe	believe	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Giver	Giver	n1	Giver	giver	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
proceedeth	proceedeth	vvz	proceedeth	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
together	together	av	together	together	0
is	is	vbz	is	be	0
Worshipped	Worshipped	vvn	Worshipped	worship	0
and	and	cc	and	and	0
Glo	Glo	n1	Glow	glow	0
∣	∣	sy	∣	∣	0
rified	rified	j	rified	rified	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
spake	spake	vvd	spoke	speak	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
;	;	;	;	;	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
believe	believe	vvb	believe	believe	0
one	one	pi	one	one	0
Catholick	Catholick	njp	Catholic	catholic	0
and	and	cc	and	and	0
Apostolick	Apostolick	jp	Apostolic	apostolic	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
I	I	pns11	I	i	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
one	one	crd	one	one	0
Baptism	Baptism	n1	Baptism	baptism	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Remission	Remission	n1	Remission	remission	0
of	of	pp-f	of	of	0
Sins	Sins	n2	Sins	sin	0
;	;	;	;	;	0
I	I	pns11	I	i	0
look	look	vvb	look	look	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Resurrection	Resurrection	n1	Resurrection	resurrection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dead	Dead	j	Dead	dead	0
,	,	,	,	,	0
And	And	cc	And	and	0
the	the	dt	the	the	0
Life	Life	n1	Life	life	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
Holy	Holy	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
be	be	vbb	be	be	0
Glory	Glory	n1	Glory	glory	0
,	,	,	,	,	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
Pow	Pow	uh	Pow	pow	0
∣	∣	sy	∣	∣	0
er	er	fw-mi	er	er	0
,	,	,	,	,	0
Might	Might	vmd	Might	may	0
,	,	,	,	,	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
Dominion	Dominion	n1	Dominion	dominion	0
for	for	c-acp	for	for	0
evermore	evermore	av	evermore	evermore	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
Noble	Noble	j	Noble	noble	0
Berean	Berean	jp	Berean	berean	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
Christian	Christian	np1	Christian	Christian	0
or	or	cc	or	or	0
Quaker	Quaker	np1	Quaker	Quaker	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
such	such	d	such	such	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
their	their	po32	their	their	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
Society	Society	n1	Society	society	0
:	:	:	:	:	0
If	If	cs	If	if	0
thou	thou	pns21	thou	thou	0
doubt	doubt	vvb	doubt	doubt	0
or	or	cc	or	or	0
question	question	vvi	question	question	0
the	the	dt	the	the	0
soundness	soundness	n1	soundness	soundness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
recited	recited	vvn	recited	recite	0
Creed	Creed	n1	Creed	creed	0
,	,	,	,	,	0
pray	pray	vvb	pray	pray	0
examine	examine	vvi	examine	examine	0
,	,	,	,	,	0
and	and	cc	and	and	0
read	read	vvb	read	read	0
these	these	d	these	these	0
following	following	j-vvg	following	follow	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
Information	Information	n1	Information	information	0
and	and	cc	and	and	0
Satis	Satis	fw-la	Satis	satis	0
∣	∣	sy	∣	∣	0
faction	faction	n1	faction	faction	0
,	,	,	,	,	0
Luke	Luke	av	Lycia	luke	0
2.10.11	2.10.11	crd	2.10.11	2.10.11	0
.	.	.	.	.	1
Acts	Acts	np1	Acts	Acts	0
5.30	5.30	crd	5.30	5.30	0
,	,	,	,	,	0
31	31	crd	31	31	0
,	,	,	,	,	0
32.	32.	crd	32.	32.	0
and	and	cc	and	and	0
10.39	10.39	crd	10.39	10.39	0
.	.	.	.	.	0
to	to	p-acp	to	to	0
40.	40.	crd	40.	40.	1
Acts	Acts	np1	Acts	Acts	0
1.9	1.9	crd	1.9	1.9	0
.	.	.	.	.	1
Micah	Micah	np1	Micah	Micah	0
5.2	5.2	crd	5.2	5.2	0
.	.	.	.	.	1
Psal.	Psal.	np1	Psal.	Psal.	0
2.7	2.7	crd	2.7	2.7	0
.	.	.	.	.	0
and	and	cc	and	and	0
16.10	16.10	crd	16.10	16.10	0
.	.	.	.	.	1
Zeck	Zeck	np1	Zeck	Zeck	0
.	.	.	.	.	1
9.9	9.9	crd	9.9	9.9	0
.	.	.	.	.	0
and	and	cc	and	and	0
11	11	crd	11	11	0
,	,	,	,	,	0
12	12	crd	12	12	0
,	,	,	,	,	0
13.	13.	crd	13.	13.	1
Mark	Mark	n1	Mark	mark	0
1.10	1.10	crd	1.10	1.10	0
.	.	.	.	.	1
Acts	Acts	np1	Acts	Acts	0
2.22	2.22	crd	2.22	2.22	0
.	.	.	.	.	0
to	to	p-acp	to	to	0
32.	32.	crd	32.	32.	1
Numb	Numb	j	Numb	numb	0
.	.	.	.	.	1
24.17.19	24.17.19	crd	24.17.19	24.17.19	0
.	.	.	.	.	1
Duet	Duet	zz	Duet	duet	0
.	.	.	.	.	1
18.15	18.15	crd	18.15	18.15	0
.	.	.	.	.	1
Isa.	Isa.	np1	Isa.	Isa.	0
9.6	9.6	crd	9.6	9.6	0
,	,	,	,	,	0
7.	7.	crd	7.	7.	1
Luke	Luke	np1	Luke	Luke	0
24.4.51	24.4.51	crd	24.4.51	24.4.51	0
.	.	.	.	.	1
John	John	np1	John	John	0
20.12	20.12	crd	20.12	20.12	0
.	.	.	.	.	1
Matt.	Matt.	np1	Matt.	Matt.	0
28.2	28.2	crd	28.2	28.2	0
.	.	.	.	.	1
Acts	Acts	np1	Acts	Acts	0
3.13	3.13	crd	3.13	3.13	0
.	.	.	.	.	0
to	to	p-acp	to	to	0
32.	32.	crd	32.	32.	0
and	and	cc	and	and	0
4.10	4.10	crd	4.10	4.10	0
,	,	,	,	,	0
11	11	crd	11	11	0
,	,	,	,	,	0
12.	12.	crd	12.	12.	1
Heb.	Heb.	np1	Heb.	Heb.	0
7.25	7.25	crd	7.25	7.25	0
.	.	.	.	.	0
and	and	cc	and	and	0
9.24	9.24	crd	9.24	9.24	0
.	.	.	.	.	1
John	John	np1	John	John	0
17.20	17.20	crd	17.20	17.20	0
,	,	,	,	,	0
21.	21.	crd	21.	21.	0
1	1	crd	1	1	1
John	John	np1	John	John	0
2.1	2.1	crd	2.1	2.1	0
,	,	,	,	,	0
2.	2.	crd	2.	2.	1
And	And	cc	And	and	0
here	here	av	here	here	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
find	find	vvi	find	find	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
born	born	vvn	born	bear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Virgin	Virgin	n1	Virgin	virgin	0
,	,	,	,	,	0
the	the	dt	the	the	0
Glorious	Glorious	j	Glorious	glorious	0
Angels	Angels	n2	Angels	angel	0
call'd	call'd	vvn	called	call	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
:	:	:	:	:	0
And	And	cc	And	and	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
that	that	d	that	that	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Apostles	Apostles	n2	Apostles	apostle	0
said	said	vvd	said	say	0
,	,	,	,	,	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
slew	slew	vvd	slew	slay	0
,	,	,	,	,	0
and	and	cc	and	and	0
hanged	hanged	vvn	hanged	hang	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
Tree	Tree	n1	Tree	tree	0
;	;	;	;	;	0
him	him	pn31	him	he	0
hath	hath	vhz	hath	have	0
God	God	np1	God	God	0
exalted	exalted	vvn	exalted	exalt	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
both	both	d	both	both	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
viour	viour	n1	viour	viour	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Body	Body	n1	Body	body	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Perishing	Perishing	j-vvg	Perishing	perish	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
saw	saw	vvd	saw	see	0
no	no	dx	no	no	0
Corruption	Corruption	n1	Corruption	corruption	0
:	:	:	:	:	0
And	And	cc	And	and	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
gave	gave	vvd	gave	give	0
witness	witness	n1	witness	witness	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
Saviour	Saviour	n1	Saviour	saviour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
if	if	cs	if	if	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
you	you	pn22	you	you	0
find	find	vvi	find	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Qua	Qua	fw-la	Qua	qua	0
∣	∣	sy	∣	∣	0
kers	kers	n1	kers	kers	0
Creed	Creed	n1	Creed	creed	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
believe	believe	vvb	believe	believe	0
,	,	,	,	,	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
call	call	vvi	call	call	0
him	him	pno31	him	he	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
thus	thus	av	thus	thus	0
was	was	vbds	was	be	0
born	born	vvn	born	bear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Virgin	Virgin	n1	Virgin	virgin	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
wicked	wicked	j	wicked	wicked	0
Men	Men	n2	Men	man	0
slain	slain	vvn	slave	slay	0
,	,	,	,	,	0
and	and	cc	and	and	0
hanged	hanged	vvn	hanged	hang	0
on	on	p-acp	on	on	0
