GREAT	GREAT	j	GREAT	great	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
there	there	a-acp	there	there	0
did	did	vdd	did	do	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
main	main	n1	main	main	0
some	some	d	some	some	0
foot-steps	foot-steps	n2	footsteps	footstep	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
marks	marks	n2	marks	mark	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Presence	Presence	n1	Presence	presence	0
;	;	;	;	;	0
viewing	viewing	vvg	viewing	view	0
his	his	po31	his	his	0
Habitation	Habitation	n1	Habitation	habitation	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
,	,	,	,	,	0
and	and	cc	and	and	0
captivate	captivate	vvi	captivate	captivate	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
men	men	n2	men	man	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Enchantments	Enchantments	n2	Enchantments	enchantment	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Learning	Learning	n1	Learning	learning	0
,	,	,	,	,	0
Wit	Wit	n1	Wit	wit	0
,	,	,	,	,	0
and	and	cc	and	and	0
Eloquence	Eloquence	n1	Eloquence	eloquence	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
,	,	,	,	,	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
far	far	av-j	far	far	0
ra	ra	zz	ra	ra	0
∣	∣	sy	∣	∣	0
vished	vished	vvn	vished	vish	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Admiration	Admiration	n1	Admiration	admiration	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Vertues	Vertues	n2	Virtues	virtue	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
principal	principal	j-jn	principal	principal	0
hand	hand	n1	hand	hand	0
in	in	p-acp	in	in	0
perswading	perswading	vvg	persuading	persuade	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
his	his	po31	his	his	0
Life	Life	n1	Life	life	0
;	;	;	;	;	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
Cause	Cause	n1	Cause	cause	0
willing	willing	vvg	willing	will	0
to	to	p-acp	to	to	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
pense	pense	fw-fr	pense	pense	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
Attendance	Attendance	n1	Attendance	attendance	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
my	my	po11	my	my	0
Retirement	Retirement	n1	Retirement	retirement	0
,	,	,	,	,	0
the	the	dt	the	the	0
sooner	sooner	av-c	sooner	soon	0
accom	accom	vvi	accom	accom	0
∣	∣	sy	∣	∣	0
plish	plish	vvb	plish	plish	0
that	that	d	that	that	0
work	work	n1	work	work	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
,	,	,	,	,	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
justly	justly	av-j	justly	just	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
cuse	cuse	n1	cuse	cuse	0
my	my	po11	my	my	0
self	self	n1	self	self	0
▪	▪	▪	▪	▪	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
own	own	d	own	own	0
insufficiency	insufficiency	n1	insufficiency	insufficiency	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
not	not	xx	not	not	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
any	any	d	any	any	0
long	long	j	long	long	0
demur	demur	n1	demur	demur	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
considered	considered	vvd	considered	consider	0
my	my	po11	my	my	0
manifold	manifold	j	manifold	manifold	0
Obligations	Obligations	n2	Obligations	obligation	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
place	place	n1	place	place	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
concerns	concerns	vvz	concerns	concern	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
very	very	av	very	very	0
uncivil	uncivil	j	uncivil	uncivil	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
satisfie	satisfie	vvi	satisfy	satisfy	0
your	your	po22	your	your	0
Request	Request	n1	Request	request	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
as	as	c-acp	as	as	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
thinking	thinking	vvg	thinking	think	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
deserving	deserving	vvg	deserving	deserve	0
any	any	d	any	any	0
such	such	d	such	such	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
after	after	p-acp	after	after	0
such	such	d	such	such	0
a	a	dt	a	a	0
manner	manner	n1	manner	manner	0
invited	invited	vvd	invited	invite	0
to	to	pc-acp	to	to	0
wait	wait	vvi	wait	wait	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
;	;	;	;	;	0
that	that	d	that	that	0
ever	ever	av	ever	ever	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
your	your	po22	your	your	0
good	good	j	good	good	0
will	will	n1	will	will	0
towards	towards	p-acp	towards	towards	0
me	me	pno11	me	i	0
,	,	,	,	,	0
has	has	vhz	has	have	0
bin	bin	vbn	been	be	0
so	so	av	so	so	0
free	free	j	free	free	0
and	and	cc	and	and	0
sweet	sweet	j	sweet	sweet	0
,	,	,	,	,	0
so	so	av	so	so	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Courtesie	Courtesie	n1	Courtesy	courtesy	0
and	and	cc	and	and	0
Gentleness	Gentleness	n1	Gentleness	gentleness	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
wish	wish	vvi	wish	wish	0
or	or	cc	or	or	0
desire	desire	n1	desire	desire	0
.	.	.	.	.	1
I	I	pns11	I	i	0
found	found	vvd	found	find	0
,	,	,	,	,	0
truly	truly	av-j	truly	true	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
justly	justly	av-j	justly	just	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
Admiration	Admiration	n1	Admiration	admiration	0
,	,	,	,	,	0
Love	Love	n1	Love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
Delight	Delight	n1	Delight	delight	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Provence	Provence	np1	Provence	Provence	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
findes	findes	vvz	finds	find	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
happy	happy	j	happy	happy	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
Vice-roy	Vice-roy	n1	Viceroy	viceroy	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
Philosophy	Philosophy	n1	Philosophy	philosophy	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
are	are	vbr	are	be	0
equally	equally	av-j	equally	equal	0
tempered	tempered	vvn	tempered	temper	0
,	,	,	,	,	0
and	and	cc	and	and	0
mutually	mutually	av-j	mutually	mutual	0
allayed	allayed	vvn	allayed	allay	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
so	so	av	so	so	0
associate	associate	vvi	associate	associate	0
the	the	dt	the	the	0
Studies	Studies	n2	Studies	study	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Warre	Warre	n1	War	war	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
reconcile	reconcile	vvi	reconcile	reconcile	0
Mars	Mars	np1	Mars	Mars	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Muses	Muses	np2	Muses	Muse	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
doubtful	doubtful	j	doubtful	doubtful	0
Case	Case	n1	Case	case	0
to	to	pc-acp	to	to	0
resolve	resolve	vvi	resolve	resolve	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
your	your	po22	your	your	0
Generosity	Generosity	n1	Generosity	generosity	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Souldier	Souldier	n1	Soldier	soldier	0
,	,	,	,	,	0
or	or	cc	or	or	0
your	your	po22	your	your	0
Learning	Learning	n1	Learning	learning	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Scholar	Scholar	n1	Scholar	scholar	0
,	,	,	,	,	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
eminent	eminent	j	eminent	eminent	0
;	;	;	;	;	0
and	and	cc	and	and	0
though	though	cs	though	though	0
this	this	d	this	this	0
immortal	immortal	j	immortal	immortal	0
Honour	Honour	n1	Honour	honour	0
be	be	vbb	be	be	0
inherent	inherent	j	inherent	inherent	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Family	Family	n1	Family	family	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
no	no	dx	no	no	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
famous	famous	j	famous	famous	0
and	and	cc	and	and	0
royal	royal	j	royal	royal	0
Valesian	Valesian	np1	Valesian	Valesian	0
stock	stock	n1	stock	stock	0
,	,	,	,	,	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
compared	compared	vvn	compared	compare	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
these	these	d	these	these	0
things	things	n2	things	thing	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
recorded	recorded	vvn	recorded	record	0
else	else	av	else	else	0
∣	∣	sy	∣	∣	0
where	where	c-crq	where	where	0
:	:	:	:	:	0
At	At	p-acp	At	at	0
present	present	j	present	present	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mend	mend	vvb	mend	mend	0
this	this	d	this	this	0
carriage	carriage	n1	carriage	carriage	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
where	where	c-crq	where	where	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
occasions	occasions	n2	occasions	occasion	0
,	,	,	,	,	0
you	you	pn22	you	you	0
vail	vail	vvb	vail	vail	0
your	your	po22	your	your	0
Authority	Authority	n1	Authority	authority	0
to	to	p-acp	to	to	0
Vertue	Vertue	n1	Virtue	virtue	0
,	,	,	,	,	0
and	and	cc	and	and	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
strange	strange	j	strange	strange	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
and	and	cc	and	and	0
finde	finde	vvi	find	find	0
Arguments	Arguments	n2	Arguments	argument	0
of	of	pp-f	of	of	0
Kingly	Kingly	j	Kingly	kingly	0
Prayses	Prayses	n2	Praises	praise	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
Royal	Royal	j	Royal	royal	0
Blood	Blood	n1	Blood	blood	0
.	.	.	.	.	1
You	You	pn22	You	you	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
inconsiderable	inconsiderable	j	inconsiderable	inconsiderable	0
,	,	,	,	,	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
what	what	q-crq	what	what	0
Garments	Garments	n2	Garments	garment	0
an	an	dt	and	a	0
heroical	heroical	j	heroical	heroical	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
lies	lies	n2	lies	lie	0
shrou	shrou	fw-fr	shrou	shrou	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
and	and	cc	and	and	0
concealed	concealed	vvn	concealed	conceal	0
;	;	;	;	;	0
provided	provided	vvn	provided	provide	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
divine	divine	j-jn	divine	divine	0
soul	soul	n1	soul	soul	0
within	within	a-acp	within	within	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
alwayes	alwayes	av	always	always	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
your	your	po22	your	your	0
Reverence	Reverence	n1	Reverence	reverence	0
thereunto	thereunto	av	thereunto	thereunto	0
.	.	.	.	.	1
A	A	dt	A	a	0
great	great	j	great	great	0
example	example	n1	example	example	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
reckoned	reckoned	vvn	reckoned	reckon	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
worthy	worthy	j	worthy	worthy	0
deeds	deeds	n2	deeds	deed	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Captains	Captains	n2	Captains	captain	0
and	and	cc	and	and	0
Comman	Comman	j	Commn	common	0
∣	∣	sy	∣	∣	0
ders	ders	n2-jn	dears	dear	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
already	already	av	already	already	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mendation	mendation	n1	mendation	mendation	0
elevated	elevated	vvn	elevated	elevate	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Senatorian	Senatorian	jp	Senatorian	senatorian	0
Rank	Rank	n1	Rank	rank	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
rare	rare	j	rare	rare	0
endowments	endowments	n2	endowments	endowment	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Dignity	Dignity	n1	Dignity	dignity	0
of	of	pp-f	of	of	0
Princes	Princes	n2	Princes	prince	0
;	;	;	;	;	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
care	care	n1	care	care	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
Fame	Fame	n1	Fame	fame	0
may	may	vmb	may	may	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
extinguished	extinguished	vvn	extinguished	extinguish	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
can	can	vmb	can	can	0
this	this	d	this	this	0
affection	affection	n1	affection	affection	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
ever	ever	av	ever	ever	0
be	be	vbi	be	be	0
forgotten	forgotten	vvn	forgotten	forget	0
,	,	,	,	,	0
the	the	dt	the	the	0
Commendations	Commendations	n2	Commendations	commendation	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
Vertue	Vertue	n1	Virtue	virtue	0
her	her	po31	her	her	0
self	self	n1	self	self	0
will	will	vmb	will	will	0
trumpet	trumpet	vvi	trumpet	trumpet	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
Eternity	Eternity	n1	Eternity	eternity	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
next	next	ord	next	next	0
place	place	n1	place	place	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Man	Man	n1	Man	man	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
unthankful	unthankful	j	unthankful	unthankful	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
refusing	refusing	vvg	refusing	refuse	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
his	his	po31	his	his	0
rare	rare	j	rare	rare	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
bountiful	bountiful	j	bountiful	bountiful	0
Inclina	Inclina	np1	Inclina	Inclina	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
,	,	,	,	,	0
do	do	vdb	do	do	0
require	require	vvi	require	require	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
hands	hands	n2	hands	hand	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
his	his	po31	his	his	0
love	love	n1	love	love	0
truly	truly	av-j	truly	true	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
was	was	vbds	was	be	0
so	so	av	so	so	0
great	great	j	great	great	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
easier	easier	jc	easier	easy	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
conceive	conceive	vvi	conceive	conceive	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
words	words	n2	words	word	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
suffice	suffice	vvi	suffice	suffice	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
account	account	vvb	account	account	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
great	great	j	great	great	0
happiness	happiness	n1	happiness	happiness	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
prized	prized	vvd	prized	prize	0
me	me	pno11	me	i	0
so	so	av	so	so	0
dearly	dearly	av-jn	dearly	dear	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
his	his	po31	his	his	0
pleasure	pleasure	n1	pleasure	pleasure	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
me	me	pno11	me	i	0
so	so	av	so	so	0
frequently	frequently	av-j	frequently	frequent	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
me	me	pno11	me	i	0
privy	privy	j	privy	privy	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
his	his	po31	his	his	0
thoughts	thoughts	n2	thoughts	thought	0
and	and	cc	and	and	0
intentions	intentions	n2	intentions	intention	0
;	;	;	;	;	0
and	and	cc	and	and	0
besides	besides	p-acp	beside	beside	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
utter	utter	vvi	utter	utter	0
his	his	po31	his	his	0
last	last	ord	last	last	0
words	words	n2	words	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
breathe	breathe	vvi	breathe	breathe	0
out	out	av	out	out	0
his	his	po31	his	his	0
very	very	j	very	very	0
soul	soul	n1	soul	soul	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
bosome	bosome	n1	bosom	bosom	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sideration	sideration	n1	sideration	sideration	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
no	no	dx	no	no	0
man	man	n1	man	man	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
prize	prize	vvi	prize	prize	0
the	the	dt	the	the	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
dear	dear	j-jn	dear	dear	0
person	person	n1	person	person	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
my	my	po11	my	my	0
self	self	n1	self	self	0
;	;	;	;	;	0
truly	truly	av-j	truly	true	0
,	,	,	,	,	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
but	but	p-acp	but	but	0
spur	spur	vvi	spur	spur	0
a	a	dt	a	a	0
free	free	j	free	free	0
Horse	Horse	n1	Horse	horse	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
by	by	p-acp	by	by	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Authority	Authority	n1	Authority	authority	0
,	,	,	,	,	0
you	you	pn22	you	you	0
require	require	vvb	require	require	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
,	,	,	,	,	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
gratitude	gratitude	n1	gratitude	gratitude	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Rights	Rights	n2-jn	Rights	right	0
of	of	pp-f	of	of	0
friendship	friendship	n1	friendship	friendship	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
already	already	av	already	already	0
very	very	av	very	very	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
clined	clined	vvn	clined	cline	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
oft	oft	av	oft	oft	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
,	,	,	,	,	0
speak	speak	vvb	speak	speak	0
,	,	,	,	,	0
or	or	cc	or	or	0
hear	hear	vvi	hear	hear	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
