GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
labo	labo	fw-la	labo	labo	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
calling	calling	n-vvg	calling	call	0
sake	sake	n1	sake	sake	0
diligentlie	diligentlie	av-j	diligently	diligent	0
to	to	pc-acp	to	to	0
teache	teache	vvi	teach	teach	0
,	,	,	,	,	0
and	and	cc	and	and	0
faith	faith	uh-n	faith	faith	0
∣	∣	sy	∣	∣	0
fully	fully	av-j	fully	full	0
too	too	av	too	too	0
admonishe	admonishe	vvi	admonish	admonish	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
heede	heede	n1	heed	heed	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
nothing	nothing	pix	nothing	nothing	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
hurtfull	hurtfull	j	hurtful	hurtful	0
either	either	av-d	either	either	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
state	state	n1	state	state	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
soules	soules	n2	souls	soul	0
and	and	cc	and	and	0
bodies	bodies	n2	bodies	body	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
;	;	;	;	;	0
no	no	av-dx	no	no	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
Common-weales	Common-weales	n2	Commonweals	commonweal	0
,	,	,	,	,	0
or	or	cc	or	or	0
sooner	sooner	av-c	sooner	soon	0
bringeth	bringeth	vvz	brings	bring	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
decaye	decaye	vvi	decay	decay	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
ceiue	ceiue	n1	ceiue	ceiue	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
latter	latter	d	latter	latter	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
perilous	perilous	j	perilous	perilous	0
times	times	n2	times	time	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whiche	whiche	r-crq	which	which	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
are	are	vbr	are	be	0
inclined	inclined	vvn	inclined	incline	0
to	to	p-acp	to	to	0
deuou	deuou	n1	deuou	deuou	0
∣	∣	sy	∣	∣	0
ryng	ryng	n1	ring	ring	0
and	and	cc	and	and	0
scrapyng	scrapyng	vvg	scraping	scrape	0
together	together	av	together	together	0
,	,	,	,	,	0
men	men	n2	men	man	0
are	are	vbr	are	be	0
so	so	av	so	so	0
blinded	blinded	vvn	blinded	blind	0
,	,	,	,	,	0
that	that	cst	that	that	0
notwithstandyng	notwithstandyng	p-acp	notwithstanding	notwithstanding	0
the	the	dt	the	the	0
wonderfull	wonderfull	j	wonderful	wonderful	0
cleerenes	cleerenes	n1	clearness	clearness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
spell	spell	n1	spell	spell	0
,	,	,	,	,	0
contrarie	contrarie	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
many	many	d	many	many	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
euident	euident	j	evident	evident	0
testimonies	testimonies	n2	testimonies	testimony	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
scripture	scripture	n1	scripture	scripture	0
,	,	,	,	,	0
contrarie	contrarie	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
many	many	d	many	many	0
sentences	sentences	n2	sentences	sentence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reuerend	reuerend	j-jn	reverend	reverend	0
Doctors	Doctors	n2	Doctors	doctor	0
,	,	,	,	,	0
contrarie	contrarie	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
many	many	d	many	many	0
lawes	lawes	n2	laws	law	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
countries	countries	n2	countries	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
&	&	cc	&	and	0
contrary	contrary	n-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
opinions	opinions	n2	opinions	opinion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
very	very	j	very	very	0
Pagans	Pagans	n2-jn	Pagans	pagan	0
,	,	,	,	,	0
they	they	pns32	they	they	0
allowe	allowe	vvi	allow	allow	0
,	,	,	,	,	0
exercise	exercise	n1	exercise	exercise	0
,	,	,	,	,	0
and	and	cc	and	and	0
contende	contende	vvi	contend	contend	0
that	that	d	that	that	0
the	the	dt	the	the	0
profite	profite	n1	profit	profit	0
by	by	p-acp	by	by	0
Vsurie	Vsurie	n1	Usury	usury	0
is	is	vbz	is	be	0
lawfull	lawfull	j	lawful	lawful	0
gaine	gaine	n1	gain	gain	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceeded	ceeded	vvd	ceeded	ceed	0
so	so	av	so	so	0
far	far	av-j	far	far	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
confession	confession	n1	confession	confession	0
now	now	av	now	now	0
extant	extant	j	extant	extant	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
by	by	p-acp	by	by	0
euident	euident	j	evident	evident	0
testimonies	testimonies	n2	testimonies	testimony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
godly	godly	j	godly	godly	0
fathers	fathers	n2	father's	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lawe	Lawe	n1	Law	law	0
,	,	,	,	,	0
proued	proued	vvn	proved	prove	0
,	,	,	,	,	0
that	that	cst	that	that	0
Vsurie	Vsurie	n1	Usury	usury	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
bringeth	bringeth	vvz	brings	bring	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
infection	infection	n1	infection	infection	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
monweales	monweales	av	monweales	monweales	0
destruction	destruction	n1	destruction	destruction	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
mankind	mankind	n1	mankind	mankind	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
maketh	maketh	vv2	makes	make	0
them	them	pno32	them	they	0
subiect	subiect	j-jn	subject	subject	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
tyranny	tyranny	n1	tyranny	tyranny	0
of	of	pp-f	of	of	0
Sathan	Sathan	np1	Sathan	Satan	0
,	,	,	,	,	0
and	and	cc	and	and	0
eternall	eternall	j	eternal	eternal	0
miserie	miserie	n1	misery	misery	0
and	and	cc	and	and	0
destruction	destruction	n1	destruction	destruction	0
,	,	,	,	,	0
is	is	vbz	is	be	0
greatly	greatly	av-j	greatly	great	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
prehended	prehended	vvd	prehended	prehend	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
forbidden	forbidden	vvn	forbidden	forbid	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
my	my	po11	my	my	0
exhortation	exhortation	n1	exhortation	exhortation	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
is	is	vbz	is	be	0
so	so	av	so	so	0
wel	wel	av	well	well	0
knowen	knowen	vvn	known	know	0
to	to	p-acp	to	to	0
al	al	d	all	all	0
your	your	po22	your	your	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
nours	nours	ng1	nours	nours	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
moste	moste	ds	most	most	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
neede	neede	vvb	need	need	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
tyme	tyme	n1	time	time	0
to	to	pc-acp	to	to	0
mention	mention	vvi	mention	mention	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
confession	confession	n1	confession	confession	0
(	(	(	(	(	0
whiche	whiche	r-crq	which	which	0
when	when	c-crq	when	when	0
tyme	tyme	n1	time	time	0
shall	shall	vmb	shall	shall	0
serue	serue	vvi	serve	serve	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
giue	giue	vvi	give	give	0
out	out	av	out	out	0
)	)	)	)	)	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
shall	shall	vmb	shall	shall	0
more	more	av-dc	more	more	0
copiously	copiously	av-j	copiously	copious	0
be	be	vbi	be	be	0
handled	handled	vvn	handled	handle	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
all	all	d	all	all	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
godly	godly	j	godly	godly	0
&	&	cc	&	and	0
learned	learned	j	learned	learned	0
mē	mē	n2	men	man	0
may	may	vmb	may	may	0
perceiue	perceiue	vvi	perceive	perceive	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
reprouing	reprouing	vvg	reproving	reprove	0
and	and	cc	and	and	0
condemnyng	condemnyng	vvg	condemning	condemn	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
fil	fil	vvi	fill	fill	0
∣	∣	sy	∣	∣	0
thy	thy	av	thy	thy	0
,	,	,	,	,	0
shamefull	shamefull	j	shameful	shameful	0
and	and	cc	and	and	0
pestilent	pestilent	j	pestilent	pestilent	0
exactions	exactions	n2	exactions	exaction	0
of	of	pp-f	of	of	0
Vsurie	Vsurie	n1	Usury	usury	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shun	shun	vvb	shun	shun	0
not	not	xx	not	not	0
the	the	dt	the	the	0
light	light	n1	light	light	0
(	(	(	(	(	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
the	the	dt	the	the	0
iudgementes	iudgementes	n2	judgements	judgement	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
wilbe	wilbe	vmb|vbi	will	will|be	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
libertie	libertie	n1	liberty	liberty	0
)	)	)	)	)	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
once	once	a-acp	once	once	0
I	I	pns11	I	i	0
published	published	vvd	published	publish	0
my	my	po11	my	my	0
opini	opini	fw-la	opini	opini	0
∣	∣	sy	∣	∣	0
on	on	pi	on	one	0
of	of	pp-f	of	of	0
Vsurie	Vsurie	n1	Usury	usury	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Germane	Germane	j	Germane	germane	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
so	so	av	so	so	0
now	now	av	now	now	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
language	language	n1	language	language	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whiche	whiche	r-crq	which	which	0
,	,	,	,	,	0
either	either	d	either	either	0
Ger	Ger	po31	Her	her	0
∣	∣	sy	∣	∣	0
mane	mane	n1	mane	mane	0
,	,	,	,	,	0
or	or	cc	or	or	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
find	find	vvb	find	find	0
whiche	whiche	r-crq	which	which	0
doeth	doeth	vdz	doth	do	0
mislike	mislike	vvi	mislike	mislike	0
him	him	pno31	him	he	0
,	,	,	,	,	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
onely	onely	av-j	only	only	0
be	be	vbi	be	be	0
shewed	shewed	vvn	showed	show	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
aunswere	aunswere	vvi	answer	answer	0
him	him	pno31	him	he	0
truelie	truelie	av-j	truly	true	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
Scripture	Scripture	n1	Scripture	scripture	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
reprehende	reprehende	vvi	reprehend	reprehend	0
,	,	,	,	,	0
or	or	cc	or	or	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
truely	truely	av-j	truly	true	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cauill	cauill	vvi	cavil	cavil	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
harde	harde	j	harden	hard	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
the	the	dt	the	the	0
er	er	zz	er	er	0
∣	∣	sy	∣	∣	0
ror	ror	n1	ror	ror	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
troublesome	troublesome	j	troublesome	troublesome	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
both	both	d	both	both	0
we	we	pns12	we	we	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
profit	profit	vvi	profit	profit	0
our	our	po12	our	our	0
country	country	n1	country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rumor	rumor	n1	rumor	rumor	0
spread	spread	vvn	spread	spread	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Confession	Confession	n1	Confession	confession	0
is	is	vbz	is	be	0
well	well	av	well	well	0
knowen	knowen	vvn	known	know	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
honours	honours	n2	honours	honour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
supposed	supposed	vvn	supposed	suppose	0
it	it	pn31	it	it	0
most	most	av-ds	most	most	0
expedient	expedient	j	expedient	expedient	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
the	the	dt	the	the	0
same	same	d	same	same	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
mightie	mightie	j	mighty	mighty	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
knowen	knowen	vvn	known	know	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
both	both	av-d	both	both	0
vppon	vppon	p-acp	upon	upon	0
what	what	r-crq	what	what	0
founda	founda	fw-la	founda	founda	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
I	I	pns11	I	i	0
stande	stande	vvb	stand	stand	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
dispraising	dispraising	vvg	dispraising	dispraise	0
Vsurie	Vsurie	n1	Usury	usury	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
neither	neither	av-dx	neither	neither	0
the	the	dt	the	the	0
authoritie	authoritie	n1	authority	authority	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
the	the	dt	the	the	0
subtilty	subtilty	n1	subtlety	subtlety	0
of	of	pp-f	of	of	0
arguments	arguments	n2	arguments	argument	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
serues	serues	vvz	serves	serve	0
me	me	pno11	me	i	0
better	better	av-jc	better	better	0
to	to	p-acp	to	to	0
victory	victory	n1	victory	victory	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
plausible	plausible	j	plausible	plausible	0
sentences	sentences	n2	sentences	sentence	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
this	this	d	this	this	0
my	my	po11	my	my	0
dedication	dedication	n1	dedication	dedication	0
wilbe	wilbe	vmb|vbi	will	will|be	0
gratefully	gratefully	av-j	gratefully	grateful	0
accepted	accepted	vvn	accepted	accept	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
all	all	d	all	all	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
first	first	ord	first	first	0
begon	begon	vvn	begun	begin	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
now	now	av	now	now	0
finished	finished	vvn	finished	finish	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
countrie	countrie	n1	country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
propagation	propagation	n1	propagation	propagation	0
and	and	cc	and	and	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
.	.	.	.	.	1
The	The	dt	The	the	0
discourse	discourse	n1	discourse	discourse	0
of	of	pp-f	of	of	0
barganing	barganing	vvg	bargaining	bargain	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
therfore	therfore	av	therefore	therefore	0
preter	preter	n1	preter	preter	0
∣	∣	sy	∣	∣	0
mitted	mitted	j	mitted	mitted	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
the	the	dt	the	the	0
discrete	discrete	j	discrete	discrete	0
reader	reader	n1	reader	reader	0
to	to	p-acp	to	to	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
derstande	derstande	vvb	derstande	derstande	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
because	because	c-acp	because	because	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
Vsurie	Vsurie	n1	Usury	usury	0
tou	tou	pns21	tou	thou	0
∣	∣	sy	∣	∣	0
cheth	cheth	vvz	cheth	ch	0
our	our	po12	our	our	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
take	take	vvi	take	take	0
vppon	vppon	p-acp	upon	upon	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
handle	handle	vvi	handle	handle	0
with	with	p-acp	with	with	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
deliberation	deliberation	n1	deliberation	deliberation	0
,	,	,	,	,	0
and	and	cc	and	and	0
iudge	iudge	vvi	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
knowe	knowe	vvi	know	know	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
entreate	entreate	vvi	entreat	entreat	0
of	of	pp-f	of	of	0
bargai	bargai	n1	bargai	bargai	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
is	is	vbz	is	be	0
peculier	peculier	j	peculiar	peculiar	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
facultie	facultie	n1	faculty	faculty	0
.	.	.	.	.	1
Notwithstanding	Notwithstanding	a-acp	Notwithstanding	notwithstanding	0
I	I	pns11	I	i	0
allowe	allowe	vvi	allow	allow	0
all	all	d	all	all	0
lawfull	lawfull	j	lawful	lawful	0
contractes	contractes	n2	contracts	contract	0
agreable	agreable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
written	written	vvn	written	write	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
stituted	stituted	vvn	stituted	stitute	0
,	,	,	,	,	0
ordained	ordained	vvn	ordained	ordain	0
,	,	,	,	,	0
profitable	profitable	j	profitable	profitable	0
,	,	,	,	,	0
and	and	cc	and	and	0
necessarie	necessarie	j	necessary	necessary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
seruation	seruation	n1	servation	servation	0
and	and	cc	and	and	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
present	present	j	present	present	0
life	life	n1	life	life	0
.	.	.	.	.	1
And	And	cc	And	and	0
who	who	q-crq	who	who	0
shall	shall	vmb	shall	shall	0
defende	defende	vvi	defend	defend	0
the	the	dt	the	the	0
contrarie	contrarie	n-jn	contrary	contrary	0
thereunto	thereunto	av	thereunto	thereunto	0
,	,	,	,	,	0
hym	hym	pno31	him	he	0
let	let	vvb	let	let	0
all	all	d	all	all	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
accuse	accuse	vvi	accuse	accuse	0
of	of	pp-f	of	of	0
filthy	filthy	j	filthy	filthy	0
and	and	cc	and	and	0
damnable	damnable	j	damnable	damnable	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
sie	sie	uh	sie	fie	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
perceiue	perceiue	vvi	perceive	perceive	0
,	,	,	,	,	0
this	this	d	this	this	0
my	my	po11	my	my	0
doing	doing	vdg	doing	do	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
gratefull	gratefull	j	grateful	grateful	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
wisedomes	wisedomes	n2	wisdoms	wisdom	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
,	,	,	,	,	0
if	if	cs	if	if	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
meanes	meanes	n2	means	mean	0
when	when	c-crq	when	when	0
opportunitie	opportunitie	n1	opportunity	opportunity	0
shall	shall	vmb	shall	shall	0
serue	serue	vvi	serve	serve	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
pleasure	pleasure	vvi	pleasure	pleasure	0
or	or	cc	or	or	0
profit	profit	vvi	profit	profit	0
your	your	po22	your	your	0
honours	honours	n2	honours	honour	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
part	part	n1	part	part	0
,	,	,	,	,	0
God	God	np1	God	God	0
willyng	willyng	j	willing	willing	0
,	,	,	,	,	0
shalbee	shalbee	vmb	shalbe	shall	0
wanting	wanting	vvg	wanting	want	0
