IF	IF	cs	IF	if	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
had	had	vhd	had	have	0
thought	thought	vvn	thought	think	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
builded	builded	vvn	built	build	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
sacrifices	sacrifices	n2	sacrifices	sacrifice	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
congregation	congregation	n1	congregation	congregation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
ga	ga	vvd	gam	give	0
∣	∣	sy	∣	∣	0
thered	thered	j-jn	red	red	0
them	them	pno32	them	they	0
together	together	av	together	together	0
at	at	p-acp	at	at	0
Shiloh	Shiloh	np1	Shiloh	Shiloh	0
to	to	p-acp	to	to	0
warre	warre	n1	war	war	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
they	they	pns32	they	they	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
euery	euery	d	every	every	0
mans	mans	ng1	men	man	0
part	part	n1	part	part	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
oppose	oppose	vvi	oppose	oppose	0
thēselues	thēselues	px32	themselves	themselves	0
against	against	p-acp	against	against	0
Gods	Gods	npg1	Gods	God	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
forward	forward	j	forward	forward	0
in	in	p-acp	in	in	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
glorie	glorie	n1	glory	glory	0
.	.	.	.	.	1
Seeing	Seeing	vvg	Seeing	see	0
the	the	dt	the	the	0
fore	fore	n1	before	fore	0
a	a	dt	a	a	0
common	common	j	common	common	0
cause	cause	n1	cause	cause	0
requireth	requireth	vvz	requires	require	0
common	common	j	common	common	0
help	help	n1	help	help	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
keepe	keepe	vvi	keep	keep	0
a	a	dt	a	a	0
good	good	j	good	good	0
watch	watch	n1	watch	watch	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
appointed	appointed	vvn	appointed	appoint	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
calling	calling	n-vvg	calling	call	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
lieth	lieth	vvz	lies	lie	0
,	,	,	,	,	0
betray	betray	vvb	betray	betray	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
:	:	:	:	:	0
Matth.	Matth.	np1	Matth.	Matth.	1
25.30	25.30	crd	25.30	25.30	0
.	.	.	.	.	0
and	and	cc	and	and	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
occupie	occupie	vvi	occupy	occupy	0
their	their	po32	their	their	0
talent	talent	n1	talon	talon	0
,	,	,	,	,	0
shalbe	shalbe	vmb	shall	shall	0
Cast	Cast	vvi	Cast	cast	0
into	into	p-acp	into	into	0
vtter	vtter	j	utter	utter	0
darkenes	darkenes	n1	darkness	darkness	0
as	as	c-acp	as	as	0
vnprofitable	vnprofitable	j	unprofitable	unprofitable	0
seruants	seruants	n2	servants	servant	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
good	good	j	good	good	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
slender	slender	j	slender	slender	0
skill	skill	n1	skill	skill	0
,	,	,	,	,	0
and	and	cc	and	and	0
simple	simple	j	simple	simple	0
talent	talent	n1	talon	talon	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
pose	pose	vvi	pose	pose	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
against	against	p-acp	against	against	0
our	our	po12	our	our	0
aduersaries	aduersaries	n2	adversaries	adversary	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
glorie	glorie	n1	glory	glory	0
and	and	cc	and	and	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
:	:	:	:	:	0
euen	euen	av	even	even	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
both	both	d	both	both	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
dange	dange	j	dange	dange	0
∣	∣	sy	∣	∣	0
rous	rous	fw-la	rous	rous	0
enimies	enimies	n2	enemies	enemy	0
to	to	pc-acp	to	to	0
our	our	po12	our	our	0
soules	soules	ng1	souls	soul	0
health	health	n1	health	health	0
and	and	cc	and	and	0
the	the	dt	the	the	0
continual	continual	j	continual	continual	0
disturbers	disturbers	n2	disturbers	disturber	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
common	common	j	common	common	0
wealths	wealths	n2	wealths	wealth	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
they	they	pns32	they	they	0
indeuour	indeuour	vvi	endeavour	endeavour	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
false	false	j	false	false	0
doc	doc	fw-fr	doc	doc	0
∣	∣	sy	∣	∣	0
trine	trine	n1	trine	trine	0
:	:	:	:	:	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
most	most	av-ds	most	most	0
perillous	perillous	j	perilous	perilous	0
and	and	cc	and	and	0
endlesse	endlesse	j	endless	endless	0
practises	practises	n2	practises	practise	0
.	.	.	.	.	1
Insomuch	Insomuch	av	Insomuch	insomuch	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
troubles	troubles	n2	troubles	trouble	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
this	this	d	this	this	0
day	day	n1	day	day	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
Cardinall	Cardinall	n1	Cardinal	cardinal	0
of	of	pp-f	of	of	0
Loraine	Loraine	np1	Loraine	Lorraine	0
seemeth	seemeth	vvz	seems	seem	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
true	true	j	true	true	0
confession	confession	n1	confession	confession	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uen	uen	n1	uen	uen	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
councell	councell	n1	council	council	0
of	of	pp-f	of	of	0
Trent	Trent	np1	Trent	Trent	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
our	our	po12	our	our	0
sakes	sakes	n2	sakes	sake	0
,	,	,	,	,	0
brethren	brethren	n2	brothers	brethren	0
(	(	(	(	(	0
saieth	saieth	vvz	sayeth	say	0
hee	hee	pns31	he	he	0
)	)	)	)	)	0
is	is	vbz	is	be	0
this	this	d	this	this	0
storme	storme	n1	storm	storm	0
risen	risen	vvn	risen	rise	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
cast	cast	vvb	cast	cast	0
vs	vs	pno12	us	we	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
.	.	.	.	.	1
Indeede	Indeede	av	Indeed	indeed	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
sakes	sakes	n2	sakes	sake	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
Gentil	Gentil	np1	Gentil	Gentil	0
.	.	.	.	.	0
exam	exam	n1	exam	exam	0
.	.	.	.	.	0
concil	concil	n1	council	council	0
.	.	.	.	.	1
Trident.	Trident.	n1	Trident.	trident	0
sess	sess	vvb	sess	sess	0
.	.	.	.	.	1
22	22	crd	22	22	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
are	are	vbr	are	be	0
these	these	d	these	these	0
troubles	troubles	n2	troubles	trouble	0
come	come	vvb	come	come	0
vpon	vpon	p-acp	upon	upon	0
this	this	d	this	this	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
.	.	.	.	.	1
Nowe	Nowe	av	Now	now	0
the	the	dt	the	the	0
multi	multi	fw-la	multi	multi	0
∣	∣	sy	∣	∣	0
tude	tude	n1	tude	tude	0
or	or	cc	or	or	0
malice	malice	n1	malice	malice	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
enemies	enemies	n2	enemies	enemy	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
discourage	discourage	vvi	discourage	discourage	0
vs	vs	pno12	us	we	0
from	from	p-acp	from	from	0
doing	doing	vdg	doing	do	0
our	our	po12	our	our	0
duty	duty	n1	duty	duty	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
they	they	pns32	they	they	0
increase	increase	vvb	increase	increase	0
in	in	p-acp	in	in	0
number	number	n1	number	number	0
,	,	,	,	,	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
diligent	diligent	j	diligent	diligent	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
be	be	vbi	be	be	0
:	:	:	:	:	0
and	and	cc	and	and	0
their	their	po32	their	their	0
crueltie	crueltie	n1	cruelty	cruelty	0
and	and	cc	and	and	0
malice	malice	n1	malice	malice	0
should	should	vmd	should	shall	0
increase	increase	vvi	increase	increase	0
our	our	po12	our	our	0
courage	courage	n1	courage	courage	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
doe	doe	n1	doe	doe	0
wee	wee	pns12	we	we	0
withstand	withstand	vvi	withstand	withstand	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
tongues	tongues	n2	tongues	tongue	0
and	and	cc	and	and	0
pennes	pennes	n2	pens	pen	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
put	put	vvi	put	put	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
helping	helping	j-vvg	helping	help	0
hand	hand	n1	hand	hand	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
also	also	av	also	also	0
their	their	po32	their	their	0
du	du	fw-fr	du	du	0
y	y	pn22	y	you	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
church	church	n1	church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
ministery	ministery	n1	ministry	ministry	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
is	is	vbz	is	be	0
committed	committed	vvn	committed	commit	0
Moses	Moses	np1	Moses	Moses	0
&	&	cc	&	and	0
Aaron	Aaron	np1	Aaron	Aaron	0
,	,	,	,	,	0
the	the	dt	the	the	0
prince	prince	n1	prince	prince	0
and	and	cc	and	and	0
the	the	dt	the	the	0
priest	priest	n1	priest	priest	0
were	were	vbdr	were	be	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
vs	vs	pno12	us	we	0
what	what	r-crq	what	what	0
mutuall	mutuall	j	mutual	mutual	0
help	help	n1	help	help	0
the	the	dt	the	the	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
must	must	vmb	must	must	0
make	make	vvi	make	make	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
Kings	Kings	ng1	Kings	king	0
and	and	cc	and	and	0
Queenes	Queenes	n2	Queens	queen	0
(	(	(	(	(	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
forget	forget	vvb	forget	forget	0
not	not	xx	not	not	0
their	their	po32	their	their	0
dutie	dutie	n1	duty	duty	0
)	)	)	)	)	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
nursing	nursing	vvg	nursing	nurse	0
fathers	fathers	n2	father's	father	0
&	&	cc	&	and	0
nurces	nurces	n2	nurses	nurse	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
church	church	n1	church	church	0
.	.	.	.	.	1
Psa.	Psa.	np1	Psa.	Psa.	0
49.23	49.23	crd	49.23	49.23	0
.	.	.	.	.	1
They	They	pns32	They	they	0
must	must	vmb	must	must	0
cherish	cherish	vvi	cherish	cherish	0
and	and	cc	and	and	0
norish	norish	vvi	nourish	nourish	0
it	it	pn31	it	it	0
,	,	,	,	,	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
loue	loue	vvi	love	love	0
and	and	cc	and	and	0
defend	defend	vvi	defend	defend	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
idolatrous	idolatrous	j	idolatrous	idolatrous	0
princes	princes	n2	princes	prince	0
,	,	,	,	,	0
the	the	dt	the	the	0
slaues	slaues	n2	slaves	slave	0
of	of	pp-f	of	of	0
antichrist	antichrist	n1	antichrist	antichrist	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
one	one	crd	one	one	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
ocal	ocal	j	ocal	ocal	0
.	.	.	.	.	1
17.12	17.12	crd	17.12	17.12	0
,	,	,	,	,	0
and	and	cc	and	and	0
shal	shal	vmb	shall	shall	0
giue	giue	vvi	give	give	0
their	their	po32	their	their	0
power	power	n1	power	power	0
&	&	cc	&	and	0
authoritie	authoritie	n1	authority	authority	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
beast	beast	n1	beast	beast	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
fight	fight	vvi	fight	fight	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lamb	Lamb	n1	Lamb	lamb	0
,	,	,	,	,	0
13	13	crd	13	13	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
our	our	po12	our	our	0
dayes	dayes	n2	days	day	0
:	:	:	:	:	0
euen	euen	av	even	even	0
so	so	av	so	so	0
should	should	vmd	should	shall	0
all	all	d	all	all	0
godly	godly	j	godly	godly	0
Princes	Princes	n2	Princes	prince	0
and	and	cc	and	and	0
Magi	Magi	n2	Magi	magi	0
∣	∣	sy	∣	∣	0
strates	strates	n2	strates	strate	0
be	be	vbb	be	be	0
ashamed	ashamed	j	ashamed	ashamed	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
zeale	zeale	n1	zeal	zeal	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
loue	loue	vvi	love	love	0
vnto	vnto	p-acp	unto	unto	0
his	his	po31	his	his	0
trueth	trueth	n1	truth	truth	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
knit	knit	vvi	knit	knit	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
fast	fast	av-j	fast	fast	0
together	together	av	together	together	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
maintaine	maintaine	vvi	maintain	maintain	0
the	the	dt	the	the	0
good	good	j	good	good	0
cause	cause	n1	cause	cause	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
superstition	superstition	n1	superstition	superstition	0
,	,	,	,	,	0
ambition	ambition	n1	ambition	ambition	0
and	and	cc	and	and	0
malice	malice	n1	malice	malice	0
preuaileth	preuaileth	vvz	prevaileth	prevail	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
so	so	av	so	so	0
bornly	bornly	av-j	bornly	born	0
to	to	pc-acp	to	to	0
striue	striue	vvi	strive	strive	0
against	against	p-acp	against	against	0
Gods	Gods	npg1	Gods	God	0
vndoubted	vndoubted	j	undoubted	undoubted	0
word	word	n1	word	word	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
princes	princes	n2	princes	prince	0
in	in	p-acp	in	in	0
scriptures	scriptures	n2	scriptures	scripture	0
commended	commended	vvn	commended	commend	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
ready	ready	j	ready	ready	0
to	to	p-acp	to	to	0
main	main	n1	main	main	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
set	set	vvd	set	set	0
foorth	foorth	av	forth	forth	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
regarded	regarded	vvd	regarded	regard	0
the	the	dt	the	the	0
sinceritie	sinceritie	n1	sincerity	sincerity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
withstoode	withstoode	vvd	withstood	withstand	0
superstition	superstition	n1	superstition	superstition	0
,	,	,	,	,	0
put	put	vvd	put	put	0
downe	downe	a-acp	down	down	0
idolatry	idolatry	n1	idolatry	idolatry	0
,	,	,	,	,	0
and	and	cc	and	and	0
compelled	compelled	vvd	compelled	compel	0
their	their	po32	their	their	0
people	people	n1	people	people	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
seruice	seruice	n1	service	service	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
both	both	d	both	both	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
first	first	ord	first	first	0
and	and	cc	and	and	0
second	second	ord	second	second	0
table	table	n1	table	table	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Comman	Comman	j	Commn	common	0
∣	∣	sy	∣	∣	0
dements	dements	n2	dements	dement	0
.	.	.	.	.	1
And	And	cc	And	and	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
left	left	vvn	left	leave	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
staine	staine	n1	stain	stain	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
me	me	pno11	me	i	0
