AS	AS	p-acp	AS	as	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	mr.	0
Gunter	Gunter	np1	Gunter	Gunter	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mr.	Mr.	n1	Mr.	mr.	0
Norwood	Norwood	np1	Norwood	Norwood	0
,	,	,	,	,	0
have	have	vhb	have	have	0
very	very	av	very	very	0
fully	fully	av-j	fully	full	0
shewed	shewed	vvd	showed	show	0
the	the	dt	the	the	0
errours	errours	n2	errors	error	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
very	very	av	very	very	0
perfectly	perfectly	av-j	perfectly	perfect	0
reformed	reformed	vvd	reformed	reform	0
them	them	pno32	them	they	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
their	their	po32	their	their	0
Books	Books	n2	Books	book	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
plain	plain	j	plain	plain	0
and	and	cc	and	and	0
usefull	usefull	j	useful	useful	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
they	they	pns32	they	they	0
require	require	vvb	require	require	0
much	much	d	much	much	0
knowledge	knowledge	n1	knowledge	knowledge	0
in	in	p-acp	in	in	0
Arithmetick	Arithmetick	n1	Arithmetic	arithmetic	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
Though	Though	cs	Though	though	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
many	many	d	many	many	0
skilfull	skilfull	j	skilful	skilful	0
Sea-men	Sea-men	n2	Seamen	seaman	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Authors	Authors	n2	Authors	author	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
would	would	vmd	would	will	0
willingly	willingly	av-j	willingly	willing	0
attain	attain	vvi	attain	attain	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
perfect	perfect	j	perfect	perfect	0
knowledge	knowledge	n1	knowledge	knowledge	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
cannot	cannot	vmbx	cannot	can	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
Arithmetick	Arithmetick	n1	Arithmetic	arithmetic	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
specially	specially	av-j	specially	special	0
,	,	,	,	,	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
published	published	vvn	published	publish	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
:	:	:	:	:	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
how	how	c-crq	how	how	0
all	all	d	all	all	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
performed	performed	vvn	performed	perform	0
by	by	p-acp	by	by	0
Arith	Arith	np1	Arith	Arith	0
∣	∣	sy	∣	∣	0
metick	metick	n1	metick	metick	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Authors	Authors	n2	Authors	author	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
actly	actly	av-j	actly	act	0
perform'd	perform'd	vvn	performed	perform	0
by	by	p-acp	by	by	0
Geometry	Geometry	n1	Geometry	geometry	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Ruler	Ruler	n1	Ruler	ruler	0
and	and	cc	and	and	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
passes	passes	vvz	passes	pass	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
any	any	d	any	any	0
one	one	pi	one	one	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
but	but	cc-acp	but	but	0
read	read	vvi	read	read	0
and	and	cc	and	and	0
write	write	vvi	write	write	0
a	a	dt	a	a	0
lit	lit	vvn	lit	light	0
∣	∣	sy	∣	∣	0
tle	tle	uh	tle	tle	0
,	,	,	,	,	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
Arithmetick	Arithmetick	n1	Arithmetic	arithmetic	0
,	,	,	,	,	0
may	may	vmb	may	may	0
hereby	hereby	av	hereby	hereby	0
attain	attain	vvi	attain	attain	0
a	a	dt	a	a	0
true	true	j	true	true	0
and	and	cc	and	and	0
perfect	perfect	j	perfect	perfect	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Navi	Navi	fw-la	Navi	navi	0
∣	∣	sy	∣	∣	0
gation	gation	n1	gation	gation	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
as	as	c-acp	as	as	0
true	true	j	true	true	0
and	and	cc	and	and	0
cer	cer	jc	cer	cer	0
∣	∣	sy	∣	∣	0
tain	tain	j	tain	tain	0
an	an	dt	and	a	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Voyage	Voyage	n1	Voyage	voyage	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
that	that	cst	that	that	0
works	works	vvz	works	work	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
exact	exact	j	exact	exact	0
rules	rules	n2	rules	rule	0
of	of	pp-f	of	of	0
Arithme	Arithme	n1	Arithme	arithme	0
∣	∣	sy	∣	∣	0
tick	tick	n1	tick	tick	0
.	.	.	.	.	1
Nay	Nay	uh-x	Nay	nay	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
one	one	pi	one	one	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
neither	neither	av-dx	neither	neither	0
write	write	vvi	write	write	0
nor	nor	ccx	nor	nor	0
read	read	vvi	read	read	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
ingenious	ingenious	j	ingenious	ingenious	0
capacity	capacity	n1	capacity	capacity	0
;	;	;	;	;	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
him	him	pno31	him	he	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
way	way	n1	way	way	0
,	,	,	,	,	0
may	may	vmb	may	may	0
attain	attain	vvi	attain	attain	0
sufficient	sufficient	j	sufficient	sufficient	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Art.	Art.	n1	Art.	art	1
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
This	This	d	This	this	0
may	may	vmb	may	may	0
also	also	av	also	also	0
be	be	vbi	be	be	0
usefull	usefull	j	useful	useful	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
performe	performe	vvi	perform	perform	0
these	these	d	these	these	0
things	things	n2	things	thing	0
by	by	p-acp	by	by	0
Arithmetick	Arithmetick	n1	Arithmetic	arithmetic	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
plain	plain	n1	plain	plain	0
Triangles	Triangles	vvz	Triangles	triangle	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
way	way	n1	way	way	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
perform	perform	vvi	perform	perform	0
them	them	pno32	them	they	0
far	far	av-j	far	far	0
more	more	av-dc	more	more	0
easily	easily	av-j	easily	easy	0
and	and	cc	and	and	0
readily	readily	av-j	readily	ready	0
,	,	,	,	,	0
and	and	cc	and	and	0
almost	almost	av	almost	almost	0
as	as	c-acp	as	as	0
exactly	exactly	av-j	exactly	exact	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
such	such	d	such	such	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
things	things	n2	things	thing	0
already	already	av	already	already	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
perhaps	perhaps	av	perhaps	perhaps	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
gain	gain	vvi	gain	gain	0
some	some	d	some	some	0
knowledge	knowledge	n1	knowledge	knowledge	0
hereby	hereby	av	hereby	hereby	0
.	.	.	.	.	1
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
As	As	c-acp	As	as	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
way	way	n1	way	way	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
easily	easily	av-j	easily	easy	0
and	and	cc	and	and	0
speedily	speedily	av-j	speedily	speedy	0
attained	attained	vvn	attained	attain	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
certainly	certainly	av-j	certainly	certain	0
and	and	cc	and	and	0
constantly	constantly	av-j	constantly	constant	0
retained	retained	vvn	retained	retain	0
and	and	cc	and	and	0
preserved	preserved	vvn	preserved	preserve	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
practice	practice	n1	practice	practice	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
the	the	dt	the	the	0
know	know	vvi	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
hereof	hereof	av	hereof	hereof	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
certainly	certainly	av-j	certainly	certain	0
retained	retained	vvn	retained	retain	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
memory	memory	n1	memory	memory	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
why	why	c-crq	why	why	0
all	all	d	all	all	0
Authors	Authors	n2	Authors	author	0
are	are	vbr	are	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Geometricall	Geometricall	j	Geometrical	geometrical	0
figures	figures	n2	figures	figure	0
;	;	;	;	;	0
partly	partly	av	partly	partly	0
to	to	pc-acp	to	to	0
explain	explain	vvi	explain	explain	0
their	their	po32	their	their	0
Rules	Rules	n2	Rules	rule	0
,	,	,	,	,	0
and	and	cc	and	and	0
partly	partly	av	partly	partly	0
to	to	pc-acp	to	to	0
fixe	fixe	vvi	fix	fix	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
them	them	pno32	them	they	0
visible	visible	j	visible	visible	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
we	we	pns12	we	we	0
more	more	av-dc	more	more	0
surely	surely	av-j	surely	sure	0
remem	remem	fw-la	remem	remem	0
∣	∣	sy	∣	∣	0
ber	ber	zz	ber	ber	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
done	done	vdn	done	do	0
,	,	,	,	,	0
then	then	cs	then	than	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
only	only	av-j	only	only	0
hear	hear	vvi	hear	hear	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
way	way	n1	way	way	0
,	,	,	,	,	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
visible	visible	j	visible	visible	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
more	more	av-dc	more	more	0
easie	easie	j	easy	easy	0
both	both	av-d	both	both	0
to	to	pc-acp	to	to	0
learn	learn	vvi	learn	learn	0
and	and	cc	and	and	0
remember	remember	vvi	remember	remember	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
the	the	dt	the	the	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
surely	surely	av-j	surely	sure	0
and	and	cc	and	and	0
constantly	constantly	av-j	constantly	constant	0
preserved	preserved	vvn	preserved	preserve	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
Arithmeticall	Arithmeticall	j	Arithmetical	arithmetical	0
calculations	calculations	n2	calculations	calculation	0
require	require	vvb	require	require	0
many	many	d	many	many	0
Tables	Tables	n2	Tables	table	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
of	of	pp-f	of	of	0
Sines	Sines	np1	Sines	Sines	0
,	,	,	,	,	0
Tangents	Tangents	n2	Tangents	tangent	0
,	,	,	,	,	0
Secants	Secants	vvz	Secants	secant	0
,	,	,	,	,	0
Meridian	Meridian	n1	Meridian	meridian	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
possi	possi	n1	possi	possi	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
in	in	p-acp	in	in	0
memory	memory	n1	memory	memory	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
if	if	cs	if	if	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
cross	cross	j	cross	cross	0
accident	accident	n1	accident	accident	0
a	a	dt	a	a	0
Sea-man	Sea-man	n1	Seaman	seaman	0
be	be	vbi	be	be	0
deprived	deprived	vvn	deprived	deprive	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
make	make	vvi	make	make	0
no	no	dx	no	no	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
Arithmetick	Arithmetick	n1	Arithmetic	arithmetic	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
a	a	dt	a	a	0
man	man	n1	man	man	0
knowes	knowes	vvz	knows	know	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
these	these	d	these	these	0
things	things	n2	things	thing	0
by	by	p-acp	by	by	0
Geometry	Geometry	n1	Geometry	geometry	0
,	,	,	,	,	0
though	though	cs	though	though	0
all	all	d	all	all	0
his	his	po31	his	his	0
Books	Books	n2	Books	book	0
and	and	cc	and	and	0
Writings	Writings	n2-vvg	Writings	write	0
be	be	vbb	be	be	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
having	having	vhg	having	have	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
plain	plain	j	plain	plain	0
Ruler	Ruler	n1	Ruler	ruler	0
and	and	cc	and	and	0
a	a	dt	a	a	0
pair	pair	n1	pair	pair	0
of	of	pp-f	of	of	0
Compasses	Compasses	n2	Compasses	compass	0
,	,	,	,	,	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
quickly	quickly	av-j	quickly	quick	0
recover	recover	vvi	recover	recover	0
his	his	po31	his	his	0
loss	loss	n1	loss	loss	0
,	,	,	,	,	0
and	and	cc	and	and	0
fall	fall	vvi	fallen	fall	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
work	work	n1	work	work	0
as	as	c-acp	as	as	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
Upon	Upon	p-acp	Upon	upon	0
these	these	d	these	these	0
considerations	considerations	n2	considerations	consideration	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
adventured	adventured	vvn	adventured	adventure	0
to	to	p-acp	to	to	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lish	lish	uh	lish	lish	0
this	this	d	this	this	0
little	little	j	little	little	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
briefely	briefely	av-j	briefly	brief	0
and	and	cc	and	and	0
plainly	plainly	av-j	plainly	plain	0
laid	laid	vvn	laid	lay	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Art	Art	n1	Art	art	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Geometricall	Geometricall	j	Geometrical	geometrical	0
part	part	n1	part	part	0
thereof	thereof	av	thereof	thereof	0
)	)	)	)	)	0
beginning	beginning	vvg	beginning	begin	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
principles	principles	n2	principles	principle	0
,	,	,	,	,	0
and	and	cc	and	and	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceeding	ceeding	vvg	ceeding	ceed	0
by	by	p-acp	by	by	0
degrees	degrees	n2	degrees	degree	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
conclusions	conclusions	n2	conclusions	conclusion	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
used	used	vvn	used	use	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
figures	figures	n2	figures	figure	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
the	the	dt	the	the	0
plainer	plainer	jc	plainer	plain	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
provided	provided	vvn	provided	provide	0
such	such	d	such	such	0
figures	figures	n2	figures	figure	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
serve	serve	vvb	serve	serve	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
for	for	p-acp	for	for	0
demonstration	demonstration	n1	demonstration	demonstration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
may	may	vmb	may	may	0
serve	serve	vvi	serve	serve	0
for	for	p-acp	for	for	0
Instru	Instru	n2	Instru	instru	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
to	to	pc-acp	to	to	0
work	work	vvi	work	work	0
upon	upon	p-acp	upon	upon	0
;	;	;	;	;	0
or	or	cc	or	or	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
easily	easily	av-j	easily	easy	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
directi	directi	n1	directi	directi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
given	given	vvn	given	give	0
,	,	,	,	,	0
make	make	vvb	make	make	0
the	the	dt	the	the	0
like	like	j	like	like	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
studyed	studyed	vvn	studied	study	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
those	those	d	those	those	0
things	things	n2	things	thing	0
plainest	plainest	js	plainest	plain	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
most	most	av-ds	most	most	0
troubled	troubled	vvd	troubled	trouble	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
understand	understand	vvi	understand	understand	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
questi	questi	n1	question	question	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
any	any	d	any	any	0
one	one	pi	one	one	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
industrious	industrious	j	industrious	industrious	0
,	,	,	,	,	0
may	may	vmb	may	may	0
here	here	av	here	here	0
of	of	pp-f	of	of	0
easily	easily	av-j	easily	easy	0
and	and	cc	and	and	0
