MY	MY	po11	MY	my	0
be	be	vbi	be	be	0
blessed	blessed	vvn	blessed	bless	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
extreamely	extreamely	av-jn	extremely	extreme	0
and	and	cc	and	and	0
infinitly	infinitly	av-j	infinitely	infinite	0
accursed	accursed	vvn	accursed	accurse	0
and	and	cc	and	and	0
wretched	wretched	j	wretched	wretched	0
.	.	.	.	.	1
This	This	d	This	this	0
difference	difference	n1	difference	difference	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
then	then	av	then	then	0
appeare	appeare	vvi	appear	appear	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deuill	deuill	n1	devil	devil	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
aduertise	aduertise	vvi	advertise	advertise	0
and	and	cc	and	and	0
admonish	admonish	vvi	admonish	admonish	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
ought	ought	vmd	ought	ought	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
difference	difference	n1	difference	difference	0
betweene	betweene	p-acp	between	between	0
them	them	pno32	them	they	0
,	,	,	,	,	0
euen	euen	av-j	even	even	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
deed	deed	n1	deed	deed	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
may	may	vmb	may	may	0
well	well	av	well	well	0
vnderstand	vnderstand	vvi	understand	understand	0
that	that	cst	that	that	0
the	the	dt	the	the	0
waie	waie	n1	way	way	0
to	to	p-acp	to	to	0
heauen	heauen	n1	heaven	heaven	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
hell	hell	n1	hell	hell	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
and	and	cc	and	and	0
consequently	consequently	av-j	consequently	consequent	0
that	that	d	that	that	0
the	the	dt	the	the	0
workes	workes	n2	works	work	0
and	and	cc	and	and	0
affections	affections	n2	affections	affection	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
children	children	n2	children	child	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
sorte	sorte	n1	sort	sort	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
workes	workes	n2	works	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deuill	deuill	n1	devil	devil	0
of	of	pp-f	of	of	0
another	another	n-jn	another	another	0
.	.	.	.	.	1
Neuertheles	Neuertheles	av	Nevertheless	nevertheless	0
,	,	,	,	,	0
so	so	av	so	so	0
brutish	brutish	j	brutish	brutish	0
are	are	vbr	are	be	0
many	many	d	many	many	0
become	become	vvn	become	become	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
neuer	neuer	av-x	never	never	0
think	think	vvb	think	think	0
vpon	vpon	p-acp	upon	upon	0
this	this	d	this	this	0
difference	difference	n1	difference	difference	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
one	one	crd	one	one	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
Others	Others	ng2-jn	Others	other	0
thinking	thinking	vvg	thinking	think	0
slightly	slightly	av-j	slightly	slight	0
thereupon	thereupon	av	thereupon	thereupon	0
,	,	,	,	,	0
do	do	vdb	do	do	0
neuer	neuer	av-x	never	never	0
take	take	vvb	take	take	0
information	information	n1	information	information	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
difference	difference	n1	difference	difference	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
it	it	pn31	it	it	0
:	:	:	:	:	0
Others	Others	ng2-jn	Others	other	0
somewhat	somewhat	av	somewhat	somewhat	0
vn	vn	fw-it	vn	un	0
∣	∣	sy	∣	∣	0
derstanding	derstanding	n1	derstanding	derstanding	0
it	it	pn31	it	it	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
dazeled	dazeled	vvn	dazzled	dazzle	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
glistering	glistering	j-vvg	glistering	glister	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
carried	carried	vvd	carried	carry	0
awaie	awaie	av	away	away	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
lusts	lusts	n2	lustest	lust	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
no	no	dx	no	no	0
care	care	n1	care	care	0
therof	therof	av	thereof	thereof	0
:	:	:	:	:	0
Yea	Yea	uh	Yea	yea	0
euen	euen	av	even	even	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
liuing	liuing	vvg	living	live	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
peruerse	peruerse	j	perverse	perverse	0
world	world	n1	world	world	0
abandoned	abandoned	vvn	abandoned	abandon	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
wickednes	wickednes	n1	wickedness	wickedness	0
,	,	,	,	,	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
verie	verie	av	very	very	0
few	few	d	few	few	0
that	that	cst	that	that	0
doo	doo	vdb	do	do	0
make	make	vvi	make	make	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
difference	difference	n1	difference	difference	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
betweene	betweene	p-acp	between	between	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deuill	deuill	n1	devil	devil	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
Saint	Saint	n1	Saint	saint	0
Mathew	Mathew	np1	Mathew	Matthew	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
sentence	sentence	n1	sentence	sentence	0
,	,	,	,	,	0
Amend	Amend	vvb	Amend	amend	0
your	your	po22	your	your	0
liues	liues	n2	lives	life	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
is	is	vbz	is	be	0
at	at	p-acp	at	at	0
hand	hand	n1	hand	hand	0
:	:	:	:	:	0
hauing	hauing	vhg	having	have	0
comprehended	comprehended	vvn	comprehended	comprehend	0
the	the	dt	the	the	0
sum	sum	n1	sum	sum	0
∣	∣	sy	∣	∣	0
marie	marie	n1	marie	marie	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Sermons	Sermons	n2	Sermons	sermon	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
S.	S.	np1	S.	S.	0
Iohn	Iohn	np1	Iohn	John	0
the	the	dt	the	the	0
Baptist	Baptist	n1	Baptist	baptist	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
purpose	purpose	n1	purpose	purpose	0
teach	teach	vvb	teach	teach	0
vs.	vs.	pno12	us	we	0
First	First	ord	First	first	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
duties	duties	n2	duties	duty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
are	are	vbr	are	be	0
contained	contained	vvn	contained	contain	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
word	word	n1	word	word	0
Amend	Amend	vvb	Amend	amend	0
:	:	:	:	:	0
also	also	av	also	also	0
that	that	cst	that	that	0
the	the	dt	the	the	0
same	same	d	same	same	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
that	that	cst	that	that	0
repre	repre	j	repre	repre	0
∣	∣	sy	∣	∣	0
senteth	senteth	vvz	senteth	send	0
the	the	dt	the	the	0
difference	difference	n1	difference	difference	0
betweene	betweene	p-acp	between	between	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Deuill	Deuill	n1	Devil	devil	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
apprehension	apprehension	n1	apprehension	apprehension	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
neare	neare	av-j	near	near	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
ought	ought	vmd	ought	ought	0
mightily	mightily	av-j	mightily	mighty	0
to	to	pc-acp	to	to	0
induce	induce	vvi	induce	induce	0
vs	vs	pno12	us	we	0
to	to	p-acp	to	to	0
Amendement	Amendement	n1	Amendment	amendment	0
.	.	.	.	.	1
Vpon	Vpon	p-acp	Upon	upon	0
this	this	d	this	this	0
consideration	consideration	n1	consideration	consideration	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
to	to	pc-acp	to	to	0
correct	correct	vvi	correct	correct	0
the	the	dt	the	the	0
negligence	negligence	n1	negligence	negligence	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
the	the	dt	the	the	0
bru	bru	n2	bru	bru	0
∣	∣	sy	∣	∣	0
tishnes	tishnes	n1	tishnes	tishnes	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
point	point	n1	point	point	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
vpon	vpon	p-acp	upon	upon	0
this	this	d	this	this	0
argument	argument	n1	argument	argument	0
framed	framed	vvd	framed	frame	0
these	these	d	these	these	0
fower	fower	crd	fower	four	0
books	books	n2	books	book	0
:	:	:	:	:	0
In	In	p-acp	In	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
shewing	shewing	vvg	showing	show	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
dangerous	dangerous	j	dangerous	dangerous	0
follies	follies	n2	follies	folly	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
that	that	cst	that	that	0
hinder	hinder	vvb	hinder	hinder	0
man	man	n1	man	man	0
from	from	p-acp	from	from	0
Amendment	Amendment	n1	Amendment	amendment	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
Wherein	Wherein	c-crq	Wherein	wherein	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
to	to	p-acp	to	to	0
Amend	Amend	vvb	Amend	amend	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
third	third	ord	third	three	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
ought	ought	vmd	ought	ought	0
to	to	p-acp	to	to	0
Amend	Amend	vvb	Amend	amend	0
:	:	:	:	:	0
And	And	cc	And	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
I	I	pns11	I	i	0
laid	laid	vvn	laid	lay	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
causes	causes	n2	causes	cause	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
induce	induce	vvi	induce	induce	0
vs	vs	pno12	us	we	0
to	to	p-acp	to	to	0
Amend	Amend	vvb	Amend	amend	0
our	our	po12	our	our	0
liues	liues	n2	lives	life	0
,	,	,	,	,	0
gathered	gathered	vvd	gathered	gather	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
names	names	n2	names	name	0
and	and	cc	and	and	0
attributes	attributes	n2	attributes	attribute	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
&	&	cc	&	and	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
reason	reason	n1	reason	reason	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
set	set	vvd	set	set	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
is	is	vbz	is	be	0
at	at	p-acp	at	at	0
hand	hand	n1	hand	hand	0
:	:	:	:	:	0
The	The	dt	The	the	0
whole	whole	j-jn	whole	whole	0
tending	tending	vvg	tending	tend	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
to	to	pc-acp	to	to	0
practise	practise	vvi	practise	practise	0
the	the	dt	the	the	0
difference	difference	n1	difference	difference	0
which	which	r-crq	which	which	0
euen	euen	av	even	even	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
betweene	betweene	p-acp	between	between	0
vs	vs	pno12	us	we	0
and	and	cc	and	and	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Deuill	Deuill	n1	Devil	devil	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
to	to	pc-acp	to	to	0
hope	hope	vvi	hope	hope	0
with	with	p-acp	with	with	0
incomprehensible	incomprehensible	j	incomprehensible	incomprehensible	0
ioye	ioye	n1	joy	joy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
holde	holde	vvb	hold	hold	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
blessed	blessed	j-vvn	blessed	bless	0
separation	separation	n1	separation	separation	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
betweene	betweene	p-acp	between	between	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
wee	wee	pns12	we	we	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
lifted	lifted	vvn	lifted	lift	0
vp	vp	a-acp	up	up	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
fruition	fruition	n1	fruition	fruition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
eternal	eternal	j	eternal	eternal	0
glory	glory	n1	glory	glory	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
kingdom	kingdom	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
.	.	.	.	.	1
And	And	cc	And	and	0
vpon	vpon	p-acp	upon	upon	0
three	three	crd	three	three	0
principall	principall	j-jn	principal	principal	0
reasons	reasons	n2	reasons	reason	0
haue	haue	vhb	have	have	0
I	I	pns11	I	i	0
resolued	resolued	vvn	resolved	resolve	0
and	and	cc	and	and	0
emboldned	emboldned	vvn	emboldened	embolden	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
&	&	cc	&	and	0
dedcate	dedcate	vvi	dedcate	dedcate	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
is	is	vbz	is	be	0
generall	generall	j	general	general	0
,	,	,	,	,	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
prised	prised	vvd	prised	prise	0
in	in	p-acp	in	in	0
three	three	crd	three	three	0
points	points	n2	points	point	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
seruent	seruent	n1	servent	servant	0
zeale	zeale	n1	zeal	zeal	0
&	&	cc	&	and	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
affection	affection	n1	affection	affection	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
doe	doe	vdb	do	do	0
testifie	testifie	vvi	testify	testify	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
preseruation	preseruation	n1	preservation	preservation	0
and	and	cc	and	and	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
true	true	j	true	true	0
and	and	cc	and	and	0
pure	pure	j	pure	pure	0
religion	religion	n1	religion	religion	0
:	:	:	:	:	0
Secondly	Secondly	ord	Secondly	second	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
iustice	iustice	n1	justice	justice	0
and	and	cc	and	and	0
poli	poli	fw-fr	poli	poli	0
∣	∣	sy	∣	∣	0
ticke	ticke	n1	tick	tick	0
gouernment	gouernment	n1	government	government	0
,	,	,	,	,	0
administred	administred	vvn	administered	administer	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
discretion	discretion	n1	discretion	discretion	0
,	,	,	,	,	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
quitie	quitie	n1	quitie	quitie	0
,	,	,	,	,	0
that	that	cst	that	that	0
al	al	d	all	all	0
your	your	po22	your	your	0
louing	louing	j-vvg	loving	love	0
Subiects	Subiects	n2-jn	Subjects	subject	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
dutie	dutie	n1	duty	duty	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
and	and	cc	and	and	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
fesse	fesse	vvb	fesse	fesse	0
themselues	themselues	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
blessed	blessed	vvn	blessed	bless	0
therein	therein	av	therein	therein	0
:	:	:	:	:	0
Thirdly	Thirdly	ord	Thirdly	third	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
wonder	wonder	n1	wonder	wonder	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
courtesie	courtesie	n1	courtesy	courtesy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
extend	extend	vvi	extend	extend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
faithfull	faithfull	j	faithful	faithful	0
,	,	,	,	,	0
fled	fled	vvn	fled	flee	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
towne	towne	n1	town	town	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
liue	liue	vvb	live	live	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
authoritie	authoritie	n1	authority	authority	0
and	and	cc	and	and	0
gouernment	gouernment	n1	government	government	0
in	in	p-acp	in	in	0
as	as	a-acp	as	as	0
great	great	j	great	great	0
case	case	n1	case	case	0
,	,	,	,	,	0
libertie	libertie	n1	liberty	liberty	0
and	and	cc	and	and	0
freedome	freedome	n1	freedom	freedom	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
possibly	possibly	av-j	possibly	possible	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
natiue	natiue	j-jn	native	native	0
countries	countries	n2	countries	country	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
clemency	clemency	n1	clemency	clemency	0
is	is	vbz	is	be	0
also	also	av	also	also	0
seconded	seconded	vvn	seconded	second	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mar	mar	vvi	mar	mar	0
∣	∣	sy	∣	∣	0
ueilous	ueilous	j	ueilous	ueilous	0
humanitie	humanitie	n1	humanity	humanity	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
subiects	subiects	n2-jn	subjects	subject	0
towards	towards	p-acp	towards	towards	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
harboured	harboured	vvn	harboured	harbour	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
second	second	ord	second	second	0
reason	reason	n1	reason	reason	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
French	French	jp	French	french	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
seruice	seruice	n1	service	service	0
whereof	whereof	c-crq	whereof	whereof	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
me	me	pno11	me	i	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
that	that	d	that	that	0
your	your	po22	your	your	0
Lo.	Lo.	n1	Lo.	lord	0
haue	haue	vhb	have	have	0
permitted	permitted	vvn	permitted	permit	0
&	&	cc	&	and	0
authorised	authorised	vvd	authorised	authorise	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
publick	publick	j	public	public	0
ministerie	ministerie	n1	ministry	ministry	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
things	things	n2	things	thing	0
ne	ne	ccx	ne	ne	0
∣	∣	sy	∣	∣	0
cessarie	cessarie	j-jn	cessarie	cessarie	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
That	That	cst	That	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
prouided	prouided	vvn	provided	provide	0
thē	thē	pno32	them	they	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
larg	larg	j	large	large	0
&	&	cc	&	and	0
cōuenient	cōuenient	j	convenient	convenient	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
That	That	cst	That	that	0
you	you	pn22	you	you	0
giue	giue	vvb	give	give	0
maintenance	maintenance	n1	maintenance	maintenance	0
to	to	p-acp	to	to	0
thē	thē	pno32	them	they	0
for	for	p-acp	for	for	0
three	three	crd	three	three	0
ministers	ministers	n2	ministers	minister	0
:	:	:	:	:	0
Lastly	Lastly	ord	Lastly	last	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
exercise	exercise	vvb	exercise	exercise	0
and	and	cc	and	and	0
performe	performe	vvi	perform	perform	0
a	a	dt	a	a	0
verierare	verierare	j	verierare	verierare	0
and	and	cc	and	and	0
