WHEN	WHEN	c-crq	WHEN	when	0
Dico	Dico	fw-la	Dico	dico	0
,	,	,	,	,	0
Addico	Addico	np1	Addico	Addico	0
,	,	,	,	,	0
Do	Do	vdb	Do	do	0
I	I	pns11	I	i	0
give	give	vvi	give	give	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
Actions	Actions	n2	Actions	action	0
?	?	?	?	?	1
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
co	co	n1	counterfeit	counterfeit	0
,	,	,	,	,	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
.	.	.	.	.	1
Addico	Addico	np1	Addico	Addico	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Judge	Judge	vvb	Judge	judge	0
matters	matters	n2	matters	matter	0
and	and	cc	and	and	0
Men	Men	n2	Men	man	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
method	method	n1	method	method	0
of	of	pp-f	of	of	0
Governing	Governing	vvg	Governing	govern	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
,	,	,	,	,	0
the	the	dt	the	the	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Governing	Governing	n-vvg	Governing	govern	0
Leet	Leet	n1	Leet	leet	0
is	is	vbz	is	be	0
Restor'd	Restor'd	vvn	Restored	restore	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Decenners	Decenners	n2	Decenners	decenner	0
or	or	cc	or	or	0
Freeholders	Freeholders	n2	Freeholders	freeholder	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Viz.	Viz.	av	Viz.	viz	0
Dico	Dico	fw-la	Dico	dico	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
VIEW	VIEW	n1	VIEW	view	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
,	,	,	,	,	0
directing	directing	vvg	directing	direct	0
and	and	cc	and	and	0
advising	advising	vvg	advising	advise	0
to	to	p-acp	to	to	0
Industry	Industry	n1	Industry	industry	0
.	.	.	.	.	1
Addico	Addico	np1	Addico	Addico	0
,	,	,	,	,	0
I	I	pns11	I	i	0
appoint	appoint	vvb	appoint	appoint	0
such	such	d	such	such	0
a	a	dt	a	a	0
daily	daily	j	daily	daily	0
Task	Task	n1	Task	task	0
to	to	p-acp	to	to	0
he	he	pns31	he	he	0
performed	performed	vvd	performed	perform	0
.	.	.	.	.	1
Do	Do	vdb	Do	do	0
,	,	,	,	,	0
give	give	vvb	give	give	0
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
formation	formation	n1	formation	formation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Poors	Poors	zz	Poors	poors	0
Carriage	Carriage	n1	Carriage	carriage	0
and	and	cc	and	and	0
Behaviour	Behaviour	n1	Behaviour	behaviour	0
.	.	.	.	.	1
