BEing	BEing	vbg	BEing	be	0
authoritie	authoritie	n1	authority	authority	0
to	to	pc-acp	to	to	0
maintaine	maintaine	vvi	maintain	maintain	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
loue	loue	vvi	love	love	0
his	his	po31	his	his	0
Reli	Reli	np1	Reli	Reli	0
∣	∣	sy	∣	∣	0
gion	gion	n1	gion	gion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
prescri	prescri	fw-la	prescri	prescri	0
∣	∣	sy	∣	∣	0
bed	bed	n1	bed	bed	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Gospell	Gospell	n1	Gospel	gospel	0
.	.	.	.	.	1
Hee	Hee	pns31	He	he	0
hath	hath	vhz	hath	have	0
honoured	honoured	vvn	honoured	honour	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
honour	honour	vvi	honour	honour	0
him	him	pno31	him	he	0
;	;	;	;	;	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
you	you	pn22	you	you	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
maintaine	maintaine	vvi	maintain	maintain	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
wholly	wholly	av-jn	wholly	whole	0
trust	trust	vvi	trust	trust	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
lie	lie	vvi	lie	lie	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
say	say	vvb	say	say	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
neuer	neuer	av-x	never	never	0
faile	faile	vvi	fail	fail	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
World	World	n1	World	world	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
t	t	sy	tO	t	0
the	the	dt	the	the	0
World	World	n1	World	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
All	All	av-d	All	all	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
things	things	n2	things	thing	0
shall	shall	vmb	shall	shall	0
faile	faile	vvi	fail	fail	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
flesh	flesh	n1	flesh	flesh	0
is	is	vbz	is	be	0
grasse	grasse	n1	grass	grass	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
glo	glo	n1	glow	glow	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
flower	flower	n1	flower	flower	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
field	field	n1	field	field	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
GOD	GOD	np1	GOD	God	0
is	is	vbz	is	be	0
euerlasting	euerlasting	j	everlasting	everlasting	0
,	,	,	,	,	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
is	is	vbz	is	be	0
euer	euer	av	ever	ever	0
∣	∣	sy	∣	∣	0
lasting	lasting	j-vvg	lasting	last	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
gotten	gotten	vvn	got	get	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
ir	ir	zz	ir	ir	0
∣	∣	sy	∣	∣	0
tall	tall	j	tall	tall	0
seede	seede	n1	seed	seed	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
liue	liue	vvi	live	live	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
life	life	n1	life	life	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ginneth	ginneth	vvz	begins	begin	0
,	,	,	,	,	0
and	and	cc	and	and	0
groweth	groweth	vvz	grows	grow	0
,	,	,	,	,	0
and	and	cc	and	and	0
increaseth	increaseth	vvz	increases	increase	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
true	true	j	true	true	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
increa	increa	n1	increa	increa	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
of	of	a-acp	of	off	0
our	our	po12	our	our	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
in	in	p-acp	in	in	0
vs	vs	pno12	us	we	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
seale	seale	n1	seal	seal	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
adoption	adoption	n1	adoption	adoption	0
that	that	cst	that	that	0
true	true	j	true	true	0
sanctifi	sanctifi	n2	sanctifi	sanctifi	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
,	,	,	,	,	0
that	that	cst	that	that	0
maketh	maketh	vv2	makes	make	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
vnto	vnto	p-acp	unto	unto	0
GOD	GOD	np1	GOD	God	0
by	by	p-acp	by	by	0
righteous	righteous	j	righteous	righteous	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
purely	purely	av-j	purely	pure	0
to	to	p-acp	to	to	0
worship	worship	n1	worship	worship	0
hi	hi	uh	him	hi	0
ccording	ccording	vvg	ccording	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
an	an	cs	and	an	0
with	with	p-acp	with	with	0
brotherly	brotherly	j	brotherly	brotherly	0
loue	loue	n1	love	love	0
deuoi	deuoi	fw-fr	deuoi	deuoi	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
ypocisie	ypocisie	n1	ypocisie	ypocisie	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
pur	pur	zz	pur	pur	0
heart	heart	n1	heart	heart	0
to	to	p-acp	to	to	0
oue	oue	crd	oue	one	0
our	our	po12	our	our	0
Neighbour	Neighbour	n1	Neighbour	neighbour	0
This	This	d	This	this	0
(	(	(	(	(	0
Honourable	Honourable	j	Honourable	honourable	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
i	i	pns11	i	i	0
true	true	j	true	true	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
GOD	GOD	np1	GOD	God	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
mercy	mercy	n1	mercy	mercy	0
hat	hat	n1	hat	hat	0
called	called	vvd	called	call	0
you	you	pn22	you	you	0
,	,	,	,	,	0
so	so	av	so	so	0
g	g	zz	g	g	0
cheerefull	cheerefull	j	cheerful	cheerful	0
forward	forward	av-j	forward	forward	0
.	.	.	.	.	1
Beware	Beware	vvb	Beware	beware	0
of	of	pp-f	of	of	0
thi	thi	po21	thy	thy	0
vaine	vaine	j	vain	vain	0
World	World	n1	World	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
tha	tha	zz	tha	tha	0
ine	ine	zz	ine	ine	0
trust	trust	n1	trust	trust	0
that	that	cst	that	that	0
wiched	wiched	vvd	wiched	wich	0
m	m	zz	m	m	0
are	are	vbr	are	be	0
wt	wt	p-acp	with	with	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
;	;	;	;	;	0
lean	lean	vvb	lean	lean	0
t	t	sy	tO	t	0
vpon	vpon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
stoppe	stoppe	vvi	stop	stop	0
you	you	pn22	you	you	0
eares	eares	n2	ears	ear	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
eeanting	eeanting	j-vvg	eeanting	eeant	0
and	and	cc	and	and	0
fawning	fawning	j-vvg	fawning	fawn	0
whispering	whispering	n-vvg	whispering	whisper	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hollowesse	hollowesse	n1	hollowesse	hollowesse	0
thereof	thereof	av	thereof	thereof	0
and	and	cc	and	and	0
the	the	dt	the	the	0
dissolute	dissolute	j	dissolute	dissolute	0
Professors	Professors	n2	Professors	professor	0
for	for	p-acp	for	for	0
there	there	a-acp	there	there	0
can	can	vmb	can	can	0
bee	bee	vbi	be	be	0
grea	grea	zz	grea	grea	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
trespasse	trespasse	n1	trespass	trespass	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
L	L	sy	L	l	0
theto	theto	av	theto	theto	0
vpon	vpon	p-acp	upon	upon	0
Assyria	Assyria	np1	Assyria	Assyria	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
rest	rest	vvi	rest	rest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
Egypt	Egypt	np1	Egypt	Egypt	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
downe	downe	a-acp	down	down	0
into	into	p-acp	into	into	0
Ethopia	Ethopia	np1	Ethopia	Ethopia	0
:	:	:	:	:	0
Cursed	Cursed	j-vvn	Cursed	curse	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
Man	Man	n1	Man	man	0
that	that	cst	that	that	0
putteth	putteth	vvz	putteth	put	0
his	his	po31	his	his	0
trust	trust	n1	trust	trust	0
in	in	p-acp	in	in	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
maketh	maketh	vvz	makes	make	0
flesh	flesh	n1	flesh	flesh	0
his	his	po31	his	his	0
e	e	fw-la	e	e	0
;	;	;	;	;	0
hee	hee	pns31	he	he	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Heath	Heath	n1	Heath	heath	0
that	that	cst	that	that	0
groweth	groweth	vvz	grows	grow	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Wildernesse	Wildernesse	n1	Wilderness	wilderness	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
,	,	,	,	,	0
He	He	pns31	He	he	0
that	that	cst	that	that	0
trusteth	trusteth	vvz	trusteth	trust	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
mercy	mercy	n1	mercy	mercy	0
shall	shall	vmb	shall	shall	0
mbrace	mbrace	vvi	mbrace	mbrace	0
him	him	pno31	him	he	0
on	on	p-acp	on	on	0
euerie	euerie	d	every	every	0
side	side	n1	side	side	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
neuer	neuer	av-x	never	never	0
be	be	vbb	be	be	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
founded	founded	vvn	founded	found	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
s	s	ng1	s	sister	0
Mount	Mount	n1	Mount	mount	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
ne	ne	ccx	ne	ne	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
be	be	vbi	be	be	0
remoed	remoed	vvn	remoed	remoe	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
secret	secret	j-jn	secret	secret	0
place	place	n1	place	place	0
,	,	,	,	,	0
&	&	cc	&	and	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
who	who	q-crq	who	who	0
can	can	vmb	can	can	0
against	against	p-acp	against	against	0
him	him	pno31	him	he	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
ns	ns	n2	ns	n	0
owe	owe	vvb	owe	owe	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
are	are	vbr	are	be	0
his	his	po31	his	his	0
legges	legges	n2	legs	leg	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
swiftnesse	swiftnesse	n1	swiftness	swiftness	0
of	of	pp-f	of	of	0
Horses	Horses	n2	Horses	horse	0
,	,	,	,	,	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Hoa	Hoa	uh	Hoa	hoa	0
or	or	cc	or	or	0
the	the	dt	the	the	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
th	th	dt	that	the	0
Princes	Princes	n2	Princes	prince	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
i	i	sy	i	i	0
comparison	comparison	n1	comparison	comparison	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
i	i	uh	i	i	0
whom	whom	r-crq	whom	who	0
is	is	vbz	is	be	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
assu	assu	fw-fr	assu	assu	0
∣	∣	sy	∣	∣	0
rance	rance	n1	rance	rance	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
euerlastin	euerlastin	n1	euerlastin	euerlastin	0
inheritance	inheritance	n1	inheritance	inheritance	0
?	?	?	?	?	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Go	Go	vvb	Go	go	0
of	of	pp-f	of	of	0
Iacob	Iacob	np1	Iacob	Jacob	0
that	that	cst	that	that	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
ou	ou	fw-fr	ou	ou	0
defence	defence	n1	defence	defence	0
,	,	,	,	,	0
our	our	po12	our	our	0
strong	strong	j	strong	strong	0
Tow	Tow	n1	Tow	tow	0
∣	∣	sy	∣	∣	0
er	er	fw-mi	er	er	0
and	and	cc	and	and	0
Rock	Rock	n1	Rock	rock	0
;	;	;	;	;	0
the	the	dt	the	the	0
Chari	Chari	np1	Chari	Chari	0
and	and	cc	and	and	0
Horsemen	Horsemen	n2	Horsemen	horseman	0
of	of	pp-f	of	of	0
Israe	Israe	np1	Israe	Israe	0
the	the	dt	the	the	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
pr	pr	wd	pr	pr	0
∣	∣	sy	∣	∣	0
sence	sence	n1	sense	sense	0
and	and	cc	and	and	0
fauour	fauour	n1	favour	favour	0
,	,	,	,	,	0
th	th	cst	that	that	0
onely	onely	av-j	only	only	0
can	can	vmb	can	can	0
make	make	vvi	make	make	0
vs	vs	pno12	us	we	0
glad	glad	j	glad	glad	0
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
∣	∣	sy	∣	∣	0
gaine	gaine	vvb	gain	gain	0
,	,	,	,	,	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
seech	seech	vvi	seech	seech	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
bewa	bewa	uh	bewa	bewa	0
of	of	pp-f	of	of	0
vaine	vaine	j	vain	vain	0
trust	trust	n1	trust	trust	0
and	and	cc	and	and	0
consden	consden	vvn	consden	consden	0
in	in	p-acp	in	in	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
things	things	n2	things	thing	0
th	th	cst	that	that	0
are	are	vbr	are	be	0
lesse	lesse	av-dc	less	less	0
worth	worth	j	worth	worth	0
then	then	cs	then	than	0
M	M	sy	M	m	0
nd	nd	cc	and	and	0
as	as	c-acp	as	as	0
GOD	GOD	np1	GOD	God	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
mercy	mercy	n1	mercy	mercy	0
estowed	estowed	vvn	estowed	estow	0
vpon	vpon	p-acp	upon	upon	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
reat	reat	j	reat	reat	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
so	so	av	so	so	0
pray	pray	vvb	pray	pray	0
that	that	cst	that	that	0
ou	ou	fw-fr	ou	ou	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
a	a	dt	a	a	0
discerning	discerning	j-vvg	discerning	discern	0
pirit	pirit	n1	pirit	pirit	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
deceiuable	deceiuable	j	deceivable	deceivable	0
lory	lory	n1	lory	lory	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
make	make	vvb	make	make	0
you	you	pn22	you	you	0
ot	ot	zz	ot	ot	0
forget	forget	vvb	forget	forget	0
your	your	po22	your	your	0
greatest	greatest	js	greatest	great	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
hat	hat	n1	hat	hat	0
so	so	av	so	so	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
shine	shine	vvi	shine	shine	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
erlasting	erlasting	j	erlasting	erlasting	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
.	.	.	.	.	1
True	True	j	True	true	0
Religion	Religion	n1	Religion	religion	0
(	(	(	(	(	0
Honou	Honou	np1	Honou	Honou	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
is	is	vbz	is	be	0
effected	effected	vvn	effected	effect	0
by	by	p-acp	by	by	0
at	at	p-acp	at	at	0
diuine	diuine	j-jn	divine	divine	0
and	and	cc	and	and	0
eternall	eternall	j	eternal	eternal	0
wis	wis	vvb	wis	wis	0
∣	∣	sy	∣	∣	0
ome	ome	zz	ome	ome	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
contem	contem	fw-la	contem	contem	0
∣	∣	sy	∣	∣	0
atiue	atiue	n1	atiue	atiue	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
lif	lif	n1	life	life	0
∣	∣	sy	∣	∣	0
d	d	sy	worser	d	0
vp	vp	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
happy	happy	j	happy	happy	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
dge	dge	n1	dge	dge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Maiesty	Maiesty	n1	Majesty	majesty	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
ver	ver	p-acp	for	for	0
∣	∣	sy	∣	∣	0
e	e	sy	e	e	0
;	;	;	;	;	0
and	and	cc	and	and	0
wherein	wherein	c-crq	wherein	wherein	0
resteth	resteth	vvz	rests	rest	0
the	the	dt	the	the	0
iefest	iefest	js-jn	iefest	ief	0
contentment	contentment	n1	contentment	contentment	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Pare	Pare	n1	Pare	pair	0
∣	∣	sy	∣	∣	0
e	e	uh	e	e	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
seated	seated	vvn	seated	seat	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
two	two	crd	two	two	0
,	,	,	,	,	0
either	either	av-d	either	either	0
in	in	p-acp	in	in	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ligious	ligious	j	ligious	ligious	0
Meditations	Meditations	n2	Meditations	meditation	0
,	,	,	,	,	0
or	or	cc	or	or	0
i	i	pns11	i	i	0
holy	holy	j	holy	holy	0
studies	studies	n2	studies	study	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
spec	spec	fw-la	spec	spec	0
∣	∣	sy	∣	∣	0
lation	lation	n1	lation	lation	0
:	:	:	:	:	0
because	because	c-acp	because	because	0
whatsoeu	whatsoeu	n1	whatsoeu	whatsoeu	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
two	two	crd	two	two	0
,	,	,	,	,	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
griefe	griefe	n1	grief	grief	0
,	,	,	,	,	0
vexation	vexation	n1	vexation	vexation	0
,	,	,	,	,	0
bi	bi	p-acp	by	by	0
∣	∣	sy	∣	∣	0
ternesse	ternesse	n1	ternesse	ternesse	0
,	,	,	,	,	0
fearefulnesse	fearefulnesse	n1	fearfulness	fearfulness	0
,	,	,	,	,	0
ca	ca	zz	ca	ca	0
and	and	cc	and	and	0
sorrow	sorrow	n1	sorrow	sorrow	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
Christi	Christi	np1	Christi	Christi	0
moesty	moesty	n1	moesty	moesty	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
Honourabl	Honourabl	np1	Honourabl	Honourabl	0
hath	hath	vhz	hath	have	0
moued	moued	vvn	moved	move	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
to	to	p-acp	to	to	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
thing	thing	n1	thing	thing	0
his	his	po31	his	his	0
due	due	n-jn	endue	due	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
not	not	xx	not	not	0
ce	ce	fw-fr	ce	ce	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
from	from	p-acp	from	from	0
setting	setting	vvg	setting	set	0
forth	forth	av	forth	forth	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
praise	praise	n1	praise	praise	0
of	of	pp-f	of	of	0
th	th	dt	that	the	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
right	right	j-jn	right	right	0
deserueth	deserueth	vvz	deserves	deserve	0
be	be	vbi	be	be	0
commended	commended	vvn	commended	commend	0
:	:	:	:	:	0
so	so	av	so	so	0
Christi	Christi	np1	Christi	Christi	0
Iustice	Iustice	n1	Justice	justice	0
and	and	cc	and	and	0
equity	equity	n1	equity	equity	0
would	would	vmd	would	will	0
suffer	suffer	vvi	suffer	suffer	0
mee	mee	pno11	me	i	0
