Dread	Dread	j	Dread	dread	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Articles	Articles	n2	Articles	article	0
annexed	annexed	vvn	annexed	annex	0
,	,	,	,	,	0
being	being	vbg	being	be	0
past	past	vvn	passed	pass	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
and	and	cc	and	and	0
during	during	p-acp	during	during	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Life	Life	n1	Life	life	0
;	;	;	;	;	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
pre	pre	fw-es	pre	pre	0
∣	∣	sy	∣	∣	0
sume	sume	n1	fume	fume	0
to	to	p-acp	to	to	0
aver	aver	vvi	aver	aver	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
Clause	Clause	n1	Clause	clause	0
inserted	inserted	vvn	inserted	insert	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
Jews	Jews	np2	Jews	Jew	0
Patents	Patents	n2	Patents	patent	0
,	,	,	,	,	0
had	had	vhd	had	have	0
an	an	dt	and	a	0
end	end	n1	end	end	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
late	late	j	late	late	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
Act	Act	n1	Act	act	0
Grants	Grants	vvz	Grants	grant	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
the	the	dt	the	the	0
Alien	Alien	j	Alien	alien	0
or	or	cc	or	or	0
Petty	Petty	j	Petty	petty	0
Customs	Customs	n2	Customs	custom	0
in	in	p-acp	in	in	0
as	as	a-acp	as	as	0
full	full	j	full	full	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
that	that	d	that	that	0
Clause	Clause	n1	Clause	clause	0
had	had	vhd	had	have	0
never	never	av-x	never	never	0
been	been	vbn	been	be	0
Inserted	Inserted	vvn	Inserted	insert	0
.	.	.	.	.	1
I	I	pns11	I	i	0
therefore	therefore	av	therefore	therefore	0
humbly	humbly	av-j	humbly	humble	0
beg	beg	vvb	beg	beg	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
Jews	Jews	np2	Jews	Jew	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
6th	6th	ord	6th	6th	0
.	.	.	.	.	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
February	February	np1	February	February	0
last	last	ord	last	last	0
,	,	,	,	,	0
do	do	vdb	do	do	0
pay	pay	vvi	pay	pay	0
the	the	dt	the	the	0
Alien	Alien	j	Alien	alien	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
Law	Law	n1	Law	law	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
be	be	vbb	be	be	0
many	many	d	many	many	0
Thou	Thou	pns21	Thou	thou	0
∣	∣	sy	∣	∣	0
sands	sands	n2	sands	sand	0
per	per	fw-la	per	per	0
Annum	Annum	fw-la	Annum	annum	0
advance	advance	vvb	advance	advance	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
in	in	p-acp	in	in	0
Your	Your	po22	Your	your	0
Customs	Customs	n2	Customs	custom	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
be	be	vbi	be	be	0
extream	extream	j-jn	extreme	extreme	0
grateful	grateful	j	grateful	grateful	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
fair	fair	j	fair	fair	0
dealing	dealing	n-vvg	dealing	deal	0
English	English	np1	English	English	0
Merchants	Merchants	n2	Merchant's	merchant	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
can	can	vmb	can	can	0
I	I	pns11	I	i	0
forbear	forbear	vvi	forbear	forbear	0
to	to	p-acp	to	to	0
assert	assert	vvb	assert	assert	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
any	any	d	any	any	0
persons	persons	ng1	persons	person	0
Possessions	Possessions	n2	Possessions	possession	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	dc	more	more	0
is	is	vbz	is	be	0
their	their	po32	their	their	0
loss	loss	n1	loss	loss	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Ille	Ille	fw-la	Ille	ille	0
∣	∣	sy	∣	∣	0
gal	gal	n1	gall	gall	0
Trading	Trading	np1	Trading	Trading	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Jews	Jews	np2	Jews	Jew	0
in	in	p-acp	in	in	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Plantations	Plantations	n2	Plantations	plantation	0
in	in	p-acp	in	in	0
America	America	np1	America	America	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
larger	larger	jc	larger	large	0
their	their	po32	their	their	0
Lands	Lands	n2	Lands	land	0
are	are	vbr	are	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	dc	more	more	0
is	is	vbz	is	be	0
their	their	po32	their	their	0
Growth	Growth	n1	Growth	growth	0
and	and	cc	and	and	0
Product	Product	n1	Product	product	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Advantagious	Advantagious	j	Advantageous	advantageous	0
Vendition	Vendition	n1	Vendition	vendition	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
depends	depends	vvz	depends	depend	0
much	much	d	much	much	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Consumption	Consumption	n1	Consumption	consumption	0
the	the	dt	the	the	0
Plantations	Plantations	n2	Plantations	plantation	0
make	make	vvb	make	make	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Whereas	Whereas	cs	Whereas	whereas	0
the	the	dt	the	the	0
Jews	Jews	np2	Jews	Jew	0
here	here	av	here	here	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
Jews	Jews	np2	Jews	Jew	0
their	their	po32	their	their	0
Co-partners	Co-partners	n2	Copartners	copartner	0
living	living	vvg	living	live	0
in	in	p-acp	in	in	0
Holland	Holland	n1	Holland	holland	0
,	,	,	,	,	0
making	making	vvg	making	make	0
their	their	po32	their	their	0
Outward	Outward	j	Outward	outward	0
Cargoes	Cargoes	vvz	Cargoes	cargoe	0
at	at	p-acp	at	at	0
Holland	Holland	n1	Holland	holland	0
,	,	,	,	,	0
thereby	thereby	av	thereby	thereby	0
lessen	lessen	vvi	lessen	lessen	0
the	the	dt	the	the	0
Consumption	Consumption	n1	Consumption	consumption	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Growth	Growth	n1	Growth	growth	0
and	and	cc	and	and	0
Manufacture	Manufacture	n1	Manufacture	manufacture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
Affects	Affects	vvz	Affects	affect	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
all	all	d	all	all	0
Your	Your	po22	Your	your	0
Subjects	Subjects	n2-jn	Subject's	subject	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
degree	degree	n1	degree	degree	0
or	or	cc	or	or	0
quality	quality	n1	quality	quality	0
soever	soever	av	soever	soever	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
My	My	po11	My	my	0
Endeavours	Endeavours	n2	Endeavours	endeavour	0
(	(	(	(	(	0
however	however	c-acp	however	however	0
)	)	)	)	)	0
have	have	vhi	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
total	total	j	total	total	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
tirpation	tirpation	n1	tirpation	tirpation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Jews	Jews	np2	Jews	Jew	0
,	,	,	,	,	0
or	or	cc	or	or	0
their	their	po32	their	their	0
Trade	Trade	n1	Trade	trade	0
here	here	av	here	here	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
have	have	vhb	have	have	0
aimed	aimed	vvn	aimed	aim	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
only	only	j	only	only	0
to	to	pc-acp	to	to	0
oblige	oblige	vvi	oblige	oblige	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Customs	Customs	n2	Customs	custom	0
,	,	,	,	,	0
and	and	cc	and	and	0
act	act	n1	act	act	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Merchants	Merchants	n2	Merchant's	merchant	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
Enabled	Enabled	vvn	Enabled	enable	0
to	to	pc-acp	to	to	0
Sell	Sell	vvi	Fell	sell	0
as	as	c-acp	as	as	0
Cheap	Cheap	j	Cheap	cheap	0
as	as	c-acp	as	as	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
design	design	n1	design	design	0
only	only	av-j	only	only	0
being	being	vbg	being	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Jews	Jews	np2	Jews	Jew	0
conceived	conceived	vvd	conceived	conceive	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
Grand	Grand	j	Grand	grand	0
Disadvantage	Disadvantage	n1	Disadvantage	disadvantage	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
they	they	pns32	they	they	0
consulted	consulted	vvd	consulted	consult	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
believe	believe	vvi	believe	believe	0
)	)	)	)	)	0
their	their	po32	their	their	0
firm	firm	j	firm	firm	0
Friends	Friends	n2	Friends	friend	0
at	at	p-acp	at	at	0
Custom-house	Custom-house	np1	Custom-house	Custom-house	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
deal	deal	vvi	deal	deal	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
proceeded	proceeded	vvd	proceeded	proceed	0
the	the	dt	the	the	0
Offers	Offers	vvz	Offers	offer	0
of	of	pp-f	of	of	0
large	large	j	large	large	0
Bribes	Bribes	n2	Bribes	bribe	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
one	one	crd	one	one	0
hand	hand	n1	hand	hand	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
rejected	rejected	vvn	rejected	reject	0
,	,	,	,	,	0
a	a	dt	a	a	0
Torrent	Torrent	n1	Torrent	torrent	0
of	of	pp-f	of	of	0
Threats	Threats	n2	Threats	threat	0
followed	followed	vvn	followed	follow	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
Perpetual	Perpetual	j	Perpetual	perpetual	0
Imprisonment	Imprisonment	n1	Imprisonment	imprisonment	0
,	,	,	,	,	0
Rotting	Rotting	vvg	Rotting	rot	0
and	and	cc	and	and	0
Dying	Dying	vvg	Dying	die	0
there	there	a-acp	there	there	0
;	;	;	;	;	0
and	and	cc	and	and	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
thought	thought	vvd	thought	think	0
most	most	av-ds	most	most	0
prevalent	prevalent	j	prevalent	prevalent	0
)	)	)	)	)	0
Starving	Starving	vvg	Starving	starve	0
to	to	p-acp	to	to	0
Death	Death	n1	Death	death	0
:	:	:	:	:	0
They	They	pns32	They	they	0
not	not	xx	not	not	0
knowing	knowing	vvg	knowing	know	0
(	(	(	(	(	0
it	it	pn31	it	it	0
seems	seems	vvz	seems	seem	0
)	)	)	)	)	0
that	that	cst	that	that	0
my	my	po11	my	my	0
most	most	av-ds	most	most	0
Noble	Noble	j	Noble	noble	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
the	the	dt	the	the	0
Honnourable	Honnourable	j	Honnourable	honnourable	0
Collonel	Collonel	n1	Colonel	colonel	0
Strangways	Strangways	av	Strangways	strangways	0
loved	loved	vvd	loved	love	0
me	me	pno11	me	i	0
too	too	av	too	too	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
that	that	d	that	that	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
only	only	av-j	only	only	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
emergent	emergent	fw-la	emergent	emergent	0
Occasions	Occasions	n2	Occasions	occasion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wrote	wrote	vvd	wrote	write	0
for	for	p-acp	for	for	0
Supply	Supply	n1	Supply	supply	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
failed	failed	vvd	failed	fail	0
of	of	pp-f	of	of	0
speedy	speedy	j	speedy	speedy	0
and	and	cc	and	and	0
suitable	suitable	j	suitable	suitable	0
Returns	Returns	vvz	Returns	return	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
soon	soon	av	soon	soon	0
as	as	c-acp	as	as	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
demand	demand	vvi	demand	demand	0
Alien	Alien	j	Alien	alien	0
Duty	Duty	n1	Duty	duty	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
Jews	Jews	np2	Jews	Jew	0
having	having	vhg	having	have	0
Patents	Patents	n2	Patents	patent	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
Clause	Clause	n1	Clause	clause	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
fall	fall	vvi	fallen	fall	0
in	in	p-acp	in	in	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Subjects	Subjects	n2-jn	Subject's	subject	0
in	in	p-acp	in	in	0
London	London	np1	London	London	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Out-Ports	Out-Ports	n2	Out-Ports	out-port	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cover	cover	vvi	cover	cover	0
their	their	po32	their	their	0
Trade	Trade	n1	Trade	trade	0
:	:	:	:	:	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
so	so	av	so	so	0
much	much	av-d	much	much	0
blame	blame	vvi	blame	blame	0
the	the	dt	the	the	0
Jews	Jews	np2	Jews	Jew	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
English	English	jp	English	english	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
Natural	Natural	j	Natural	natural	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Ʋn-natural	Ʋn-natural	j	Ʋn-natural	ʋn-natural	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
Shame	Shame	n1	Shame	shame	0
and	and	cc	and	and	0
Reproach	Reproach	n1	Reproach	reproach	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
:	:	:	:	:	0
Also	Also	av	Also	also	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
certain	certain	j	certain	certain	0
their	their	po32	their	their	0
Old	Old	j	Old	old	0
Friends	Friends	n2	Friends	friend	0
at	at	p-acp	at	at	0
Custom-house	Custom-house	np1	Custom-house	Custom-house	0
,	,	,	,	,	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
leave	leave	vvi	leave	leave	0
them	them	pno32	them	they	0
,	,	,	,	,	0
though	though	cs	though	though	0
(	(	(	(	(	0
considering	considering	vvg	considering	consider	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Pay	Pay	n1	Pay	pay	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Oaths	Oaths	n2	Oaths	oath	0
and	and	cc	and	and	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
firmly	firmly	av-j	firmly	firm	0
to	to	pc-acp	to	to	0
tye	tye	vvi	tie	tie	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Duty	Duty	n1	Duty	duty	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
Diabolical	Diabolical	j	Diabolical	diabolical	0
;	;	;	;	;	0
some	some	d	some	some	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
forced	forced	vvn	forced	force	0
for	for	p-acp	for	for	0
Truths-sake	Truths-sake	n1	Truths-sake	truths-sake	0
to	to	p-acp	to	to	0
Name	Name	n1	Name	name	0
;	;	;	;	;	0
