THis	THis	d	THis	this	0
and	and	cc	and	and	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
equall	equall	j-jn	equal	equal	0
and	and	cc	and	and	0
just	just	j	just	just	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
obtained	obtained	vvn	obtained	obtain	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Your	Your	po22	Your	your	0
part	part	n1	part	part	0
,	,	,	,	,	0
the	the	dt	the	the	0
mindes	mindes	n2	minds	mind	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
(	(	(	(	(	0
that	that	d	that	that	0
were	were	vbdr	were	be	0
any	any	d	any	any	0
way	way	n1	way	way	0
interessed	interessed	vvn	interested	interest	0
in	in	p-acp	in	in	0
You	You	pn22	You	you	0
)	)	)	)	)	0
were	were	vbdr	were	be	0
ready	ready	j	ready	ready	0
and	and	cc	and	and	0
wil	wil	vmb	will	will	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
to	to	p-acp	to	to	0
accept	accept	vvi	accept	accept	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
tolerable	tolerable	j	tolerable	tolerable	0
condi	condi	fw-la	condi	condi	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
,	,	,	,	,	0
such	such	d	such	such	0
things	things	n2	things	thing	0
were	were	vbdr	were	be	0
prescribed	prescribed	vvn	prescribed	prescribe	0
and	and	cc	and	and	0
exacted	exacted	vvn	exacted	exact	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
neither	neither	dx	neither	neither	0
with	with	p-acp	with	with	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
safety	safety	n1	safety	safety	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
with	with	p-acp	with	with	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
and	and	cc	and	and	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
,	,	,	,	,	0
could	could	vmd	could	can	0
either	either	d	either	either	0
bee	bee	vbi	be	be	0
granted	granted	vvn	granted	grant	0
or	or	cc	or	or	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
mitted	mitted	vvn	mitted	mit	0
unto	unto	p-acp	unto	unto	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
evident	evident	j	evident	evident	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
like	like	av-j	like	like	0
Acts	Acts	n2	Acts	act	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Enodation	Enodation	n1	Enodation	enodation	0
.	.	.	.	.	1
That	That	d	That	that	0
which	which	r-crq	which	which	0
concerned	concerned	vvd	concerned	concern	0
mee	mee	pno11	me	i	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
businesse	businesse	n1	business	business	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
some	some	d	some	some	0
diligence	diligence	n1	diligence	diligence	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
discharged	discharged	vvn	discharged	discharge	0
;	;	;	;	;	0
that	that	d	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
penne	penne	n1	pen	pen	0
,	,	,	,	,	0
style	style	n1	style	style	0
,	,	,	,	,	0
writing	writing	vvg	writing	write	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
ability	ability	n1	ability	ability	0
would	would	vmd	would	will	0
permit	permit	vvi	permit	permit	0
,	,	,	,	,	0
We	We	pns12	We	we	0
doe	doe	vdb	do	do	0
vindicate	vindicate	vvi	vindicate	vindicate	0
,	,	,	,	,	0
and	and	cc	and	and	0
maintaine	maintaine	vvi	maintain	maintain	0
both	both	d	both	both	0
the	the	dt	the	the	0
justice	justice	n1	justice	justice	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
innocency	innocency	n1	innocency	innocency	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
person	person	n1	person	person	0
;	;	;	;	;	0
and	and	cc	and	and	0
exhibite	exhibite	vvi	exhibit	exhibit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
justice	justice	n1	justice	justice	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
selfe	selfe	n1	self	self	0
and	and	cc	and	and	0
Kin	Kin	n1	Kin	kin	0
∣	∣	sy	∣	∣	0
dred	dred	j	dreaded	dread	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
Your	Your	po22	Your	your	0
duty	duty	n1	duty	duty	0
now	now	av	now	now	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
You	You	pn22	You	you	0
have	have	vhb	have	have	0
assaied	assaied	vvd	assayed	assay	0
all	all	d	all	all	0
things	things	n2	things	thing	0
by	by	p-acp	by	by	0
faire	faire	j	fair	fair	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
and	and	cc	and	and	0
Your	Your	po22	Your	your	0
honest	honest	j	honest	honest	0
endea	endea	n1	endea	endea	0
∣	∣	sy	∣	∣	0
vours	vours	n2	vours	vour	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
frustrated	frustrated	vvn	frustrated	frustrate	0
;	;	;	;	;	0
that	that	cst	that	that	0
You	You	pn22	You	you	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
vise	vise	n1	vise	vice	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
remedies	remedies	n2	remedies	remedy	0
,	,	,	,	,	0
and	and	cc	and	and	0
embrace	embrace	vvi	embrace	embrace	0
such	such	d	such	such	0
instruments	instruments	n2	instruments	instrument	0
as	as	a-acp	as	as	0
,	,	,	,	,	0
You	You	pn22	You	you	0
may	may	vmb	may	may	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
just	just	j	just	just	0
armes	armes	n2	arms	arm	0
,	,	,	,	,	0
recover	recover	vvb	recover	recover	0
and	and	cc	and	and	0
wrest	wrest	vvi	wrest	wrest	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
unjust	unjust	j	unjust	unjust	0
usur	usur	n1	usur	usur	0
∣	∣	sy	∣	∣	0
pers	pers	n2	pers	per	0
and	and	cc	and	and	0
possessours	possessours	n2	possessors	possessor	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
violent	violent	j	violent	violent	0
force	force	n1	force	force	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
extorted	extorted	j-vvn	extorted	extort	0
from	from	p-acp	from	from	0
You.	You.	pn22	You.	you	1
But	But	p-acp	But	but	0
that	that	cst	that	that	0
neither	neither	dx	neither	neither	0
the	the	dt	the	the	0
power	power	n1	power	power	0
and	and	cc	and	and	0
fortune	fortune	n1	fortune	fortune	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
adversaries	adversaries	n2	adversaries	adversary	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
diffidence	diffidence	n1	diffidence	diffidence	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
owne	owne	d	own	own	0
abilities	abilities	n2	abilities	ability	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
proving	proving	vvg	proving	prove	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
unfortunate	unfortunate	j	unfortunate	unfortunate	0
to	to	p-acp	to	to	0
King	King	n1	King	king	0
Frede	Frede	n1	Friend	friend	0
∣	∣	sy	∣	∣	0
ricke	ricke	vvb	ricke	ricke	0
Your	Your	po22	Your	your	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Allies	Allies	n2	Allies	ally	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
either	either	av-d	either	either	0
deterre	deterre	vvi	deter	deter	0
,	,	,	,	,	0
procrastinate	procrastinate	vvi	procrastinate	procrastinate	0
,	,	,	,	,	0
or	or	cc	or	or	0
make	make	vvb	make	make	0
You	You	pn22	You	you	0
timorous	timorous	j	timorous	timorous	0
;	;	;	;	;	0
Tu	Tu	fw-la	Tu	tu	0
ne	ne	fw-la	ne	ne	0
cede	cede	fw-la	cede	cede	0
malis	malis	fw-la	malis	malis	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
contrâ	contrâ	fw-la	contrâ	contrâ	0
audentior	audentior	fw-la	audentior	audentior	0
ito	ito	p-acp	ito	into	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
evils	evils	n2-jn	evils	evil	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
give	give	vvi	give	give	0
way	way	n1	way	way	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
forward	forward	av-j	forward	forward	0
goe	goe	vvi	go	go	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
vertues	vertues	ng1	virtues	virtue	0
sway	sway	n1	sway	sway	0
.	.	.	.	.	1
The	The	dt	The	the	0
felicitie	felicitie	n1	felicity	felicity	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
adversaries	adversaries	n2	adversaries	adversary	0
is	is	vbz	is	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
slippery	slippery	j	slippery	slippery	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
higher	higher	jc	higher	high	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
ascended	ascended	vvn	ascended	ascend	0
:	:	:	:	:	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
height	height	n1	height	height	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
stands	stands	vvz	stands	stand	0
tottering	tottering	vvg	tottering	totter	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
fall	fall	vvi	fallen	fall	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
branches	branches	n2	branches	branch	0
,	,	,	,	,	0
if	if	cs	if	if	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
shaken	shaken	vvn	shaken	shake	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
sudden	sudden	j	sudden	sudden	0
violence	violence	n1	violence	violence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
North	North	n1	North	north	0
&	&	cc	&	and	0
South-wind	South-wind	n1	South-wind	south-wind	0
.	.	.	.	.	1
Things	Things	n2	Things	thing	0
of	of	pp-f	of	of	0
moment	moment	n1	moment	moment	0
are	are	vbr	are	be	0
ruined	ruined	vvn	ruined	ruin	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
moment	moment	n1	moment	moment	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
dubious	dubious	j	dubious	dubious	0
fortune	fortune	n1	fortune	fortune	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
injurious	injurious	j	injurious	injurious	0
and	and	cc	and	and	0
ingratefull	ingratefull	j	ingrateful	ingrateful	0
House	House	n1	House	house	0
,	,	,	,	,	0
is	is	vbz	is	be	0
wheeled	wheeled	vvn	wheeled	wheel	0
about	about	a-acp	about	about	0
.	.	.	.	.	1
It	It	pn31	It	it	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
long	long	av-j	long	long	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
violence	violence	n1	violence	violence	0
,	,	,	,	,	0
fraud	fraud	n1	fraud	fraud	0
and	and	cc	and	and	0
injustice	injustice	n1	injustice	injustice	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
detained	detained	vvn	detained	detain	0
from	from	p-acp	from	from	0
Thee	Thee	pno21	Thee	thou	0
.	.	.	.	.	1
Quem	Quem	np1	Quem	Quem	0
Dies	Dies	vvz	Die	die	0
vidit	vidit	fw-la	vidit	vidit	0
veniens	veniens	fw-la	veniens	veniens	0
superbum	superbum	fw-la	superbum	superbum	0
,	,	,	,	,	0
Hunc	Hunc	fw-la	Hunc	hunc	0
Dies	Dies	vvz	Die	die	0
vidit	vidit	fw-la	vidit	vidit	0
fugiens	fugiens	fw-la	fugiens	fugiens	0
jacentem	jacentem	fw-la	jacentem	jacentem	0
.	.	.	.	.	1
Whom	Whom	ro-crq	Whom	who	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
rising	rising	vvg	rising	rise	0
saw	saw	vvd	saw	see	0
in	in	p-acp	in	in	0
honours	honours	ng1	honours	honour	0
place	place	n1	place	place	0
,	,	,	,	,	0
Him	Him	pno31	Him	he	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
setting	setting	vvg	setting	set	0
saw	saw	vvd	saw	see	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
disgrace	disgrace	n1	disgrace	disgrace	0
.	.	.	.	.	1
Goe	Goe	vvb	Go	go	0
forward	forward	av-j	forward	forward	0
then	then	av	then	then	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
Illustrious	Illustrious	j	Illustrious	illustrious	0
Prince	Prince	n1	Prince	prince	0
)	)	)	)	)	0
bee	bee	vbi	be	be	0
bold	bold	j	bold	bold	0
,	,	,	,	,	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
adventure	adventure	n1	adventure	adventure	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ut	ut	fw-mi	ut	ut	0
∣	∣	sy	∣	∣	0
most	most	av-ds	most	most	0
:	:	:	:	:	0
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
winds	winds	n2	winds	wind	0
to	to	pc-acp	to	to	0
second	second	vvi	second	second	0
your	your	po22	your	your	0
Sailes	Sailes	n2	Sails	sail	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
prosperous	prosperous	j	prosperous	prosperous	0
gale	gale	n1	gale	gale	0
.	.	.	.	.	1
A	A	dt	A	a	0
small	small	j	small	small	0
Army	Army	n1	Army	army	0
,	,	,	,	,	0
guided	guided	vvn	guided	guide	0
with	with	p-acp	with	with	0
Councell	Councell	n1	Council	council	0
and	and	cc	and	and	0
true	true	j	true	true	0
valour	valour	n1	valour	valour	0
,	,	,	,	,	0
have	have	vhb	have	have	0
many	many	d	many	many	0
times	times	n2	times	time	0
subdued	subdued	vvn	subdued	subdue	0
great	great	j	great	great	0
forces	forces	n2	forces	force	0
.	.	.	.	.	1
How	How	uh-crq	How	how	0
often	often	av	often	often	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
little	little	j	little	little	0
Com	Com	np1	Com	Com	0
∣	∣	sy	∣	∣	0
pany	pany	n1	pany	pany	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
marching	marching	vvg	marching	march	0
forward	forward	av-j	forward	forward	0
and	and	cc	and	and	0
adventu	adventu	fw-la	adventu	adventu	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
in	in	p-acp	in	in	0
warlike	warlike	j	warlike	warlike	0
affaires	affaires	n2	affairs	affair	0
,	,	,	,	,	0
got	got	vvd	god	get	0
the	the	dt	the	the	0
victory	victory	n1	victory	victory	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
hoste	hoste	n1	host	host	0
?	?	?	?	?	1
A	A	dt	A	a	0
Cane	Cane	zz	Cane	cane	0
non	non	fw-fr	non	non	0
magno	magno	fw-la	magno	magno	0
saepe	saepe	fw-la	saepe	saepe	0
tenetur	tenetur	fw-la	tenetur	tenetur	0
Aper	Aper	np1	Aper	Aper	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
seldome	seldome	av	seldom	seldom	0
times	times	n2	times	time	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
open	open	j	open	open	0
Field	Field	n1	Field	field	0
,	,	,	,	,	0
By	By	p-acp	By	by	0
little	little	j	little	little	0
Dogge	Dogge	n1	Dog	dog	0
,	,	,	,	,	0
great	great	j	great	great	0
Boare	Boare	n1	Boar	boar	0
is	is	vbz	is	be	0
held	held	vvn	held	hold	0
.	.	.	.	.	1
Even	Even	j	Even	even	0
small	small	j	small	small	0
Creatures	Creatures	n2	Creatures	creature	0
have	have	vhb	have	have	0
procured	procured	vvn	procured	procure	0
danger	danger	n1	danger	danger	0
and	and	cc	and	and	0
destruction	destruction	n1	destruction	destruction	0
to	to	p-acp	to	to	0
greatest	greatest	js	greatest	great	0
beasts	beasts	n2	beasts	beast	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
cause	cause	n1	cause	cause	0
is	is	vbz	is	be	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
Armes	Armes	n2	Arms	arm	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
maintaine	maintaine	vvi	maintain	maintain	0
Your	Your	po22	Your	your	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
The	The	dt	The	the	0
revenge	revenge	n1	revenge	revenge	0
of	of	pp-f	of	of	0
cruelty	cruelty	n1	cruelty	cruelty	0
and	and	cc	and	and	0
injustice	injustice	n1	injustice	injustice	0
doth	doth	vdz	does	do	0
pursue	pursue	vvi	pursue	pursue	0
your	your	po22	your	your	0
enemies	enemies	n2	enemies	enemy	0
:	:	:	:	:	0
put	put	vvb	put	put	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
persist	persist	vvb	persist	persist	0
;	;	;	;	;	0
if	if	cs	if	if	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
denies	denies	vvz	denies	deny	0
a	a	dt	a	a	0
way	way	n1	way	way	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
prepare	prepare	vvb	prepare	prepare	0
your	your	po22	your	your	0
passage	passage	n1	passage	passage	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
:	:	:	:	:	0
by	by	p-acp	by	by	0
perver	perver	n1	perver	perver	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
and	and	cc	and	and	0
preventing	preventing	vvg	preventing	prevent	0
(	(	(	(	(	0
said	said	vvd	said	say	0
that	that	cst	that	that	0
great	great	j	great	great	0
King	King	n1	King	king	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
turning	turning	vvg	turning	turn	0
aside	aside	av	aside	aside	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
going	going	vvg	going	go	0
forward	forward	av-j	forward	forward	0
are	are	vbr	are	be	0
battailes	battailes	n2	battles	battle	0
wonne	wonne	vvn	won	win	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
preparations	preparations	n2	preparations	preparation	0
of	of	pp-f	of	of	0
warre	warre	n1	war	war	0
are	are	vbr	are	be	0
somewhat	somewhat	av	somewhat	somewhat	0
difficult	difficult	j	difficult	difficult	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
,	,	,	,	,	0
once	once	a-acp	once	once	0
gone	gone	vvn	gone	go	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
field	field	n1	field	field	0
,	,	,	,	,	0
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
Councels	Councels	n2	Counsels	counsel	0
,	,	,	,	,	0
Associates	Associates	n2	Associates	associate	0
,	,	,	,	,	0
Companions	Companions	n2	Companions	companion	0
,	,	,	,	,	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
.	.	.	.	.	1
A	A	dt	A	a	0
small	small	j	small	small	0
Band	Band	n1	Band	band	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
conduct	conduct	n1	conduct	conduct	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
couragious	couragious	j	courageous	courageous	0
and	and	cc	and	and	0
valiant	valiant	j	valiant	valiant	0
Leader	Leader	n1	Leader	leader	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
will	will	vmb	will	will	0
encrease	encrease	vvi	increase	increase	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
great	great	j	great	great	0
Army	Army	n1	Army	army	0
.	.	.	.	.	1
Observe	Observe	vvb	Observe	observe	0
the	the	dt	the	the	0
occasions	occasions	n2	occasions	occasion	0
,	,	,	,	,	0
and	and	cc	and	and	0
moments	moments	n2	moments	moment	0
of	of	pp-f	of	of	0
times	times	n2	times	time	0
,	,	,	,	,	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
and	and	cc	and	and	0
men	men	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
