BRethren	BRethren	ng1	BRethren	brethren	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
cure	cure	vvi	cure	cure	0
him	him	pno31	him	he	0
.	.	.	.	.	1
This	This	d	This	this	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Charme	Charme	n1	Charm	charm	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Medicine	Medicine	n1	Medicine	medicine	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
the	the	dt	the	the	0
fashi	fashi	fw-la	fashi	fashi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
now	now	av	now	now	0
a	a	dt	a	a	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
kindes	kindes	n2	kinds	kind	0
most	most	av-ds	most	most	0
vnreaso	vnreaso	n1	vnreaso	vnreaso	0
∣	∣	sy	∣	∣	0
nable	nable	j	nable	nable	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
lamentably	lamentably	av-j	lamentably	lamentable	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
losse	losse	n1	loss	loss	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
they	they	pns32	they	they	0
reade	reade	vvb	read	read	0
things	things	n2	things	thing	0
profita	profita	fw-la	profita	profita	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
,	,	,	,	,	0
only	only	av-j	only	only	0
for	for	p-acp	for	for	0
pleasure	pleasure	n1	pleasure	pleasure	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
being	being	vbg	being	be	0
content	content	j	content	content	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
va	va	fw-fr	va	va	0
∣	∣	sy	∣	∣	0
nishing	nishing	vvg	nishing	nish	0
shadow	shadow	n1	shadow	shadow	0
;	;	;	;	;	0
they	they	pns32	they	they	0
wil	wil	vmb	will	will	0
∣	∣	sy	∣	∣	0
lingly	lingly	av-j	lingly	ling	0
lose	lose	vvb	loose	lose	0
a	a	dt	a	a	0
solid	solid	j	solid	solid	0
and	and	cc	and	and	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
stantiall	stantiall	j	stantiall	stantiall	0
good	good	j	good	good	0
.	.	.	.	.	1
The	The	dt	The	the	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sure	sure	j	sure	sure	0
of	of	pp-f	of	of	0
newnesse	newnesse	n1	newness	newness	0
,	,	,	,	,	0
or	or	cc	or	or	0
some	some	d	some	some	0
handsome	handsome	j	handsome	handsome	0
shape	shape	n1	shape	shape	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
wholsome	wholsome	j	wholesome	wholesome	0
matter	matter	n1	matter	matter	0
doth	doth	vdz	does	do	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
peare	peare	n1	pear	pear	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
tentation	tentation	n1	tentation	tentation	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
reading	reading	n-vvg	reading	read	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
very	very	j	very	very	0
folly	folly	n1	folly	folly	0
of	of	pp-f	of	of	0
children	children	n2	children	child	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
loue	loue	n1	love	love	0
to	to	pc-acp	to	to	0
play	play	vvi	play	play	0
with	with	p-acp	with	with	0
guil	guil	n1	guile	guile	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
Pills	Pills	n2	Pills	pill	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
guilded	guilded	vvn	guilded	guild	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
take	take	vvi	take	take	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
Pills	Pills	n2	Pills	pill	0
,	,	,	,	,	0
or	or	cc	or	or	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
health	health	n1	health	health	0
.	.	.	.	.	1
Surely	Surely	np1	Surely	Surely	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
that	that	cst	that	that	0
these	these	d	these	these	0
men	men	n2	men	man	0
who	who	r-crq	who	who	0
professe	professe	vvb	profess	profess	0
to	to	pc-acp	to	to	0
hate	hate	vvi	hate	hate	0
oldnesse	oldnesse	n1	oldness	oldness	0
,	,	,	,	,	0
would	would	vmd	would	will	0
hate	hate	vvi	hate	hate	0
this	this	d	this	this	0
fashion	fashion	n1	fashion	fashion	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
old	old	j	old	old	0
one	one	pi	one	one	0
,	,	,	,	,	0
euen	euen	av	even	even	0
as	as	c-acp	as	as	0
old	old	j	old	old	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
captiuity	captiuity	n1	captivity	captivity	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
.	.	.	.	.	1
Thou	Thou	pns21	Thou	thou	0
art	art	vb2r	art	be	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
very	very	j	very	very	0
louely	louely	j	lovely	lovely	0
Song	Song	n1	Song	song	0
of	of	pp-f	of	of	0
one	one	pi	one	one	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
pleasant	pleasant	j	pleasant	pleasant	0
voyce	voyce	n1	voice	voice	0
,	,	,	,	,	0
Ezek.	Ezek.	np1	Ezek.	Ezek.	1
33.	33.	crd	33.	33.	0
32.	32.	crd	32.	32.	0
and	and	cc	and	and	0
can	can	vmb	can	can	0
play	play	vvi	play	play	0
well	well	av	well	well	0
on	on	p-acp	on	on	0
an	an	dt	and	a	0
Instrument	Instrument	n1	Instrument	instrument	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
heare	heare	vvb	hear	hear	0
thy	thy	po21	thy	thy	0
words	words	n2	words	word	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
though	though	cs	though	though	0
this	this	d	this	this	0
wanton	wanton	j-jn	wanton	wanton	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1-u	ness	nes	0
may	may	vmb	may	may	0
fall	fall	vvi	fallen	fall	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
health	health	n1	health	health	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
ill	ill	av-jn	ill	ill	0
becomes	becomes	vvz	becomes	become	0
sicknesse	sicknesse	n1	sickness	sickness	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
let	let	vvb	let	let	0
men	men	n2	men	man	0
consi	consi	fw-fr	consi	consi	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
any	any	d	any	any	0
griefe	griefe	n1	grief	grief	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
leaue	leaue	vvi	leave	leave	0
their	their	po32	their	their	0
playing	playing	vvg	playing	play	0
with	with	p-acp	with	with	0
physicke	physicke	n1	physic	physic	0
,	,	,	,	,	0
and	and	cc	and	and	0
fall	fall	vvi	fallen	fall	0
to	to	p-acp	to	to	0
taking	taking	vvg	taking	take	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Espe	Espe	np1	Espe	Espe	0
∣	∣	sy	∣	∣	0
cally	cally	av-j	cally	cal	0
physicke	physicke	n1	physic	physic	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
so	so	av	so	so	0
confirmed	confirmed	vvn	confirmed	confirm	0
by	by	p-acp	by	by	0
proofe	proofe	n1	proof	proof	0
,	,	,	,	,	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
taken	taken	vvn	taken	take	0
it	it	pn31	it	it	0
soundly	soundly	av-j	soundly	sound	0
,	,	,	,	,	0
none	none	pix	none	none	0
did	did	vdd	did	do	0
euer	euer	av	ever	ever	0
perish	perish	vvi	perish	perish	0
.	.	.	.	.	1
