RIGHT	RIGHT	np1	RIGHT	Right	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
even	even	av	even	even	0
rks	rks	vvz	rks	rk	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
much	much	d	much	much	0
sencelesse	sencelesse	j	senseless	senseless	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
and	and	cc	and	and	0
carnall	carnall	j	carnal	carnal	0
security	security	n1	security	security	0
sometimes	sometimes	av	sometime	sometime	0
againe	againe	av	again	again	0
we	we	pns12	we	we	0
appr	appr	vvb	appr	appr	0
hend	hend	vvi	hend	hend	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
the	the	dt	the	the	0
Sword	Sword	n1	Sword	sword	0
,	,	,	,	,	0
the	the	dt	the	the	0
sore	sore	j	soar	sore	0
pressures	pressures	n2	pressures	pressure	0
of	of	pp-f	of	of	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
such	such	d	such	such	0
black	black	j-jn	black	black	0
,	,	,	,	,	0
such	such	d	such	such	0
a	a	dt	a	a	0
darke	darke	j	dark	dark	0
notio	notio	n1	notio	notio	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
even	even	av	even	even	0
hopeles	hopeles	j	hopeless	hopeless	0
and	and	cc	and	and	0
begin	begin	vvb	begin	begin	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
fuell	fuell	n1	fuel	fuel	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
the	the	dt	the	the	0
Swords	Swords	n2	Swords	sword	0
wastings	wastings	n2-vvg	wastings	wasting	0
and	and	cc	and	and	0
solations	solations	n2	solations	solation	0
:	:	:	:	:	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
latte	latte	j	latte	late	0
this	this	d	this	this	0
small	small	j	small	small	0
treatise	treatise	n1	treatise	treatise	0
bends	bends	vvz	bends	bend	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
the	the	dt	the	the	0
very	very	j	very	very	0
drift	drift	n1	drift	drift	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
b	b	sy	b	b	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
this	this	d	this	this	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
before	before	p-acp	before	before	0
beleevers	beleevers	n2	believers	believer	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
the	the	dt	the	the	0
mercif	mercif	ng1	mercif	mercif	0
purposes	purposes	n2	purposes	purpose	0
,	,	,	,	,	0
the	the	dt	the	the	0
tender	tender	j	tender	tender	0
and	and	cc	and	and	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
God	God	n1	God	god	0
,	,	,	,	,	0
t	t	sy	tO	t	0
∣	∣	sy	∣	∣	0
wards	wards	n2	wards	ward	0
his	his	po31	his	his	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
ev	ev	n1	ev	ev	0
times	times	n2	times	time	0
:	:	:	:	:	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
app	app	zz	app	app	0
¦	¦	sy	¦	¦	0
hensions	hensions	n2	hensions	hension	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
likely	likely	j	likely	likely	0
,	,	,	,	,	0
m	m	crd	m	m	0
sure	sure	j	sure	sure	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
powerfull	powerfull	j	powerful	powerful	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
le	le	zz	le	le	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
blessed	blessed	j-vvn	blessed	bless	0
Rock	Rock	n1	Rock	rock	0
staying	staying	vvg	staying	stay	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
upon	upon	p-acp	upon	upon	0
Go	Go	vvb	Go	go	0
r	r	zz	r	r	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
glorious	glorious	j	glorious	glorious	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
rong	rong	vvd	rung	ring	0
consolatiō	consolatiō	n1	consolation	consolation	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
;	;	;	;	;	0
then	then	av	then	then	0
o	o	uh	oh	oh	0
eye	eye	n1	eye	eye	0
our	our	po12	our	our	0
God	God	n1	God	god	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
merci	merci	fw-la	merci	merci	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
thoughts	thoughts	n2	thoughts	thought	0
towards	towards	p-acp	towards	towards	0
us	us	pno12	us	we	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
at	at	p-acp	at	at	0
lowest	lowest	js	lowest	low	0
:	:	:	:	:	0
upon	upon	p-acp	upon	upon	0
these	these	d	these	these	0
thoughts	thoughts	n2	thoughts	thought	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
well	well	av	well	well	0
itch	itch	vvi	itch	itch	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
so	so	av	so	so	0
many	many	d	many	many	0
bloo	bloo	n1	bloo	bloo	0
∣	∣	sy	∣	∣	0
dy	dy	n1	die	die	0
and	and	cc	and	and	0
malicious	malicious	j	malicious	malicious	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
re	re	zz	re	re	0
all	all	av-d	all	all	0
pursuing	pursuing	vvg	pursuing	pursue	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
hold	hold	n1	hold	hold	0
on	on	p-acp	on	on	0
us	us	pno12	us	we	0
:	:	:	:	:	0
Surely	Surely	av-j	Surely	sure	0
these	these	d	these	these	0
will	will	n1	will	will	0
(	(	(	(	(	0
Je	Je	fw-fr	Je	je	0
∣	∣	sy	∣	∣	0
sus	sus	fw-la	sus	sus	0
Christ	Christ	np1	Christ	Christ	0
giving	giving	vvg	giving	give	0
a	a	dt	a	a	0
blessing	blessing	n1	blessing	blessing	0
)	)	)	)	)	0
ead	ead	vvb	ead	ead	0
us	us	pno12	us	we	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Confusion	Confusion	n1	Confusion	confusion	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
admi	admi	j	admi	admi	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
God	God	np1	God	God	0
:	:	:	:	:	0
That	That	cst	That	that	0
of	of	pp-f	of	of	0
Chrysostome	Chrysostome	np1	Chrysostome	Chrysostome	0
is	is	vbz	is	be	0
both	both	d	both	both	0
wittie	wittie	j	witty	witty	0
and	and	cc	and	and	0
holy	holy	j	holy	holy	0
:	:	:	:	:	0
Dominum	Dominum	fw-la	Dominum	dominum	0
ipsum	ipsum	fw-la	ipsum	ipsum	0
ad	ad	fw-la	ad	ad	0
∣	∣	sy	∣	∣	0
miramur	miramur	fw-la	miramur	miramur	0
quidem	quidem	fw-la	quidem	quidem	0
miracula	miracula	fw-la	miracula	miracula	0
fa	fa	fw-it	fa	fa	0
∣	∣	sy	∣	∣	0
cientem	cientem	fw-la	cientem	cientem	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
amplius	amplius	fw-la	amplius	amplius	0
admiramur	admiramur	fw-la	admiramur	admiramur	0
miserantem	miserantem	fw-la	miserantem	miserantem	0
,	,	,	,	,	0
&	&	cc	&	and	0
longanimiter	longanimiter	n1	longanimiter	longanimiter	0
sustinentem	sustinentem	fw-la	sustinentem	sustinentem	0
:	:	:	:	:	0
When	When	c-crq	When	when	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
workes	workes	vvz	works	work	0
miracles	miracles	n2	miracles	miracle	0
we	we	pns12	we	we	0
wonder	wonder	vvb	wonder	wonder	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
more	more	av-dc	more	more	0
when	when	c-crq	when	when	0
hee	hee	pns31	he	he	0
shewes	shewes	vvz	shows	show	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
exercises	exercises	n2	exercises	exercise	0
his	his	po31	his	his	0
love	love	n1	love	love	0
and	and	cc	and	and	0
patience	patience	n1	patience	patience	0
:	:	:	:	:	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
ad	ad	vvi	and	add	0
one	one	crd	one	one	0
Amplius	Amplius	np1	Amplius	Amplius	0
to	to	p-acp	to	to	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Amplius	Amplius	np1	Amplius	Amplius	0
admiram	admiram	fw-la	admiram	admiram	0
Dominum	Dominum	fw-la	Dominum	dominum	0
sic	sic	fw-la	sic	sic	0
cogitantem	cogitantem	fw-la	cogitantem	cogitantem	0
bon	bon	fw-fr	bon	bon	0
Wee	Wee	pns12	we	we	0
wonder	wonder	vvi	wonder	wonder	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
God	God	np1	God	God	0
who	who	r-crq	who	who	0
purpose	purpose	n1	purpose	purpose	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
much	much	d	much	much	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
Oh	Oh	uh	O	oh	0
these	these	d	these	these	0
Machsceboth	Machsceboth	n1	Machsceboth	machsceboth	0
Sch	Sch	np1	Sch	Sch	0
∣	∣	sy	∣	∣	0
lom	lom	n1	lom	lom	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
,	,	,	,	,	0
these	these	d	these	these	0
cogi	cogi	fw-la	cogi	cogi	0
∣	∣	sy	∣	∣	0
tationes	tationes	fw-la	tationes	tationes	0
pacis	pacis	fw-la	pacis	pacis	0
,	,	,	,	,	0
these	these	d	these	these	0
thought	thought	n1	thought	thought	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
God	God	n1	God	god	0
,	,	,	,	,	0
an	an	cs	and	an	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
;	;	;	;	;	0
these	these	d	these	these	0
should	should	vmd	should	shall	0
ta	ta	dt	ta	a	0
up	up	p-acp	up	up	0
our	our	po12	our	our	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mid	mid	n-jn	mid	mid	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
our	our	po12	our	our	0
troubles	troubles	n2	troubles	trouble	0
and	and	cc	and	and	0
heart	heart	n1	heart	heart	0
breaking	breaking	vvg	breaking	break	0
miseries	miseries	n2	misery's	misery	0
!	!	!	!	!	0
tis	tis	pn31|vbz	this	it|be	0
th	th	dt	that	the	0
onely	onely	j	only	only	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
th	th	dt	that	the	0
stormes	stormes	n2	storms	storm	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lo	lo	uh	lo	lo	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
God	God	n1	God	god	0
:	:	:	:	:	0
Oh	Oh	uh	O	oh	0
tis	tis	pn31|vbz	this	it|be	0
pleasant	pleasant	j	pleasant	pleasant	0
tis	tis	pn31|vbz	this	it|be	0
sweter	sweter	jc	sweter	sweet	0
then	then	cs	then	than	0
hony	hony	n1	honey	honey	0
to	to	p-acp	to	to	0
th	th	dt	that	the	0
soules	soules	ng1	souls	soul	0
mouth	mouth	n1	mouth	mouth	0
!	!	!	!	!	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
w	w	zz	w	w	0
not	not	xx	not	not	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
sweetnes	sweetnes	n1	sweetness	sweetness	0
i	i	pns11	i	i	0
these	these	d	these	these	0
sower	sower	n1	sour	sower	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
bitte	bitte	n1	bit	bit	0
times	times	n2	times	time	0
?	?	?	?	?	0
have	have	vhb	have	have	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
need	need	vvi	need	need	0
such	such	d	such	such	0
a	a	dt	a	a	0
name	name	n1	name	name	0
now	now	av	now	now	0
as	as	p-acp	as	as	0
Jehova	Jehova	np1	Jehova	Jehova	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
love	love	n1	love	love	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
himselfe	himselfe	px31	himself	himself	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
shews	shews	vvz	shows	show	0
unto	unto	p-acp	unto	unto	0
is	is	vbz	is	be	0
chosen	chosen	vvn	chosen	choose	0
ones	ones	pi2	ones	one	0
?	?	?	?	?	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
one	one	crd	one	one	0
,	,	,	,	,	0
only	only	av-j	only	only	0
this	this	d	this	this	0
,	,	,	,	,	0
why	why	c-crq	why	why	0
I	I	pns11	I	i	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
nt	nt	n1	nt	nt	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
honour	honour	n1	honour	honour	0
;	;	;	;	;	0
My	My	po11	My	my	0
eep	eep	j-jn	eep	eep	0
engagements	engagements	n2	engagements	engagement	0
they	they	pns32	they	they	0
bid	bid	vvb	bid	bid	0
e	e	fw-la	e	e	0
make	make	vvi	make	make	0
bould	bould	j	bold	bold	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
with	with	p-acp	with	with	0
handfull	handfull	n1	handful	handful	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
first	first	ord	first	first	0
fruits	fruits	n2	fruits	fruit	0
,	,	,	,	,	0
d	d	n2	worser	penny	0
present	present	vvb	present	present	0
my	my	po11	my	my	0
thankfulnes	thankfulnes	n1	thankfulness	thankfulness	0
you	you	pn22	you	you	0
,	,	,	,	,	0
though	though	cs	though	though	0
narrow	narrow	j	narrow	narrow	0
and	and	cc	and	and	0
mprised	mprised	vvn	mprised	mprise	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
little	little	j	little	little	0
room	room	n1	room	room	0
:	:	:	:	:	0
specially	specially	av-j	specially	special	0
knowing	knowing	vvg	knowing	know	0
the	the	dt	the	the	0
no	no	uh-x	no	no	0
∣	∣	sy	∣	∣	0
enes	enes	n1	enes	enes	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ive	ive	zz	ive	ive	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
I	I	pns11	I	i	0
grant	grant	vvb	grant	grant	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
nuda	nuda	fw-la	nuda	nuda	0
de	de	fw-la	de	de	0
,	,	,	,	,	0
plain	plain	j	plain	plain	0
truths	truths	n2	truths	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
mean	mean	av-j	mean	mean	0
∣	∣	sy	∣	∣	0
disht	disht	vvn	dished	dish	0
out	out	av	out	out	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
good	good	j	good	good	0
omack	omack	n1	omack	omack	0
these	these	d	these	these	0
wil	wil	vmb	will	will	0
be	be	vbi	be	be	0
heartily	heartily	av-j	heartily	hearty	0
elcome	elcome	j-jn	elcome	elcome	0
,	,	,	,	,	0
now	now	av	now	now	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
lf	lf	zz	lf	lf	0
send	send	vvi	send	send	0
out	out	av	out	out	0
his	his	po31	his	his	0
best	best	js	best	best	0
mer	mer	n1	mere	mere	0
∣	∣	sy	∣	∣	0
es	es	zz	es	es	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
