YOu	YOu	pn22	YOu	you	0
faults	faults	n2	faults	fault	0
,	,	,	,	,	0
wch	wch	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
favorably	favorably	av-j	favorably	favorable	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
cused	cused	n-vvn	cused	cuse	0
,	,	,	,	,	0
or	or	cc	or	or	0
which	which	r-crq	which	which	0
self-love	self-love	n1	selflove	self-love	0
made	made	vvd	made	make	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
perceive	perceive	vvi	perceive	perceive	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
so	so	av	so	so	0
absolutely	absolutely	av-j	absolutely	absolute	0
your	your	po22	your	your	0
own	own	d	own	own	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
why	why	q-crq	why	why	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
pretend	pretend	vvb	pretend	pretend	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
take	take	vvi	take	take	0
any	any	d	any	any	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reputation	reputation	n1	reputation	reputation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
writings	writings	n2	writings	write	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
you	you	pn22	you	you	0
never	never	av-x	never	never	0
took	took	vvd	took	take	0
any	any	d	any	any	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
conser	conser	fw-fr	conser	conser	0
∣	∣	sy	∣	∣	0
vation	vation	n1	vation	vation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
shown	shown	vvn	shown	show	0
your	your	po22	your	your	0
self	self	n1	self	self	0
more	more	av-dc	more	more	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fortunes	fortunes	n2	fortune's	fortune	0
of	of	pp-f	of	of	0
strāgers	strāgers	n2	strangers	stranger	0
,	,	,	,	,	0
thē	thē	pno32	them	they	0
of	of	pp-f	of	of	0
one	one	pi	one	one	0
wch	wch	r-crq	which	which	0
hath	hath	vhz	hath	have	0
ever	ever	av	ever	ever	0
been	been	vbn	been	be	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
making	making	n-vvg	making	make	0
?	?	?	?	?	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
marry	marry	vvi	marry	marry	0
your	your	po22	your	your	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
passions	passions	n2	passion	passion	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Heroe	Heroe	n1	Hero	hero	0
,	,	,	,	,	0
and	and	cc	and	and	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
thoughts	thoughts	n2	thoughts	thought	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
marks	marks	n2	marks	mark	0
of	of	pp-f	of	of	0
ten	ten	crd	ten	ten	0
∣	∣	sy	∣	∣	0
derness	derness	n1	derness	derness	0
and	and	cc	and	and	0
pity	pity	n1	pity	pity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
real	real	j	real	real	0
sufferings	sufferings	n2	sufferings	suffering	0
have	have	vhb	have	have	0
never	never	av-x	never	never	0
been	been	vbn	been	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
your	your	po22	your	your	0
fair	fair	j	fair	fair	0
eies	eies	n2	eyes	eye	0
,	,	,	,	,	0
those	those	d	those	those	0
eies	eies	n2	eyes	eye	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
hath	hath	vhz	hath	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
yet	yet	av	yet	yet	0
look	look	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
with	with	p-acp	with	with	0
dazling	dazling	vvg	dazzling	dazzle	0
and	and	cc	and	and	0
idolatry	idolatry	n1	idolatry	idolatry	0
;	;	;	;	;	0
shed	shed	vvb	shed	shed	0
tears	tears	n2	tears	tear	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
recital	recital	n1	recital	recital	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
adventures	adventures	n2	adventures	adventure	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
either	either	d	either	either	0
feigned	feigned	vvn	feigned	feign	0
or	or	cc	or	or	0
which	which	r-crq	which	which	0
hapned	hapned	vvd	happened	happen	0
very	very	av	very	very	0
long	long	av-j	long	long	0
agoe	agoe	av	ago	ago	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
times	times	n2	times	time	0
have	have	vhb	have	have	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
feet	feet	n2	feet	foot	0
vainly	vainly	av-j	vainly	vain	0
implored	implored	vvd	implored	implore	0
that	that	cst	that	that	0
pity	pity	n1	pity	pity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
so	so	av	so	so	0
easily	easily	av-j	easily	easy	0
granted	granted	vvn	granted	grant	0
to	to	p-acp	to	to	0
imaginary	imaginary	j	imaginary	imaginary	0
miseries	miseries	n2	misery's	misery	0
;	;	;	;	;	0
Yes	Yes	uh	Yes	yes	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
feet	feet	n2	feet	foot	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
times	times	n2	times	time	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
violence	violence	n1	violence	violence	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
passion	passion	n1	passion	passion	0
in	in	p-acp	in	in	0
tearms	tearms	n2	terms	term	0
both	both	av-d	both	both	0
more	more	av-dc	more	more	0
express	express	vvi	express	express	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
touching	touching	vvg	touching	touch	0
then	then	cs	then	than	0
those	those	d	those	those	0
that	that	cst	that	that	0
did	did	vdd	did	do	0
so	so	av	so	so	0
mollifie	mollifie	vvi	mollify	mollify	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
permitted	permitted	vvn	permitted	permit	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
phrase	phrase	n1	phrase	phrase	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
less	less	av-dc	less	less	0
eloquent	eloquent	j	eloquent	eloquent	0
in	in	p-acp	in	in	0
declaring	declaring	vvg	declaring	declare	0
my	my	po11	my	my	0
reall	reall	j	real	real	0
thoughts	thoughts	n2	thoughts	thought	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
describing	describing	vvg	describing	describe	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Mace	Mace	n1	Mace	mace	0
∣	∣	sy	∣	∣	0
donian	donian	n1	donian	donian	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Scythian	Scythian	jp	Scythian	scythian	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
same	same	d	same	same	0
words	words	n2	words	word	0
,	,	,	,	,	0
wch	wch	r-crq	which	which	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
presented	presented	vvn	presented	present	0
their	their	po32	their	their	0
mishaps	mishaps	n2	mishaps	mishap	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	d	much	much	0
success	success	n1	success	success	0
,	,	,	,	,	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
own	own	d	own	own	0
mis	mis	fw-fr	mis	mis	0
∣	∣	sy	∣	∣	0
fortunes	fortunes	n1	fortune's	fortune	0
.	.	.	.	.	1
You	You	pn22	You	you	0
will	will	vmb	will	will	0
tell	tell	vvi	tell	tell	0
me	me	pno11	me	i	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
painted	painted	vvn	painted	paint	0
these	these	d	these	these	0
illu	illu	n1	illum	illum	0
∣	∣	sy	∣	∣	0
strious	strious	j	strious	strious	0
persons	persons	n2	persons	person	0
in	in	p-acp	in	in	0
colours	colours	n2	colours	colour	0
which	which	r-crq	which	which	0
give	give	vvb	give	give	0
them	them	pno32	them	they	0
a	a	dt	a	a	0
very	very	av	very	very	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
vantagious	vantagious	j	vantagious	vantagious	0
splendor	splendor	n1	splendour	splendour	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
their	their	po32	their	their	0
admirable	admirable	j	admirable	admirable	0
quali	quali	fw-la	quali	quali	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
made	made	vvd	made	make	0
you	you	pn22	you	you	0
embrace	embrace	vvb	embrace	embrace	0
their	their	po32	their	their	0
interests	interests	n2	interests	interest	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
esteem	esteem	n1	esteem	esteem	0
which	which	r-crq	which	which	0
introduced	introduced	vvd	introduced	introduce	0
that	that	cst	that	that	0
compassion	compassion	n1	compassion	compassion	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
heart	heart	n1	heart	heart	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
,	,	,	,	,	0
Calista	Calista	np1	Calista	Calista	0
,	,	,	,	,	0
that	that	cst	that	that	0
J	J	pns11	J	i	0
am	am	vbm	am	be	0
very	very	av	very	very	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
that	that	cst	that	that	0
sublime	sublime	j	sublime	sublime	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
gree	gree	n1	gree	gree	0
of	of	pp-f	of	of	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
my	my	po11	my	my	0
Heroes	Heroes	ng1	Heroes	hero	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
tears	tears	n2	tears	tear	0
and	and	cc	and	and	0
friendship	friendship	n1	friendship	friendship	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
advan	advan	j	advan	advan	0
∣	∣	sy	∣	∣	0
tages	tages	n2	tages	tage	0
above	above	p-acp	above	above	0
me	me	pno11	me	i	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
qualities	qualities	n2	qualities	quality	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
mindes	mindes	n2	minds	mind	0
and	and	cc	and	and	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
glorious	glorious	j	glorious	glorious	0
marks	marks	n2	marks	mark	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
births	births	n2	births	birth	0
and	and	cc	and	and	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
above	above	p-acp	above	above	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
having	having	vhg	having	have	0
serv'd	serv'd	vvn	served	serve	0
Calista	Calista	np1	Calista	Calista	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
of	of	pp-f	of	of	0
having	having	vhg	having	have	0
serv'd	serv'd	vvn	served	serve	0
her	her	pno31	her	she	0
wth	wth	p-acp	with	with	0
respects	respects	n2	respects	respect	0
&	&	cc	&	and	0
adoratiōs	adoratiōs	n2	adorations	adoration	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
her	her	pno31	her	she	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
having	having	vhg	having	have	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
cours	cours	n1	course	course	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
passion	passion	n1	passion	passion	0
,	,	,	,	,	0
acknowledged	acknowledged	vvn	acknowledged	acknowledge	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	d	much	much	0
justice	justice	n1	justice	justice	0
the	the	dt	the	the	0
disproportion	disproportion	n1	disproportion	disproportion	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
between	between	p-acp	between	between	0
Calista	Calista	np1	Calista	Calista	0
and	and	cc	and	and	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
proud	proud	j	proud	proud	0
elevation	elevation	n1	elevation	elevation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
soul	soul	n1	soul	soul	0
,	,	,	,	,	0
Calista	Calista	np1	Calista	Calista	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
severe	severe	j	severe	severe	0
as	as	c-acp	as	as	0
she	she	pns31	she	she	0
is	is	vbz	is	be	0
,	,	,	,	,	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
condemn	condemn	vvi	condemn	condemn	0
thoughts	thoughts	n2	thoughts	thought	0
so	so	av	so	so	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
zeal	zeal	n1	zeal	zeal	0
and	and	cc	and	and	0
submission	submission	n1	submission	submission	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
finde	finde	vvi	find	find	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
threaten	threaten	vvi	threaten	threaten	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
fall	fall	n1	fallen	fall	0
which	which	r-crq	which	which	0
probably	probably	av-j	probably	probable	0
I	I	pns11	I	i	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
apprehended	apprehended	vvn	apprehended	apprehend	0
.	.	.	.	.	1
Behold	Behold	vvb	Behold	behold	0
my	my	po11	my	my	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
Calista	Calista	np1	Calista	Calista	0
,	,	,	,	,	0
behold	behold	vvb	behold	behold	0
my	my	po11	my	my	0
advantages	advantages	n2	advantages	advantage	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
pardon	pardon	vvb	pardon	pardon	0
a	a	dt	a	a	0
little	little	j	little	little	0
presumption	presumption	n1	presumption	presumption	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
had	had	vhn	had	have	0
so	so	av	so	so	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
lift	lift	vvi	lift	lift	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
eies	eies	n2	eyes	eye	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
liberty	liberty	n1	liberty	liberty	0
to	to	pc-acp	to	to	0
tel	tel	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
expressing	expressing	vvg	expressing	express	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
judg	judg	vvb	judge	judge	0
vertue	vertue	n1	virtue	virtue	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
unknown	unknown	j	unknown	unknown	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
▪	▪	▪	▪	▪	0
and	and	cc	and	and	0
that	that	cst	that	that	0
many	many	d	many	many	0
only	only	av-j	only	only	0
fail	fail	vvb	fail	fail	0
to	to	pc-acp	to	to	0
practise	practise	vvi	practise	practise	0
it	it	pn31	it	it	0
,	,	,	,	,	0
becaus	becaus	c-acp	because	because	0
fortune	fortune	n1	fortune	fortune	0
refuses	refuses	vvz	refuses	refuse	0
thē	thē	pno32	them	they	0
the	the	dt	the	the	0
occasions	occasions	n2	occasions	occasion	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
an	an	dt	and	a	0
example	example	n1	example	example	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
markable	markable	j	markable	markable	0
enough	enough	av-d	enough	enough	0
in	in	p-acp	in	in	0
2	2	crd	2	2	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
times	times	n2	times	time	0
,	,	,	,	,	0
&	&	cc	&	and	0
whose	whose	rg-crq	whose	who	0
fortunes	fortunes	n2	fortune's	fortune	0
are	are	vbr	are	be	0
very	very	av	very	very	0
different	different	j	different	different	0
,	,	,	,	,	0
though	though	cs	though	though	0
their	their	po32	their	their	0
births	births	n2	births	birth	0
and	and	cc	and	and	0
vertues	vertues	n2	virtues	virtue	0
be	be	vbb	be	be	0
equal	equal	j-jn	equal	equal	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
own	own	d	own	own	0
judgement	judgement	n1	judgement	judgement	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
unhappy	unhappy	j	unhappy	unhappy	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
known	known	vvn	known	know	0
hath	hath	vhz	hath	have	0
very	very	av	very	very	0
considerable	considerable	j	considerable	considerable	0
advantages	advantages	n2	advantages	advantage	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
most	most	av-ds	most	most	0
favoured	favoured	vvn	favoured	favour	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
destinies	destinies	n2	destinies	destiny	0
,	,	,	,	,	0
&	&	cc	&	and	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
fortune	fortune	n1	fortune	fortune	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
eclipsed	eclipsed	vvn	eclipsed	eclipse	0
the	the	dt	the	the	0
fame	fame	n1	fame	fame	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
followed	followed	vvd	followed	follow	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
went	went	vvd	went	go	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
.	.	.	.	.	1
You	You	pn22	You	you	0
being	being	vbg	being	be	0
generous	generous	j	generous	generous	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
unfortunate	unfortunate	j	unfortunate	unfortunate	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
reproach	reproach	n1	reproach	reproach	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
your	your	po22	your	your	0
own	own	d	own	own	0
confession	confession	n1	confession	confession	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
love	love	n1	love	love	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
;	;	;	;	;	0
blush	blush	vvb	blush	blush	0
not	not	xx	not	not	0
,	,	,	,	,	0
Calista	Calista	np1	Calista	Calista	0
,	,	,	,	,	0
he	he	pns31	he	he	0
