SIR	SIR	n1	SIR	sir	0
Censorious	Censorious	j	Censorious	censorious	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
Publishing	Publishing	vvg	Publishing	publish	0
it	it	pn31	it	it	0
.	.	.	.	.	1
My	My	po11	My	my	0
first	first	ord	first	first	0
aim	aim	n1	aim	aim	0
therein	therein	av	therein	therein	0
being	being	vbg	being	be	0
to	to	p-acp	to	to	0
promote	promote	vvi	promote	promote	0
the	the	dt	the	the	0
Honor	Honor	n1	Honour	honour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
the	the	dt	the	the	0
Interest	Interest	n1	Interest	interest	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Good	Good	j	Good	good	0
of	of	pp-f	of	of	0
Souls	Souls	n2	Souls	soul	0
;	;	;	;	;	0
and	and	cc	and	and	0
a	a	dt	a	a	0
secondary	secondary	j	secondary	secondary	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
my	my	po11	my	my	0
ready	ready	j	ready	ready	0
Obedience	Obedience	n1	Obedience	obedience	0
and	and	cc	and	and	0
great	great	j	great	great	0
Obligations	Obligations	n2	Obligations	obligation	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
self	self	n1	self	self	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
a	a	dt	a	a	0
deep	deep	j-jn	deep	deep	0
Sense	Sense	n1	Sense	sense	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
much	much	d	much	much	0
Good	Good	j	Good	good	0
You	You	pn22	You	you	0
daily	daily	av-j	daily	daily	0
do	do	vdb	do	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
ever	ever	av	ever	ever	0
pray	pray	vvi	pray	pray	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
great	great	j	great	great	0
Numbers	Numbers	n2	Numbers	number	0
are	are	vbr	are	be	0
obliged	obliged	vvn	obliged	oblige	0
)	)	)	)	)	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
please	please	vvi	please	please	0
God	God	np1	God	God	0
long	long	av-j	long	long	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Blessing	Blessing	n1	Blessing	blessing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
You	You	pn22	You	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
worthy	worthy	j	worthy	worthy	0
Clergy	Clergy	n1	Clergy	clergy	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Family	Family	n1	Family	family	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
any	any	d	any	any	0
ways	ways	n2	ways	way	0
deserving	deserving	vvg	deserving	deserve	0
and	and	cc	and	and	0
capable	capable	j	capable	capable	0
of	of	pp-f	of	of	0
Receiving	Receiving	vvg	Receiving	receive	0
Advantage	Advantage	n1	Advantage	advantage	0
from	from	p-acp	from	from	0
such	such	d	such	such	0
a	a	dt	a	a	0
Fountain	Fountain	n1	Fountain	fountain	0
of	of	pp-f	of	of	0
Exemplary	Exemplary	j	Exemplary	exemplary	0
Piety	Piety	n1	Piety	piety	0
,	,	,	,	,	0
true	true	j	true	true	0
Goodness	Goodness	n1	Goodness	goodness	0
,	,	,	,	,	0
and	and	cc	and	and	0
diffusive	diffusive	j	diffusive	diffusive	0
Charity	Charity	n1	Charity	charity	0
:	:	:	:	:	0
And	And	cc	And	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
World	World	n1	World	world	0
You	You	pn22	You	you	0
may	may	vmb	may	may	0
largely	largely	av-j	largely	large	0
receive	receive	vvi	receive	receive	0
a	a	dt	a	a	0
Glorious	Glorious	j	Glorious	glorious	0
Recompence	Recompence	n1	Recompense	recompense	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
Good	Good	j	Good	good	0
You	You	pn22	You	you	0
have	have	vhb	have	have	0
so	so	av	so	so	0
liberally	liberally	av-j	liberally	liberal	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
;	;	;	;	;	0
parti	parti	fw-la	parti	parti	0
∣	∣	sy	∣	∣	0
cularly	cularly	av-jn	cularly	cular	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
Honoured	Honoured	j-vvn	Honoured	honour	0
SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	1
