Friends	Friends	ng1	Friends	friend	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
?	?	?	?	?	1
And	And	cc	And	and	0
we	we	pns12	we	we	0
leave	leave	vvb	leave	leave	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Witness	Witness	n1	Witness	witness	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
upright	upright	j	upright	upright	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
L.	L.	n1	L.	lord	0
K's	K's	npg1	K's	k	0
publishing	publishing	vvg	publishing	publish	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
proceed	proceed	vvi	proceed	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
savour	savour	vvb	savour	savour	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
Strife	Strife	n1	Strife	strife	0
and	and	cc	and	and	0
Envy	Envy	n1	Envy	envy	0
,	,	,	,	,	0
than	than	cs	than	than	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
true	true	j	true	true	0
Christian	Christian	njp	Christian	christian	0
Charity	Charity	n1	Charity	charity	0
?	?	?	?	?	1
And	And	cc	And	and	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
hereby	hereby	av	hereby	hereby	0
added	added	vvn	added	add	0
a	a	dt	a	a	0
further	further	jc	further	further	0
proof	proof	n1	proof	proof	0
of	of	pp-f	of	of	0
Friends	Friends	n2	Friends	friend	0
Charge	Charge	vvb	Charge	charge	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Spirit	Spirit	n1	Spirit	spirit	0
with	with	p-acp	with	with	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Publishers	Publishers	n2	Publishers	publisher	0
of	of	pp-f	of	of	0
Differences	Differences	n2	Differences	difference	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
.	.	.	.	.	1
—	—	—	—	—	0
And	And	cc	And	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
should	should	vmd	should	shall	0
question	question	vvi	question	question	0
,	,	,	,	,	0
Why	Why	c-crq	Why	why	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
answered	answered	vvn	answered	answer	0
the	the	dt	the	the	0
Pamphlet	Pamphlet	n1	Pamphlet	pamphlet	0
sooner	sooner	av-c	sooner	soon	0
after	after	p-acp	after	after	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
printed	printed	vvn	printed	print	0
?	?	?	?	?	1
Our	Our	po12	Our	our	0
answer	answer	n1	answer	answer	0
is	is	vbz	is	be	0
,	,	,	,	,	0
(	(	(	(	(	0
his	his	po31	his	his	0
Impatiency	Impatiency	n1	Impatiency	impatiency	0
consider	consider	vvi	consider	consider	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
)	)	)	)	)	0
we	we	pns12	we	we	0
therein	therein	av	therein	therein	0
followed	followed	vvd	followed	follow	0
them	them	pno32	them	they	0
wise	wise	j	wise	wise	0
man's	man's	ng1	man's	man	0
Counsel	Counsel	n1	Counsel	counsel	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
26.4	26.4	crd	26.4	26.4	0
.	.	.	.	.	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
hasty	hasty	j	hasty	hasty	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
Answer	Answer	n1	Answer	answer	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
him	him	pno31	him	he	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
at	at	p-acp	at	at	0
leisure	leisure	n1	leisure	leisure	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
hastily	hastily	av-j	hastily	hasty	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
wardly	wardly	av-j	wardly	ward	0
done	done	vdn	done	do	0
,	,	,	,	,	0
desiring	desiring	vvg	desiring	desire	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
)	)	)	)	)	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
and	and	cc	and	and	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
concerned	concerned	vvn	concerned	concern	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
Speaking	Speaking	vvg	Speaking	speak	0
,	,	,	,	,	0
Writing	Writing	vvg	Writing	write	0
and	and	cc	and	and	0
Printing	Printing	vvg	Printing	print	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
and	and	cc	and	and	0
People	People	n1	People	people	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
received	received	vvn	received	receive	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
that	that	cst	that	that	0
sentence	sentence	n1	sentence	sentence	0
of	of	pp-f	of	of	0
Condemnation	Condemnation	n1	Condemnation	condemnation	0
that's	that's	cst|vbz	that's	that|be	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
evil	evil	n-jn	evil	evil	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
dertaking	dertaking	n-vvg	dertaking	dertake	0
,	,	,	,	,	0
that	that	cst	that	that	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
sence	sence	n1	sense	sense	0
thereof	thereof	av	thereof	thereof	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
repented	repented	vvn	repented	repent	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
own	own	d	own	own	0
accord	accord	n1	accord	accord	0
have	have	vhb	have	have	0
called	called	vvn	called	call	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
envious	envious	j	envious	envious	0
and	and	cc	and	and	0
naughty	naughty	j	naughty	naughty	0
Pamphlet	Pamphlet	n1	Pamphlet	pamphlet	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
instead	instead	av	instead	instead	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
waited	waited	vvn	waited	wait	0
some	some	d	some	some	0
Moneths	Moneths	n2	Months	month	0
,	,	,	,	,	0
finding	finding	vvg	finding	find	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
L.	L.	n1	L.	lord	0
K.	K.	n1	K.	king	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
very	very	av	very	very	0
busie	busie	j	busy	busy	0
and	and	cc	and	and	0
forward	forward	av-j	forward	forward	0
in	in	p-acp	in	in	0
spreading	spreading	vvg	spreading	spread	0
his	his	po31	his	his	0
mischievous	mischievous	j	mischievous	mischievous	0
Pamphlet	Pamphlet	n1	Pamphlet	pamphlet	0
abroad	abroad	av	abroad	abroad	0
in	in	p-acp	in	in	0
City	City	n1	City	city	0
and	and	cc	and	and	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
observing	observing	vvg	observing	observe	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
more	more	av-dc	more	more	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
lofty	lofty	j	lofty	lofty	0
,	,	,	,	,	0
exalted	exalted	j-vvn	exalted	exalt	0
and	and	cc	and	and	0
conceited	conceited	vvn	conceited	conceit	0
than	than	cs	than	than	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
received	received	vvn	received	receive	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
another	another	j-jn	another	another	0
Paper	Paper	n1	Paper	paper	0
in	in	p-acp	in	in	0
Writing	Writing	vvg	Writing	write	0
(	(	(	(	(	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
like	like	j	like	like	0
tendency	tendency	n1	tendency	tendency	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
Printed	Printed	vvn	Printed	print	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
presses	presses	vvz	presses	press	0
earnestly	earnestly	av-j	earnestly	earnest	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
Answer	Answer	n1	Answer	answer	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
publick	publick	j	public	public	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
here	here	av	here	here	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
say	say	vvb	say	say	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
said	said	vvd	said	say	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
observing	observing	vvg	observing	observe	0
him	him	pno31	him	he	0
still	still	av	still	still	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
more	more	av-dc	more	more	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
lofty	lofty	j	lofty	lofty	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
We	We	pns12	We	we	0
remembred	remembred	vvd	remembered	remember	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
Wise	Wise	j	Wise	wise	0
Man	Man	n1	Man	man	0
said	said	vvd	said	say	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
26.5	26.5	crd	26.5	26.5	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
which	which	r-crq	which	which	0
cause	cause	n1	cause	cause	0
partl	partl	n1	partl	partl	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
principally	principally	av-j	principally	principal	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
sakes	sakes	n2	sakes	sake	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
through	through	p-acp	through	through	0
weakness	weakness	n1	weakness	weakness	0
,	,	,	,	,	0
and	and	cc	and	and	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
due	due	j-jn	due	due	0
consideration	consideration	n1	consideration	consideration	0
,	,	,	,	,	0
may	may	vmb	may	may	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
first	first	ord	first	first	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
