May	May	vmb	May	may	0
daily	daily	av-j	daily	daily	0
imported	imported	vvn	imported	import	0
or	or	cc	or	or	0
exported	exported	vvn	exported	export	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
incredible	incredible	j	incredible	incredible	0
case	case	n1	case	case	0
and	and	cc	and	and	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sub	Sub	np1	Sub	Sub	0
∣	∣	sy	∣	∣	0
ject	ject	n1	ject	ject	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
great	great	j	great	great	0
Predecessor	Predecessor	n1	Predecessor	predecessor	0
,	,	,	,	,	0
Henry	Henry	np1	Henry	Henry	0
the	the	dt	the	the	0
1st	1st	ord	1st	first	0
.	.	.	.	.	0
was	was	vbds	was	be	0
well	well	av	well	well	0
experienced	experienced	vvn	experienced	experience	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
cutting	cutting	vvg	cutting	cut	0
a	a	dt	a	a	0
Channel	Channel	n1	Channel	channel	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Trent	Trent	np1	Trent	Trent	0
for	for	p-acp	for	for	0
seven	seven	crd	seven	seven	0
miles	miles	ng2	miles	mile	0
length	length	n1	length	length	0
,	,	,	,	,	0
did	did	vdd	did	do	0
bring	bring	vvi	bring	bring	0
it	it	pn31	it	it	0
down	down	a-acp	down	down	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
Lincoln	Lincoln	np1	Lincoln	Lincoln	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
that	that	cst	that	that	0
conveyed	conveyed	vvd	conveyed	convey	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
bene	bene	fw-la	bene	bene	0
∣	∣	sy	∣	∣	0
fit	fit	n1	fit	fit	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
stand	stand	vvi	stand	stand	0
alone	alone	av-j	alone	alone	0
by	by	p-acp	by	by	0
its	its	po31	its	its	0
self	self	n1	self	self	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
fame	fame	n1	fame	fame	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
.	.	.	.	.	1
No	No	dx	No	no	0
doubt	doubt	n1	doubt	doubt	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
desired	desired	vvn	desired	desire	0
by	by	p-acp	by	by	0
other	other	j-jn	other	other	0
Princes	Princes	n2	Princes	prince	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
hindred	hindred	vvn	hindered	hinder	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
For	For	p-acp	For	for	0
∣	∣	sy	∣	∣	0
raign	raign	n1	reign	reign	0
or	or	cc	or	or	0
Domestick	Domestick	j-jn	Domestic	domestic	0
Warrs	Warrs	n2	Wars	war	0
,	,	,	,	,	0
or	or	cc	or	or	0
wanting	wanting	vvg	wanting	want	0
the	the	dt	the	the	0
help	help	n1	help	help	0
and	and	cc	and	and	0
advice	advice	n1	advice	advice	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Artists	Artists	n2	Artists	artist	0
,	,	,	,	,	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
accomplish	accomplish	vvi	accomplish	accomplish	0
(	(	(	(	(	0
though	though	cs	though	though	0
attempted	attempted	vvn	attempted	attempt	0
)	)	)	)	)	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	d	much	much	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
advantage	advantage	n1	advantage	advantage	0
.	.	.	.	.	1
It	It	pn31	It	it	0
having	having	vhg	having	have	0
pleased	pleased	vvn	pleased	please	0
Almighty	Almighty	j-jn	Almighty	almighty	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
restore	restore	vvi	restore	restore	0
Your	Your	po22	Your	your	0
Maje	Maje	fw-fr	Maje	maje	0
∣	∣	sy	∣	∣	0
sty	sty	zz	sty	sty	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Government	Government	n1	Government	government	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
having	having	vhg	having	have	0
of	of	a-acp	of	off	0
your	your	po22	your	your	0
self	self	n1	self	self	0
a	a	dt	a	a	0
delight	delight	n1	delight	delight	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
water	water	n1	water	water	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
presumed	presumed	vvn	presumed	presume	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
this	this	d	this	this	0
address	address	vvi	address	address	0
unto	unto	p-acp	unto	unto	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
a	a	dt	a	a	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
vigable	vigable	j	vigable	vigable	0
passage	passage	n1	passage	passage	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
two	two	crd	two	two	0
famous	famous	j	famous	famous	0
Rivers	Rivers	n2	Rivers	river	0
of	of	pp-f	of	of	0
Avon	Avon	np1	Avon	Avon	0
and	and	cc	and	and	0
Thames	Thames	np1	Thames	Thames	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Cities	Cities	n2	Cities	city	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
and	and	cc	and	and	0
Salisbury	Salisbury	np1	Salisbury	Salisbury	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
advantage	advantage	n1	advantage	advantage	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
so	so	av	so	so	0
gratiously	gratiously	av-j	graciously	gracious	0
pleased	pleased	vvn	pleased	please	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
established	established	vvn	established	establish	0
by	by	p-acp	by	by	0
Act	Act	n1	Act	act	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
that	that	d	that	that	0
noble	noble	j	noble	noble	0
passage	passage	n1	passage	passage	0
by	by	p-acp	by	by	0
water	water	n1	water	water	0
from	from	p-acp	from	from	0
London	London	np1	London	London	0
to	to	p-acp	to	to	0
Oxford	Oxford	np1	Oxford	Oxford	0
)	)	)	)	)	0
&	&	cc	&	and	0
no	no	dx	no	no	0
less	less	dc	less	less	0
encouragement	encouragement	n1	encouragement	encouragement	0
would	would	vmd	would	will	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
undertakers	undertakers	n2	undertakers	undertaker	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
then	then	av	then	then	0
would	would	vmd	would	will	0
undergo	undergo	vvi	undergo	undergo	0
so	so	av	so	so	0
famous	famous	j	famous	famous	0
a	a	dt	a	a	0
work	work	n1	work	work	0
even	even	av	even	even	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
own	own	d	own	own	0
charge	charge	n1	charge	charge	0
,	,	,	,	,	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
would	would	vmd	would	will	0
crown	crown	vvi	crown	crown	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
praises	praises	n2	praises	praise	0
,	,	,	,	,	0
&	&	cc	&	and	0
love	love	vvb	love	love	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
Rivers	Rivers	n2	Rivers	river	0
will	will	vmb	will	will	0
remain	remain	vvi	remain	remain	0
when	when	c-crq	when	when	0
Cities	Cities	n2	Cities	city	0
and	and	cc	and	and	0
Towns	Towns	n2	Towns	town	0
do	do	vdb	do	do	0
fall	fall	vvi	fallen	fall	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
little	little	j	little	little	0
honour	honour	n1	honour	honour	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
work	work	n1	work	work	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
will	will	vmb	will	will	0
descend	descend	vvi	descend	descend	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
height	height	n1	height	height	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
judgment	judgment	n1	judgement	judgement	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
reflect	reflect	vvi	reflect	reflect	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
endeavours	endeavours	n2	endeavours	endeavour	0
and	and	cc	and	and	0
the	the	dt	the	the	0
experience	experience	n1	experience	experience	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Who	Who	r-crq	Who	who	0
left	left	vvd	left	leave	0
noe	noe	dx	no	no	0
way	way	n1	way	way	0
vnsought	vnsought	j	unsought	unsought	0
wth	wth	p-acp	with	with	0
:	:	:	:	:	0
those	those	d	those	those	0
in	in	p-acp	in	in	0
prsent	prsent	j	prsent	present	0
Govermt	Govermt	fw-la	Govermt	govermt	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
perfect	perfect	vvi	perfect	perfect	0
so	so	av	so	so	0
laudable	laudable	j	laudable	laudable	0
a	a	dt	a	a	0
design	design	n1	design	design	0
If	If	cs	If	if	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
approve	approve	vvi	approve	approve	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Overture	Overture	n1	Overture	overture	0
presented	presented	vvd	presented	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
to	to	p-acp	to	to	0
command	command	vvi	command	command	0
my	my	po11	my	my	0
attendance	attendance	n1	attendance	attendance	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Majesties	Majesties	n2	Majesties	majesty	0
Pri	Pri	zz	Pri	pri	0
∣	∣	sy	∣	∣	0
vy	vy	zz	vy	vy	0
Council	Council	n1	Council	council	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
them	them	pno32	them	they	0
futher	futher	av-jc	further	further	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
perfecting	perfecting	j-vvg	perfecting	perfect	0
this	this	d	this	this	0
so	so	av	so	so	0
glorious	glorious	j	glorious	glorious	0
a	a	dt	a	a	0
design	design	n1	design	design	0
,	,	,	,	,	0
and	and	cc	and	and	0
remove	remove	vvi	remove	remove	0
all	all	d	all	all	0
difficul	difficul	n1	difficul	difficul	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
;	;	;	;	;	0
and	and	cc	and	and	0
wheras	wheras	cs	whereas	whereas	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
set	set	vvn	set	set	0
down	down	a-acp	down	down	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
printed	printed	j-vvn	printed	print	0
papers	papers	n2	papers	paper	0
this	this	d	this	this	0
Naviga	Naviga	np1	Naviga	Naviga	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
passage	passage	n1	passage	passage	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
used	used	vvn	used	use	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
winter	winter	n1	winter	winter	0
season	season	n1	season	season	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
our	our	po12	our	our	0
Rivers	Rivers	n2	Rivers	river	0
do	do	vdb	do	do	0
Swell	Swell	vvi	Swell	swell	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
re-survey	re-survey	vvi	re-survey	re-survey	0
,	,	,	,	,	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
find	find	vvi	find	find	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
little	little	j	little	little	0
more	more	dc	more	more	0
charge	charge	n1	charge	charge	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
carrying	carrying	vvg	carrying	carry	0
Vessels	Vessels	n2	Vessels	vessel	0
of	of	pp-f	of	of	0
forty	forty	crd	forty	forty	0
Tun	Tun	n1	Tun	tun	0
burthen	burthen	n1	burden	burden	0
,	,	,	,	,	0
or	or	cc	or	or	0
thereabouts	thereabouts	av	thereabouts	thereabouts	0
,	,	,	,	,	0
all	all	d	all	all	0
the	the	dt	the	the	0
yaer	yaer	n1	yaer	yaer	0
long	long	av-j	long	long	0
.	.	.	.	.	1
