HAving	HAving	vhg	HAving	have	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
often	often	av	often	often	0
heard	heard	vvn	herd	hear	0
him	him	pno31	him	he	0
affirm	affirm	vvi	affirm	affirm	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
fully	fully	av-j	fully	full	0
convinced	convinced	vvn	convinced	convince	0
that	that	cst	that	that	0
the	the	av	the	then	0
was	was	vbds	was	be	0
intirely	intirely	av-j	entirely	entire	0
that	that	cst	that	that	0
King's	King's	ng1	King's	king	0
Work	Work	n1	Work	work	0
.	.	.	.	.	1
How	How	c-crq	How	how	0
this	this	d	this	this	0
Testimony	Testimony	n1	Testimony	testimony	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
Dr.	Dr.	n1	Dr.	dr.	1
Hollingworth	Hollingworth	np1	Hollingworth	Hollingworth	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
then	then	av	then	then	0
writing	writing	vvg	writing	write	0
against	against	p-acp	against	against	0
Dr.	Dr.	n1	Dr.	dr.	1
Walker	Walker	np1	Walker	Walker	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
material	material	j-jn	material	material	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
received	received	vvd	received	receive	0
a	a	dt	a	a	0
Letter	Letter	n1	Letter	letter	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
desiring	desiring	vvg	desiring	desire	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
communicate	communicate	vvi	communicate	communicate	0
my	my	po11	my	my	0
Te	Te	fw-la	Te	te	0
∣	∣	sy	∣	∣	0
stimony	stimony	n1	stimony	stimony	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
referred	referred	vvd	referred	refer	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
Dr.	Dr.	n1	Dr.	dr.	1
Goodall	Goodall	np1	Goodall	Goodall	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
he	he	pns31	he	he	0
received	received	vvd	received	receive	0
a	a	dt	a	a	0
Copy	Copy	n1	Copy	copy	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Testimony	Testimony	n1	Testimony	testimony	0
,	,	,	,	,	0
Shortly	Shortly	av-j	Shortly	short	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
forth	forth	av	forth	forth	0
a	a	dt	a	a	0
third	third	ord	third	three	0
Letter	Letter	n1	Letter	letter	0
of	of	pp-f	of	of	0
Ludlow's	Ludlow's	ng1	Ludlow's	ludlow	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
p.	p.	n1	p.	p.	0
16.	16.	crd	16.	16.	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Preface	Preface	n1	Preface	preface	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
my	my	po11	my	my	0
Testimo	Testimo	fw-la	Testimo	testimo	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
repeated	repeated	vvd	repeated	repeat	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
Person	Person	n1	Person	person	0
reflected	reflected	vvn	reflected	reflect	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
accounted	accounted	vvd	accounted	account	0
a	a	dt	a	a	0
great	great	j	great	great	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
defamed	defamed	vvn	defamed	defame	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Regicide	Regicide	n1	Regicide	regicide	0
in	in	p-acp	in	in	0
Defence	Defence	n1	Defence	defence	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Royal	Royal	j	Royal	royal	0
Martyr	Martyr	n1	Martyr	martyr	0
,	,	,	,	,	0
this	this	d	this	this	0
was	was	vbds	was	be	0
one	one	crd	one	one	0
Motive	Motive	n1	Motive	motive	0
to	to	pc-acp	to	to	0
engage	engage	vvi	engage	engage	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
farther	farther	jc	farther	far	0
Confirmation	Confirmation	n1	Confirmation	confirmation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Testimony	Testimony	n1	Testimony	testimony	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
how	how	c-crq	how	how	0
well	well	av	well	well	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
performed	performed	vvn	performed	perform	0
,	,	,	,	,	0
I	I	pns11	I	i	0
submit	submit	vvb	submit	submit	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Judgments	Judgments	n2	Judgments	judgement	0
.	.	.	.	.	1
This	This	np1	This	This	0
Te	Te	fw-la	Te	te	0
∣	∣	sy	∣	∣	0
stimony	stimony	n1	stimony	stimony	0
was	was	vbds	was	be	0
so	so	av	so	so	0
acceptable	acceptable	j	acceptable	acceptable	0
to	to	p-acp	to	to	0
both	both	d	both	both	0
the	the	dt	the	the	0
Doctors	Doctors	n2	Doctors	doctor	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
so	so	av	so	so	0
∣	∣	sy	∣	∣	0
licited	licited	vvd	licited	licit	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
farther	farther	jc	farther	far	0
Assistance	Assistance	n1	Assistance	assistance	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Business	Business	n1	Business	business	0
;	;	;	;	;	0
and	and	cc	and	and	0
Dr.	Dr.	n1	Dr.	dr.	1
Goodal	Goodal	np1	Goodal	Goodal	0
who	who	r-crq	who	who	0
mostly	mostly	j	mostly	mostly	0
encouraged	encouraged	vvn	encouraged	encourage	0
me	me	pno11	me	i	0
by	by	p-acp	by	by	0
several	several	j	several	several	0
Testimonies	Testimonies	n2	Testimonies	testimony	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
very	very	av	very	very	0
material	material	j-jn	material	material	0
,	,	,	,	,	0
prest	prest	vvn	pressed	press	0
on	on	p-acp	on	on	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
Prosecution	Prosecution	n1	Prosecution	prosecution	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Subject	Subject	n-jn	Subject	subject	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
Dr.	Dr.	n1	Dr.	dr.	1
Walker's	Walker's	ng1	Walker's	walker	0
Pamphlet	Pamphlet	n1	Pamphlet	pamphlet	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
frequent	frequent	j	frequent	frequent	0
and	and	cc	and	and	0
solemn	solemn	j	solemn	solemn	0
Appeals	Appeals	np1	Appeals	Appeals	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
altered	altered	vvn	altered	alter	0
the	the	dt	the	the	0
Opinions	Opinions	n2	Opinions	opinion	0
of	of	pp-f	of	of	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
own	own	d	own	own	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
Multitudes	Multitudes	n2	Multitudes	multitude	0
of	of	pp-f	of	of	0
Dissenters	Dissenters	n2	Dissenters	dissenter	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	d	that	that	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
Dr.	Dr.	n1	Dr.	dr.	1
Walker's	Walker's	ng1	Walker's	walker	0
as	as	p-acp	as	as	0
Ludlow's	Ludlow's	j	Ludlow's	ludlow's	0
Libels	Libels	n2	Libels	libel	0
did	did	vdd	did	do	0
equally	equally	av-j	equally	equal	0
tend	tend	vvi	tend	tend	0
to	to	p-acp	to	to	0
Subversion	Subversion	n1	Subversion	subversion	0
of	of	pp-f	of	of	0
Monarchy	Monarchy	n1	Monarchy	monarchy	0
and	and	cc	and	and	0
Episcopacy	Episcopacy	n1	Episcopacy	episcopacy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
now	now	av	now	now	0
by	by	p-acp	by	by	0
Law	Law	n1	Law	law	0
established	established	vvn	established	establish	0
;	;	;	;	;	0
these	these	d	these	these	0
things	things	n2	things	thing	0
prevailed	prevailed	vvn	prevailed	prevail	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
Review	Review	vvi	Review	review	0
Dr.	Dr.	n1	Dr.	dr.	1
Walker's	Walker's	ng1	Walker's	walker	0
true	true	j	true	true	0
Account	Account	vvb	Account	account	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
calls	calls	vvz	calls	call	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
false	false	j	false	false	0
,	,	,	,	,	0
scandalous	scandalous	j	scandalous	scandalous	0
,	,	,	,	,	0
inconsistent	inconsistent	j	inconsistent	inconsistent	0
,	,	,	,	,	0
and	and	cc	and	and	0
contradictory	contradictory	n1	contradictory	contradictory	0
to	to	p-acp	to	to	0
itself	itself	px31	itself	itself	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
Foundation	Foundation	n1	Foundation	foundation	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
bare	bare	j	bore	bare	0
Assertion	Assertion	n1	Assertion	assertion	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Vain	Vain	j	Vain	vain	0
Per	Per	np1	Per	Per	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
,	,	,	,	,	0
I	I	pns11	I	i	0
resolved	resolved	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
joyn	joyn	vvi	join	join	0
Issue	Issue	n1	Issue	issue	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
on	on	p-acp	on	on	0
his	his	po31	his	his	0
own	own	d	own	own	0
Proposal	Proposal	n1	Proposal	proposal	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
last	last	ord	last	last	0
Page	Page	n1	Page	page	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Libel	Libel	n1	Libel	libel	0
,	,	,	,	,	0
That	That	cst	That	that	0
if	if	cs	if	if	0
any	any	d	any	any	0
Man	Man	n1	Man	man	0
can	can	vmb	can	can	0
produce	produce	vvi	produce	produce	0
stronger	stronger	jc	stronger	strong	0
Reasons	Reasons	n2	Reasons	reason	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
negative	negative	j-jn	negative	negative	0
part	part	n1	part	part	0
,	,	,	,	,	0
viz	viz	av	videlicet	viz	0
that	that	d	that	that	0
Dr.	Dr.	n1	Dr.	dr.	1
Gauden	Gauden	np1	Gauden	Gauden	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
than	than	cs	than	than	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
affirmative	affirmative	j	affirmative	affirmative	0
,	,	,	,	,	0
he	he	pns31	he	he	0
says	says	vvz	says	say	0
,	,	,	,	,	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
will	will	vmb	will	will	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
must	must	vmb	must	must	0
believe	believe	vvi	believe	believe	0
that	that	d	that	that	0
contrary	contrary	j-jn	contrary	contrary	0
part	part	n1	part	part	0
.	.	.	.	.	1
The	The	dt	The	the	0
Case	Case	n1	Case	case	0
therefore	therefore	av	therefore	therefore	0
is	is	vbz	is	be	0
devolved	devolved	vvn	devolved	devolve	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Determination	Determination	n1	Determination	determination	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rea	Rea	np1	Rea	Rea	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
,	,	,	,	,	0
whom	whom	r-crq	whom	who	0
I	I	pns11	I	i	0
only	only	av-j	only	only	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
the	the	dt	the	the	0
Arguments	Arguments	n2	Arguments	argument	0
and	and	cc	and	and	0
Au	Au	fw-fr	Au	au	0
∣	∣	sy	∣	∣	0
thorities	thorities	n2	thorities	thority	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
produced	produced	vvn	produced	produce	0
for	for	p-acp	for	for	0
stopping	stopping	vvg	stopping	stop	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
false	false	j	false	false	0
and	and	cc	and	and	0
malicious	malicious	j	malicious	malicious	0
Rumor	Rumor	n1	Rumor	rumor	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
muttered	muttered	vvn	muttered	mutter	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
Corner	Corner	n1	Corner	corner	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
is	is	vbz	is	be	0
proclaimed	proclaimed	vvn	proclaimed	proclaim	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
House-top	House-top	n1	Housetop	housetop	0
,	,	,	,	,	0
and	and	cc	and	and	0
like	like	av-j	like	like	0
Pestilential	Pestilential	j	Pestilential	pestilential	0
Diseases	Diseases	n2	Diseases	disease	0
on	on	p-acp	on	on	0
crazy	crazy	j	crazy	crazy	0
Bodies	Bodies	n2	Bodies	body	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
seized	seized	vvn	seized	seize	0
Men	Men	n2	Men	man	0
of	of	pp-f	of	of	0
weak	weak	j	weak	weak	0
Heads	Heads	n2	Heads	head	0
and	and	cc	and	and	0
corrupt	corrupt	j	corrupt	corrupt	0
Hearts	Hearts	n2	Hearts	heart	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
warmly	warmly	av-j	warmly	warm	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
plied	plied	vvd	plied	ply	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
infected	infected	j-vvn	infected	infect	0
Party	Party	n1	Party	party	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
with	with	p-acp	with	with	0
Jannes	Jannes	n2	Jannes	janne	0
and	and	cc	and	and	0
Jambres	Jambres	np2	Jambres	jambre	0
withstand	withstand	vvi	withstand	withstand	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
and	and	cc	and	and	0
resist	resist	vvi	resist	resist	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
proceed	proceed	vvi	proceed	proceed	0
no	no	dx	no	no	0
far	far	av-j	far	far	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Folly	Folly	n1	Folly	folly	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
manifest	manifest	j	manifest	manifest	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
by	by	p-acp	by	by	1
