Reverend	Reverend	n-jn	Reverend	reverend	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
candlesticks	candlesticks	n2	candlesticks	candlestick	0
were	were	vbdr	were	be	0
turned	turned	vvn	turned	turn	0
topsie	topsie	n1	topsy	topsy	0
,	,	,	,	,	0
turvie	turvie	j	turvie	turvie	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
three	three	crd	three	three	0
Candles	Candles	n2	Candles	candle	0
extinguished	extinguished	vvn	extinguished	extinguish	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
fourth	fourth	ord	fourth	four	0
Candlestick	Candlestick	n1	Candlestick	candlestick	0
stood	stood	vvd	stood	stand	0
upright	upright	av-j	upright	upright	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
its	its	po31	its	its	0
Candle	Candle	n1	Candle	candle	0
burning	burning	vvg	burning	burn	0
:	:	:	:	:	0
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
this	this	d	this	this	0
Arabicall	Arabicall	j	Arabicall	arabicall	0
Inscription	Inscription	n1	Inscription	inscription	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
true	true	j	true	true	0
Light	Light	n1	Light	light	0
,	,	,	,	,	0
thinking	thinking	vvg	thinking	think	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
to	to	p-acp	to	to	0
world	world	n1	world	world	0
to	to	pc-acp	to	to	0
believe	believe	vvi	believe	believe	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Maho	Maho	np1	Maho	Maho	0
∣	∣	sy	∣	∣	0
metane	metane	vvn	metane	metane	0
Religion	Religion	n1	Religion	religion	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
and	and	cc	and	and	0
true	true	j	true	true	0
light	light	n1	light	light	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
three	three	crd	three	three	0
other	other	j-jn	other	other	0
lights	lights	n2	lights	light	0
extinguished	extinguished	vvn	extinguished	extinguish	0
are	are	vbr	are	be	0
false	false	j	false	false	0
ones	ones	pi2	ones	one	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Religion	Religion	n1	Religion	religion	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
and	and	cc	and	and	0
true	true	j	true	true	0
Light	Light	n1	Light	light	0
,	,	,	,	,	0
represented	represented	vvn	represented	represent	0
and	and	cc	and	and	0
presented	presented	vvn	presented	present	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
books	books	n2	books	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Philosophers	Philosophers	n2	Philosophers	philosopher	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Talmud	Talmud	np1	Talmud	Talmud	0
and	and	cc	and	and	0
Cabala	Cabala	n1	Cabala	cabal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rabbins	Rabbins	n2	Rabbis	rabbi	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Alcoran	Alcoran	np1	Alcoran	Alcoran	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
humetans	humetans	fw-la	humetans	humetans	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
within	within	a-acp	within	within	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
represents	represents	vvz	represents	represent	0
and	and	cc	and	and	0
presents	presents	vvz	presents	present	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
true	true	j	true	true	0
light	light	n1	light	light	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
lighteth	lighteth	vvz	lights	light	0
every	every	d	every	every	0
man	man	n1	man	man	0
that	that	cst	that	that	0
cometh	cometh	vvz	comes	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
believes	believes	vvz	believes	believe	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
follows	follows	vvz	follows	follow	0
him	him	pno31	him	he	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
walk	walk	vvi	walk	walk	0
in	in	p-acp	in	in	0
darknesse	darknesse	n1	darkness	darkness	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
golden	golden	j	golden	golden	0
candlesticks	candlesticks	n2	candlesticks	candlestick	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
stars	stars	n2	stars	star	0
;	;	;	;	;	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
whose	whose	rg-crq	whose	who	0
mouth	mouth	n1	mouth	mouth	0
issueth	issueth	vvz	issueth	issue	0
a	a	dt	a	a	0
sharp	sharp	j	sharp	sharp	0
two	two	crd	two	two	0
edged	edged	j-vvn	edged	edge	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
he	he	pns31	he	he	0
smites	smites	vvz	smites	smite	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
countenance	countenance	n1	countenance	countenance	0
is	is	vbz	is	be	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Sun-shine	Sun-shine	n1	Sunshine	sunshine	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
strength	strength	n1	strength	strength	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
righteous	righteous	j	righteous	righteous	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
beams	beams	n2	beams	beam	0
doth	doth	vdz	does	do	0
inlighten	inlighten	vvi	inlighten	inlighten	0
the	the	dt	the	the	0
starres	starres	n2	stars	star	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Angels	Angels	n2	Angels	angel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
walks	walks	vvz	walks	walk	0
amidst	amidst	p-acp	amid	amid	0
the	the	dt	the	the	0
golden	golden	j	golden	golden	0
Candle	Candle	n1	Candle	candle	0
sticks	sticks	vvz	sticks	stick	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
enlighten	enlighten	vvi	enlighten	enlighten	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
word	word	n1	word	word	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
lamp	lamp	n1	lamp	lamp	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
lantern	lantern	n1	lantern	lantern	0
of	of	pp-f	of	of	0
light	light	n1	light	light	0
unto	unto	p-acp	unto	unto	0
passengers	passengers	n2	passengers	passenger	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dark	dark	j	dark	dark	0
nights	nights	n2	nights	night	0
on	on	p-acp	on	on	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
doth	doth	vdz	does	do	0
enlighten	enlighten	vvi	enlighten	enlighten	0
them	them	pno32	them	they	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
glittering	glittering	j-vvg	glittering	glitter	0
rayes	rayes	n2	rays	ray	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
spirit	spirit	n1	spirit	spirit	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
that	that	d	that	that	0
divine	divine	j-jn	divine	divine	0
word	word	n1	word	word	0
,	,	,	,	,	0
that	that	cst	that	that	0
glistering	glistering	j-vvg	glistering	glister	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Old	Old	j	Old	old	0
and	and	cc	and	and	0
New	New	j	New	new	0
Testament	Testament	n1	Testament	testament	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
carried	carried	vvn	carried	carry	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Torch-bearers	Torch-bearers	n2	Torchbearers	torchbearer	0
,	,	,	,	,	0
the	the	dt	the	the	0
excellent	excellent	j	excellent	excellent	0
and	and	cc	and	and	0
holy	holy	j	holy	holy	0
Prophets	Prophets	n2	Prophets	prophet	0
,	,	,	,	,	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
Evangelists	Evangelists	n2	Evangelists	evangelist	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mini	Mini	np1	Mini	Mini	0
∣	∣	sy	∣	∣	0
sters	sters	n1	sters	sters	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
world	world	n1	world	world	0
of	of	pp-f	of	of	0
unbelievers	unbelievers	n2	unbelievers	unbeliever	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
Heathens	Heathens	n2-jn	Heathens	heathens	0
,	,	,	,	,	0
Hereticks	Hereticks	n2	Heretics	heretic	0
,	,	,	,	,	0
or	or	cc	or	or	0
Prophane	Prophane	j	Profane	profane	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
known	known	vvn	known	know	0
nor	nor	ccx	nor	nor	0
received	received	vvd	received	receive	0
this	this	d	this	this	0
marvellous	marvellous	j	marvellous	marvellous	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
sacred	sacred	j	sacred	sacred	0
word	word	n1	word	word	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hath	hath	vhz	hath	have	0
rejected	rejected	vvn	rejected	reject	0
it	it	pn31	it	it	0
,	,	,	,	,	0
indeavoured	indeavoured	vvd	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
exinguish	exinguish	vvi	exinguish	exinguish	0
it	it	pn31	it	it	0
,	,	,	,	,	0
either	either	av-d	either	either	0
in	in	p-acp	in	in	0
whole	whole	j-jn	whole	whole	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
.	.	.	.	.	1
The	The	dt	The	the	0
Pagans	Pagans	n2-jn	Pagans	pagan	0
have	have	vhb	have	have	0
rejected	rejected	vvn	rejected	reject	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
altoge	altoge	n1	altoge	altoge	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
.	.	.	.	.	1
The	The	dt	The	the	0
Manichees	Manichees	n2	Manichees	manichee	0
have	have	vhb	have	have	0
refused	refused	vvn	refused	refuse	0
all	all	d	all	all	0
the	the	dt	the	the	0
old	old	j	old	old	0
Testa	Testa	np1	Testa	Testa	0
∣	∣	sy	∣	∣	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
The	The	dt	The	the	0
Ptolemaits	Ptolemaits	n2	Ptolemaits	ptolemait	0
have	have	vhb	have	have	0
rejected	rejected	vvn	rejected	reject	0
the	the	dt	the	the	0
five	five	crd	five	five	0
books	books	n2	books	book	0
of	of	pp-f	of	of	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Sadduces	Sadduces	np2	Sadduces	sadduce	0
did	did	vdd	did	do	0
onely	onely	j	only	only	0
imbrace	imbrace	vvi	embrace	embrace	0
,	,	,	,	,	0
refusing	refusing	vvg	refusing	refuse	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
books	books	n2	books	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
old	old	j	old	old	0
Testament	Testament	n1	Testament	testament	0
.	.	.	.	.	1
The	The	dt	The	the	0
Anabaptists	Anabaptists	np1	Anabaptists	Anabaptists	0
reject	reject	vvb	reject	reject	0
the	the	dt	the	the	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
Ecclesiastes	Ecclesiastes	n2	Ecclesiastes	ecclesiaste	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
canticle	canticle	n1	canticle	canticle	0
of	of	pp-f	of	of	0
Can	Can	vmb	Can	can	0
∣	∣	sy	∣	∣	0
ticles	ticles	n2	ticles	ticle	0
.	.	.	.	.	1
Porphyrius	Porphyrius	np1	Porphyrius	Porphyrius	0
did	did	vdd	did	do	0
refuse	refuse	vvi	refuse	refuse	0
the	the	dt	the	the	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
Daniel	Daniel	np1	Daniel	Daniel	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Nicolaitans	Nicolaitans	njp2	Nicolaitans	nicolaitans	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Psalmes	Psalmes	n2	Psalms	psalm	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
royall	royall	j	royal	royal	0
Prophet	Prophet	n1	Prophet	prophet	0
David	David	np1	David	David	0
.	.	.	.	.	1
The	The	dt	The	the	0
Jews	Jews	np2	Jews	Jew	0
reject	reject	vvb	reject	reject	0
all	all	d	all	all	0
the	the	dt	the	the	0
New	New	j	New	new	0
Testament	Testament	n1	Testament	testament	0
.	.	.	.	.	1
The	The	dt	The	the	0
Ebionites	Ebionites	np2	Ebionites	ebionite	0
have	have	vhb	have	have	0
onely	onely	av-j	only	only	0
Saint	Saint	n1	Saint	saint	0
Mat	Mat	n1	Mat	mat	0
∣	∣	sy	∣	∣	0
thews	thews	n2	thews	thew	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cerinthus	Cerinthus	np1	Cerinthus	Cerinthus	0
approved	approved	vvn	approved	approve	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
Mark	Mark	vvb	Mark	mark	0
;	;	;	;	;	0
Cerdon	Cerdon	np1	Cerdon	Cerdon	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
Luke	Luke	av	Lycia	luke	0
;	;	;	;	;	0
the	the	dt	the	the	0
Valentini	Valentini	np1	Valentini	Valentini	0
∣	∣	sy	∣	∣	0
ans	ans	fw-fr	ans	ans	0
did	did	vdd	did	do	0
onely	onely	av-j	only	only	0
imbrace	imbrace	vvi	embrace	embrace	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
John	John	np1	John	John	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Tatians	Tatians	njp2	Tatians	tatians	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
.	.	.	.	.	1
These	These	d	These	these	0
are	are	vbr	are	be	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
blot	blot	n1	blot	blot	0
out	out	av	out	out	0
the	the	dt	the	the	0
passages	passages	n2	passages	passage	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
opinions	opinions	n2	opinions	opinion	0
and	and	cc	and	and	0
practises	practises	n2	practises	practise	0
.	.	.	.	.	1
Mareion	Mareion	np1	Mareion	Mareion	0
the	the	dt	the	the	0
Heretick	Heretick	n1	Heretic	heretic	0
did	did	vdd	did	do	0
blot	blot	vvi	blot	blot	0
out	out	av	out	out	0
the	the	dt	the	the	0
pas	pas	vvi	pass	pass	0
∣	∣	sy	∣	∣	0
sages	sages	n2-jn	sages	sage	0
of	of	pp-f	of	of	0
Luke	Luke	n1	Lycia	luck	0
and	and	cc	and	and	0
John	John	np1	John	John	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
Epistles	Epistles	n2	Epistles	epistle	0
,	,	,	,	,	0
that	that	cst	that	that	0
maintained	maintained	vvd	maintained	maintain	0
the	the	dt	the	the	0
Deity	Deity	n1	Deity	deity	0
and	and	cc	and	and	0
humanity	humanity	n1	humanity	humanity	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
The	The	dt	The	the	0
Papists	Papists	njp2	Papists	papist	0
do	do	vdb	do	do	0
raze	raze	vvi	raze	raze	0
out	out	av	out	out	0
many	many	d	many	many	0
sentences	sentences	n2	sentences	sentence	0
that	that	cst	that	that	0
repugne	repugne	vvi	repugn	repugn	0
their	their	po32	their	their	0
false	false	j	false	false	0
dogmes	dogmes	n2	dogmes	dogme	0
,	,	,	,	,	0
and	and	cc	and	and	0
among	among	p-acp	among	among	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
the	the	dt	the	the	0
second	second	ord	second	second	0
Commandement	Commandement	n1	Commandment	commandment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Morall	Morall	j	Moral	moral	0
Law	Law	n1	Law	law	0
.	.	.	.	.	1
Thou	Thou	pns21	Thou	thou	0
shalt	shalt	vm2	shalt	shall	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
unto	unto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
any	any	d	any	any	0
graven	graven	j-vvn	graved	grave	0
image	image	n1	image	image	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
is	is	vbz	is	be	0
left	left	vvn	left	leave	0
out	out	av	out	out	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
appears	appears	vvz	appears	appear	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Printed	Printed	j-vvn	Printed	print	0
books	books	n2	books	book	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
behold	behold	vvi	behold	behold	0
a	a	dt	a	a	0
strange	strange	j	strange	strange	0
case	case	n1	case	case	0
,	,	,	,	,	0
that	that	cst	that	that	0
among	among	p-acp	among	among	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reformed	reformed	vvn	reformed	reform	0
Religion	Religion	n1	Religion	religion	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
some	some	d	some	some	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
caused	caused	vvn	caused	cause	0
some	some	d	some	some	0
Passages	Passages	n2	Passages	passage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
razed	razed	vvn	razed	raze	0
out	out	av	out	out	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
written	written	vvn	written	write	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
walls	walls	n2	walls	wall	0
of	of	pp-f	of	of	0
Churches	Churches	n2	Churches	church	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
Example	Example	n1	Example	example	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
suffragant	suffragant	j	suffragant	suffragant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Archbishop	Archbishop	n1	Archbishop	archbishop	0
of	of	pp-f	of	of	0
Canterbury	Canterbury	np1	Canterbury	Canterbury	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
a	a	dt	a	a	0
little	little	j	little	little	0
before	before	p-acp	before	before	0
these	these	d	these	these	0
troubles	troubles	n2	troubles	trouble	0
did	did	vdd	did	do	0
excommunicate	excommunicate	vvi	excommunicate	excommunicate	0
two	two	crd	two	two	0
Churhwardens	Churhwardens	n2	Churhwardens	churhwarden	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
blotted	blotted	vvn	blotted	blot	0
out	out	av	out	out	0
that	that	d	that	that	0
notable	notable	j	notable	notable	0
and	and	cc	and	and	0
true	true	j	true	true	0
sentence	sentence	n1	sentence	sentence	0
written	written	vvn	written	write	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
wall	wall	n1	wall	wall	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
(	(	(	(	(	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
kept	kept	vvd	kept	keep	0
his	his	po31	his	his	0
Spirituall	Spirituall	j	Spiritual	spiritual	0
Court	Court	n1	Court	court	0
)	)	)	)	)	0
My	My	po11	My	my	0
House	House	n1	House	house	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
ye	ye	pn22	you	you	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
den	den	n1	den	den	0
of	of	pp-f	of	of	0
thieves	thieves	n2	thieves	thief	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
a	a	dt	a	a	0
Bishop	Bishop	n1	Bishop	bishop	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
caused	caused	vvd	caused	cause	0
the	the	dt	the	the	0
