Honourable	Honourable	j	Honourable	honourable	0
that	that	d	that	that	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
shall	shall	vmb	shall	shall	0
as	as	a-acp	as	as	0
soon	soon	av	soon	soon	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
void	void	j	void	void	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
true	true	j	true	true	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
though	though	cs	though	though	0
called	called	vvn	called	call	0
Errour	Errour	n1	Error	error	0
,	,	,	,	,	0
Heresie	Heresie	n1	Heresy	heresy	0
,	,	,	,	,	0
&	&	cc	&	and	0
Schisme	Schisme	n1	Schism	schism	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
all	all	d	all	all	0
the	the	dt	the	the	0
misguises	misguises	vvz	misguises	misguise	0
of	of	pp-f	of	of	0
Hell	Hell	n1	Hell	hell	0
put	put	vvn	put	put	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
truth	truth	n1	truth	truth	0
you	you	pn22	you	you	0
then	then	av	then	then	0
heard	heard	vvn	herd	hear	0
delivered	delivered	vvn	delivered	deliver	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
here	here	av	here	here	0
reade	reade	vvi	read	read	0
again	again	av	again	again	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
carry	carry	vvi	carry	carry	0
all	all	d	all	all	0
opposition	opposition	n1	opposition	opposition	0
,	,	,	,	,	0
and	and	cc	and	and	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
posers	posers	n2	posers	poser	0
before	before	c-acp	before	before	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
ingage	ingage	vvb	engage	engage	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
:	:	:	:	:	0
And	And	cc	And	and	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
,	,	,	,	,	0
both	both	d	both	both	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
this	this	d	this	this	0
generation	generation	n1	generation	generation	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
Wit	Wit	n1	Wit	wit	0
∣	∣	sy	∣	∣	0
nesses	nesses	n1	nesses	nesses	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
think	think	vvb	think	think	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
gave	gave	vvd	gave	give	0
too	too	av	too	too	0
much	much	d	much	much	0
power	power	n1	power	power	0
to	to	p-acp	to	to	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Reforming	Reforming	n-vvg	Reforming	reform	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
his	his	po31	his	his	0
own	own	d	own	own	0
Body	Body	n1	Body	body	0
;	;	;	;	;	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
consider	consider	vvi	consider	consider	0
again	again	av	again	again	0
,	,	,	,	,	0
that	that	cst	that	that	0
too	too	av	too	too	0
much	much	av-d	much	much	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
given	given	vvn	given	give	0
to	to	p-acp	to	to	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
in	in	p-acp	in	in	0
GODS	GODS	npg1	GODS	God	0
king	king	n1	king	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
is	is	vbz	is	be	0
that	that	d	that	that	0
exaltation	exaltation	n1	exaltation	exaltation	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
gives	gives	vvz	gives	give	0
to	to	p-acp	to	to	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Businesse	Businesse	n1	Business	business	0
,	,	,	,	,	0
any	any	d	any	any	0
diminution	diminution	n1	diminution	diminution	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
by	by	p-acp	by	by	0
making	making	vvg	making	make	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
are	are	vbr	are	be	0
you	you	pn22	you	you	0
made	made	vvn	made	make	0
ever	ever	av	ever	ever	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
domes	domes	n2	domes	dome	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
what	what	r-crq	what	what	0
ever	ever	av	ever	ever	0
power	power	n1	power	power	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
deny	deny	vvi	deny	deny	0
you	you	pn22	you	you	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
attribute	attribute	vvi	attribute	attribute	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
And	And	cc	And	and	0
do	do	vdb	do	do	0
desire	desire	vvi	desire	desire	0
,	,	,	,	,	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
no	no	xx	not	not	0
more	more	av-dc	more	more	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
displeased	displeased	vvn	displeased	displease	0
for	for	p-acp	for	for	0
attri	attri	fw-la	attri	attri	0
∣	∣	sy	∣	∣	0
buting	buting	vvg	buting	bute	0
the	the	dt	the	the	0
Reformation	Reformation	n1	Reformation	reformation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Redemption	Redemption	n1	Redemption	redemption	0
,	,	,	,	,	0
Iustification	Iustification	n1	Justification	justification	0
,	,	,	,	,	0
Sanctifi	Sanctifi	np1	Sanctifi	Sanctifi	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
,	,	,	,	,	0
or	or	cc	or	or	0
Glorification	Glorification	n1	Glorification	glorification	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
alone	alone	av-j	alone	alone	0
:	:	:	:	:	0
The	The	dt	The	the	0
former	former	j	former	former	0
being	being	vbg	being	be	0
every	every	d	every	every	0
whit	whit	n1	whit	whit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
great	great	j	great	great	0
and	and	cc	and	and	0
glori	glori	fw-la	glori	glori	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
a	a	dt	a	a	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
.	.	.	.	.	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
most	most	av-ds	most	most	0
willingly	willingly	av-j	willingly	willing	0
allow	allow	vvi	allow	allow	0
you	you	pn22	you	you	0
your	your	po22	your	your	0
Thrones	Thrones	n2	Thrones	throne	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
reserve	reserve	vvi	reserve	reserve	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
his	his	po31	his	his	0
own	own	d	own	own	0
Throne	Throne	n1	Throne	throne	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
those	those	d	those	those	0
indeed	indeed	av	indeed	indeed	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
lift	lift	vvi	lift	lift	0
you	you	pn22	you	you	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Throne	Throne	n1	Throne	throne	0
,	,	,	,	,	0
not	not	xx	not	not	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
sit	sit	vvb	fit	sit	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
place	place	n1	place	place	0
them	them	pno32	them	they	0
there	there	a-acp	there	there	0
:	:	:	:	:	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
ascribe	ascribe	vvi	ascribe	ascribe	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
power	power	n1	power	power	0
only	only	av-j	only	only	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sonne	Sonne	n1	Son	son	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
not	not	xx	not	not	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
use	use	vvb	use	use	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
would	would	vmd	would	will	0
use	use	vvi	use	use	0
it	it	pn31	it	it	0
themselves	themselves	px32	themselves	themselves	0
;	;	;	;	;	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
derive	derive	vvi	derive	derive	0
power	power	n1	power	power	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
do	do	vdi	do	do	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
power	power	n1	power	power	0
they	they	pns32	they	they	0
attribute	attribute	vvb	attribute	attribute	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
well	well	av	well	well	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
theirs	theirs	png32	theirs	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
here	here	av	here	here	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
desire	desire	vvi	desire	desire	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
working	working	n-vvg	working	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mysterie	Mysterie	n1	Mystery	mystery	0
of	of	pp-f	of	of	0
Iniquity	Iniquity	n1	Iniquity	iniquity	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Head	Head	n1	Head	head	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
very	very	j	very	very	0
Little-toes	Little-toes	n2	Little-toes	little-toe	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Man	Man	n1	Man	man	0
of	of	pp-f	of	of	0
Sinne	Sinne	n1	Sin	sin	0
:	:	:	:	:	0
At	At	p-acp	At	at	0
first	first	ord	first	first	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
interested	interested	vvn	interested	interest	0
himself	himself	px31	himself	himself	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Emperour	Emperour	n1	Emperor	emperor	0
,	,	,	,	,	0
and	and	cc	and	and	0
Powers	Powers	n2	Powers	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
his	his	po31	his	his	0
own	own	d	own	own	0
advantage	advantage	n1	advantage	advantage	0
and	and	cc	and	and	0
support	support	vvi	support	support	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
for	for	p-acp	for	for	0
theirs	theirs	png32	theirs	they	0
)	)	)	)	)	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
the	the	dt	the	the	0
Prelates	Prelates	n2	Prelates	prelate	0
successively	successively	av-j	successively	successive	0
,	,	,	,	,	0
said	said	vvd	said	say	0
to	to	p-acp	to	to	0
worldly	worldly	j	worldly	worldly	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
Lend	Lend	vvb	Lend	lend	0
us	us	pno12	us	we	0
your	your	po22	your	your	0
power	power	n1	power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
lend	lend	vvi	lend	lend	0
you	you	pn22	you	you	0
ours	ours	png12	ours	we	0
;	;	;	;	;	0
Let	Let	vvb	Let	let	0
our	our	po12	our	our	0
spiritual	spiritual	j	spiritual	spiritual	0
power	power	n1	power	power	0
deale	deale	vvi	deal	deal	0
in	in	p-acp	in	in	0
tempo	tempo	fw-it	tempo	tempo	0
∣	∣	sy	∣	∣	0
ral	ral	av	ral	ral	0
things	things	n2	things	thing	0
