AT	AT	p-acp	AT	at	0
becomes	becomes	vvz	becomes	become	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Earth	Earth	n1	Earth	earth	0
to	to	pc-acp	to	to	0
eep	eep	vvi	eep	eep	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
very	very	j	very	very	0
great	great	j	great	great	0
breach	breach	n1	breach	breach	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
depriving	depriving	vvg	depriving	deprive	0
ou	ou	fw-fr	ou	ou	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
dear	dear	j-jn	dear	dear	0
and	and	cc	and	and	0
affectionate	affectionate	j	affectionate	affectionate	0
Husband	Husband	n1	Husband	husband	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Life	Life	n1	Life	life	0
was	was	vbds	was	be	0
very	very	av	very	very	0
desirable	desirable	j	desirable	desirable	0
unto	unto	p-acp	unto	unto	0
those	those	d	those	those	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
his	his	po31	his	his	0
acquaintance	acquaintance	n1	acquaintance	acquaintance	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
to	to	p-acp	to	to	0
ou	ou	fw-fr	ou	ou	0
.	.	.	.	.	1
The	The	dt	The	the	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
stand	stand	vvi	stand	stand	0
himself	himself	px31	himself	himself	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
breach	breach	n1	breach	breach	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
alone	alone	av-j	alone	alone	0
is	is	vbz	is	be	0
ble	ble	zz	ble	ble	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
infinite	infinite	j	infinite	infinite	0
fulness	fulness	n1	fullness	fullness	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
sweeten	sweeten	vvi	sweeten	sweeten	0
ll	ll	vmb	ll	will	0
our	our	po12	our	our	0
comforts	comforts	n2	comforts	comfort	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
supply	supply	vvi	supply	supply	0
all	all	d	all	all	0
our	our	po12	our	our	0
wants	wants	n2	wants	want	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
fill	fill	vvi	fill	fill	0
up	up	a-acp	up	up	0
all	all	d	all	all	0
vacancies	vacancies	n2	vacancies	vacancy	0
,	,	,	,	,	0
nd	nd	cc	and	and	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
far	far	av-j	far	far	0
more	more	av-dc	more	more	0
abundantly	abundantly	av-j	abundantly	abundant	0
than	than	cs	than	than	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
ask	ask	vvi	ask	ask	0
or	or	cc	or	or	0
think	think	vvi	think	think	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
wisdom	wisdom	n1	wisdom	wisdom	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
poring	poring	j-vvg	poring	pore	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
Loss	Loss	n1	Loss	loss	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
endeavour	endeavour	vvi	endeavour	endeavour	0
he	he	pns31	he	he	0
turning	turning	vvg	turning	turn	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
gain	gain	n1	gain	gain	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
meat	meat	n1	meat	meat	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
fetched	fetched	vvn	fetched	fetch	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
eater	eater	n1	eater	eater	0
,	,	,	,	,	0
nd	nd	cc	and	and	0
life	life	n1	life	life	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
;	;	;	;	;	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
devours	devours	vvz	devours	devour	0
our	our	po12	our	our	0
comforts	comforts	n2	comforts	comfort	0
,	,	,	,	,	0
may	may	vmb	may	may	0
feed	feed	vvi	feed	feed	0
ur	ur	zz	ur	ur	0
graces	graces	n2	graces	grace	0
.	.	.	.	.	1
Every	Every	np1	Every	Every	0
thing	thing	n1	thing	thing	0
shall	shall	vmb	shall	shall	0
one	one	crd	one	one	0
way	way	n1	way	way	0
or	or	cc	or	or	0
other	other	n-jn	other	other	0
befriend	befriend	vvb	befriend	befriend	0
that	that	cst	that	that	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
who	who	q-crq	who	who	0
is	is	vbz	is	be	0
indeed	indeed	av	indeed	indeed	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
to	to	p-acp	to	to	0
himself	himself	px31	himself	himself	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
Husband	Husband	n1	Husband	husband	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
heavy	heavy	j	heavy	heavy	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
his	his	po31	his	his	0
face	face	n1	face	face	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
see	see	vvb	see	see	0
carefully	carefully	av-j	carefully	careful	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
mourn	mourn	vvb	mourn	mourn	0
not	not	xx	not	not	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
no	no	dx	no	no	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
believing	believing	vvg	believing	believe	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
gone	gone	vvn	gone	go	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
rest	rest	n1	rest	rest	0
and	and	cc	and	and	0
happiness	happiness	n1	happiness	happiness	0
;	;	;	;	;	0
gird	gird	vvb	gird	gird	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
loins	loins	n2	loins	loin	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
dili	dili	j	dili	dili	0
∣	∣	sy	∣	∣	0
gent	gent	n1	gent	gentleman	0
speedy	speedy	j	speedy	speedy	0
preparation	preparation	n1	preparation	preparation	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
make	make	vvb	make	make	0
all	all	d	all	all	0
the	the	dt	the	the	0
haste	haste	n1	haste	haste	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
after	after	p-acp	after	after	0
him	him	pno31	him	he	0
,	,	,	,	,	0
so	so	av	so	so	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
better	better	jc	better	better	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
better	better	jc	better	better	0
state	state	n1	state	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
that	that	d	that	that	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
your	your	po22	your	your	0
God	God	n1	God	god	0
and	and	cc	and	and	0
Saviour	Saviour	n1	Saviour	saviour	0
too	too	av	too	too	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
reflect	reflect	vvi	reflect	reflect	0
a	a	dt	a	a	0
glory	glory	n1	glory	glory	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
.	.	.	.	.	1
It	It	pn31	It	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
to	to	p-acp	to	to	0
think	think	vvb	think	think	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
little	little	j	little	little	0
time	time	n1	time	time	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
have	have	vhb	have	have	0
to	to	pc-acp	to	to	0
mourn	mourn	vvi	mourn	mourn	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
conflict	conflict	n1	conflict	conflict	0
with	with	p-acp	with	with	0
Enemies	Enemies	n2	Enemies	enemy	0
and	and	cc	and	and	0
Troubles	Troubles	vvz	Troubles	trouble	0
in	in	p-acp	in	in	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
obtain	obtain	vvi	obtain	obtain	0
a	a	dt	a	a	0
Victory	Victory	n1	Victory	victory	0
over	over	p-acp	over	over	0
our	our	po12	our	our	0
unruly	unruly	j	unruly	unruly	0
and	and	cc	and	and	0
imperious	imperious	j	imperious	imperious	0
lusts	lusts	n2	lustest	lust	0
,	,	,	,	,	0
we	we	pns12	we	we	0
rows	rows	n2	rows	row	0
.	.	.	.	.	1
Make	Make	n1	Make	make	0
we	we	pns12	we	we	0
it	it	pn31	it	it	0
our	our	po12	our	our	0
care	care	n1	care	care	0
and	and	cc	and	and	0
labour	labour	n1	labour	labour	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
sin	sin	n1	since	sin	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
hearts	hearts	n2	hearts	heart	0
and	and	cc	and	and	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
Infinite	Infinite	j	Infinite	infinite	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
Goodness	Goodness	n1	Goodness	goodness	0
will	will	vmb	will	will	0
infallibly	infallibly	av-j	infallibly	infallible	0
wip	wip	vvb	wip	wip	0
away	away	av	away	away	0
all	all	d	all	all	0
tears	tears	n2	tears	tear	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
.	.	.	.	.	1
My	My	po11	My	my	0
hearts	hearts	n2	hearts	heart	0
desire	desire	vvb	desire	desire	0
and	and	cc	and	and	0
prayer	prayer	n1	prayer	prayer	0
t	t	pn31	tO	it	0
God	God	n1	God	god	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
follo	follo	vvi	follow	follow	0
those	those	d	those	those	0
blessed	blessed	j-vvn	blessed	bless	0
Souls	Souls	n2	Souls	soul	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
gone	gone	vvn	gone	go	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
through	through	p-acp	through	through	0
Fait	Fait	zz	Fait	fait	0
and	and	cc	and	and	0
Parience	Parience	n1	Parience	parience	0
enter'd	enter'd	vvn	entered	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
possession	possession	n1	possession	possession	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
glorious	glorious	j	glorious	glorious	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
contained	contained	vvn	contained	contain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Promises	Promises	vvz	Promises	promise	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
intimate	intimate	j	intimate	intimate	0
Communi	Communi	np1	Communi	Communi	0
with	with	p-acp	with	with	0
that	that	cst	that	that	0
God	God	np1	God	God	0
who	who	r-crq	who	who	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
comportioner	comportioner	n1	comportioner	comportioner	0
&	&	cc	&	and	0
fellow-sharers	fellow-sharers	n2	fellow-sharers	fellow-sharer	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
that	that	cst	that	that	0
the	the	dt	the	the	0
prevailing	prevailing	j-vvg	prevailing	prevail	0
Comforter	Comforter	n1	Comforter	comforter	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
our	our	po12	our	our	0
dearest	dearest	js-jn	dearest	dear	0
Lord	Lord	n1	Lord	lord	0
sent	sent	vvd	sent	send	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
abode	abode	n1	abided	abode	0
wit	wit	n1	wit	wit	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
that	that	d	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Office	Office	n1	Office	office	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
yo	yo	dt	the	the	0
disconsolations	disconsolations	n2	disconsolations	disconsolation	0
!	!	!	!	!	1
May	May	vmb	May	may	0
be	be	vbb	be	be	0
direct	direct	j	direct	direct	0
your	your	po22	your	your	0
feet	feet	n2	feet	foot	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
peac	peac	n1	peac	peac	0
and	and	cc	and	and	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Love	Love	n1	Love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
patient	patient	j	patient	patient	0
waiting	waiting	j-vvg	waiting	wait	0
f	f	zz	f	f	0
the	the	dt	the	the	0
coming	coming	vvg	coming	come	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Redemption	Redemption	n1	Redemption	redemption	0
.	.	.	.	.	1
T	T	sy	TO	t	0
Lord	Lord	n1	Lord	lord	0
himself	himself	px31	himself	himself	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
Sun	Sun	n1	Sun	sun	0
and	and	cc	and	and	0
Shield	Shield	n1	Shield	shield	0
,	,	,	,	,	0
give	give	vvb	give	give	0
you	you	pn22	you	you	0
grace	grace	n1	grace	grace	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
with	with	p-acp	with	with	0
whatever	whatever	r-crq	whatever	whatever	0
else	else	av	else	else	0
he	he	pns31	he	he	0
sees	sees	vvz	sees	see	0
good	good	j	good	good	0
.	.	.	.	.	1
May	May	vmb	May	may	0
be	be	vbb	be	be	0
teach	teach	vvi	teach	teach	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
holiy	holiy	av-j	holiy	holiy	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
well-pleasing	well-pleasing	j	wellpleasing	well-pleasing	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
enable	enable	vvi	enable	enable	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
triumphantly	triumphantly	av-j	triumphantly	triumphant	0
To	To	p-acp	To	to	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
guidance	guidance	n1	guidance	guidance	0
and	and	cc	and	and	0
blessing	blessing	n1	blessing	blessing	0
I	I	pns11	I	i	0
commend	commend	vvb	commend	commend	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
find	find	vvi	find	find	0
you	you	pn22	you	you	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
you	you	pn22	you	you	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
healing	healing	n-vvg	healing	heal	0
and	and	cc	and	and	0
refreshing	refreshing	vvg	refreshing	refresh	0
wings	wings	n2	wings	wing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
glorious	glorious	j	glorious	glorious	0
Sun	Sun	n1	Sun	sun	0
of	of	pp-f	of	of	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
;	;	;	;	;	0
My	My	po11	My	my	0
self	self	n1	self	self	0
remaining	remaining	vvg	remaining	remain	0
,	,	,	,	,	0
From	From	p-acp	From	from	0
my	my	po11	my	my	0
Study	Study	n1	Study	study	0
,	,	,	,	,	0
Ian.	Ian.	np1	Ian.	Ian.	1
24.	24.	crd	24.	24.	0
1690.	1690.	crd	1690.	1690.	1
