Beloved	Beloved	j-vvn	Beloved	belove	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
what	what	r-crq	what	what	0
resolutions	resolutions	n2	resolutions	resolution	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
to	to	pc-acp	to	to	0
return	return	vvi	return	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
place	place	n1	place	place	0
whence	whence	c-crq	whence	whence	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
driven	driven	vvn	driven	drive	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
lesse	lesse	dc	less	less	0
means	means	n2	means	mean	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
your	your	po22	your	your	0
importunity	importunity	n1	importunity	importunity	0
,	,	,	,	,	0
procuring	procuring	vvg	procuring	procure	0
their	their	po32	their	their	0
consent	consent	n1	consent	consent	0
,	,	,	,	,	0
held	held	vvd	held	hold	0
me	me	pno11	me	i	0
here	here	av	here	here	0
.	.	.	.	.	1
Many	Many	av-d	Many	many	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
scandals	scandals	n2	scandals	scandal	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
suffered	suffered	vvn	suffered	suffer	0
about	about	p-acp	about	about	0
it	it	pn31	it	it	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
confident	confident	j	confident	confident	0
reports	reports	n2	reports	report	0
of	of	pp-f	of	of	0
bold	bold	j	bold	bold	0
ad	ad	fw-la	ad	ad	0
∣	∣	sy	∣	∣	0
versaries	versaries	n2	versaries	versary	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
willingly	willingly	av-j	willingly	willing	0
have	have	vhi	have	have	0
Printed	Printed	vvn	Printed	print	0
both	both	av-d	both	both	0
your	your	po22	your	your	0
engagement	engagement	n1	engagement	engagement	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
testimony	testimony	n1	testimony	testimony	0
thence	thence	av	thence	thence	0
;	;	;	;	;	0
the	the	dt	the	the	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
free	free	vvi	free	free	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
murmurings	murmurings	n2	murmurings	murmur	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
against	against	p-acp	against	against	0
mine	mine	po11	mine	my	0
abode	abode	n1	abided	abode	0
here	here	av	here	here	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
to	to	pc-acp	to	to	0
clear	clear	vvi	clear	clear	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
false	false	j	false	false	0
imputation	imputation	n1	imputation	imputation	0
of	of	pp-f	of	of	0
receiving	receiving	vvg	receiving	receive	0
profit	profit	n1	profit	profit	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
while	while	cs	while	while	0
that	that	d	that	that	0
Living	Living	j-vvg	Living	live	0
lay	lay	n1	lay	lay	0
unresigned	unresigned	vvn	unresigned	unresign	0
in	in	p-acp	in	in	0
mine	mine	po11	mine	my	0
hands	hands	n2	hands	hand	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
without	without	p-acp	without	without	0
consent	consent	n1	consent	consent	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
civil	civil	j	civil	civil	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
(	(	(	(	(	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
swelling	swelling	n-vvg	swelling	swell	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
book	book	n1	book	book	0
)	)	)	)	)	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
savoured	savoured	vvn	savoured	savour	0
of	of	pp-f	of	of	0
arrogance	arrogance	n1	arrogance	arrogance	0
:	:	:	:	:	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
fore	fore	n1	before	fore	0
I	I	pns11	I	i	0
forbear	forbear	vvb	forbear	forbear	0
,	,	,	,	,	0
my	my	po11	my	my	0
conscience	conscience	n1	conscience	conscience	0
bearing	bearing	vvg	bearing	bear	0
me	me	pno11	me	i	0
witness	witness	n1	witness	witness	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
private	private	j	private	private	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Papers	Papers	n2	Papers	paper	0
being	being	vbg	being	be	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
ready	ready	j	ready	ready	0
satisfied	satisfied	vvn	satisfied	satisfy	0
.	.	.	.	.	1
I	I	pns11	I	i	0
did	did	vdd	did	do	0
intend	intend	vvi	intend	intend	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
)	)	)	)	)	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
more	more	av-dc	more	more	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
practice	practice	n1	practice	practice	0
,	,	,	,	,	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
this	this	d	this	this	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
profit	profit	n1	profit	profit	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
since	since	c-acp	since	since	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
called	called	vvn	called	call	0
me	me	pno11	me	i	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
improve	improve	vvi	improve	improve	0
it	it	pn31	it	it	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
.	.	.	.	.	1
If	If	cs	If	if	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
already	already	av	already	already	0
suffered	suffered	vvn	suffered	suffer	0
,	,	,	,	,	0
or	or	cc	or	or	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
further	further	jc	further	further	0
undergo	undergo	vvb	undergo	undergo	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
receive	receive	vvi	receive	receive	0
any	any	d	any	any	0
advantage	advantage	n1	advantage	advantage	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
think	think	vvi	think	think	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
well	well	av	well	well	0
spent	spent	vvn	spent	spend	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
sufferings	sufferings	n2	sufferings	suffering	0
abundantly	abundantly	av-j	abundantly	abundant	0
recompensed	recompensed	vvn	recompensed	recompense	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
therefore	therefore	av	therefore	therefore	0
beseech	beseech	vvi	beseech	beseech	0
you	you	pn22	you	you	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
That	That	cst	That	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
esteem	esteem	vvi	esteem	esteem	0
or	or	cc	or	or	0
be	be	vbi	be	be	0
contented	contented	vvn	contented	content	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
light	light	n1	light	light	0
or	or	cc	or	or	0
heat	heat	n1	heat	heat	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
caused	caused	vvn	caused	cause	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
rising	rising	n-vvg	rising	rise	0
and	and	cc	and	and	0
efficacy	efficacy	n1	efficacy	efficacy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
dead	dead	j	dead	dead	0
in	in	p-acp	in	in	0
sins	sins	n2	sins	sin	0
and	and	cc	and	and	0
trespasses	trespasses	n2	trespasses	trespass	0
,	,	,	,	,	0
never	never	av-x	never	never	0
stir	stir	vvb	stir	stir	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
lye	lye	vvb	lie	lie	0
sense	sense	n1	sense	sense	0
∣	∣	sy	∣	∣	0
lesse	lesse	av-dc	less	less	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
grave	grave	n1	grave	grave	0
:	:	:	:	:	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
not	not	xx	not	not	0
this	this	d	this	this	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
although	although	cs	although	although	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
glad	glad	j	glad	glad	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
hear	hear	vvi	hear	hear	0
the	the	dt	the	the	0
voice	voice	n1	voice	voice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
live	live	vvi	live	live	0
:	:	:	:	:	0
that	that	cst	that	that	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
would	would	vmd	would	will	0
effectually	effectually	av-j	effectually	effectual	0
call	call	vvi	call	call	0
them	them	pno32	them	they	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
once	once	a-acp	once	once	0
Lazarus	Lazarus	np1	Lazarus	Lazarus	0
)	)	)	)	)	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
deadly	deadly	j	deadly	deadly	0
sleep	sleep	n1	sleep	sleep	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
seized	seized	vvn	seized	seize	0
on	on	p-acp	on	on	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
others	others	n2-jn	others	other	0
who	who	r-crq	who	who	0
seem	seem	vvb	seem	seem	0
to	to	pc-acp	to	to	0
stir	stir	vvi	stir	stir	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
principle	principle	n1	principle	principle	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
life	life	n1	life	life	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
continuing	continuing	vvg	continuing	continue	0
in	in	p-acp	in	in	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
Grace	Grace	n1	Grace	grace	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
pretend	pretend	vvi	pretend	pretend	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
opinion	opinion	n1	opinion	opinion	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
neglecting	neglecting	vvg	neglecting	neglect	0
the	the	dt	the	the	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
godli	godli	j	godly	godly	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
content	content	vvi	content	content	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
talk	talk	n1	talk	talk	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Disciplinary	Disciplinary	j	Disciplinary	disciplinary	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
;	;	;	;	;	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
liked	liked	vvd	liked	like	0
their	their	po32	their	their	0
building	building	n-vvg	building	build	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
begun	begun	vvd	begun	begin	0
the	the	dt	the	the	0
Fabrick	Fabrick	n1	Fabric	fabric	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
roof	roof	n1	roof	roof	0
,	,	,	,	,	0
(	(	(	(	(	0
but	but	cc-acp	but	but	0
indeed	indeed	av	indeed	indeed	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
tends	tends	vvz	tends	tend	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
picture	picture	n1	picture	picture	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
house	house	n1	house	house	0
,	,	,	,	,	0
needs	needs	vvz	needs	need	0
not	not	xx	not	not	0
care	care	vvb	care	care	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
end	end	n1	end	end	0
he	he	pns31	he	he	0
begins	begins	vvz	begins	begin	0
)	)	)	)	)	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
fancied	fancied	vvd	fancied	fancy	0
their	their	po32	their	their	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
begins	begins	vvz	begins	begin	0
(	(	(	(	(	0
and	and	cc	and	and	0
ends	ends	n2	ends	end	0
too	too	av	too	too	0
)	)	)	)	)	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
opinion	opinion	n1	opinion	opinion	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
hear	hear	vvi	hear	hear	0
drunkards	drunkards	n2	drunkards	drunkard	0
talk	talk	vvi	talk	talk	0
of	of	pp-f	of	of	0
gathering	gathering	vvg	gathering	gather	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
swearers	swearers	n2	swearers	swearer	0
question	question	vvb	question	question	0
the	the	dt	the	the	0
Call	Call	n1	Call	call	0
of	of	pp-f	of	of	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
(	(	(	(	(	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
that	that	d	that	that	0
is	is	vbz	is	be	0
something	something	pi	something	something	0
more	more	dc	more	more	0
then	then	cs	then	than	0
Disciplinary	Disciplinary	j	Disciplinary	disciplinary	0
)	)	)	)	)	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
Paradox	Paradox	n1	Paradox	paradox	0
in	in	p-acp	in	in	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
usually	usually	av-j	usually	usual	0
bin	bin	vbn	been	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
men	men	n2	men	man	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
appear	appear	vvi	appear	appear	0
something	something	pi	something	something	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
true	true	j	true	true	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
spirits	spirits	n2	spirits	spirit	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
up	up	a-acp	up	up	0
only	only	av-j	only	only	0
that	that	cst	that	that	0
fashion	fashion	n1	fashion	fashion	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
suit	suit	vvi	suit	suit	0
best	best	js	best	best	0
the	the	dt	the	the	0
times	times	n2	times	time	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
good	good	j	good	good	0
talkers	talkers	n2	talkers	talker	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
seldom	seldom	av	seldom	seldom	0
are	are	vbr	are	be	0
sound	sound	j	found	sound	0
practisers	practisers	n2	practisers	practiser	0
of	of	pp-f	of	of	0
godlinesse	godlinesse	n1	godliness	godliness	0
.	.	.	.	.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
labour	labour	vvb	labour	labour	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
the	the	dt	the	the	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
spirits	spirits	n2	spirits	spirit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
new	new	j	new	new	0
creatures	creatures	n2	creatures	creature	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Jesus	Jesus	np1	Jesus	Jesus	0
neither	neither	av-dx	neither	neither	0
circumcision	circumcision	n1	circumcision	circumcision	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
uncircumcisi	uncircumcisi	fw-la	uncircumcisi	uncircumcisi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
availeth	availeth	vvz	availeth	avail	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
new	new	j	new	new	0
creature	creature	n1	creature	creature	0
,	,	,	,	,	0
Gal.	Gal.	np1	Gal.	Gal.	1
6.	6.	crd	6.	6.	1
When	When	c-crq	When	when	0
that	that	d	that	that	0
spring	spring	n1	spring	spring	0
once	once	a-acp	once	once	0
moves	moves	vvz	moves	move	0
the	the	dt	the	the	0
wheels	wheels	n2	wheels	wheel	0
,	,	,	,	,	0
although	although	cs	although	although	0
the	the	dt	the	the	0
work	work	n1	work	work	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
more	more	av-dc	more	more	0
slowly	slowly	av-j	slowly	slow	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
more	more	dc	more	more	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
goes	goes	vvz	goes	go	0
more	more	av-dc	more	more	0
surely	surely	av-j	surely	sure	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
more	more	dc	more	more	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Practise	Practise	n1	practice	practice	0
more	more	av-dc	more	more	0
the	the	dt	the	the	0
power	power	n1	power	power	0
then	then	av	then	then	0
the	the	dt	the	the	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
∣	∣	sy	∣	∣	0
liness	liness	n1	liness	liness	0
:	:	:	:	:	0
let	let	vvb	let	let	0
your	your	po22	your	your	0
lives	lives	n2	lives	life	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
your	your	po22	your	your	0
tongues	tongues	n2	tongues	tongue	0
declare	declare	vvb	declare	declare	0
your	your	po22	your	your	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
Old-fashioned	Old-fashioned	j	Old-fashioned	old-fashioned	0
,	,	,	,	,	0
