THere	THere	pc-acp	THere	there	0
puts	puts	vvz	puts	put	0
ſome	ſome	d	ſome	ſome	0
luſtre	luſtre	n1	luſtre	luſtre	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
meaneſt	meaneſt	js	meaneſt	meaneſt	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
Army	Army	n1	Army	army	0
;	;	;	;	;	0
What	What	q-crq	What	what	0
a	a	dt	a	a	0
luſtre	luſtre	n1	luſtre	luſtre	0
then	then	av	then	then	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
put	put	vvi	put	put	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
Excellencie	Excellencie	n1	Excellency	excellency	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
ſtand	ſtand	vvb	ſtand	ſtand	0
ſo	ſo	av	ſo	ſo	0
neare	neare	av-j	near	near	0
it	it	pn31	it	it	0
?	?	?	?	?	1
Happy	Happy	j	Happy	happy	0
the	the	dt	the	the	0
time	time	n1	time	time	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
borne	borne	vvn	born	bear	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
uſe	uſe	n1	uſe	uſe	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
ſo	ſo	av	ſo	ſo	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
honourable	honourable	j	honourable	honourable	0
a	a	dt	a	a	0
ſervice	ſervice	n1	ſervice	ſervice	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
.	.	.	.	.	1
We	We	pns12	We	we	0
reade	reade	vvb	read	read	0
ZECH	ZECH	np1	ZECH	ZECH	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
3.	3.	crd	3.	3.	0
of	of	pp-f	of	of	0
Joſhua	Joſhua	np1	Joſhua	Joſhua	0
,	,	,	,	,	0
that	that	cst	that	that	0
great	great	j	great	great	0
inſtrument	inſtrument	n1	inſtrument	inſtrument	0
of	of	pp-f	of	of	0
Reformation	Reformation	n1	Reformation	reformation	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
returne	returne	n1	return	return	0
of	of	pp-f	of	of	0
JUDAH	JUDAH	np1	JUDAH	Judah	0
from	from	p-acp	from	from	0
her	her	po31	her	her	0
Captivity	Captivity	n1	Captivity	captivity	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
ſtood	ſtood	vvd	ſtood	ſtood	0
in	in	p-acp	in	in	0
filthy	filthy	j	filthy	filthy	0
garments	garments	n2	garments	garment	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Angel	Angel	n1	Angel	angel	0
ſpake	ſpake	vvd	spoke	speak	0
to	to	p-acp	to	to	0
thoſe	thoſe	d	thoſe	thoſe	0
who	who	r-crq	who	who	0
ſtood	ſtood	vvd	ſtood	ſtood	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
,	,	,	,	,	0
ſaying	ſaying	vvg	ſaying	ſay	0
,	,	,	,	,	0
Take	Take	vvb	Take	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
filthy	filthy	j	filthy	filthy	0
garments	garments	n2	garments	garment	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
:	:	:	:	:	0
and	and	cc	and	and	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
he	he	pns31	he	he	0
ſaid	ſaid	vvd	ſaid	ſay	0
,	,	,	,	,	0
Behold	Behold	vvb	Behold	behold	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
cauſed	cauſed	vvn	cauſed	cauſ	0
thine	thine	po21	thine	thy	0
iniquity	iniquity	n1	iniquity	iniquity	0
to	to	pc-acp	to	to	0
paſſe	paſſe	vvi	pass	pass	0
from	from	p-acp	from	from	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
wil	wil	vmb	will	will	0
cloathe	cloathe	vvi	cloth	cloth	0
thee	thee	pno21	thee	thou	0
with	with	p-acp	with	with	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
rayment	rayment	n1	raiment	raiment	0
.	.	.	.	.	1
Thoſe	Thoſe	d	Thoſe	thoſe	0
who	who	r-crq	who	who	0
ſtand	ſtand	vvb	ſtand	ſtand	0
up	up	p-acp	up	up	0
moſt	moſt	ds	moſt	moſt	0
eminent	eminent	j	eminent	eminent	0
and	and	cc	and	and	0
forward	forward	av-j	forward	forward	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
cauſe	cauſe	n1	cauſe	cauſe	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
ſhal	ſhal	vmb	shall	shall	0
ever	ever	av	ever	ever	0
have	have	vhi	have	have	0
ſome	ſome	d	ſome	ſome	0
who	who	r-crq	who	who	0
wil	wil	vmb	will	will	0
ſeek	ſeek	vvi	ſeek	ſeek	0
to	to	pc-acp	to	to	0
ſtain	ſtain	vvi	ſtain	ſtain	0
their	their	po32	their	their	0
glory	glory	n1	glory	glory	0
by	by	p-acp	by	by	0
ſlanders	ſlanders	n2	ſlanders	ſlander	0
and	and	cc	and	and	0
reproachfull	reproachfull	j	reproachful	reproachful	0
names	names	n2	names	name	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
them	them	pno32	them	they	0
into	into	p-acp	into	into	0
vile	vile	j	vile	vile	0
garments	garments	n2	garments	garment	0
:	:	:	:	:	0
what	what	q-crq	what	what	0
viler	viler	jc	viler	vile	0
garment	garment	n1	garment	garment	0
can	can	vmb	can	can	0
there	there	a-acp	there	there	0
be	be	vbi	be	be	0
then	then	av	then	then	0
the	the	dt	the	the	0
garment	garment	n1	garment	garment	0
of	of	pp-f	of	of	0
Treaſon	Treaſon	n1	Treaſon	treaſon	0
and	and	cc	and	and	0
Rebellion	Rebellion	n1	Rebellion	rebellion	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
Angel	Angel	n1	Angel	angel	0
ſtands	ſtands	vvz	ſtands	ſtand	0
by	by	p-acp	by	by	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
off	off	a-acp	off	off	0
theſe	theſe	d	theſe	theſe	0
vile	vile	j	vile	vile	0
garments	garments	n2	garments	garment	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
clenſe	clenſe	vvi	cleanse	cleanse	0
his	his	po31	his	his	0
ſervants	ſervants	n2	ſervants	ſervant	0
even	even	av	even	even	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
nominall	nominall	j-jn	nominal	nominal	0
iniquity	iniquity	n1	iniquity	iniquity	0
:	:	:	:	:	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
put	put	vvi	put	put	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
rayment	rayment	n1	raiment	raiment	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
one	one	crd	one	one	0
day	day	n1	day	day	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
appeare	appeare	vvi	appear	appear	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
none	none	pix	none	none	0
ſo	ſo	av	ſo	ſo	0
faithfull	faithfull	j	faithful	faithful	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
their	their	po32	their	their	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
:	:	:	:	:	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
choſen	choſen	vvn	choſen	choſen	0
Jeruſalem	Jeruſalem	np1	Jeruſalem	Jeruſalem	0
,	,	,	,	,	0
ſaith	ſaith	vvz	says	say	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
wil	wil	vmb	will	will	0
rebuke	rebuke	vvi	rebuke	rebuke	0
them	them	pno32	them	they	0
who	who	r-crq	who	who	0
thus	thus	av	thus	thus	0
ſtand	ſtand	vvb	ſtand	ſtand	0
up	up	a-acp	up	up	0
againſt	againſt	p-acp	againſt	againſt	0
his	his	po31	his	his	0
ſervants	ſervants	n2	ſervants	ſervant	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
ſet	ſet	vvn	ſet	ſet	0
his	his	po31	his	his	0
heart	heart	n1	heart	heart	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
mercie	mercie	n1	mercy	mercy	0
to	to	p-acp	to	to	0
Jeruſalem	Jeruſalem	np1	Jeruſalem	Jeruſalem	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
will	will	vmb	will	will	0
certainly	certainly	av-j	certainly	certain	0
rebuke	rebuke	vvi	rebuke	rebuke	0
ſuch	ſuch	d	ſuch	ſuch	0
as	as	c-acp	as	as	0
ſtand	ſtand	vvb	ſtand	ſtand	0
to	to	pc-acp	to	to	0
reſiſt	reſiſt	vvi	reſiſt	reſiſt	0
the	the	dt	the	the	0
great	great	j	great	great	0
inſtruments	inſtruments	n2	inſtruments	inſtrument	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Angel	Angel	n1	Angel	angel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
proteſted	proteſted	vvd	proteſted	proteſt	0
to	to	p-acp	to	to	0
JOSHUA	JOSHUA	np1	JOSHUA	Joshua	0
,	,	,	,	,	0
v.	v.	n1	v.	v.	0
6.	6.	crd	6.	6.	1
I	I	pns11	I	i	0
may	may	vmb	may	may	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
little	little	j	little	little	0
change	change	n1	change	change	0
proteſt	proteſt	vvb	proteſt	proteſt	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
Excellencie	Excellencie	n1	Excellency	excellency	0
,	,	,	,	,	0
Thus	Thus	av	Thus	thus	0
ſaith	ſaith	vvz	says	say	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Hoſts	Hoſts	n2	Hoſts	hoſt	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
walke	walke	vvi	walk	walk	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
keepe	keepe	vvi	keep	keep	0
my	my	po11	my	my	0
charge	charge	n1	charge	charge	0
,	,	,	,	,	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
ſhall	ſhall	vmb	ſhall	ſhall	0
have	have	vhi	have	have	0
an	an	dt	and	a	0
eminencie	eminencie	n1	eminency	eminency	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
houſe	houſe	n1	houſe	houſe	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
places	places	n2	places	place	0
among	among	p-acp	among	among	0
theſe	theſe	d	theſe	theſe	0
that	that	cst	that	that	0
ſtand	ſtand	vvb	ſtand	ſtand	0
by	by	p-acp	by	by	0
.	.	.	.	.	1
That	That	cst	That	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
bleſſed	bleſſed	j-vvn	bleſſed	bleſ	0
Angels	Angels	n2	Angels	angel	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heavens	heavens	n2	heavens	heaven	0
.	.	.	.	.	1
If	If	cs	If	if	0
a	a	dt	a	a	0
cup	cup	n1	cup	cup	0
of	of	pp-f	of	of	0
cold	cold	j-jn	cold	cold	0
water	water	n1	water	water	0
ſhall	ſhall	vmb	ſhall	ſhall	0
not	not	xx	not	not	0
go	go	vvi	go	go	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
reward	reward	n1	reward	reward	0
,	,	,	,	,	0
ſurely	ſurely	av-j	ſurely	ſure	0
then	then	av	then	then	0
the	the	dt	the	the	0
venturing	venturing	vvg	venturing	venture	0
eſtate	eſtate	n1	eſtate	eſtate	0
,	,	,	,	,	0
liberty	liberty	n1	liberty	liberty	0
,	,	,	,	,	0
limbes	limbes	n2	limbs	limb	0
,	,	,	,	,	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
bloud	bloud	n1	blood	blood	0
,	,	,	,	,	0
life	life	n1	life	life	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
cauſe	cauſe	n1	cauſe	cauſe	0
of	of	pp-f	of	of	0
Chriſt	Chriſt	np1	Chriſt	Chriſt	0
,	,	,	,	,	0
ſhall	ſhall	vmb	ſhall	ſhall	0
not	not	xx	not	not	0
goe	goe	vvi	go	go	0
without	without	p-acp	without	without	0
its	its	po31	its	its	0
reward	reward	n1	reward	reward	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
moſt	moſt	ds	moſt	moſt	0
noble	noble	j	noble	noble	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Hoſts	Hoſts	n2	Hoſts	hoſt	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hoſts	Hoſts	n2	Hoſts	hoſt	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
Goe	Goe	vvb	Go	go	0
on	on	a-acp	on	on	0
with	with	p-acp	with	with	0
true	true	j	true	true	0
Heroicke	Heroicke	j	Heroic	heroic	0
magnanimity	magnanimity	n1	magnanimity	magnanimity	0
,	,	,	,	,	0
and	and	cc	and	and	0
proſper	proſper	vvi	proſper	proſper	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
glorious	glorious	j	glorious	glorious	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
hoſts	hoſts	n2	hoſts	hoſt	0
.	.	.	.	.	1
The	The	dt	The	the	0
prayers	prayers	n2	prayers	prayer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
are	are	vbr	are	be	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
bleſsings	bleſsings	n2	bleſsings	bleſsing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
are	are	vbr	are	be	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
beleeve	beleeve	vvb	believe	believe	0
never	never	av	never	never	0
any	any	d	any	any	0
Generall	Generall	n1	General	general	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
mentioned	mentioned	vvn	mentioned	mention	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
then	then	cs	then	than	0
your	your	po22	your	your	0
Excellencie	Excellencie	n1	Excellency	excellency	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
cauſe	cauſe	n1	cauſe	cauſe	0
.	.	.	.	.	1
That	That	d	That	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
ſtoryed	ſtoryed	vvn	storied	story	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Croſſe	Croſſe	n1	Cross	cross	0
appearing	appearing	vvg	appearing	appear	0
to	to	p-acp	to	to	0
CONSTANTINE	CONSTANTINE	np1	CONSTANTINE	Constantine	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
theſe	theſe	d	theſe	theſe	0
words	words	n2	words	word	0
,	,	,	,	,	0
HOC	HOC	fw-la	HOC	hoc	0
VINCES	VINCES	fw-la	VINCES	vinces	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
with	with	p-acp	with	with	0
far	far	av-j	far	far	0
more	more	dc	more	more	0
confidence	confidence	n1	confidence	confidence	0
apply	apply	vvi	apply	apply	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
hoſts	hoſts	n2	hoſts	hoſt	0
.	.	.	.	.	1
This	This	d	This	this	0
I	I	pns11	I	i	0
preſent	preſent	vvb	preſent	preſent	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
Excellence	Excellence	n1	Excellence	excellence	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Motto	Motto	n1	Motto	motto	0
,	,	,	,	,	0
Hoc	Hoc	fw-la	Hoc	hoc	0
vinces	vinces	fw-la	vinces	vinces	0
:	:	:	:	:	0
The	The	dt	The	the	0
name	name	n1	name	name	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
ſelfe	ſelfe	n1	self	self	0
a	a	dt	a	a	0
box	box	n1	box	box	0
of	of	pp-f	of	of	0
ſweet	ſweet	j	ſweet	ſweet	0
ointment	ointment	n1	ointment	ointment	0
,	,	,	,	,	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
it	it	pn31	it	it	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
Excellencie	Excellencie	n1	Excellency	excellency	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
fragrant	fragrant	j	fragrant	fragrant	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
and	and	cc	and	and	0
adde	adde	vvb	add	add	0
quickning	quickning	j-vvg	quickening	quicken	0
and	and	cc	and	and	0
ſtrength	ſtrength	n1	ſtrength	ſtrength	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
that	that	cst	that	that	0
true	true	j	true	true	0
noble	noble	j	noble	noble	0
heroick	heroick	j	heroic	heroic	0
ſpirit	ſpirit	n1	ſpirit	ſpirit	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
great	great	j	great	great	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
honoured	honoured	vvn	honoured	honour	0
you	you	pn22	you	you	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
I	I	pns11	I	i	0
here	here	av	here	here	0
humbly	humbly	av-j	humbly	humble	0
preſent	preſent	vvi	preſent	preſent	0
it	it	pn31	it	it	0
opened	opened	vvd	opened	open	0
and	and	cc	and	and	0
poured	poured	vvd	poured	pour	0
forth	forth	av	forth	forth	0
.	.	.	.	.	1
The	The	dt	The	the	0
bleſsing	bleſsing	n1	bleſsing	bleſsing	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
thoſe	thoſe	d	thoſe	thoſe	0
great	great	j	great	great	0
things	things	n2	things	thing	0
undertaken	undertaken	vvn	undertaken	undertake	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
and	and	cc	and	and	0
ſhal	ſhal	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
prayer	prayer	n1	prayer	prayer	0
of	of	pp-f	of	of	1
