SIR	SIR	n1	SIR	sir	0
small	small	j	small	small	0
tract	tract	n1	tract	tract	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Memory	Memory	n1	Memory	memory	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Name	Name	n1	Name	name	0
;	;	;	;	;	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
monument	monument	n1	monument	monument	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Vertues	Vertues	n2	Virtues	virtue	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
alwayes	alwayes	av	always	always	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
monument	monument	n1	monument	monument	0
to	to	p-acp	to	to	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
Respect	Respect	n1	Respect	respect	0
and	and	cc	and	and	0
Love	Love	n1	Love	love	0
I	I	pns11	I	i	0
beare	beare	vvb	bear	bear	0
you	you	pn22	you	you	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
owe	owe	vvb	owe	owe	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
may	may	vmb	may	may	0
justly	justly	av-j	justly	just	0
cal	cal	vvi	call	call	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
tract	tract	n1	tract	tract	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
drawn	drawn	vvn	drawn	draw	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
by	by	p-acp	by	by	0
violence	violence	n1	violence	violence	0
;	;	;	;	;	0
least	least	cs	lest	lest	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
yeeld	yeeld	vvi	yield	yield	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
prophane	prophane	j	profane	profane	0
presumption	presumption	n1	presumption	presumption	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
writing	writing	vvg	writing	write	0
in	in	p-acp	in	in	0
arguments	arguments	n2	arguments	argument	0
of	of	pp-f	of	of	0
Divinity	Divinity	n1	Divinity	divinity	0
,	,	,	,	,	0
being	being	vbg	being	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
Lay	Lay	vvd	Lay	lie	0
man	man	n1	man	man	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
some	some	d	some	some	0
have	have	vhb	have	have	0
censured	censured	vvn	censured	censure	0
it	it	pn31	it	it	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
and	and	cc	and	and	0
me	me	pno11	me	i	0
no	no	dx	no	no	0
better	better	j	better	better	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
best	best	js	best	best	0
is	is	vbz	is	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
their	their	po32	their	their	0
voyces	voyces	n2	voices	voice	0
;	;	;	;	;	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
sufficient	sufficient	j	sufficient	sufficient	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
warrant	warrant	n1	warrant	warrant	0
enough	enough	av-d	enough	enough	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
;	;	;	;	;	0
allowance	allowance	n1	allowance	allowance	0
enough	enough	av-d	enough	enough	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
best	best	js	best	best	0
writers	writers	n2	writers	writer	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
testimony	testimony	n1	testimony	testimony	0
enough	enough	av-d	enough	enough	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
most	most	av-ds	most	most	0
honoured	honoured	j-vvn	honoured	honour	0
Cosen	Cosen	n1	Cousin	cousin	0
,	,	,	,	,	0
if	if	cs	if	if	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
all	all	d	all	all	0
this	this	d	this	this	0
,	,	,	,	,	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
shall	shall	vmb	shall	shall	0
happen	happen	vvi	happen	happen	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
a	a	dt	a	a	0
looser	looser	jc	looser	loose	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
defending	defending	vvg	defending	defend	0
it	it	pn31	it	it	0
;	;	;	;	;	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
then	then	av	then	then	0
intreate	intreate	vvi	entreat	entreat	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
it	it	pn31	it	it	0
,	,	,	,	,	0
withreflecting	withreflecting	vvg	withreflecting	withreflect	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
own	own	d	own	own	0
worth	worth	n1	worth	worth	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
finde	finde	vvb	find	find	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
worth	worth	j	worth	worth	0
your	your	po22	your	your	0
reading	reading	n-vvg	reading	read	0
;	;	;	;	;	0
at	at	p-acp	at	at	0
least	least	cs	lest	lest	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
his	his	po31	his	his	0
love	love	n1	love	love	0
and	and	cc	and	and	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
ever	ever	av	ever	ever	0
bee	bee	vbi	be	be	1
