MADAM	MADAM	n1	MADAM	madam	0
equitable	equitable	j	equitable	equitable	0
purchaſe	purchaſe	n1	purchaſe	purchaſe	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
faculties	faculties	n2	faculties	faculty	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mind	mind	n1	mind	mind	0
;	;	;	;	;	0
the	the	dt	the	the	0
dominion	dominion	n1	dominion	dominion	0
which	which	r-crq	which	which	0
over	over	p-acp	over	over	0
my	my	po11	my	my	0
better	better	jc	better	better	0
halfe	halfe	j-jn	half	half	0
you	you	pn22	you	you	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
goodneſſe	goodneſſe	n1	goodness	goodness	0
,	,	,	,	,	0
have	have	vhb	have	have	0
acquired	acquired	vvn	acquired	acquire	0
,	,	,	,	,	0
being	being	vbg	being	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
leſſe	leſſe	av-dc	less	less	0
voluntary	voluntary	j-jn	voluntary	voluntary	0
,	,	,	,	,	0
then	then	cs	then	than	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
procreation	procreation	n1	procreation	procreation	0
naturall	naturall	j	natural	natural	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
(	(	(	(	(	0
Madam	Madam	n1	Madam	madam	0
)	)	)	)	)	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
doe	doe	vdb	do	do	0
I	I	pns11	I	i	0
totally	totally	av-j	totally	total	0
belong	belong	vvb	belong	belong	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
ſo	ſo	av	ſo	ſo	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
thoſe	thoſe	d	thoſe	thoſe	0
exteriour	exteriour	j-jn	exterior	exterior	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
birth	birth	n1	birth	birth	0
are	are	vbr	are	be	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Ladiſhip	Ladiſhip	n1	Ladyship	ladyship	0
derived	derived	vvn	derived	derive	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
fortunate	fortunate	j	fortunate	fortunate	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
their	their	po32	their	their	0
ſubjection	ſubjection	n1	ſubjection	ſubjection	0
(	(	(	(	(	0
notwithſtanding	notwithſtanding	c-acp	notwithſtanding	notwithſtanding	0
the	the	dt	the	the	0
egregious	egregious	j	egregious	egregious	0
advantages	advantages	n2	advantages	advantage	0
of	of	pp-f	of	of	0
bloud	bloud	n1	blood	blood	0
,	,	,	,	,	0
and	and	cc	and	and	0
conſanguinity	conſanguinity	n1	conſanguinity	conſanguinity	0
thereby	thereby	av	thereby	thereby	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
accruing	accruing	vvg	accrueing	accrue	0
)	)	)	)	)	0
then	then	av	then	then	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
am	am	vbm	am	be	0
happy	happy	j	happy	happy	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
it	it	pn31	it	it	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
juſt	juſt	j	juſt	juſt	0
right	right	n-jn	right	right	0
,	,	,	,	,	0
your	your	po22	your	your	0
Ladiſhip	Ladiſhip	n1	Ladyship	ladyship	0
hath	hath	vhz	hath	have	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eternall	eternall	j	eternal	eternal	0
poſſeſsion	poſſeſsion	n1	poſſeſsion	poſſeſsion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
never-dying	never-dying	j	never-dying	never-dying	0
powers	powers	n2	powers	power	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
ſoule	ſoule	n1	soul	soul	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
though	though	cs	though	though	0
(	(	(	(	(	0
Soveraignty	Soveraignty	n1	Sovereignty	sovereignty	0
excepted	excepted	vvn	excepted	except	0
)	)	)	)	)	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
none	none	pix	none	none	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Iſland	Iſland	n1	Iſland	iſland	0
more	more	av-dc	more	more	0
honourably	honourably	av-j	honourably	honourable	0
deſcended	deſcended	vvn	deſcended	deſcend	0
then	then	av	then	then	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
Ladiſhip	Ladiſhip	n1	Ladyship	ladyship	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
whoſe	whoſe	q-crq	whoſe	whoſe	0
progenitors	progenitors	n2	progenitors	progenitor	0
,	,	,	,	,	0
theſe	theſe	d	theſe	theſe	0
many	many	d	many	many	0
ages	ages	n2	ages	age	0
paſt	paſt	vvn	passed	pass	0
,	,	,	,	,	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
(	(	(	(	(	0
on	on	p-acp	on	on	0
either	either	d	either	either	0
ſide	ſide	n1	ſide	ſide	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
Noble	Noble	j	Noble	noble	0
extraction	extraction	n1	extraction	extraction	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
,	,	,	,	,	0
laying	laying	vvg	laying	lay	0
apart	apart	av	apart	apart	0
Nobility	Nobility	n1	Nobility	nobility	0
,	,	,	,	,	0
beauty	beauty	n1	beauty	beauty	0
,	,	,	,	,	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
parentage	parentage	n1	parentage	parentage	0
,	,	,	,	,	0
and	and	cc	and	and	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
gifts	gifts	n2	gifts	gift	0
of	of	pp-f	of	of	0
fortune	fortune	n1	fortune	fortune	0
)	)	)	)	)	0
have	have	vhi	have	have	0
hitherto	hitherto	av	hitherto	hitherto	0
ſerved	ſerved	vvn	ſerved	ſerve	0
to	to	pc-acp	to	to	0
adorn	adorn	vvi	adorn	adorn	0
your	your	po22	your	your	0
Ladiſhip	Ladiſhip	n1	Ladyship	ladyship	0
beyond	beyond	p-acp	beyond	beyond	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
ſex	ſex	n1	ſex	ſex	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
theſe	theſe	d	theſe	theſe	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
deſervedly	deſervedly	av-vvn	deſervedly	deſerve	0
renowned	renowned	vvn	renowned	renown	0
;	;	;	;	;	0
and	and	cc	and	and	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
ſome	ſome	d	ſome	ſome	0
meaſure	meaſure	n1	meaſure	meaſure	0
)	)	)	)	)	0
not	not	xx	not	not	0
eſteeming	eſteeming	vvg	eſteeming	eſteem	0
that	that	cst	that	that	0
properly	properly	av-j	properly	proper	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
receiving	receiving	vvg	receiving	receive	0
whereof	whereof	c-crq	whereof	whereof	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
altogether	altogether	av	altogether	altogether	0
depend	depend	vvi	depend	depend	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
election	election	n1	election	election	0
:	:	:	:	:	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
treaſure	treaſure	n1	treaſure	treaſure	0
of	of	pp-f	of	of	0
thoſe	thoſe	d	thoſe	thoſe	0
excellent	excellent	j	excellent	excellent	0
graces	graces	n2	graces	grace	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
inwardly	inwardly	av-j	inwardly	inward	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
enriched	enriched	vvn	enriched	enrich	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
praiſing	praiſing	vvg	praiſing	praiſ	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ladiſhip	Ladiſhip	n1	Ladyship	ladyship	0
is	is	vbz	is	be	0
moſt	moſt	av-ds	moſt	moſt	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pitch'd	pitch'd	vvn	pitched	pitch	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
moſt	moſt	av-ds	moſt	moſt	0
highly	highly	av-j	highly	high	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
commended	commended	vvn	commended	commend	0
;	;	;	;	;	0
ſeeing	ſeeing	vvg	ſeeing	ſee	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
you	you	pn22	you	you	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
tendereſt	tendereſt	vv2	tendereſt	tendereſt	0
yeeres	yeeres	ng2	years	year	0
upwards	upwards	av-j	upward	upward	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ſtate	ſtate	n1	ſtate	ſtate	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
Ʋirginity	Ʋirginity	n1	Ʋirginity	ʋirginity	0
and	and	cc	and	and	0
Matrimony	Matrimony	n1	Matrimony	matrimony	0
,	,	,	,	,	0
have	have	vhb	have	have	0
ſo	ſo	av	ſo	ſo	0
conſtantly	conſtantly	av-j	conſtantly	conſtant	0
,	,	,	,	,	0
and	and	cc	and	and	0
indefatigably	indefatigably	av-j	indefatigably	indefatigable	0
proceeded	proceeded	vvd	proceeded	proceed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
courſe	courſe	n1	courſe	courſe	0
of	of	pp-f	of	of	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
ſuch	ſuch	d	ſuch	ſuch	0
alacrity	alacrity	n1	alacrity	alacrity	0
fixed	fixed	vvn	fixed	fix	0
your	your	po22	your	your	0
gallant	gallant	j-jn	gallant	gallant	0
thoughts	thoughts	n2	thoughts	thought	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
ſweetneſſe	ſweetneſſe	n1	sweetness	sweetness	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
thereunto	thereunto	av	thereunto	thereunto	0
ſo	ſo	av	ſo	ſo	0
firmly	firmly	av-j	firmly	firm	0
and	and	cc	and	and	0
cheerefully	cheerefully	av-j	cheerfully	cheerful	0
devoted	devoted	vvn	devoted	devote	0
all	all	d	all	all	0
your	your	po22	your	your	0
words	words	n2	words	word	0
and	and	cc	and	and	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
righteouſneſſe	righteouſneſſe	n1	righteousness	righteousness	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Ladiſhip	Ladiſhip	n1	Ladyship	ladyship	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
an	an	dt	and	a	0
inbred	inbred	j	inbred	inbred	0
quality	quality	n1	quality	quality	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Will	Will	n1	Will	will	0
there	there	a-acp	there	there	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
no	no	dx	no	no	0
aptitude	aptitude	n1	aptitude	aptitude	0
of	of	pp-f	of	of	0
declining	declining	vvg	declining	decline	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
reaſon	reaſon	n1	reaſon	reaſon	0
.	.	.	.	.	1
This	This	d	This	this	0
much	much	d	much	much	0
is	is	vbz	is	be	0
ſufficiently	ſufficiently	av-j	ſufficiently	ſufficient	0
well	well	av	well	well	0
known	known	vvn	known	know	0
to	to	p-acp	to	to	0
thoſe	thoſe	d	thoſe	thoſe	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
enjoyed	enjoyed	vvd	enjoyed	enjoy	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ladiſhips	Ladiſhips	ng1	Ladyships	ladyships	0
converſation	converſation	n1	converſation	converſation	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whoſe	whoſe	rg-crq	whoſe	whoſe	0
moſt	moſt	av-ds	moſt	moſt	0
unpartiall	unpartiall	j	unpartial	unpartial	0
reports	reports	n2	reports	report	0
,	,	,	,	,	0
the	the	dt	the	the	0
Splendour	Splendour	n1	Splendour	splendour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
reputation	reputation	n1	reputation	reputation	0
is	is	vbz	is	be	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
foraine	foraine	j	foreign	foreign	0
Nations	Nations	n2	Nations	nation	0
accounted	accounted	vvn	accounted	account	0
precious	precious	j	precious	precious	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
minds	minds	n2	minds	mind	0
even	even	av	even	even	0
of	of	pp-f	of	of	0
thoſe	thoſe	d	thoſe	thoſe	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
never	never	av-x	never	never	0
ſeen	ſeen	vvn	ſeen	ſeen	0
you	you	pn22	you	you	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
ſo	ſo	av	ſo	ſo	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
eſpecially	eſpecially	av-j	eſpecially	eſpecial	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
the	the	dt	the	the	0
moſt	moſt	av-ds	moſt	moſt	0
judicious	judicious	j	judicious	judicious	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
ſex	ſex	n1	ſex	ſex	0
admire	admire	vvb	admire	admire	0
the	the	dt	the	the	0
rare	rare	j	rare	rare	0
and	and	cc	and	and	0
ſublime	ſublime	j	ſublime	ſublime	0
endowments	endowments	n2	endowments	endowment	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
your	your	po22	your	your	0
Ladiſhip	Ladiſhip	n1	Ladyship	ladyship	0
is	is	vbz	is	be	0
qualified	qualified	vvn	qualified	qualify	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
patterne	patterne	n1	pattern	pattern	0
of	of	pp-f	of	of	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
univerſally	univerſally	av-j	univerſally	univerſal	0
followed	followed	vvn	followed	follow	0
)	)	)	)	)	0
other	other	j-jn	other	other	0
Ladies	Ladies	n2	Ladies	lady	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
dignity	dignity	n1	dignity	dignity	0
ſoever	ſoever	av	ſoever	ſoever	0
)	)	)	)	)	0
are	are	vbr	are	be	0
truly	truly	av-j	truly	true	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
eſteemed	eſteemed	vvd	eſteemed	eſteem	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
choiſer	choiſer	jc	choiſer	choiſ	0
merit	merit	n1	merit	merit	0
,	,	,	,	,	0
the	the	dt	the	the	0
nearer	nearer	jc	nearer	near	0
they	they	pns32	they	they	0
draw	draw	vvb	draw	draw	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Paragon	Paragon	n1	Paragon	paragon	0
propoſed	propoſed	vvn	propoſed	propoſe	0
,	,	,	,	,	0
and	and	cc	and	and	0
reſemble	reſemble	vvb	reſemble	reſemble	0
your	your	po22	your	your	0
Ladiſhip	Ladiſhip	n1	Ladyship	ladyship	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
beloved	beloved	j-vvn	beloved	belove	0
ſociety	ſociety	n1	ſociety	ſociety	0
,	,	,	,	,	0
your	your	po22	your	your	0
neighbouring	neighbouring	j-vvg	neighbouring	neighbour	0
Counteſſes	Counteſſes	n2	Counteſſes	counteſſe	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
greater	greater	jc	greater	great	0
Dames	Dames	n2	Dams	dame	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
kindred	kindred	n1	kindred	kindred	0
and	and	cc	and	and	0
acquaintance	acquaintance	n1	acquaintance	acquaintance	0
,	,	,	,	,	0
become	become	vvb	become	become	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
illuſtrious	illuſtrious	j	illuſtrious	illuſtrious	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
imitation	imitation	n1	imitation	imitation	0
;	;	;	;	;	0
amidſt	amidſt	p-acp	amid	amid	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Cynthia	Cynthia	np1	Cynthia	Cynthia	0
amongſt	amongſt	p-acp	amongſt	amongſt	0
the	the	dt	the	the	0
obſcurer	obſcurer	n1	obſcurer	obſcurer	0
Planets	Planets	n2	Planets	planet	0
,	,	,	,	,	0
your	your	po22	your	your	0
Ladiſhip	Ladiſhip	n1	Ladyship	ladyship	0
ſhines	ſhines	vvz	ſhines	ſhine	0
,	,	,	,	,	0
and	and	cc	and	and	0
darteth	darteth	vvz	darteth	dart	0
the	the	dt	the	the	0
Angelick	Angelick	np1	Angelick	Angelick	0
rayes	rayes	n2	rays	ray	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
matchleſſe	matchleſſe	j	matchless	matchless	0
example	example	n1	example	example	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
ſpirits	ſpirits	n2	ſpirits	ſpirit	0
of	of	pp-f	of	of	0
thoſe	thoſe	d	thoſe	thoſe	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
good	good	j	good	good	0
Genius	Genius	n1	Genius	genius	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
favourable	favourable	j	favourable	favourable	0
preſence	preſence	n1	preſence	preſence	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
enlightned	enlightned	vvn	enlightened	enlighten	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
(	(	(	(	(	0
Madam	Madam	n1	Madam	madam	0
)	)	)	)	)	0
leſt	leſt	cs	leſt	leſt	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
inſiſting	inſiſting	vvg	inſiſting	inſiſt	0
any	any	d	any	any	0
longer	longer	av-jc	longer	long	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
ſtraine	ſtraine	n1	strain	strain	0
,	,	,	,	,	0
I	I	pns11	I	i	0
ſhould	ſhould	vmd	ſhould	ſhould	0
ſeeme	ſeeme	vvi	seem	seem	0
to	to	pc-acp	to	to	0
offend	offend	vvi	offend	offend	0
that	that	d	that	that	0
modeſty	modeſty	n1	modeſty	modeſty	0
,	,	,	,	,	0
and	and	cc	and	and	0
humility	humility	n1	humility	humility	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
without	without	p-acp	without	without	0
derogating	derogating	j-vvg	derogating	derogate	0
from	from	p-acp	from	from	0
