SIR	SIR	n1	SIR	sir	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Persians	Persians	njp2	Persians	persian	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
day	day	n1	day	day	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
farsach	farsach	vvi	farsach	farsach	0
)	)	)	)	)	0
:	:	:	:	:	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
the	the	dt	the	the	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
in	in	p-acp	in	in	0
Herodotus	Herodotus	np1	Herodotus	Herodotus	0
,	,	,	,	,	0
Artemidorus	Artemidorus	np1	Artemidorus	Artemidorus	0
,	,	,	,	,	0
and	and	cc	and	and	0
Strabo	Strabo	np1	Strabo	Strabo	0
:	:	:	:	:	0
the	the	dt	the	the	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
in	in	p-acp	in	in	0
Hero	Hero	np1	Hero	Hero	0
:	:	:	:	:	0
the	the	dt	the	the	0
pes	pes	fw-la	pes	pes	0
Ptolemaicus	Ptolemaicus	np1	Ptolemaicus	Ptolemaicus	0
,	,	,	,	,	0
and	and	cc	and	and	0
Drusianus	Drusianus	np1	Drusianus	Drusianus	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Hyginus	Hyginus	np1	Hyginus	Hyginus	0
:	:	:	:	:	0
besides	besides	p-acp	beside	beside	0
infinite	infinite	j	infinite	infinite	0
others	others	n2-jn	others	other	0
depending	depending	vvg	depending	depend	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
proportions	proportions	n2	proportions	proportion	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
:	:	:	:	:	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
these	these	d	these	these	0
cannot	cannot	vmbx	cannot	can	0
after	after	a-acp	after	after	0
the	the	dt	the	the	0
destruction	destruction	n1	destruction	destruction	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
ancient	ancient	j	ancient	ancient	0
Monarchies	Monarchies	n2	Monarchies	monarchy	0
,	,	,	,	,	0
and	and	cc	and	and	0
Republicks	Republicks	n2	Republics	republic	0
,	,	,	,	,	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
way	way	n1	way	way	0
bee	bee	vbi	be	be	0
restored	restored	vvn	restored	restore	0
,	,	,	,	,	0
then	then	av	then	then	0
from	from	p-acp	from	from	0
such	such	d	such	such	0
monuments	monuments	n2	monuments	monument	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
divine	divine	j-jn	divine	divine	0
providence	providence	n1	providence	providence	0
,	,	,	,	,	0
have	have	vhb	have	have	0
escaped	escaped	vvn	escaped	escape	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
ruine	ruine	n1	ruin	ruin	0
,	,	,	,	,	0
and	and	cc	and	and	0
continued	continued	vvd	continued	continue	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
later	later	jc	later	late	0
ages	ages	n2	ages	age	0
.	.	.	.	.	1
For	For	c-acp	For	for	0
were	were	vbdr	were	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
that	that	cst	that	that	0
the	the	dt	the	the	0
pes	pes	fw-la	pes	pes	0
Romanus	Romanus	np1	Romanus	Romanus	0
,	,	,	,	,	0
The	The	dt	The	the	0
farsach	farsach	n1	farsach	farsach	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Ancients	Ancients	n2-j	Ancients	ancient	0
,	,	,	,	,	0
and	and	cc	and	and	0
Modern	Modern	j	Modern	modern	0
,	,	,	,	,	0
contains	contains	vvz	contains	contain	0
three	three	crd	three	three	0
miles	miles	n2	miles	mile	0
.	.	.	.	.	0
or	or	cc	or	or	0
Mon	Mon	fw-fr	Mon	mon	0
•	•	•	•	•	0
talis	talis	fw-la	talis	talis	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Hyginus	Hyginus	np1	Hyginus	Hyginus	0
terms	terms	vvz	terms	term	0
it	it	pn31	it	it	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
still	still	av	still	still	0
extant	extant	j	extant	extant	0
in	in	p-acp	in	in	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
monuments	monuments	n2	monuments	monument	0
of	of	pp-f	of	of	0
Cossutius	Cossutius	np1	Cossutius	Cossutius	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Tit.	Tit.	np1	Tit.	Tit.	0
Statilius	Statilius	np1	Statilius	Statilius	0
Vol.	Vol.	n1	Vol.	vol.	0
Aper	Aper	np1	Aper	Aper	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
those	those	d	those	those	0
two	two	crd	two	two	0
columnes	columnes	n2	columns	column	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
inscription	inscription	n1	inscription	inscription	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
.	.	.	.	.	0
mentioned	mentioned	vvn	mentioned	mention	0
by	by	p-acp	by	by	0
Marlianus	Marlianus	np1	Marlianus	Marlianus	0
,	,	,	,	,	0
Abulf	Abulf	n1	Abulf	abulf	0
.	.	.	.	.	1
Geogr.	Geogr.	np1	Geogr.	Geogr.	0
MS	MS	n1	MS	mrs.	0
▪	▪	▪	▪	▪	0
and	and	cc	and	and	0
Philander	Philander	np1	Philander	Philander	0
:	:	:	:	:	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
with	with	p-acp	with	with	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
.	.	.	.	.	0
seen	seen	vvn	seen	see	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
Philander	Philander	np1	Philander	Philander	0
,	,	,	,	,	0
are	are	vbr	are	be	0
both	both	d	both	both	0
lost	lost	vvn	lost	lose	0
)	)	)	)	)	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
utterly	utterly	av-j	utterly	utter	0
despair	despair	vvi	despair	despair	0
of	of	pp-f	of	of	0
knowing	knowing	vvg	knowing	know	0
the	the	dt	the	the	0
measures	measures	n2	measures	measure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hebrews	Hebrews	njp2	Hebrews	hebrew	0
,	,	,	,	,	0
Babylonians	Babylonians	njp2	Babylonians	babylonian	0
,	,	,	,	,	0
Persians	Persians	njp2	Persians	persian	0
,	,	,	,	,	0
Aegyptians	Aegyptians	njp2	Egyptians	egyptian	0
,	,	,	,	,	0
Grecians	Grecians	njp2	Grecians	grecian	0
,	,	,	,	,	0
Romanes	Romanes	njp2	Romans	roman	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
described	described	vvn	described	describe	0
in	in	p-acp	in	in	0
Classicall	Classicall	j	Classical	classical	0
Authors	Authors	n2	Authors	author	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
transmit	transmit	vvi	transmit	transmit	0
to	to	p-acp	to	to	0
posterity	posterity	n1	posterity	posterity	0
the	the	dt	the	the	0
individuall	individuall	j-jn	individual	individual	0
measures	measures	n2	measures	measure	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
proportions	proportions	n2	proportions	proportion	0
they	they	pns32	they	they	0
respectively	respectively	av-j	respectively	respective	0
had	had	vhd	had	have	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
another	another	j-jn	another	another	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
proportions	proportions	n2	proportions	proportion	0
being	being	vbg	being	be	0
pure	pure	j	pure	pure	0
habitudes	habitudes	n2	habitudes	habitude	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Mathematicians	Mathematicians	n2	Mathematicians	mathematician	0
observe	observe	vvb	observe	observe	0
,	,	,	,	,	0
bee	bee	vbb	be	be	0
reduced	reduced	vvn	reduced	reduce	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
measures	measures	n2	measures	measure	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
times	times	n2	times	time	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
,	,	,	,	,	0
either	either	d	either	either	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
themselves	themselves	px32	themselves	themselves	0
were	were	vbdr	were	be	0
existent	existent	j	existent	existent	0
:	:	:	:	:	0
or	or	cc	or	or	0
else	else	av	else	else	0
exact	exact	j	exact	exact	0
copies	copies	n2	copies	copy	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Originals	Originals	n2-jn	Originals	original	0
were	were	vbdr	were	be	0
derived	derived	vvn	derived	derive	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
weights	weights	n2	weights	weight	0
,	,	,	,	,	0
the	the	dt	the	the	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
,	,	,	,	,	0
the	the	pno32	thee	they	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
,	,	,	,	,	0
the	the	pno32	thee	they	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
,	,	,	,	,	0
or	or	cc	or	or	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hebrews	Hebrews	njp2	Hebrews	hebrew	0
,	,	,	,	,	0
or	or	cc	or	or	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chaldeans	Chaldeans	njp2	Chaldeans	chaldean	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Aruck	Aruck	vvn	Aruck	aruck	0
renders	renders	vvz	renders	render	0
by	by	p-acp	by	by	0
foure	foure	crd	foure	four	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
Zuzim	Zuzim	np1	Zuzim	Zuzim	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
four	four	crd	four	four	0
denarii	denarii	fw-la	denarii	denarii	0
(	(	(	(	(	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
Persian	Persian	jp	Persian	persian	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
in	in	p-acp	in	in	0
Xenophon	Xenophon	np1	Xenophon	Xenophon	0
,	,	,	,	,	0
and	and	cc	and	and	0
Hesychius	Hesychius	np1	Hesychius	Hesychius	0
,	,	,	,	,	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
received	received	vvn	received	receive	0
its	its	po31	its	its	0
denomination	denomination	n1	denomination	denomination	0
)	)	)	)	)	0
:	:	:	:	:	0
the	the	dt	the	the	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
;	;	;	;	;	0
containing	containing	vvg	containing	contain	0
seven	seven	crd	seven	seven	0
thousand	thousand	crd	thousand	thousand	0
Attick	Attick	j	Attic	attick	0
drachmes	drachmes	n2	drachmas	drachma	0
,	,	,	,	,	0
the	the	dt	the	the	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
ten	ten	crd	ten	ten	0
thousand	thousand	crd	thousand	thousand	0
,	,	,	,	,	0
the	the	dt	the	the	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
five	five	crd	five	five	0
hundred	hundred	crd	hundred	hundred	0
,	,	,	,	,	0
the	the	dt	the	the	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
six	six	crd	six	six	0
thousand	thousand	crd	thousand	thousand	0
,	,	,	,	,	0
all	all	d	all	all	0
mentioned	mentioned	vvn	mentioned	mention	0
by	by	p-acp	by	by	0
Julius	Julius	np1	Julius	Julius	0
Pollux	Pollux	np1	Pollux	Pollux	0
;	;	;	;	;	0
the	the	dt	the	the	0
Talentum	Talentum	np1	Talentum	Talentum	0
Aegyptium	Aegyptium	np1	Aegyptium	Aegyptium	0
in	in	p-acp	in	in	0
Varro	Varro	np1	Varro	Varro	0
,	,	,	,	,	0
containing	containing	vvg	containing	contain	0
eighty	eighty	crd	eighty	eighty	0
pondo	pondo	fw-la	pondo	pondo	0
,	,	,	,	,	0
or	or	cc	or	or	0
pounds	pounds	n2	pounds	pound	0
;	;	;	;	;	0
the	the	dt	the	the	0
talentū	talentū	fw-la	talentū	talentū	0
Euboicum	Euboicum	fw-la	Euboicum	euboicum	0
in	in	p-acp	in	in	0
Festus	Festus	np1	Festus	Festus	0
,	,	,	,	,	0
four	four	crd	four	four	0
thousand	thousand	crd	thousand	thousand	0
denarii	denarii	fw-la	denarii	denarii	0
:	:	:	:	:	0
these	these	d	these	these	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
infinite	infinite	j	infinite	infinite	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
both	both	d	both	both	0
mensurae	mensurae	fw-la	mensurae	mensurae	0
,	,	,	,	,	0
and	and	cc	and	and	0
pondera	pondera	fw-la	pondera	pondera	0
,	,	,	,	,	0
whither	whither	c-crq	whither	whither	0
considered	considered	vvn	considered	consider	0
as	as	p-acp	as	as	0
Medica	Medica	np1	Medica	Medica	0
,	,	,	,	,	0
or	or	cc	or	or	0
Georgica	Georgica	np1	Georgica	Georgica	0
,	,	,	,	,	0
or	or	cc	or	or	0
Veterinaria	Veterinaria	np1	Veterinaria	Veterinaria	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
times	times	n2	times	time	0
be	be	vbb	be	be	0
restored	restored	vvn	restored	restore	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
weights	weights	n2	weights	weight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Antients	Antients	n2-j	Ancients	ancient	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
still	still	av	still	still	0
extant	extant	j	extant	extant	0
;	;	;	;	;	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
denarius	denarius	fw-la	denarius	denarius	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Romanes	Romanes	njp2	Romans	roman	0
,	,	,	,	,	0
or	or	cc	or	or	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Grecians	Grecians	njp2	Grecians	grecian	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
congius	congius	n1	congius	congius	0
of	of	pp-f	of	of	0
Vespasian	Vespasian	np1	Vespasian	Vespasian	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
librae	librae	n2	librae	libra	0
,	,	,	,	,	0
and	and	cc	and	and	0
unciae	unciae	fw-la	unciae	unciae	0
Romanae	Romanae	fw-la	Romanae	romanae	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
preserved	preserved	vvn	preserved	preserve	0
by	by	p-acp	by	by	0
