MADAME	MADAME	n1	MADAME	madam	0
a	a	dt	a	a	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
magnifying	magnifying	vvg	magnifying	magnify	0
your	your	po22	your	your	0
ovvne	ovvne	d	own	own	0
naturall	naturall	j	natural	natural	0
greatnes	greatnes	n1	greatness	greatness	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
avovving	avovving	n-vvg	avovving	avov	0
,	,	,	,	,	0
&	&	cc	&	and	0
protecting	protecting	vvg	protecting	protect	0
,	,	,	,	,	0
and	and	cc	and	and	0
enlargeing	enlargeing	vvg	enlarging	enlarge	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
incomparable	incomparable	j	incomparable	incomparable	0
Saint	Saint	n1	Saint	saint	0
,	,	,	,	,	0
S.	S.	n1	S.	saint	0
Tereſa	Tereſa	np1	Tereſa	Tereſa	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
vvhome	vvhome	ro-crq	whom	who	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
vvell	vvell	av	well	well	0
vnderſtood	vnderſtood	vvn	understood	understand	0
that	that	cst	that	that	0
already	already	av	already	already	0
,	,	,	,	,	0
yovv	yovv	pn22	yovv	you	0
carry	carry	vvb	carry	carry	0
an	an	dt	and	a	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
deuotion	deuotion	n1	devotion	devotion	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
deuotion	deuotion	n1	devotion	devotion	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
ſelfe	ſelfe	n1	self	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
affection	affection	n1	affection	affection	0
alſo	alſo	av	alſo	alſo	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Religious	Religious	j	Religious	religious	0
vvoemen	vvoemen	n2	women	woman	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Angelicall	Angelicall	j	Angelical	angelical	0
Order	Order	n1	Order	order	0
;	;	;	;	;	0
vvhereof	vvhereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Nation	Nation	n1	Nation	nation	0
(	(	(	(	(	0
vvhich	vvhich	r-crq	which	which	0
novv	novv	av	now	now	0
enioyes	enioyes	vvz	enjoys	enjoy	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
alſo	alſo	av	alſo	alſo	0
,	,	,	,	,	0
yours	yours	png22	yours	you	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
Monaſtery	Monaſtery	n1	Monaſtery	monaſtery	0
at	at	p-acp	at	at	0
Antwerpe	Antwerpe	np1	Antwerpe	Antwerp	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
needs	needs	vvz	needs	need	0
not	not	xx	not	not	0
,	,	,	,	,	0
perhaps	perhaps	av	perhaps	perhaps	0
,	,	,	,	,	0
be	be	vbb	be	be	0
ashamed	ashamed	j	ashamed	ashamed	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
appeare	appeare	vvi	appear	appear	0
neer	neer	av-j	near	near	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vvhole	vvhole	j-jn	whole	whole	0
vvorld	vvorld	n1	world	world	0
,	,	,	,	,	0
vvhether	vvhether	cs	whether	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
great	great	j	great	great	0
,	,	,	,	,	0
&	&	cc	&	and	0
entire	entire	j	entire	entire	0
contentment	contentment	n1	contentment	contentment	0
in	in	p-acp	in	in	0
Recollection	Recollection	n1	Recollection	recollection	0
;	;	;	;	;	0
their	their	po32	their	their	0
inſatiable	inſatiable	j	inſatiable	inſatiable	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
moſt	moſt	av-ds	moſt	moſt	0
delightfull	delightfull	j	delightful	delightful	0
thirſt	thirſt	n1	thirſt	thirſt	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
Perfection	Perfection	n1	Perfection	perfection	0
,	,	,	,	,	0
&	&	cc	&	and	0
Vnion	Vnion	n1	Union	union	0
vvith	vvith	p-acp	with	with	0
our	our	po12	our	our	0
Bleſſed	Bleſſed	j-vvn	Bleſſed	bleſ	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
or	or	cc	or	or	0
the	the	dt	the	the	0
euerlaſting	euerlaſting	j	everlasting	everlasting	0
Feaſt	Feaſt	n1	Feaſt	feaſt	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Joy	Joy	n1	Joy	joy	0
,	,	,	,	,	0
&	&	cc	&	and	0
Iubily	Iubily	n1	Iubily	jubilee	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
they	they	pns32	they	they	0
ſolemnize	ſolemnize	vvb	ſolemnize	ſolemnize	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
harty	harty	j	hearty	hearty	0
,	,	,	,	,	0
&	&	cc	&	and	0
high	high	j	high	high	0
reſpects	reſpects	n2	reſpects	reſpect	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
they	they	pns32	they	they	0
carry	carry	vvb	carry	carry	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Reuerend	Reuerend	j-jn	Reverend	reverend	0
Mother	Mother	n1	Mother	mother	0
Superiour	Superiour	j-jn	Superior	superior	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
true	true	j	true	true	0
,	,	,	,	,	0
&	&	cc	&	and	0
moſt	moſt	av-ds	moſt	moſt	0
tender	tender	j	tender	tender	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
another	another	j-jn	another	another	0
:	:	:	:	:	0
ſo	ſo	av	ſo	ſo	0
,	,	,	,	,	0
it	it	pn31	it	it	0
vvill	vvill	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
vnvvorthy	vnvvorthy	j	unworthy	unworthy	0
,	,	,	,	,	0
either	either	av-d	either	either	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
ovvne	ovvne	d	own	own	0
greatnes	greatnes	n1	greatness	greatness	0
,	,	,	,	,	0
or	or	cc	or	or	0
goodnes	goodnes	n1	goodness	goodness	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
vvhen	vvhen	c-crq	when	when	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
queſtion	queſtion	n1	queſtion	queſtion	0
of	of	pp-f	of	of	0
conſidering	conſidering	vvg	conſidering	conſider	0
the	the	dt	the	the	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
&	&	cc	&	and	0
perfections	perfections	n2	perfections	perfection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Glorious	Glorious	j	Glorious	glorious	0
S.	S.	n1	S.	saint	0
Tereſa	Tereſa	np1	Tereſa	Tereſa	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
celebrating	celebrating	vvg	celebrating	celebrate	0
her	her	po31	her	her	0
praiſes	praiſes	n2	praiſes	praiſe	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ſtudying	ſtudying	vvg	ſtudying	ſtudy	0
her	her	po31	her	her	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
(	(	(	(	(	0
J	J	pns11	J	i	0
meane	meane	vvb	mean	mean	0
that	that	d	that	that	0
Life	Life	n1	Life	life	0
of	of	pp-f	of	of	0
hers	hers	png31	hers	she	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
she	she	pns31	she	she	0
vvrote	vvrote	vvd	wrote	write	0
,	,	,	,	,	0
vvith	vvith	p-acp	with	with	0
that	that	cst	that	that	0
moſt	moſt	av-ds	moſt	moſt	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
&	&	cc	&	and	0
vviſe	vviſe	j	wise	wise	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
ovvne	ovvne	d	own	own	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
I	I	pns11	I	i	0
heer	heer	av	her	here	0
preſent	preſent	j	preſent	preſent	0
)	)	)	)	)	0
your	your	po22	your	your	0
Maieſtie	Maieſtie	n1	Majesty	majesty	0
vouchſafe	vouchſafe	vvb	vouchſafe	vouchſafe	0
to	to	pc-acp	to	to	0
march	march	vvi	march	march	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
very	very	j	very	very	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
vvhole	vvhole	j-jn	whole	whole	0
Troope	Troope	n1	Troop	troop	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
may	may	vmb	may	may	0
addreſse	addreſse	vvi	address	address	0
it	it	pn31	it	it	0
ſelfe	ſelfe	n1	self	self	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
imitation	imitation	n1	imitation	imitation	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Heroicall	Heroicall	j	Heroical	heroical	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
admiration	admiration	n1	admiration	admiration	0
of	of	pp-f	of	of	0
thoſe	thoſe	d	thoſe	thoſe	0
incomparable	incomparable	j	incomparable	incomparable	0
Graces	Graces	n2	Graces	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
Fauours	Fauours	n2	Favours	favour	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Heauen	Heauen	n1	Heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
thought	thought	vvd	thought	think	0
fitt	fitt	j	fit	fit	0
to	to	pc-acp	to	to	0
infuſe	infuſe	vvi	infuſe	infuſe	0
,	,	,	,	,	0
vvith	vvith	p-acp	with	with	0
his	his	po31	his	his	0
enamoured	enamoured	j-vvn	enamoured	enamour	0
hart	hart	n1	heart	hart	0
,	,	,	,	,	0
and	and	cc	and	and	0
omnipotent	omnipotent	j	omnipotent	omnipotent	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
that	that	cst	that	that	0
moſt	moſt	av-ds	moſt	moſt	0
happy	happy	j	happy	happy	0
Soule	Soule	n1	Soul	soul	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
vvho	vvho	r-crq	who	who	0
can	can	vmb	can	can	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
be	be	vbb	be	be	0
more	more	av-dc	more	more	0
fitt	fitt	j	fit	fit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
patronize	patronize	vvi	patronise	patronize	0
ſo	ſo	av	ſo	ſo	0
great	great	j	great	great	0
a	a	dt	a	a	0
Saint	Saint	n1	Saint	saint	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
she	she	pns31	she	she	0
is	is	vbz	is	be	0
,	,	,	,	,	0
then	then	av	then	then	0
ſo	ſo	av	ſo	ſo	0
great	great	j	great	great	0
a	a	dt	a	a	0
Queen	Queen	n1	Queen	queen	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Maieſtie	Maieſtie	n1	Majesty	majesty	0
;	;	;	;	;	0
vvho	vvho	r-crq	who	who	0
,	,	,	,	,	0
beſides	beſides	p-acp	beside	beside	0
your	your	po22	your	your	0
Birth	Birth	n1	Birth	birth	0
,	,	,	,	,	0
and	and	cc	and	and	0
renovvne	renovvne	n1	renown	renown	0
,	,	,	,	,	0
vvhereof	vvhereof	c-crq	whereof	whereof	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
ſpeake	ſpeake	vvi	speak	speak	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
)	)	)	)	)	0
yovv	yovv	pn22	yovv	you	0
haue	haue	vhb	have	have	0
ſo	ſo	av	ſo	ſo	0
much	much	d	much	much	0
occaſion	occaſion	n1	occaſion	occaſion	0
to	to	pc-acp	to	to	0
bragg	bragg	vvi	brag	brag	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
alſo	alſo	av	alſo	alſo	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
Heauen	Heauen	n1	Heaven	heaven	0
)	)	)	)	)	0
shevved	shevved	vvd	showed	show	0
ſuch	ſuch	d	ſuch	ſuch	0
conſtancy	conſtancy	n1	conſtancy	conſtancy	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vvay	vvay	n1	way	way	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
pietye	pietye	n1	piety	piety	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
iuſtly	iuſtly	av-j	justly	just	0
,	,	,	,	,	0
(	(	(	(	(	0
all	all	d	all	all	0
things	things	n2	things	thing	0
conſidered	conſidered	vvn	conſidered	conſider	0
)	)	)	)	)	0
giue	giue	vvi	give	give	0
cauſe	cauſe	n1	cauſe	cauſe	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
reſt	reſt	n1	reſt	reſt	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
most	most	av-ds	most	most	0
eminent	eminent	j	eminent	eminent	0
Ranke	Ranke	n1	Rank	rank	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shrinke	shrinke	vvi	shrink	shrink	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
blush	blush	vvi	blush	blush	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
begg	begg	vvi	beg	beg	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
pardon	pardon	n1	pardon	pardon	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
apparance	apparance	n1	appearance	appearance	0
of	of	pp-f	of	of	0
preſumption	preſumption	n1	preſumption	preſumption	0
,	,	,	,	,	0
vvere	vvere	vbdr	were	be	0
novv	novv	av	now	now	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
ſome	ſome	d	ſome	ſome	0
ſuch	ſuch	d	ſuch	ſuch	0
fault	fault	n1	fault	fault	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vvhereof	vvhereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
J	J	pns11	J	i	0
acquitted	acquitted	vvn	acquitted	acquit	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
,	,	,	,	,	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
I	I	pns11	I	i	0
vvill	vvill	vmb	will	will	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
obtaine	obtaine	vvi	obtain	obtain	0
a	a	dt	a	a	0
Suite	Suite	n1	Suit	suit	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
Seruice	Seruice	n1	Service	service	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
that	that	d	that	that	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
moſt	moſt	av-ds	moſt	moſt	0
ſauory	ſauory	j	savoury	savoury	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
;	;	;	;	;	0
&	&	cc	&	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
yovv	yovv	pn22	yovv	you	0
vvill	vvill	vmb	will	will	0
vouchſafe	vouchſafe	vvi	vouchſafe	vouchſafe	0
to	to	pc-acp	to	to	0
imploy	imploy	vvi	employ	employ	0
the	the	dt	the	the	0
Sacrifice	Sacrifice	n1	Sacrifice	sacrifice	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
vvhole	vvhole	j-jn	whole	whole	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Maieſties	Maieſties	ng1	Majesty's	majesty	0
leaſt	leaſt	av-ds	leaſt	leaſt	0
commands	commands	n2	commands	command	0
.	.	.	.	.	1
God	God	np1	God	God	0
make	make	vvb	make	make	0
,	,	,	,	,	0
&	&	cc	&	and	0
keep	keep	vvb	keep	keep	0
your	your	po22	your	your	0
Maieſtie	Maieſtie	n1	Majesty	majesty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
healthy	healthy	j	healthy	healthy	0
,	,	,	,	,	0
&	&	cc	&	and	0
as	as	p-acp	as	as	0
happy	happy	j	happy	happy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
vvorld	vvorld	n1	world	world	0
can	can	vmb	can	can	0
tell	tell	vvi	tell	tell	0
hovv	hovv	c-crq	how	how	0
to	to	pc-acp	to	to	0
vvish	vvish	vvi	wish	wish	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
can	can	vmb	can	can	0
tell	tell	vvi	tell	tell	0
hovv	hovv	c-crq	how	how	0
to	to	pc-acp	to	to	0
graunt	graunt	vvi	grant	grant	0
;	;	;	;	;	0
&	&	cc	&	and	0
I	I	pns11	I	i	0
moſt	moſt	av-ds	moſt	moſt	0
humbly	humbly	av-j	humbly	humble	0
aske	aske	vvi	ask	ask	0
leaue	leaue	n1	leave	leave	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
all	all	d	all	all	0
Reuerence	Reuerence	n1	Reverence	reverence	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
Royall	Royall	j	Royal	royal	0
Feet	Feet	n2	Feet	foot	0
.	.	.	.	.	1
