DEare	DEare	n1	DEare	deer	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
of	of	pp-f	of	of	0
Righteouſneſſe	Righteouſneſſe	n1	Righteousness	righteousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
ſtand	ſtand	vvb	ſtand	ſtand	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
:	:	:	:	:	0
Here	Here	av	Here	here	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
Ax	Ax	n1	Ax	axe	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
bleſſing	bleſſing	n1	bleſſing	bleſſing	0
of	of	pp-f	of	of	0
Joſhua	Joſhua	np1	Joſhua	Joſhua	0
belongs	belongs	vvz	belongs	belong	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
ſpake	ſpake	vvd	spoke	speak	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
Joſeph	Joſeph	np1	Joſeph	Joſeph	0
.	.	.	.	.	1
Thou	Thou	pns21	Thou	thou	0
art	art	vb2r	art	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
haſt	haſt	vvb	haſt	haſt	0
great	great	j	great	great	0
power	power	n1	power	power	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
mountain	mountain	n1	mountain	mountain	0
ſtall	ſtall	n1	ſtall	ſtall	0
be	be	vbi	be	be	0
thine	thine	png21	thine	thou	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
wood	wood	n1	wood	wood	0
,	,	,	,	,	0
and	and	cc	and	and	0
thou	thou	pns21	thou	thou	0
ſhalt	ſhalt	vm2	ſhalt	ſhalt	0
cut	cut	vvi	cut	cut	0
it	it	pn31	it	it	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ends	ends	n2	ends	end	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
ſhall	ſhall	vmb	ſhall	ſhall	0
be	be	vbi	be	be	0
thine	thine	png21	thine	thou	0
,	,	,	,	,	0
and	and	cc	and	and	0
thou	thou	pns21	thou	thou	0
ſhalt	ſhalt	vm2	ſhalt	ſhalt	0
caſt	caſt	vvi	caſt	caſt	0
out	out	av	out	out	0
the	the	dt	the	the	0
Canaanites	Canaanites	np2	Canaanites	Canaanite	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
iron	iron	n1	iron	iron	0
Chariots	Chariots	n2	Chariots	chariot	0
,	,	,	,	,	0
and	and	cc	and	and	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
ſtrong	ſtrong	j	ſtrong	ſtrong	0
,	,	,	,	,	0
J	J	pns11	J	i	0
•	•	•	•	•	0
ſh	ſh	wd	ſh	ſh	0
17.	17.	crd	17.	17.	1
So	So	av	So	so	0
here	here	av	here	here	0
are	are	vbr	are	be	0
mountains	mountains	n2	mountains	mountain	0
of	of	pp-f	of	of	0
ſins	ſins	n2	ſins	ſin	0
,	,	,	,	,	0
errors	errors	n2	errors	error	0
and	and	cc	and	and	0
falſe	falſe	j	falſe	falſe	0
religions	religions	n2	religions	religion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
and	and	cc	and	and	0
Ireland	Ireland	np1	Ireland	Ireland	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
wood	wood	n1	wood	wood	0
of	of	pp-f	of	of	0
Sects	Sects	n2	Sects	sect	0
,	,	,	,	,	0
Schiſmes	Schiſmes	n2	Schisms	schism	0
and	and	cc	and	and	0
Hereſies	Hereſies	n2	Hereſies	hereſy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
thou	thou	pns21	thou	thou	0
haſt	haſt	vh2	haſt	haſt	0
cut	cut	vvn	cut	cut	0
them	them	pno32	them	they	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
haſt	haſt	vvb	haſt	haſt	0
great	great	j	great	great	0
power	power	n1	power	power	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
in	in	p-acp	in	in	0
prayer	prayer	n1	prayer	prayer	0
)	)	)	)	)	0
and	and	cc	and	and	0
England	England	np1	England	England	0
ſhall	ſhall	vmb	ſhall	ſhall	0
be	be	vbi	be	be	0
thine	thine	png21	thine	thou	0
,	,	,	,	,	0
and	and	cc	and	and	0
thou	thou	pns21	thou	thou	0
ſhalt	ſhalt	vm2	ſhalt	ſhalt	0
caſt	caſt	vvi	caſt	caſt	0
out	out	av	out	out	0
the	the	dt	the	the	0
Canaanites	Canaanites	np2	Canaanites	Canaanite	0
of	of	pp-f	of	of	0
ſin	ſin	n1	ſin	ſin	0
,	,	,	,	,	0
Idolatry	Idolatry	n1	Idolatry	idolatry	0
,	,	,	,	,	0
and	and	cc	and	and	0
falſe	falſe	j	falſe	falſe	0
Religions	Religions	n2	Religions	religion	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
Ordnance	Ordnance	n1	Ordnance	ordnance	0
of	of	pp-f	of	of	0
iron	iron	n1	iron	iron	0
,	,	,	,	,	0
and	and	cc	and	and	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
ſtrong	ſtrong	j	ſtrong	ſtrong	0
,	,	,	,	,	0
lay	lay	vvb	lay	lay	0
this	this	d	this	this	0
Ax	Ax	n1	Ax	axe	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
root	root	n1	root	root	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
ſhew	ſhew	vvb	show	show	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
now	now	av	now	now	0
alſo	alſo	av	alſo	alſo	0
every	every	d	every	every	0
tree	tree	n1	tree	tree	0
,	,	,	,	,	0
i	i	uh	i	i	0
.	.	.	.	.	1
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
Sect	Sect	n1	Sect	sect	0
,	,	,	,	,	0
or	or	cc	or	or	0
man	man	n1	man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
bringeth	bringeth	vvz	brings	bring	0
forth	forth	av	forth	forth	0
ſin	ſin	n1	ſin	ſin	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
,	,	,	,	,	0
(	(	(	(	(	0
Iſai	Iſai	np1	Iſai	Iſai	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
16.	16.	crd	16.	16.	1
)	)	)	)	)	0
is	is	vbz	is	be	0
hewn	hewn	vvn	hewn	hew	0
down	down	a-acp	down	down	0
and	and	cc	and	and	0
caſt	caſt	vvn	caſt	caſt	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
now	now	av	now	now	0
revealed	revealed	vvn	revealed	reveal	0
from	from	p-acp	from	from	0
heaven	heaven	n1	heaven	heaven	0
againſt	againſt	p-acp	againſt	againſt	0
all	all	d	all	all	0
unrighteouſneſſe	unrighteouſneſſe	n1	unrighteousness	unrighteousness	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
withhold	withhold	vvb	withhold	withhold	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
unrighteouſneſſe	unrighteouſneſſe	n1	unrighteousness	unrighteousness	0
(	(	(	(	(	0
Rom.	Rom.	np1	Rom.	Rom.	1
1.	1.	crd	1.	1.	0
18	18	crd	18	18	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
hour	hour	n1	hour	hour	0
of	of	pp-f	of	of	0
temptation	temptation	n1	temptation	temptation	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
try	try	vvi	try	try	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
2.	2.	crd	2.	2.	0
10.	10.	crd	10.	10.	0
in	in	n1	in	inn	0
which	which	r-crq	which	which	0
friends	friends	n2	friends	friend	0
ſhall	ſhall	vmb	ſhall	ſhall	0
fight	fight	vvi	fight	fight	0
with	with	p-acp	with	with	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
ſhalll	ſhalll	vmb	shall	shall	0
fear	fear	vvi	fear	fear	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
2	2	crd	2	2	0
Eſdr	Eſdr	n2	Eſdr	eſdr	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	0
22.	22.	crd	22.	22.	0
when	when	c-crq	when	when	0
there	there	a-acp	there	there	0
ſhall	ſhall	vmb	ſhall	ſhall	0
be	be	vbi	be	be	0
ſeen	ſeen	vvn	ſeen	ſeen	0
an	an	dt	and	a	0
earth-quake	earth-quake	n1	earthquake	earthquake	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	cs	and	an	0
up	up	a-acp	up	up	0
•	•	•	•	•	0
ore	ore	a-acp	over	over	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
time	time	n1	time	time	0
wherein	wherein	c-crq	wherein	wherein	0
the	the	dt	the	the	0
moſt	moſt	av-ds	moſt	moſt	0
High	High	j	High	high	0
will	will	vmb	will	will	0
begin	begin	vvi	begin	begin	0
toSee	toSee	j	toSee	tosee	0
2	2	crd	2	2	0
Eſdras	Eſdras	np1	Eſdras	Eſdras	0
15	15	crd	15	15	0
•	•	•	•	•	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	0
14	14	crd	14	14	0
,	,	,	,	,	1
15	15	crd	15	15	0
,	,	,	,	,	0
16	16	crd	16	16	0
,	,	,	,	,	0
17	17	crd	17	17	0
,	,	,	,	,	0
8	8	crd	8	8	0
,	,	,	,	,	0
19.	19.	crd	19.	19	0
22	22	crd	22	22	0
,	,	,	,	,	1
23	23	crd	23	23	0
,	,	,	,	,	0
24	24	crd	24	24	0
,	,	,	,	,	0
26	26	crd	26	26	0
,	,	,	,	,	0
26	26	crd	26	26	0
,	,	,	,	,	0
37.	37.	crd	37.	37.	1
See	See	n1	See	see	0
2	2	crd	2	2	0
Eſd	Eſd	n1	Eſd	eſd	0
16.	16.	crd	16.	16.	0
10	10	crd	10	10	0
,	,	,	,	,	1
11.	11.	crd	11.	11.	0
14	14	crd	14	14	0
,	,	,	,	,	1
15.	15.	crd	15.	15.	0
19.	19.	crd	19.	19	0
5.	5.	crd	5.	5.	0
33.	33.	crd	33.	33.	0
8.	8.	crd	8.	8.	0
46.	46.	crd	46.	46.	0
viſit	viſit	n1	viſit	viſit	0
the	the	dt	the	the	0
world	world	n1	world	world	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
made	made	vvd	made	make	0
,	,	,	,	,	0
2	2	crd	2	2	0
Eſdra	Eſdra	np1	Eſdra	Eſdra	0
.	.	.	.	.	1
9.	9.	crd	9.	9	0
4.	4.	crd	4.	4.	1
&	&	cc	&	and	0
3	3	crd	3	3	0
hard	hard	j	hard	hard	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
a	a	dt	a	a	0
good	good	j	good	good	0
conſcience	conſcience	n1	conſcience	conſcience	0
now	now	av	now	now	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
the	the	dt	the	the	0
ſtrongeſt	ſtrongeſt	js	ſtrongeſt	ſtrongeſt	0
faith	faith	n1	faith	faith	0
ſhall	ſhall	vmb	ſhall	ſhall	0
finde	finde	vvi	find	find	0
it	it	pn31	it	it	0
difficult	difficult	j	difficult	difficult	0
.	.	.	.	.	1
Would	Would	vmd	Would	will	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
glad	glad	j	glad	glad	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
delivered	delivered	vvn	delivered	deliver	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
hour	hour	n1	hour	hour	0
of	of	pp-f	of	of	0
temptation	temptation	n1	temptation	temptation	0
?	?	?	?	?	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
labour	labour	vvi	labour	labour	0
worth	worth	j	worth	worth	0
the	the	dt	the	the	0
pains	pains	n2	pains	pain	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
ſhew	ſhew	vvi	show	show	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
ſhall	ſhall	vmb	ſhall	ſhall	0
be	be	vbi	be	be	0
delivered	delivered	vvn	delivered	deliver	0
?	?	?	?	?	1
And	And	cc	And	and	0
though	though	cs	though	though	0
all	all	d	all	all	0
evill	evill	j-jn	evil	evil	0
trees	trees	n2	trees	tree	0
ſhall	ſhall	vmb	ſhall	ſhall	0
be	be	vbi	be	be	0
cut	cut	vvn	cut	cut	0
down	down	a-acp	down	down	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
a	a	dt	a	a	0
•	•	•	•	•	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
good	good	j	good	good	0
trees	trees	n2	trees	tree	0
of	of	pp-f	of	of	0
righteouſneſſe	righteouſneſſe	n1	righteousness	righteousness	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
planting	planting	n-vvg	planting	plant	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
glori	glori	fw-la	glori	glori	0
•	•	•	•	•	0
ied	ied	zz	ied	ied	0
,	,	,	,	,	0
and	and	cc	and	and	0
ſhall	ſhall	vmb	ſhall	ſhall	0
be	be	vbi	be	be	0
ſaved	ſaved	vvn	ſaved	ſave	0
?	?	?	?	?	1
Iſai	Iſai	np1	Iſai	Iſai	0
.	.	.	.	.	1
61.	61.	crd	61.	61.	1
•	•	•	•	•	0
.	.	.	.	.	1
Come	Come	np1	Come	Come	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
come	come	vvb	come	come	0
forth	forth	av	forth	forth	0
thou	thou	pns21	thou	thou	0
Kings	Kings	ng1	Kings	king	0
daughter	daughter	n1	daughter	daughter	0
,	,	,	,	,	0
all	all	d	all	all	0
glorious	glorious	j	glorious	glorious	0
within	within	p-acp	within	within	0
,	,	,	,	,	0
all	all	d	all	all	0
light	light	n1	light	light	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
of	of	pp-f	of	of	0
Righteouſneſſe	Righteouſneſſe	n1	Righteousness	righteousness	0
,	,	,	,	,	0
ſhew	ſhew	vvb	show	show	0
thy	thy	po21	thy	thy	0
ſelf	ſelf	n1	ſelf	ſelf	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
garments	garments	n2	garments	garment	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
broydered	broydered	j-vvn	broidered	broider	0
gold	gold	n1	gold	gold	0
,	,	,	,	,	0
Pſal	Pſal	n1	Pſal	pſal	0
.	.	.	.	.	1
45.	45.	crd	45.	45.	0
13.	13.	crd	13.	13.	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
merits	merits	n2	merits	merit	0
of	of	pp-f	of	of	0
Chriſt	Chriſt	np1	Chriſt	Chriſt	0
crucified	crucified	vvd	crucified	crucify	0
,	,	,	,	,	0
death	death	n1	death	death	0
and	and	cc	and	and	0
reſurrection	reſurrection	n1	reſurrection	reſurrection	0
,	,	,	,	,	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
freely	freely	av-j	freely	free	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Baptiſme	Baptiſme	n1	Baptism	baptism	0
into	into	p-acp	into	into	0
Chriſts	Chriſts	npg1	Chriſts	chriſts	0
death	death	n1	death	death	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
remiſſion	remiſſion	n1	remiſſion	remiſſion	0
of	of	pp-f	of	of	0
ſins	ſins	n2	ſins	ſin	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
6.	6.	crd	6.	6.	0
3	3	crd	3	3	0
,	,	,	,	,	1
4	4	crd	4	4	0
,	,	,	,	,	0
Acts	Acts	vvz	Acts	act	0
2.	2.	crd	2.	2.	0
38.	38.	crd	38.	38.	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
glorious	glorious	j	glorious	glorious	0
in	in	p-acp	in	in	0
