SIR	SIR	n1	SIR	sir	0
unworthy	unworthy	j	unworthy	unworthy	0
labours	labours	n2	labours	labour	0
(	(	(	(	(	0
next	next	ord	next	next	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
free	free	j	free	free	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
your	your	po22	your	your	0
ſelfe	ſelfe	n1	self	self	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
and	and	cc	and	and	0
grand	grand	j	grand	grand	0
inſtrument	inſtrument	n1	inſtrument	inſtrument	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ſame	ſame	d	ſame	ſame	0
;	;	;	;	;	0
They	They	pns32	They	they	0
are	are	vbr	are	be	0
all	all	d	all	all	0
alſo	alſo	av	alſo	alſo	0
aſſured	aſſured	vvn	aſſured	aſſure	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
worſhips	worſhips	ng1	worſhips	worſhips	0
favour	favour	n1	favour	favour	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
perſon	perſon	n1	perſon	perſon	0
ſo	ſo	av	ſo	ſo	0
obſcure	obſcure	j	obſcure	obſcure	0
,	,	,	,	,	0
and	and	cc	and	and	0
undeſerving	undeſerving	j	undeſerving	undeſerving	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
ſo	ſo	av	ſo	ſo	0
honourable	honourable	j	honourable	honourable	0
a	a	dt	a	a	0
ſervice	ſervice	n1	ſervice	ſervice	0
;	;	;	;	;	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
ſo	ſo	av	ſo	ſo	0
honourable	honourable	j	honourable	honourable	0
an	an	dt	and	a	0
aſſemblie	aſſemblie	n1	assembly	assembly	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
whoſe	whoſe	rg-crq	whoſe	whoſe	0
meanes	meanes	n2	means	mean	0
theſe	theſe	d	theſe	theſe	0
rude	rude	j	rude	rude	0
notes	notes	n2	notes	note	0
I	I	pns11	I	i	0
then	then	av	then	then	0
delivered	delivered	vvn	delivered	deliver	0
,	,	,	,	,	0
here	here	av	here	here	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Preſſe	Preſſe	n1	Press	press	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
they	they	pns32	they	they	0
nor	nor	ccx	nor	nor	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
doe	doe	vdb	do	do	0
truely	truely	av-j	truly	true	0
underſtand	underſtand	vvi	underſtand	underſtand	0
;	;	;	;	;	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Letter	Letter	n1	Letter	letter	0
the	the	dt	the	the	0
laſt	laſt	ord	laſt	laſt	0
weeke	weeke	n1	week	week	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
ſure	ſure	j	ſure	ſure	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
hand	hand	n1	hand	hand	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
informed	informed	vvn	informed	inform	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
with	with	p-acp	with	with	0
intimation	intimation	n1	intimation	intimation	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
pleaſed	pleaſed	vvd	pleaſed	pleaſ	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
preſent	preſent	vvi	preſent	preſent	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
perſon	perſon	n1	perſon	perſon	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	d	that	that	0
(	(	(	(	(	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
refuſed	refuſed	vvd	refuſed	refuſe	0
yet	yet	av	yet	yet	0
)	)	)	)	)	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Preſſe	Preſſe	n1	Press	press	0
had	had	vhd	had	have	0
proceeded	proceeded	vvn	proceeded	proceed	0
ſo	ſo	av	ſo	ſo	0
farre	farre	av-j	far	far	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
reverſed	reverſed	vvn	reverſed	reverſ	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
at	at	p-acp	at	at	0
all	all	av-d	all	all	0
pleaſed	pleaſed	vvn	pleaſed	pleaſ	0
me	me	pno11	me	i	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
what	what	r-crq	what	what	0
inſufficiencies	inſufficiencies	n2	inſufficiencies	inſufficiency	0
and	and	cc	and	and	0
failings	failings	n2-vvg	failings	failing	0
ſoever	ſoever	av	ſoever	ſoever	0
were	were	vbdr	were	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
publiſhing	publiſhing	vvg	publiſhing	publiſh	0
of	of	pp-f	of	of	0
theſe	theſe	d	theſe	theſe	0
notes	notes	n2	notes	note	0
,	,	,	,	,	0
diſcovered	diſcovered	vvn	diſcovered	diſcover	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
yet	yet	av	yet	yet	0
)	)	)	)	)	0
I	I	pns11	I	i	0
ſhould	ſhould	vmd	ſhould	ſhould	0
have	have	vhi	have	have	0
an	an	dt	and	a	0
opportunitie	opportunitie	n1	opportunity	opportunity	0
hereby	hereby	av	hereby	hereby	0
offered	offered	vvn	offered	offer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
publique	publique	j	public	public	0
confeſſion	confeſſion	n1	confeſſion	confeſſion	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
both	both	d	both	both	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Angle	Angle	n1	Angle	angle	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
live	live	vvb	live	live	0
,	,	,	,	,	0
are	are	vbr	are	be	0
obliged	obliged	vvn	obliged	oblige	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
ſelfe	ſelfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
Familie	Familie	n1	Family	family	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
planting	planting	vvg	planting	plant	0
and	and	cc	and	and	0
ſupporting	ſupporting	vvg	ſupporting	ſupport	0
the	the	dt	the	the	0
miniſterie	miniſterie	n1	ministry	ministry	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
and	and	cc	and	and	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Goſpell	Goſpell	n1	Gospel	gospel	0
amongſt	amongſt	p-acp	amongſt	amongſt	0
us	us	pno12	us	we	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
ſtirre	ſtirre	vvi	stir	stir	0
them	them	pno32	them	they	0
up	up	a-acp	up	up	0
ſtill	ſtill	av	ſtill	ſtill	0
to	to	pc-acp	to	to	0
joyne	joyne	vvi	join	join	0
with	with	p-acp	with	with	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
your	your	po22	your	your	0
worſhips	worſhips	ng1	worſhips	worſhips	0
life	life	n1	life	life	0
,	,	,	,	,	0
ſafety	ſafety	n1	ſafety	ſafety	0
,	,	,	,	,	0
proſperitie	proſperitie	n1	prosperity	prosperity	0
and	and	cc	and	and	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
familie	familie	n1	family	family	0
,	,	,	,	,	0
the	the	dt	the	the	0
ſubject	ſubject	n-jn	ſubject	ſubject	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
prayers	prayers	n2	prayers	prayer	0
and	and	cc	and	and	0
prayſes	prayſes	n2	praises	praise	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
opportunitie	opportunitie	n1	opportunity	opportunity	0
had	had	vhd	had	have	0
I	I	pns11	I	i	0
let	let	vvn	let	let	0
ſlip	ſlip	n1	ſlip	ſlip	0
,	,	,	,	,	0
your	your	po22	your	your	0
worſhip	worſhip	n1	worſhip	worſhip	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
more	more	dc	more	more	0
voyces	voyces	n2	voices	voice	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
ſo	ſo	av	ſo	ſo	0
honourable	honourable	j	honourable	honourable	0
election	election	n1	election	election	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Countrey	Countrey	n1	Country	country	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
ſervice	ſervice	n1	ſervice	ſervice	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
intruſted	intruſted	vvn	entrusted	entrust	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
ſhould	ſhould	vmd	ſhould	ſhould	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
againſt	againſt	p-acp	againſt	againſt	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
neglecting	neglecting	vvg	neglecting	neglect	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
occaſion	occaſion	n1	occaſion	occaſion	0
of	of	pp-f	of	of	0
publiſhing	publiſhing	vvg	publiſhing	publiſh	0
Joſhua	Joſhua	np1	Joſhua	Joſhua	0
his	his	po31	his	his	0
practice	practice	n1	practice	practice	0
againſt	againſt	p-acp	againſt	againſt	0
Achan	Achan	np1	Achan	Achan	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
countenancing	countenancing	vvg	countenancing	countenance	0
and	and	cc	and	and	0
incouraging	incouraging	vvg	encouraging	encourage	0
the	the	dt	the	the	0
vertuous	vertuous	j	virtuous	virtuous	0
and	and	cc	and	and	0
oppoſing	oppoſing	vvg	oppoſing	oppoſe	0
the	the	dt	the	the	0
profane	profane	j	profane	profane	0
and	and	cc	and	and	0
vitious	vitious	j	vicious	vicious	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
approved	approved	vvn	approved	approve	0
your	your	po22	your	your	0
ſelfe	ſelfe	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Corner	Corner	n1	Corner	corner	0
in	in	p-acp	in	in	0
generall	generall	n1	general	general	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
particular	particular	j	particular	particular	0
,	,	,	,	,	0
againſt	againſt	p-acp	againſt	againſt	0
all	all	d	all	all	0
the	the	dt	the	the	0
Achans	Achans	np1	Achans	Achans	0
and	and	cc	and	and	0
troublers	troublers	n2	troublers	troubler	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
libertie	libertie	n1	liberty	liberty	0
,	,	,	,	,	0
a	a	dt	a	a	0
true	true	j	true	true	0
Joſhua	Joſhua	np1	Joſhua	Joſhua	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
ſhall	ſhall	vmb	ſhall	ſhall	0
ever	ever	av	ever	ever	0
be	be	vbi	be	be	0
acknowledged	acknowledged	vvn	acknowledged	acknowledge	0
by	by	p-acp	by	by	1
