AS	AS	p-acp	AS	as	0
,	,	,	,	,	0
the	the	dt	the	the	0
diſcovery	diſcovery	n1	diſcovery	diſcovery	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
diſcovery	diſcovery	n1	diſcovery	diſcovery	0
of	of	pp-f	of	of	0
himſelfe	himſelfe	px31	himself	himself	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
whereas	whereas	cs	whereas	whereas	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
ſide	ſide	n1	ſide	ſide	0
the	the	dt	the	the	0
bloody	bloody	j	bloody	bloody	0
minded	minded	j-vvn	minded	mind	0
Papiſts	Papiſts	njp2	Papiſts	papiſts	0
,	,	,	,	,	0
the	the	dt	the	the	0
proud	proud	j	proud	proud	0
ſenſuall	ſenſuall	j	sensual	sensual	0
Libertines	Libertines	n2	Libertines	libertine	0
,	,	,	,	,	0
the	the	dt	the	the	0
jugling	jugling	j-vvg	juggling	juggle	0
deceitfull	deceitfull	j	deceitful	deceitful	0
Prieſts	Prieſts	n2	Prieſts	prieſt	0
and	and	cc	and	and	0
Prelats	Prelats	n2	Prelates	prelate	0
had	had	vhd	had	have	0
gotten	gotten	vvn	got	get	0
the	the	dt	the	the	0
reputation	reputation	n1	reputation	reputation	0
of	of	pp-f	of	of	0
honeſt	honeſt	j	honeſt	honeſt	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
ſide	ſide	n1	ſide	ſide	0
the	the	dt	the	the	0
ſincere	ſincere	j	ſincere	ſincere	0
,	,	,	,	,	0
zealous	zealous	j	zealous	zealous	0
and	and	cc	and	and	0
faithfull	faithfull	j	faithful	faithful	0
Chriſtian	Chriſtian	njp	Chriſtian	chriſtian	0
ſuffered	ſuffered	vvd	ſuffered	ſuffer	0
all	all	d	all	all	0
indignities	indignities	n2	indignities	indignity	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
imputations	imputations	n2	imputations	imputation	0
of	of	pp-f	of	of	0
hypocriſie	hypocriſie	n1	hypocrisy	hypocrisy	0
,	,	,	,	,	0
covetouſneſſe	covetouſneſſe	n1	covetousness	covetousness	0
,	,	,	,	,	0
faction	faction	n1	faction	faction	0
and	and	cc	and	and	0
ſuch	ſuch	d	ſuch	ſuch	0
like	like	j	like	like	0
calumnies	calumnies	n2	calumnies	calumny	0
;	;	;	;	;	0
now	now	av	now	now	0
by	by	p-acp	by	by	0
theſe	theſe	d	theſe	theſe	0
preſent	preſent	j	preſent	preſent	0
tryalls	tryalls	n2	trials	trial	0
the	the	dt	the	the	0
integrity	integrity	n1	integrity	integrity	0
,	,	,	,	,	0
faithfulneſſe	faithfulneſſe	n1	faithfulness	faithfulness	0
and	and	cc	and	and	0
courage	courage	n1	courage	courage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
,	,	,	,	,	0
the	the	dt	the	the	0
hypocriſie	hypocriſie	n1	hypocrisy	hypocrisy	0
,	,	,	,	,	0
falſehood	falſehood	n1	falſehood	falſehood	0
,	,	,	,	,	0
and	and	cc	and	and	0
wickedneſſe	wickedneſſe	n1	wickedness	wickedness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
manifeſt	manifeſt	j	manifeſt	manifeſt	0
.	.	.	.	.	1
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
frequency	frequency	n1	frequency	frequency	0
of	of	pp-f	of	of	0
prophane	prophane	j	profane	profane	0
oathes	oathes	n2	oaths	oath	0
,	,	,	,	,	0
and	and	cc	and	and	0
Atheiſticall	Atheiſticall	j	Atheistical	atheistical	0
perjuries	perjuries	n2	perjuries	perjury	0
,	,	,	,	,	0
the	the	dt	the	the	0
ſcorne	ſcorne	n1	scorn	scorn	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
deriſion	deriſion	n1	deriſion	deriſion	0
of	of	pp-f	of	of	0
Piety	Piety	n1	Piety	piety	0
,	,	,	,	,	0
and	and	cc	and	and	0
contempt	contempt	n1	contempt	contempt	0
of	of	pp-f	of	of	0
holineſſe	holineſſe	n1	holiness	holiness	0
had	had	vhd	had	have	0
worne	worne	vvn	worn	wear	0
out	out	av	out	out	0
the	the	dt	the	the	0
apprehenſions	apprehenſions	n2	apprehenſions	apprehenſion	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
imboldned	imboldned	vvd	emboldened	embolden	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
play	play	vvi	play	play	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
contemptible	contemptible	j	contemptible	contemptible	0
name	name	n1	name	name	0
,	,	,	,	,	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
begun	begun	vvn	begun	begin	0
to	to	pc-acp	to	to	0
diſcover	diſcover	vvi	diſcover	diſcover	0
himſelfe	himſelfe	px31	himself	himself	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
further	further	av-jc	further	further	0
will	will	vmb	will	will	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
appeare	appeare	vvi	appear	appear	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
great	great	j	great	great	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Hoaſts	Hoaſts	n2	Hosts	host	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
protector	protector	n1	protector	protector	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
deſpiſed	deſpiſed	j-vvn	deſpiſed	deſpiſe	0
,	,	,	,	,	0
and	and	cc	and	and	0
oppreſſed	oppreſſed	j-vvn	oppreſſed	oppreſ	0
people	people	n1	people	people	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
later	later	jc	later	late	0
of	of	pp-f	of	of	0
theſe	theſe	d	theſe	theſe	0
forenamed	forenamed	j-vvn	forenamed	forename	0
ends	ends	n2	ends	end	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
vouchſafed	vouchſafed	vvn	vouchſafed	vouchſafe	0
to	to	pc-acp	to	to	0
diſcover	diſcover	vvi	diſcover	diſcover	0
many	many	d	many	many	0
Plots	Plots	n2	Plots	plot	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
many	many	d	many	many	0
deliverances	deliverances	n2	deliverances	deliverance	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
great	great	j	great	great	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
theſe	theſe	d	theſe	theſe	0
few	few	d	few	few	0
yeares	yeares	n2	years	year	0
laſt	laſt	ord	laſt	laſt	0
paſt	paſt	vvd	passed	pass	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vindicating	vindicating	j-vvg	vindicating	vindicate	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
the	the	dt	the	the	0
worth	worth	j	worth	worth	0
and	and	cc	and	and	0
innocency	innocency	n1	innocency	innocency	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
people	people	n1	people	people	0
▪	▪	▪	▪	▪	0
and	and	cc	and	and	0
declaration	declaration	n1	declaration	declaration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
malignitie	malignitie	n1	malignity	malignity	0
of	of	pp-f	of	of	0
ungodly	ungodly	j	ungodly	ungodly	0
ſpirits	ſpirits	n2	ſpirits	ſpirit	0
.	.	.	.	.	1
Among	Among	p-acp	Among	among	0
which	which	r-crq	which	which	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
in	in	p-acp	in	in	0
preſerving	preſerving	vvg	preſerving	preſerve	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
city	city	n1	city	city	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
late	late	j	late	late	0
deliverance	deliverance	n1	deliverance	deliverance	0
hereof	hereof	av	hereof	hereof	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
leaſt	leaſt	ds	leaſt	leaſt	0
,	,	,	,	,	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
apprehenſion	apprehenſion	n1	apprehenſion	apprehenſion	0
of	of	pp-f	of	of	0
thoſe	thoſe	d	thoſe	thoſe	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
all	all	d	all	all	0
the	the	dt	the	the	0
circumſtances	circumſtances	n2	circumſtances	circumſtance	0
and	and	cc	and	and	0
the	the	dt	the	the	0
concurrence	concurrence	n1	concurrence	concurrence	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
providence	providence	n1	providence	providence	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
a	a	dt	a	a	0
very	very	j	very	very	0
remarkable	remarkable	j	remarkable	remarkable	0
&	&	cc	&	and	0
memorable	memorable	j	memorable	memorable	0
thing	thing	n1	thing	thing	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
commemoration	commemoration	n1	commemoration	commemoration	0
and	and	cc	and	and	0
acclamation	acclamation	n1	acclamation	acclamation	0
thereof	thereof	av	thereof	thereof	0
it	it	pn31	it	it	0
pleaſed	pleaſed	vvd	pleaſed	pleaſ	0
God	God	np1	God	God	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
appointment	appointment	n1	appointment	appointment	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
ſhould	ſhould	vmd	ſhould	ſhould	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
part	part	n1	part	part	0
,	,	,	,	,	0
having	having	vhg	having	have	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
providence	providence	n1	providence	providence	0
bin	bin	vbn	been	be	0
driven	driven	vvn	driven	drive	0
hither	hither	av	hither	hither	0
for	for	p-acp	for	for	0
ſhelter	ſhelter	n1	ſhelter	ſhelter	0
againſt	againſt	p-acp	againſt	againſt	0
the	the	dt	the	the	0
unreaſonable	unreaſonable	j	unreaſonable	unreaſonable	0
&	&	cc	&	and	0
impetuous	impetuous	j	impetuous	impetuous	0
violence	violence	n1	violence	violence	0
of	of	pp-f	of	of	0
ſuperſtitious	ſuperſtitious	j	ſuperſtitious	ſuperſtitious	0
people	people	n1	people	people	0
enraged	enraged	vvn	enraged	enrage	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
inſtigations	inſtigations	n2	inſtigations	inſtigation	0
of	of	pp-f	of	of	0
bloody	bloody	j	bloody	bloody	0
minded	minded	j-vvn	minded	mind	0
Papiſts	Papiſts	njp2	Papiſts	papiſts	0
,	,	,	,	,	0
corrupt	corrupt	j	corrupt	corrupt	0
Prieſts	Prieſts	n2	Prieſts	prieſt	0
,	,	,	,	,	0
and	and	cc	and	and	0
looſe	looſe	vvi	lose	lose	0
Libertines	Libertines	n2	Libertines	libertine	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
ſollicited	ſollicited	vvn	solicited	solicit	0
to	to	pc-acp	to	to	0
publiſh	publiſh	vvi	publiſh	publiſh	0
theſe	theſe	d	theſe	theſe	0
ſubitany	ſubitany	n1	ſubitany	ſubitany	0
Meditations	Meditations	n2	Meditations	meditation	0
:	:	:	:	:	0
though	though	cs	though	though	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
deſerves	deſerves	vvz	deſerves	deſerve	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
full	full	j	full	full	0
diſcovery	diſcovery	n1	diſcovery	diſcovery	0
and	and	cc	and	and	0
an	an	dt	and	a	0
exacter	exacter	n1	exacter	exacter	0
commentary	commentary	n1	commentary	commentary	0
.	.	.	.	.	1
Nevertheleſſe	Nevertheleſſe	av	Nevertheless	nevertheless	0
that	that	cst	that	that	0
the	the	dt	the	the	0
remembrance	remembrance	n1	remembrance	remembrance	0
hereof	hereof	av	hereof	hereof	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
die	die	vvi	die	die	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
ſome	ſome	d	ſome	ſome	0
light	light	n1	light	light	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
added	added	vvn	added	add	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
ſeeke	ſeeke	vvb	seek	seek	0
out	out	av	out	out	0
Gods	Gods	npg1	Gods	God	0
workes	workes	n2	works	work	0
as	as	c-acp	as	as	0
having	having	vhg	having	have	0
pleaſure	pleaſure	n1	pleaſure	pleaſure	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
yeelded	yeelded	vvn	yielded	yield	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
requeſt	requeſt	n1	requeſt	requeſt	0
.	.	.	.	.	1
And	And	cc	And	and	0
foraſmuch	foraſmuch	av	foraſmuch	foraſmuch	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
deliverance	deliverance	n1	deliverance	deliverance	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
firſt	firſt	ord	firſt	firſt	0
place	place	n1	place	place	0
belonged	belonged	vvd	belonged	belong	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
ſelves	ſelves	n2	ſelves	ſelve	0
as	as	c-acp	as	as	0
firſt	firſt	ord	firſt	firſt	0
deſtinated	deſtinated	vvn	deſtinated	deſtinate	0
to	to	p-acp	to	to	0
ſlaughter	ſlaughter	n1	ſlaughter	ſlaughter	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
worke	worke	n1	work	work	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
T	T	sy	TO	t	0
•	•	•	•	•	0
ankſgiving	ankſgiving	n-vvg	ankſgiving	ankſgive	0
proceeded	proceeded	vvd	proceeded	proceed	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
conceived	conceived	vvn	conceived	conceive	0
it	it	pn31	it	it	0
meeteſt	meeteſt	js	meeteſt	meeteſt	0
to	to	pc-acp	to	to	0
tender	tender	vvi	tender	tender	0
theſe	theſe	d	theſe	theſe	0
Sermons	Sermons	n2	Sermons	sermon	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
acceptance	acceptance	n1	acceptance	acceptance	0
and	and	cc	and	and	0
uſe	uſe	n1	uſe	uſe	0
,	,	,	,	,	0
praying	praying	vvg	praying	pray	0
the	the	dt	the	the	0
Almighty	Almighty	j-jn	Almighty	almighty	0
ſtill	ſtill	av	ſtill	ſtill	0
to	to	pc-acp	to	to	0
preſerve	preſerve	vvi	preſerve	preſerve	0
your	your	po22	your	your	0
perſons	perſons	n2	perſons	perſon	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
your	your	po22	your	your	0
wayes	wayes	n2	ways	way	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
good	good	j	good	good	0
and	and	cc	and	and	0
your	your	po22	your	your	0
own	own	d	own	own	0
ſalvation	ſalvation	n1	ſalvation	ſalvation	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
both	both	d	both	both	0
which	which	r-crq	which	which	0
to	to	pc-acp	to	to	0
ſerve	ſerve	vvi	ſerve	ſerve	0
you	you	pn22	you	you	0
continueth	continueth	vvz	continueth	continue	1
